date,CHINA MERCHANTS SECURITIES (HK) CO LTD,DBS BANK LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,KGI ASIA LTD,ICBC (ASIA) SECURITIES LTD,SHANGHAI COMMERCIAL BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,OCBC BANK (HONG KONG) LTD
2025-02-07,83.67962811462132,10.402388214961018,3.1933164655718875,0.9362149393464917,0.8116029971881045,0.0,0.35812388594214756,0.3250746317175318,0.20262985377059484,0.0910208968809089
2025-02-13,83.68179527883277,10.402388214961018,3.1933164655718875,0.9362149393464917,0.8094358329766541,0.0,0.35812388594214756,0.3250746317175318,0.20262985377059484,0.0910208968809089
2025-02-19,83.68992214462571,10.402388214961018,3.1933164655718875,0.9362149393464917,0.801308967183716,0.0,0.35812388594214756,0.3250746317175318,0.20262985377059484,0.0910208968809089
2025-02-20,83.70678270658787,10.391634734039098,3.190015370959711,0.9352471260635188,0.8004806131064492,0.0,0.3577536749583252,0.3247385854387218,0.20242038492346995,0.09092680392284211
2025-02-24,83.7230196358598,10.391634734039098,3.190015370959711,0.9190101967915828,0.8004806131064492,0.0,0.3577536749583252,0.3247385854387218,0.20242038492346995,0.09092680392284211
2025-02-27,83.65807191877207,10.391634734039098,3.190015370959711,0.9839579138793272,0.8004806131064492,0.0,0.3577536749583252,0.3247385854387218,0.20242038492346995,0.09092680392284211
2025-03-03,83.65931009102815,10.390847395252683,3.1897736743551723,0.9838833627379883,0.8004199634155581,0.0,0.35772656918031365,0.32471398110164634,0.2024050482200262,0.09091991470846096
2025-03-11,83.65904478419701,10.391016100662968,3.189825463401434,0.9838993370315248,0.8004329590041943,0.0,0.3577323772155324,0.32471925314571776,0.20240833446083076,0.09092139088080098
2025-03-14,83.6506389430366,10.396361273554255,3.191466320121291,0.9844054580896686,0.8008447043534763,0.0,0.3579163959280918,0.3248862897985705,0.20251245397444229,0.09096816114359974
2025-03-19,83.65143565669855,10.395854652957134,3.19131079815257,0.9843574874518787,0.8008056787356042,0.0,0.35789895445857633,0.3248704579049104,0.20250258542739416,0.09096372821337491
2025-03-24,83.64602114906681,10.395854652957134,3.19131079815257,0.9843574874518787,0.8008056787356042,0.0,0.35789895445857633,0.3248704579049104,0.2079170930591427,0.09096372821337491
2025-03-25,83.64060664143506,10.395854652957134,3.19131079815257,0.9843574874518787,0.8008056787356042,0.0,0.35789895445857633,0.3248704579049104,0.2133316006908912,0.09096372821337491
2025-03-27,83.6119097509868,10.395854652957134,3.19131079815257,1.0130543779001455,0.8008056787356042,0.0,0.35789895445857633,0.3248704579049104,0.2133316006908912,0.09096372821337491
2025-03-28,83.07045898781195,10.395854652957134,3.19131079815257,1.0130543779001455,0.8008056787356042,0.5414507631748506,0.35789895445857633,0.3248704579049104,0.2133316006908912,0.09096372821337491
2025-04-02,83.0758734954437,10.395854652957134,3.19131079815257,1.0130543779001455,0.8008056787356042,0.5414507631748506,0.35789895445857633,0.3248704579049104,0.2079170930591427,0.09096372821337491
2025-04-03,83.07912220002274,10.395854652957134,3.19131079815257,1.0130543779001455,0.8008056787356042,0.5414507631748506,0.35789895445857633,0.3248704579049104,0.20466838848009358,0.09096372821337491
2025-04-09,83.12243826107672,10.395854652957134,3.19131079815257,1.0130543779001455,0.8008056787356042,0.5414507631748506,0.35789895445857633,0.3248704579049104,0.1613523274261055,0.09096372821337491
2025-04-10,83.23063761587109,10.395910941696267,3.1913280776228015,1.0130598631205059,0.6925192757515377,0.5414536948800138,0.35790089231568917,0.32487221692800833,0.1613532010742441,0.09096422073984232
2025-04-11,83.2365374310566,10.392253441080793,3.1902053011317815,1.0127034473053211,0.6922756328719967,0.5412632000562914,0.3577749752372086,0.3247579200337748,0.16129643361677484,0.09093221760945695
2025-04-23,83.2316363380419,10.395291799089328,3.1911380137412766,1.0129995289633404,0.6924780318247528,0.5414214478692359,0.3578795770415649,0.3248528687215415,0.1613435914650323,0.09095880324203164
2025-04-30,80.56101972903559,10.125567585526767,6.214039732305307,0.9867154662771136,0.6745104657233716,0.5273733117461858,0.3485937590642288,0.31642398704771146,0.15715724690036337,0.08859871637335921
2025-05-02,80.50828239786098,10.125567585526767,6.266777063479926,0.9867154662771136,0.6745104657233716,0.5273733117461858,0.3485937590642288,0.31642398704771146,0.15715724690036337,0.08859871637335921
