date,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BNP PARIBAS,CITIBANK N.A.,CHINA GALAXY INTERNATIONAL SECURITIES,UBS SECURITIES HONG KONG LTD,CHIYU BANKING CORPORATION LTD,TOTAL_CCASS_PCT
2024-05-21,17.34205732670892,19.769028941542164,2.7090237481806794,7.095984765744302,6.356471211354721,5.927359399146521,4.534866730299605,4.370337769057289,2.5676168743694943,2.0665035973231722,72.73925036372687
2024-05-22,17.36211022868641,19.772459636474277,2.8190510356463623,7.093044170088205,6.354878388707667,5.899685330902161,4.487082050888006,4.3499986491026075,2.540808566496216,2.0665035973231722,72.74562165431509
2024-05-23,17.392422930170437,19.77405245912133,2.8373072336779734,7.094391943097249,6.302927865449928,5.898195061528614,4.502841744469998,4.3499986491026075,2.5469517158714434,2.0665035973231722,72.76559319981276
2024-05-24,17.361502321796923,19.77368488466432,2.867203289514974,7.09353426936422,6.307216234115072,5.926249630598392,4.516803998957201,4.3499986491026075,2.547057332265425,2.0665035973231722,72.8097542077023
2024-05-27,17.36061597725625,19.774420033578345,2.9421884787454844,7.095372141649283,6.232108520065558,5.922229407499638,4.579235969119056,4.3499986491026075,2.5511006512925603,2.0665035973231722,72.87377342563195
2024-05-28,17.343585027414676,19.773807409483325,2.9597095278630707,7.095494666468285,6.219120889251124,5.932567132791062,4.626962755553675,4.3499986491026075,2.548282580455466,2.0665035973231722,72.91603223570647
2024-05-29,17.314028977950414,19.770499239370213,3.0002652429534282,7.09561719128729,6.11803791357274,5.928127507236858,4.729533795158864,4.3499986491026075,2.5469348074464206,2.0665035973231722,72.919546921402
2024-05-30,17.323328611712824,19.76804874299013,3.051725666935151,7.09622981538231,6.115832466830666,5.954478797535251,4.700144011873988,4.3499986491026075,2.5549968180120715,2.0665035973231722,72.98128717769818
2024-05-31,17.32590163291191,19.76804874299013,3.0900759352834344,7.09561719128729,6.120120835495809,5.944076440401803,4.714548887269843,4.3499986491026075,2.5549968180120715,2.067116221418193,73.0305013541731
2024-06-03,17.383488297843837,19.76804874299013,3.154523990079592,7.09561719128729,6.108358452871416,5.934041657725367,4.711350989493837,4.3499986491026075,2.551933697536969,2.0667486469611807,73.12411031589222
2024-06-04,17.3639779357649,19.76804874299013,3.205494314785298,7.122572651468192,6.086794084726694,5.939310224942544,4.684289300294857,4.3499986491026075,2.5939028589393582,2.065890973228152,73.18027973624274
2024-06-05,17.36777620515403,19.76804874299013,3.245069831323623,7.124042949296242,6.029697519070782,5.940509559133365,4.737736035379865,4.3499986491026075,2.583610774143014,2.065890973228152,73.2123812388218
2024-06-06,17.37500516947527,19.76804874299013,3.268472071753406,7.12490062302927,6.037661632306049,5.954642061856575,4.686478512498414,4.351101372473646,2.583610774143014,2.065890973228152,73.21581193375393
2024-06-07,17.36269963432823,19.76743611889511,3.3728632175449005,7.12490062302927,6.008500725383073,5.883534783147544,4.735053293205361,4.3499986491026075,2.582385525952972,2.065890973228152,73.25326354381723
2024-06-11,17.362822159147235,19.76804874299013,3.4048421953049703,7.142666721784866,5.939641777102769,5.929709976536706,4.721592226490294,4.3499986491026075,2.582385525952972,2.065890973228152,73.26759894764069
2024-06-12,17.35821896295966,19.767926218171127,3.502126901594227,7.140093700585778,5.873845949297566,5.928577908471517,4.798598462610277,4.3499986491026075,2.551754321201947,2.065890973228152,73.33703204722286
2024-06-13,17.366673175470943,19.767926218171127,3.4501763783364883,7.218632109567408,5.87813431796271,5.924093500095967,4.78828199537495,4.3499986491026075,2.551754321201947,2.065890973228152,73.3615616385123
2024-06-14,17.365754239328414,19.767926218171127,3.473578618766272,7.262741044408884,5.855712276084959,5.923113301543935,4.787118009594411,4.3499986491026075,2.539501839301537,2.065890973228152,73.3913351695303
2024-06-17,17.347375516477797,19.767926218171127,3.5644920344673148,7.259187824657765,5.895410317442288,5.927750865943239,4.773658658226811,4.3499986491026075,2.521123116450922,2.065890973228152,73.47281417416802
2024-06-18,17.336960906862448,19.768171267809134,3.5956133384943563,7.261760845856852,5.855222176808943,5.927378758067924,4.788964336091984,4.3499986491026075,2.5249213858400488,2.065890973228152,73.47488263816246
2024-06-19,17.30914777294852,19.768171267809134,3.6284499899874554,7.26053559766681,5.891612048053161,5.9159919140137776,4.820520970800947,4.3499986491026075,2.524676336202041,2.065890973228152,73.53499551981261
2024-06-20,17.28864630760866,19.768171267809134,3.6478089113901033,7.258697725381749,5.920405380519124,5.916004166495678,4.795636180061214,4.3499986491026075,2.5251097064868584,2.065890973228152,73.53636926808328
2024-06-21,17.22003240896636,19.764495523239013,3.7321059868649256,7.258207626105732,5.9364561318086615,5.920047485522813,4.76982020069705,4.3499986491026075,2.5265800043149076,2.065890973228152,73.54363498985023
2024-06-24,17.12299275231511,19.764495523239013,3.868721160054498,7.258207626105732,5.92028285570012,5.924090804549949,4.738208797393993,4.3499986491026075,2.5258448554008828,2.065890973228152,73.53873399709005
2024-06-25,16.990484427271326,19.764495523239013,3.9339043637646802,7.31518166694264,5.912073692826845,5.9270998915798705,4.528433074578518,4.3499986491026075,2.522230373240262,2.065890973228152,73.30979263577392
2024-06-26,16.94698811652487,19.764618048058015,3.985487312565407,7.3112608727345085,5.909010572351743,5.93375954432961,4.575976196309451,4.3499986491026075,2.499256969676993,2.065890973228152,73.34224725488136
2024-06-27,16.905519591532933,19.764495523239013,4.0017831134929525,7.312486120924549,5.911216019093817,5.952602574981841,4.597688880747578,4.3499986491026075,2.4985218207629685,2.065890973228152,73.3602032671064
2024-06-28,16.88928505301489,19.764740572877017,4.018323964058506,7.313343794657579,5.9336380609715675,5.952602574981841,4.6414961594846655,4.3499986491026075,2.4876478656011733,2.065890973228152,73.416967667978
2024-07-02,16.78554304371448,19.764740572877017,4.1896136610262396,7.2378685061510515,5.872620701107524,5.94095683598514,4.678100449162141,4.3499986491026075,2.477171993576323,2.065890973228152,73.36250538593067
2024-07-03,16.795498797882658,19.764372998420008,4.252836467632356,7.16851945859473,5.92297840171821,5.960206342724417,4.6450406799736355,4.3499986491026075,2.477171993576323,2.065890973228152,73.4025147628531
2024-07-04,16.789527428303675,19.764127948781997,4.300866196681963,7.103029942837039,5.979952442555118,5.951507080575126,4.611791181102902,4.3499986491026075,2.477171993576323,2.065890973228152,73.3938638367449
2024-07-05,16.779400752012986,19.764618048058015,4.347915727179538,7.103948878979568,5.980687591469143,5.9545702010502275,4.616536873654979,4.3499986491026075,2.476707624512297,2.065890973228152,73.44027531924752
2024-07-08,16.758694057601293,19.764863097696022,4.407952888491548,7.107011999454671,5.990857151446482,5.948689009738032,4.600088100490907,4.3499986491026075,2.481608617272461,2.065890973228152,73.47565454452217
2024-07-09,16.642797831305312,19.764740572877017,4.439196717337594,7.107011999454671,5.99318512300756,5.949044331713143,4.707795441771156,4.3499986491026075,2.478790546435367,2.065890973228152,73.49845218623258
2024-07-10,16.572346060377953,19.764863097696022,4.4401769158896265,7.099293119644641,6.052242085767538,5.9440208141339745,4.689784293377553,4.3499986491026075,2.4858969859376048,2.065890973228152,73.46451299515567
2024-07-11,16.471933050409884,19.764863097696022,4.486368772654173,7.099415644463646,6.128942622464105,5.943898289314971,4.706821246935255,4.3499986491026075,2.476462574874289,2.065890973228152,73.4945949211431
2024-07-12,16.482948031638355,19.764372998420008,4.51945047378528,7.099783218920658,6.177217401151721,5.949902005446172,4.67619972164493,4.3616385069079975,2.4813758201163534,2.0668711717801846,73.57975934981165
2024-07-15,16.497896059556854,19.764495523239013,4.533908402427764,7.10462294927132,6.189837457509143,5.945491111962024,4.652440076318112,4.364334052926088,2.483091167582411,2.0668711717801846,73.6029879725729
2024-07-16,16.446533655430333,19.764250473601003,4.551551976364355,7.104438978255585,6.1960862232783525,5.955905721577373,4.657061099866852,4.364334052926088,2.4837037916774314,2.0668711717801846,73.59073714475755
2024-07-17,16.455784279265146,19.764250473601003,4.556943068400535,7.0991704110384095,6.200129542305488,5.945613636781029,4.648637702347549,4.367397173401191,2.483458742039423,2.0668711717801846,73.58825620095996
2024-07-18,16.42824241530049,19.764250473601003,4.539912118558965,7.082016936377834,6.2126270738439064,5.956028246396377,4.646585227842001,4.3796496553016,2.4825748479951275,2.0668711717801846,73.55875816699748
2024-07-19,16.442102361563823,19.764250473601003,4.542362614939047,7.082016936377834,6.221448860812202,5.944373746875117,4.6361401708091305,4.382100151681683,2.4840451458231767,2.0668711717801846,73.5657116342632
2024-07-22,25.129527571878256,19.764250473601003,4.563804458264765,7.077483518074683,6.2294129740474675,5.940943051943001,4.586110162826871,4.382100151681683,2.4825748479951275,2.0668711717801846,82.22307838209304
2024-07-23,25.096402987060497,19.764250473601003,4.5778948124502366,7.077851092531695,6.302560290992916,5.939148063344592,4.547637369659583,4.383938023966745,2.4825748479951275,2.0668711717801846,82.23912913338258
2024-07-24,25.08075583252476,19.764250473601003,4.6634171361151,7.078096142169704,6.306971184477065,5.9421951943308144,4.534749535310227,4.383938023966745,2.4826972502893128,2.067483795875205,82.30455456865994
2024-07-25,24.975310054353688,19.764372998420008,4.727130041997231,7.076503503309879,6.398007124997111,5.903477351525518,4.490078885436026,4.383938023966745,2.4972164413412985,2.0668711717801846,82.28290559712768
2024-07-26,24.926987184674612,19.764250473601003,4.811304592653049,7.075768354395855,6.419203918684821,5.906908046457633,4.441853484250469,4.383938023966745,2.4955010938752413,2.0668711717801846,82.29258634433961
2024-07-29,24.933923866040118,19.764250473601003,4.819023656250308,7.07503320548183,6.429250953843157,5.897049148158877,4.430948775359105,4.387001144441847,2.487641126736128,2.065890973228152,82.29001332314053
2024-07-30,24.91815921020296,19.764250473601003,4.87195437806008,7.074298056567804,6.434151946603321,5.8976617722538975,4.408920773299271,4.387001144441847,2.4851231191807748,2.065890973228152,82.3074118474391
2024-07-31,24.891107690563956,19.764495523239013,4.92513014950786,7.074298056567804,6.39616925271205,5.910526878249328,4.412668072363692,4.387001144441847,2.5101181822576115,2.065890973228152,82.33740592313131
2024-08-01,24.820542155342153,19.764495523239013,4.9976648423582875,7.074298056567804,6.441993535019584,5.896068949606844,4.387305434829844,4.387001144441847,2.4851231191807748,2.065890973228152,82.32038373381431
2024-08-02,24.80939239681278,19.764495523239013,5.054026259100175,7.074298056567804,6.427168031920087,5.90550336067016,4.3746994688266065,4.38712366926085,2.4941899557870784,2.065890973228152,82.3567876954127
2024-08-05,25.1881375028361,19.764495523239013,5.075223052787884,7.074910680662826,6.441380910924563,5.889781956094106,4.373596745455569,4.38712366926085,2.4851231191807748,2.065890973228152,82.74566413366983
2024-08-06,25.133465213249,19.764495523239013,5.05390373428117,7.074910680662826,6.466253449182396,5.877669765111455,4.409827947059177,4.38712366926085,2.494602129278208,2.065890973228152,82.72814308455224
2024-08-07,25.101751134147616,19.764495523239013,5.0901710807063845,7.081527020889047,6.49088093780222,5.873712826081718,4.389279922288095,4.390186789735953,2.4945822802575295,2.065890973228152,82.74247848837572
2024-08-08,25.117466044908266,19.764495523239013,5.077673549167966,7.081527020889047,6.516366100155073,5.855579152869111,4.387345990544934,4.390186789735953,2.4945822802575295,2.065890973228152,82.75111342499504
2024-08-09,25.10835509936712,19.764495523239013,5.099115392493683,7.082139644984068,6.5052163416257,5.8641130065127465,4.387345990544934,4.390186789735953,2.48324873449965,2.065890973228152,82.75010749623102
2024-08-12,27.734058784979716,19.764495523239013,5.091641378534433,7.0849575320339335,6.503991093435658,5.863377857598722,4.387345990544934,4.390186789735953,2.48324873449965,2.065890973228152,85.36919465783016
2024-08-13,27.773899690276004,19.764250473601003,5.106589406452933,7.083242184567876,6.511342582575905,5.868033800720878,4.347946113334651,4.390186789735953,2.4843514578706873,2.065890973228152,85.39573347236404
2024-08-14,27.833743139849165,19.764250473601003,5.143714426611176,7.083242184567876,6.509137135833831,5.866318453254821,4.3495389359817045,4.390186789735953,2.484228933051683,2.065890973228152,85.49025144571537
2024-08-15,27.830510138712516,19.764372998420008,5.156089433330591,7.079688964816756,6.512812880403954,5.862520183865694,4.351903603726074,4.390186789735953,2.483983883413675,2.065890973228152,85.49795984965337
2024-08-16,27.840526052566826,19.764372998420008,5.168832014507017,7.084196101546232,6.532906950720626,5.863745432055734,4.341882850141414,4.390186789735953,2.48324873449965,2.065890973228152,85.53578889742161
2024-08-19,27.81016611776507,19.764372998420008,5.179736723398382,7.084196101546232,6.539645815765853,5.8612949356756525,4.357233494615162,4.390186789735953,2.4860668053367445,2.065890973228152,85.53879075548721
2024-08-20,27.83115204623928,19.764372998420008,5.184637716158546,7.033680895280717,6.5487126523721555,5.867819382287621,4.348729843339411,4.390186789735953,2.4860668053367445,2.065890973228152,85.52125010239858
2024-08-21,27.857265638388807,19.764372998420008,5.191254056384768,7.036744015755819,6.554716368503357,5.848762790875865,4.334382615870897,4.390186789735953,2.48594428051774,2.065890973228152,85.52952052768136
2024-08-22,27.851874546352622,19.764495523239013,5.143959476249185,7.037356639850841,6.566846325584763,5.850478138341923,4.336955637069984,4.390186789735953,2.486434379793757,2.065890973228152,85.49447842944619
2024-08-23,27.85781700007432,19.764495523239013,5.151556015027438,7.038459363221877,6.577751034476127,5.852806109903001,4.341366530554131,4.390186789735953,2.488149727259814,2.065890973228152,85.52847906671983
2024-08-26,27.838519463605994,19.764985622515027,5.156947107063619,7.041767533334988,6.574442864363017,5.920142074683085,4.299086768735567,4.390186789735953,2.4883947768978225,2.065890973228152,85.54036397416323
2024-08-27,27.810547537526638,19.764985622515027,5.154374085864533,7.0393170369549045,6.576280736648078,5.910175905905291,4.352405465384715,4.390186789735953,2.4864342572689377,2.065890973228152,85.55059841103223
2024-08-28,27.79216642544205,19.764985622515027,5.162093149461791,7.032700696728685,6.570399545335882,5.9183650972330675,4.301724605563907,4.390186789735953,2.4976797076819532,2.065890973228152,85.49619261292646
2024-08-29,27.771389891883523,19.764985622515027,5.1379557601179835,7.035028668289763,6.578853757847165,5.923388614812236,4.300438094964363,4.390186789735953,2.4981783836952998,2.065890973228152,85.46629655708946
2024-08-30,27.790780424689476,19.764985622515027,5.125580753398569,7.036682753346317,6.612548083073293,5.915932979575836,4.303072378572952,4.394475158401097,2.496658095741097,2.065890973228152,85.50660722254182
2024-09-02,27.804070017920345,17.85396602050806,5.119577037267368,7.034538569013746,6.612915657530305,5.920466397878989,4.294961664391747,4.394475158401097,2.4881995335987392,2.065890973228152,83.58906102973855
2024-09-03,27.79862648526163,17.85396602050806,5.096419846475593,7.05111005078405,6.611812934159269,5.919982424843923,4.32006779621701,4.394475158401097,2.489972651516957,2.065890973228152,83.60232434139574
2024-09-04,27.77706211711691,17.854088545327063,5.129746597244709,7.05141636283156,6.610832735607235,5.92438719208712,4.4011036285844,4.394475158401097,2.4859293324898215,2.065890973228152,83.69493264291806
2024-09-05,27.744304004032795,17.854088545327063,5.144082001068188,7.0489658664514785,6.602746097552964,5.927082738105209,4.389852909604167,4.392637286116035,2.4870933182703605,2.065890973228152,83.65674373975641
2024-09-09,27.658175059989038,17.854088545327063,5.150208242018393,7.082108829992088,6.602623572733961,5.919853773783968,4.400669523150668,4.392637286116035,2.4870933182703605,2.065890973228152,83.61334912460973
2024-09-10,27.651916124659852,17.854088545327063,5.159887702719717,7.083334078182128,6.608504764046157,5.882048740880252,4.4176453368236865,4.392637286116035,2.4856230204423118,2.065890973228152,83.60157657242536
2024-09-11,27.659193792596646,17.854088545327063,5.176060978828259,7.0718167451957425,6.609239912960183,5.855751422764631,4.4331783594905225,4.393249910211056,2.487419540600959,2.065890973228152,83.60589018120321
2024-09-12,27.644924613437844,17.854088545327063,5.203138963828166,7.0718167451957425,6.608259714408149,5.864367919398685,4.3914086684934714,4.393249910211056,2.4863339094421733,2.065890973228152,83.5834799629705
2024-09-13,27.572481814201666,17.854088545327063,5.229849374371059,7.072674418928772,6.613773331263334,5.929793415938447,4.400425576236032,4.393249910211056,2.4927052000303864,2.065890973228152,83.62493255973597
2024-09-16,27.70768856459679,17.854088545327063,5.23254492038915,7.085171950467191,6.617694125471465,5.999215059450028,4.353585563178953,4.393249910211056,2.479593819148758,2.065890973228152,83.7887234314686
2024-09-17,27.73687311880983,17.854088545327063,5.27408083403154,7.117886077141286,6.543934184430995,5.988310350558663,4.377417314361756,4.393249910211056,2.482081930648274,2.065890973228152,83.8338132387486
2024-09-19,27.749563381888542,17.854088545327063,5.27408083403154,7.154680280288217,6.543934184430995,5.988586031401423,4.362836860900267,4.393249910211056,2.479593819148758,2.065890973228152,83.86650482085601
2024-09-20,27.750496040810802,17.854211070146068,5.27408083403154,7.154680280288217,6.543934184430995,5.985032811650304,4.358916066692136,4.393249910211056,2.4816767410718277,2.065890973228152,83.8621689125611
2024-09-23,27.747518687709,17.855313793517105,5.3645041504565665,7.167662887585073,6.5193066958111725,5.9824648139687975,4.1457215951144,4.393249910211056,2.4806965425197944,2.066013498047156,83.72245257494012
2024-09-24,27.939494249869195,17.855313793517105,5.267219444167311,7.137154207653051,6.50756740911516,5.988652317328504,4.070656029602623,4.393249910211056,2.4911111521351432,2.066013498047156,83.7164320116463
