date,PHILLIP SECURITIES (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,MIRAE ASSET SECURITIES (HK) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2025-04-03,81.67786147797418,0.0,4.217777403537863,1.6355003983496021,3.5300899687149827,5.356862948305233,1.7520905257567023,1.1691398887212006,0.18136242041104497,0.4793149682291903
2025-04-07,81.67876086648145,0.0,4.21348405580065,1.6355184075167777,3.533367490298623,5.356921934925152,1.7521098187456965,1.1691527626011027,0.18136441746720705,0.47932024616333285
2025-04-08,81.74229719839784,0.0,4.216761643739713,1.6854081896576871,3.487498484753214,5.28330091083348,1.7534727511630936,1.1700622239738943,0.18150549734775093,0.47969310013334165
2025-04-09,81.74229719839784,0.0,4.216761643739713,1.9511840964883225,3.5620453854496117,4.920289916137978,1.737266903185616,1.1700622239738943,0.22039953249369756,0.47969310013334165
2025-04-11,81.65231653643953,0.0,4.2121198974586775,2.059114723123535,3.525748323084165,4.9148737367687305,1.735354546531784,1.16877423749622,0.2525329377415656,0.47916506135579107
2025-04-14,47.239911693957296,42.145044136163335,2.4369201076066,1.153837652794516,2.077282397644673,2.8434980311708493,1.0039886069770465,0.6761938192513317,0.1461028196720329,0.2772207347623188
2025-04-16,47.271788039450385,42.17348258872457,2.438564482130252,1.1546162344290818,2.0112065252311764,2.845416754606188,1.0046660741136164,0.6766500984235365,0.14620140630757852,0.27740779658361053
2025-04-17,47.271788039450385,42.17348258872457,2.438564482130252,1.1546162344290818,2.003709017215403,2.845416754606188,1.0046660741136164,0.6841476064393097,0.14620140630757852,0.27740779658361053
2025-04-22,47.361128794852696,42.25318786218024,2.4382155107884596,1.156798387693468,1.8572623464753892,2.8169918659796487,1.0065648308501605,0.6854406030975906,0.14647771792222483,0.2779320801601189
2025-04-23,47.361128794852696,42.25318786218024,2.4382155107884596,2.2084332855966204,1.8572623464753892,1.7465777734710826,1.0065648308501605,0.704219797703004,0.14647771792222483,0.2779320801601189
2025-04-24,47.361128794852696,42.25318786218024,2.4382155107884596,2.2084332855966204,1.8572623464753892,1.6864843507337597,1.0065648308501605,0.7192431533873347,0.14647771792222483,0.3230021472131112
2025-04-28,47.36381494683308,42.25558431021984,2.2899521854588203,2.2085585399474903,2.0057317352584354,1.5138016128487026,1.0066219195679038,0.7380642059518399,0.29485007718686734,0.3230204667270139
2025-04-30,47.363138932875806,42.25498120498436,2.291346780808952,2.2761349875751575,2.0057031078632575,1.3710520701560391,1.0066075522609608,0.7380536717137268,0.36996583543919637,0.3230158563225471
