date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,WEST BULL SECURITIES LTD,CMB WING LUNG BANK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,DBS BANK LTD,THE CORE SECURITIES COMPANY LTD,CHINA MERCHANTS BANK CO LTD,BANK OF CHINA (HONG KONG) LTD
2024-07-04,50.4311668127628,3.5367932974668697,24.164033623309734,13.299101745514541,3.6492719326740657,0.0,0.0,3.4803315019721364,0.7626113808446239,0.6766897054552343
2024-07-05,50.42740444676531,3.53961142544639,24.16432111139538,13.299259969648855,3.649315349357649,0.0,0.0,3.4803729087114466,0.7630170324020993,0.676697756272868
2024-07-08,50.419512805524036,3.544707748607369,24.166621262369034,13.300525898272591,3.649662720021005,0.0,0.0,3.480704198098711,0.7630896623908295,0.6751757047164266
2024-07-09,50.402252021723626,3.5450340639504243,24.166142028139266,13.300262143268728,3.657522513350954,0.0,0.009915209589435463,3.480635174275425,0.7630745300029533,0.6751623156991826
2024-07-10,50.400659231996904,3.5473574377839143,24.16575865444015,13.300051146797257,3.657464490107777,0.0,0.00991505229372093,3.4805799571877962,0.7630624245247628,0.6751516048677156
2024-07-11,50.40085594323972,3.5473433689459113,24.16566281291595,13.299998398725405,3.6574499845846336,0.0,0.009915012970572094,3.4805661531896273,0.7630593982152283,0.675148927212948
2024-07-12,50.399666141683255,3.5485331705023806,24.16566281291595,13.299998398725405,3.6574499845846336,0.0,0.009915012970572094,3.4805661531896273,0.7630593982152283,0.675148927212948
2024-07-15,50.31916383119467,3.6279396048307295,24.166237873464667,13.300314893432642,3.6575370194494057,0.0,0.00991524891414391,3.480648978821078,0.7630775564325153,0.6751649934601497
2024-07-16,50.25750221702244,3.6875919772419246,24.16729222222371,13.300895172852886,3.657696594127011,0.0,0.009915681506525187,3.4808008360506024,0.7631108487421785,0.6751944502327235
2024-07-17,50.25512245346088,3.6899717408034904,24.16729222222371,13.300895172852886,3.657696594127011,0.0,0.009915681506525187,3.4808008360506024,0.7631108487421785,0.6751944502327235
2024-07-18,50.24917304455696,3.6899717408034904,24.16729222222371,13.300895172852886,3.657696594127011,0.0,0.009915681506525187,3.4808008360506024,0.7631108487421785,0.6811438591366386
2024-07-19,50.24777207363541,3.693747558079473,24.16604618357412,13.300209393523243,3.6575080073675665,0.0,0.009915170265038947,3.4806213698392714,0.7630715035973973,0.6811087401184793
2024-07-22,21.650941343862407,58.50540720831571,10.411602673478868,5.730209014230845,1.5757861198520007,0.0,0.004271812296280636,1.4995769884863543,0.3287586743217577,0.2934461651557835
2024-07-23,21.650539710836963,58.50570711879459,10.411656045447252,5.7302383884342145,1.5757941976484366,0.0,0.004271834194449243,1.4995846756194622,0.32876035960481376,0.29344766941981854
2024-07-24,21.648739354568338,58.506964937201,10.411940705186995,5.730395055938519,1.5758372806281506,0.0,0.004271950988473624,1.499625674993781,0.3287693480729301,0.29345569242181174
2024-07-25,21.76613205857191,58.82212431219093,10.468026689626644,5.221815650745123,1.5843258408018268,0.0,0.004294962700070014,1.5077037062325778,0.33054032939738826,0.29503644973352955
2024-07-26,21.765825854919978,58.822225367896486,10.46804467357121,5.221824621761914,1.5843285626546595,0.0,0.004294970078764528,1.5077062964495003,0.33054089726171815,0.2952087554057696
2024-07-29,21.762390797960553,58.824893356145814,10.468458321351612,5.222030963655915,1.5843911678511218,0.0,0.0042951397957360716,1.5077658738951905,0.330553958679848,0.2952204206642048
2024-07-30,21.761046608991407,58.825904018071284,10.468638178409401,5.222120682609363,1.5844183890450254,0.0,0.0042952135899073565,1.5077917786010782,0.3305596378792701,0.2952254928032562
2024-07-31,21.760643343293836,58.826207223420944,10.468692136731882,5.222147598896566,1.584426555585594,0.0,0.004295235728653204,1.5077995501864208,0.3305613416771506,0.2952270144789579
2024-08-01,21.75832070854397,58.827824371408646,10.468979923846195,5.222291157114571,1.5846419260426945,0.0,0.004295353805818861,1.5078409999946532,0.3305704288958196,0.29523513034763127
2024-08-02,21.757304920123328,58.828329748388796,10.469069860564332,5.222336020676375,1.5849991706115993,0.0,0.004295390706264496,1.507853953527089,0.3305732687541157,0.2952376666481014
2024-08-05,21.752665363292746,58.82600508617388,10.46865616445509,5.2221296546742675,1.5926679354772317,0.0,0.004295220969463948,1.5077943691206241,0.3305602058099454,0.2952260000267472
2024-08-06,21.752530927224754,58.82610615462377,10.468674150562585,5.222138626770001,1.592670671826219,0.0,0.004295228349045897,1.507796959649072,0.33056077374257226,0.2952265072519811
2024-08-07,21.75460709813121,58.824630583301186,10.468350410083351,5.221977133763596,1.5926214189830084,0.0,0.004295095520450399,1.5077503314989085,0.3305505512538628,0.2952173774644296
2024-08-08,21.760962976791223,58.818526692290455,10.46793677083069,5.221770796123528,1.5929020832919016,0.0,0.0042949258069777336,1.5076907552814633,0.3307092871372854,0.2952057124464847
2024-08-09,21.761231800554942,58.81832459601826,10.467900803744843,5.221752854490654,1.5928966101936943,0.0,0.004294911049918288,1.5076855749633156,0.33070815084370814,0.2952046981406636
2024-08-12,21.757726091286216,58.82449902899566,10.466462322954943,5.221035290261529,1.592677717101658,0.0,0.0042943208506839355,1.5074783914240888,0.330662705502663,0.2951641316225694
2024-08-14,21.580791282976573,58.34613555406551,10.381348580047142,5.178577596181529,1.5797259901890157,0.8132045029305621,0.004259399240155888,1.4952195092643228,0.32797374149200337,0.2927638436131787
2024-08-16,21.49083425615703,58.34667539621263,10.381596208479953,5.1787011218530195,1.6683612891983803,0.8132239004640388,0.004259500840477891,1.4952551750413587,0.32798156471679757,0.2931115870363094
2024-08-19,21.489666976872655,58.34749914106554,10.381773093164817,5.178789358083513,1.6683897152279574,0.8132377564116666,0.004259573415104057,1.4952806516381285,0.3279871529630124,0.2931165811576046
2024-08-20,21.489593747670874,58.347300313378135,10.381737715745636,5.178771710596871,1.6687247946565478,0.8132349851843681,0.004259558899980977,1.4952755562493223,0.3279860352985352,0.29311558231973095
2024-08-21,21.4843638073606,58.35068056836413,10.38233916466424,5.17907173422782,1.6695030383932945,0.8132820986171867,0.0042598056705279,1.495362182582114,0.3280050366306483,0.29313256348943867
2024-08-22,21.484421711626553,58.35168775286319,10.381790781964824,5.178798181871936,1.66941485724564,0.8132391420323984,0.0042595806727026946,1.495283199345554,0.3279877117981075,0.2931170805790942
2024-08-23,21.48035897233666,58.35407396616533,10.382215331248966,5.179009961815012,1.6703350766794725,0.8132723983465391,0.004259754862489729,1.4953443469283945,0.3280011244117091,0.2931290672054232
2024-08-26,21.511409701107347,58.32601932192095,10.378042104043153,5.176928210995727,1.671196565431488,0.8129454960053496,0.004258042614735752,1.494743279476838,0.3278692813346529,0.29658799706975814
2024-08-27,21.510040095711027,58.32611822155928,10.378696159415028,5.177254476554516,1.6713018892565525,0.812996730271252,0.004258310969365452,1.4948374826860484,0.3278899446411398,0.29660668893579345
2024-08-28,21.531340579433706,58.30869122899244,10.377140703373538,5.176478561003064,1.6701998765506512,0.8128748863848534,0.004257672775952511,1.4946134512703697,0.3278408037483434,0.29656223646708585
2024-08-29,21.5558752756647,58.29121900948018,10.37403118956938,5.174927427410248,1.6696994005794477,0.8126313081437445,0.004256396962831262,1.4941655898322863,0.3277425661380072,0.2954518362191841
2024-08-30,23.631473821561112,56.74907078357222,10.09942908821747,5.037946352267609,1.6255022167030249,0.7911208402491626,0.0041437295215229555,1.4546148112354182,0.31906717315726757,0.2876311835151858
2024-09-02,23.63320059520725,56.7496351559047,10.099529527542245,5.037996454894744,1.6255183824034465,0.791128707985281,0.004143770731119217,1.45462927745209,0.3190703462961797,0.28514778158294535
2024-09-03,23.647239268439815,56.73907503626747,10.097738659387016,5.037103107596473,1.625230142332575,0.7909884235090628,0.004143035949659872,1.4543713397686018,0.3190137681238102,0.2850972186255146
2024-09-04,23.64898382138555,56.73888697926868,10.097705191262522,5.037086412532402,1.623733267642457,0.7909858018429727,0.0041430222179078815,1.4543665193743827,0.31901271077890686,0.2850962736942258
2024-09-05,23.655951222850216,56.73383697262362,10.096717981387094,5.036593957924584,1.6235745221169624,0.7909084705107433,0.0041426171721702446,1.4542243321186428,0.31898152225710885,0.2850684010388544
2024-09-09,23.656457242164155,56.73346093260842,10.096651058891002,5.036560574656863,1.6235637608319773,0.7909032282558714,0.004142589714308985,1.454214693311026,0.3189794080017918,0.28506651156457274
2024-09-11,23.65733386054209,56.73317890586836,10.096600867601117,5.036535537496488,1.623555689961855,0.790899296610322,0.004142569121151907,1.4542074642891651,0.31897782232869676,0.2845679861807606
2024-09-12,23.66805360523636,56.72414867564728,10.095730964523456,5.036101599597756,1.6234158076281893,0.7908311542977492,0.0041422122056240795,1.454082172662277,0.31895033983305415,0.2845434683682583
2024-09-13,23.678876227627242,56.715340093904445,10.094693968282185,5.0355843098197495,1.6232490563452509,0.7907499230389756,0.004141786732867042,1.4539328147056463,0.31891757843076224,0.28451424111287543
2024-09-16,23.679887752837985,56.714588414768905,10.094560177832843,5.035517570492177,1.6232275425458904,0.7907394428017489,0.004141731839523093,1.4539135449461864,0.31891335164327816,0.28451047029146354
2024-09-20,23.680267067879427,56.71430654022992,10.094510007328642,5.035492543700421,1.623219475018152,0.7907355127844089,0.004141711254894244,1.4539063189180752,0.3189117666268568,0.2845090562592032
2024-09-23,23.705394152964974,56.69641065520275,10.091383696640593,5.03393303123795,1.6215574373696584,0.790490618789233,0.00414042855012169,1.453456038234718,0.3188129983593701,0.28442094265063933
2024-09-24,23.706348594039987,56.69548867204474,10.091366983607005,5.033924694195742,1.6215547517970226,0.7904893096034306,0.004140421692873615,1.4534536310663537,0.31881247035126836,0.28442047160158296
2024-09-25,23.710818574906458,56.69225201236341,10.09073192934927,5.03360790705329,1.621452706628023,0.7904395637560571,0.004140161134276435,1.4533621645763999,0.3187924073392855,0.2844025728935317
2024-09-27,23.712208287407638,56.691219284919356,10.090548112770742,5.033516212953238,1.621423169633991,0.7904251648108506,0.004140085715539758,1.4533356895830767,0.31878660009656135,0.28439739210900195
2024-09-30,23.714490768336013,56.689650735088826,10.090180499703786,5.033332834774775,1.6213640988741511,0.7903963684941602,0.004139934886309241,1.453282742489996,0.3187749862458116,0.28438703110617247
2024-10-02,23.71959974409378,56.68523887896691,10.089395234244721,5.032941117062763,1.6212379166692388,0.7903348561191172,0.004139612697041259,1.4531696411693635,0.31875017767217695,0.2851928213048817
2024-10-03,23.721006054784574,56.684614612659225,10.08907782119738,5.032782780399369,1.6216836503119403,0.7903099921318041,0.0041394824645495714,1.4531239243554817,0.3180778325759891,0.28518384911969236
2024-10-04,23.71610871032725,56.68501218523411,10.089178054738914,5.032832780374669,1.6235211518859556,0.7903178437482576,0.005795333025600045,1.4531383609333144,0.3180809926336482,0.28601458709828526
2024-10-07,23.716347568763858,56.68360432653054,10.088927474619256,5.032707782299158,1.6234808292628147,0.7902982149996343,0.005795189089668385,1.4531022700265641,0.3180730926072276,0.2876632518012706
2024-10-08,23.72006655288552,56.68022575095015,10.088326133113137,5.03240781224929,1.6233840631388152,0.7902511099807817,0.005794843672601585,1.4530156591643286,0.3180541341447898,0.28847394070058985
2024-10-09,23.72780649516727,56.67984198707037,10.086755157736116,5.031624155113721,1.622303560457788,0.7901280504147982,0.005793941287349243,1.452789392507913,0.3178390649060156,0.28511819533865984
2024-10-10,23.726224098020605,56.67860013190109,10.086504697953197,5.031499217066359,1.6222632777512853,0.7901084310925394,0.0057937974205403055,1.452753318933192,0.3178311727839253,0.2884218570772627
2024-10-14,23.738220439368234,56.670107755565446,10.085553064202996,5.031024509066666,1.622110221709272,0.7900338865528933,0.005793250791818828,1.4526162556857725,0.31780118629406146,0.28673943076284086
2024-10-15,23.773685397838168,56.6421810271824,10.081672475537163,5.029088736525177,1.6214860871178394,0.7897299075319844,0.00579102173970657,1.4520573367904244,0.31767890686390327,0.28662910287323656
2024-10-16,23.795513287030893,56.62518702405206,10.079354362202167,5.027932381000704,1.6211132532918864,0.7895483222410382,0.0057896901903281665,1.4517234602948568,0.31760586186943085,0.28623235782664114
2024-10-17,23.81722052973611,56.60888708735927,10.076570700155504,5.0265437935932935,1.620665542925293,0.7893302690186146,0.005788091224733188,1.4513225310930988,0.3175181471853635,0.2861533077087093
2024-10-18,23.82732200599345,56.60108362091017,10.075387692818524,5.025953668404435,1.6204752739056905,0.7892376002399858,0.005787411692520323,1.4511521432445245,0.3174808699896863,0.2861197128010176
2024-10-21,23.83437569815656,56.59764272769746,10.074804622397808,5.025662812607192,1.6203814957575415,0.7891919264541577,0.005787076770562649,1.451068163955937,0.31746249712800817,0.2836229790747695
2024-10-22,23.849627522827088,56.585884585566305,10.073005859001418,5.024765526888139,1.6200921915941362,0.789051023518246,0.005786043541407628,1.4508090891255243,0.317405817128647,0.28357234080909033
2024-10-23,23.672533916283616,56.719071026638034,10.096891724693545,5.0366806271263105,1.6239338755005046,0.7909220803840723,0.0057997638410732305,1.4542493562645336,0.3181584735674458,0.28175915570087023
2024-10-24,23.68012198375002,56.713432320682436,10.095887945850372,5.036179907341332,1.6237724327009393,0.7908434511511819,0.005799187259646212,1.4541047825901472,0.31812684395773505,0.2817311447161954
2024-10-25,23.681765866179703,56.712210748828,10.095670486739618,5.036071431176568,1.6237374576585089,0.7908264168779655,0.005799062348780389,1.4540734620827624,0.31811999170452415,0.2817250764035784
2024-10-28,23.682428616162422,56.71154799884527,10.095670486739618,5.036071431176568,1.6237374576585089,0.7908264168779655,0.005799062348780389,1.4540734620827624,0.31811999170452415,0.2817250764035784
2024-10-29,36.976218171285836,32.42228929639019,15.759531971489013,7.8614024531183695,2.5346847850159575,1.2344949468246087,0.009052445660771277,2.2698360891122493,0.4965913048194529,0.4358985362835504
2024-10-30,36.97735918934851,32.4217023049935,15.759246652041067,7.861260125858141,2.5346388956542123,1.2344725968324037,0.009052281770193614,2.269794994720548,0.4965823142506212,0.4358906445308031
2024-10-31,36.97949563390988,32.41972415008065,15.759165134096348,7.861219461873212,2.534625784713192,1.2344662112689864,0.009052234945404258,2.269783253739079,0.4965797455764621,0.43588838979678896
2024-11-04,36.98412274233597,32.41533447305691,15.759042858760516,7.861158466684598,2.534606118555981,1.2344566330477245,0.009052164709128506,2.2697656424946215,0.49657589261504936,0.43588500773950384
2024-11-05,36.98429639216464,32.415873095329054,15.758676044137559,7.860975486797761,2.5345471219153826,1.2344278992757267,0.009051954006840652,2.269712810400959,0.49656433408954437,0.4358748618825379
2024-11-06,36.98527423170647,32.41537008543341,15.75843151054227,7.860853504938821,2.5345077923474406,1.2344087441708502,0.009051813544098002,2.2696775903715447,0.4965566287048046,0.43586809824028927
2024-11-07,36.98576314009735,32.415118586339595,15.758309246590493,7.8607925154289715,2.534488128021185,1.2343991668413383,1.1782783582922978,1.10043336578879,0.4965527761021097,0.43586471649788
2024-11-08,36.98234062203557,32.41687916195495,15.759165134096348,7.861219461873212,2.534625784713192,1.2344662112689864,1.17834235460748,1.1004931340770032,0.4965797455764621,0.43588838979678896
2024-11-12,36.979934794935936,32.417717598515225,15.759572732253524,7.861422786004823,2.535467266695354,1.2344981397467025,1.178372831486691,1.1005215974486107,0.49659258921300414,0.43589966370012734
2024-11-13,36.979849912133936,32.4185148193778,15.75920589296329,7.861239793813091,2.5354082480259823,1.234469404042437,1.1783454022244593,1.1004959803479093,0.4965810299102199,0.43588951716088026
2024-11-14,36.97888272290316,32.418347128375665,15.759124375440239,7.8611991300385045,2.5353951331392484,1.2344630185120506,1.1783393070062649,1.1004902878208203,0.49657846124934785,0.43718043551469926
