date,GAOYU SECURITIES LIMITED,SUNHIGH FINANCIAL HOLDINGS LTD,WEALTH LINK SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHEER UNION SECURITIES LTD,QUAM SECURITIES LTD,VALUABLE CAPITAL LTD
2024-11-18,6.565900493322835,39.71877271628983,0.1320941788653955,5.3882921279822815,6.939872303274695,4.52756434287288,2.727467118119349,24.885670603965725,2.9823665708798752,6.131999544427144
2024-11-19,7.436106686413322,26.275521499866304,0.14960117164373063,6.102424970037882,7.807978472705877,5.127621339592572,3.0642408152822087,28.183872381589907,3.370893266967343,12.481739395900847
2024-11-20,7.436051008638382,26.275324762160114,0.14960005150644415,6.1023792781915445,7.8124125045838655,5.12383920154604,3.0642178718095465,28.18366135512545,3.3708680274374956,12.481645939001123
2024-11-21,7.436051008638382,26.275324762160114,0.14960005150644415,6.1023792781915445,7.875307421133121,5.1463016717422025,3.0642178718095465,28.161198884929284,3.3708680274374956,12.418751022451865
2024-11-22,7.439560337587851,26.287724994183453,0.14967065293063875,6.105259201451445,7.852056365121409,5.171203460013941,3.0656639819118743,28.174489125997265,3.372458856325003,12.381913024477116
2024-11-25,7.4367191969716595,26.277685809097356,0.1496134942610673,6.102927625511134,7.876015080149131,5.171475045374288,3.0667396650224625,28.163729392657665,3.3779102733317043,12.37718441762353
2024-11-26,7.4347149921269615,23.885518205401155,0.14957317324287525,6.101282879112901,10.074819057774539,5.185802230670898,3.1040925134780784,26.500952616605527,3.3769999224154668,14.186244409171604
2024-11-27,7.517980041545854,23.1898275455759,0.14957653249762123,6.101419907451766,10.086274796926041,5.185918698285896,3.1019163342205647,26.50154779987884,3.3770757662500976,14.788462577367417
2024-11-28,7.517811199484115,23.189306738354738,0.14957317324287525,6.101282879112901,10.088294118427049,5.185802230670898,3.101846670035993,26.500952616605527,3.3769999224154668,14.788130451650439
2024-11-29,7.573481712300359,23.180977003125363,0.14951944568022804,6.0990912624545865,10.109365747847034,5.183939460040418,3.098487431765266,26.491433318719082,3.3757868842017453,14.737917733865919
2024-12-02,7.812788478801898,23.171613201067686,0.14945904829089735,6.096627574953166,10.008784552808924,5.181845442045566,3.097235818298528,26.43584968268425,3.3676908678959956,14.678105333153093
2024-12-03,7.81579945529506,23.180543326700338,0.14951664842717588,6.098977158890521,9.929577041217252,5.183842477401065,3.0980552985790126,26.446037814896872,3.3689887448405695,14.72866203375213
2024-12-04,7.8175544921517615,21.79353923765483,1.5417594997208237,6.100346683500672,9.936297724253361,5.185006508625153,3.094259968866346,26.451976269605744,3.3697452508705448,14.709514364750763
2024-12-05,7.964227262911265,21.795496908170957,1.541897992926661,6.100894665575094,9.793465447459623,5.185472267502459,3.094537920118055,26.45435239830479,3.370047948420151,14.699607188610953
2024-12-06,8.10090181308865,19.98769138605875,1.543978380779658,6.1091262264260076,9.64926802931179,5.154240286395321,3.096464458724987,26.4900456242126,3.3835898683558483,16.48469392664639
2024-12-09,8.795540358809294,19.30716113166753,1.5451249887913645,6.11366306007792,9.642931483096543,5.158067991031742,3.0942631918219923,26.50971798421537,3.3861026310341873,16.447427179454053
2024-12-10,8.79573829814864,19.307595629897666,1.5451597610744772,6.122802449687343,9.627395334494073,5.1581840708322755,3.0943328267036434,26.510314572469184,3.386178833619861,16.45229822307284
2024-12-11,9.136364573618382,16.159302485827236,1.6049980596436035,6.359915847469198,10.023604625737963,5.350928573252041,3.2258528580549255,27.53696059219582,3.517312963021277,17.084759421179555
2024-12-12,8.359709002094673,16.16723892814152,1.6057863346651318,6.363039441776032,9.956026319249647,5.353556615891054,3.2274371959398542,27.5504850311029,3.519040447945628,17.89768068319356
2024-12-13,8.359317994853098,16.166482740636,1.6057112274951193,6.3627418244188325,9.960237930653882,5.353306214901681,3.2272862395710353,27.549196416971316,3.5188758524676995,17.896843558031335
2024-12-16,8.35951349390165,16.166860825546294,1.6057487802018613,6.36289062961725,9.972164351131724,5.348754020157787,3.2273617159902392,27.549840708968727,3.51895814828197,17.887907326202498
2024-12-17,8.36378417029266,15.096430366702931,1.6065691190182894,6.366141278929595,10.262725587057432,5.342516989290017,3.2243307163635584,27.563915266582363,3.5207559002080586,18.6528306055551
2024-12-18,8.383358175166103,15.119071633088199,1.6089786130845336,6.375689065859438,10.1562605651346,5.3388125676516465,3.2197928896998707,27.605254969612297,3.5260362459770773,18.666745274726235
2024-12-19,8.38217960705785,15.116946129765921,1.6087524160354965,6.374792744403983,10.218486178464499,5.338062014699392,3.2568293704472366,27.538111193803072,3.5255405408215506,18.640299804501005
2024-12-20,8.38669925200013,15.125097139684701,1.609619850290233,6.378230012648757,10.167731933747593,5.340940280987792,3.321882465574942,27.477940963081593,3.52040849866856,18.6714496033157
2024-12-23,8.42302381597424,15.122969941961376,1.6093934729222505,6.377332976667008,10.124109860637898,5.330813111810196,3.3729833735953543,27.450636413330148,3.5199133874719584,18.668823645629576
2024-12-27,8.421641990318058,15.120488967394516,1.6091294464585526,6.376286753538864,10.174008604581056,5.33228219375286,3.3724300242204333,27.44613304322183,3.5193359337293812,18.62826304278445
2024-12-30,8.421444623663152,15.120134608905822,1.6090917354638892,6.376137321113608,10.1175246098494,5.332157228253164,3.4332836793751915,27.44548982525139,3.5169098907944596,18.62782647732992
2025-01-02,8.425327866700798,15.127106709308086,1.6098337096212816,6.3790774450431424,10.115156001536251,5.334615958715401,3.4559686242644077,27.41125240195515,3.5052452605357067,18.636416022319775
2025-01-03,8.43172524099716,15.134381085295997,1.6106078520866478,6.382145038118472,10.087179388887582,5.337181287497734,3.4541118828042348,27.424434020892807,3.5069308751376904,18.63130332828168
2025-01-06,8.434297284262922,16.507782819132757,1.6110991575978382,6.384091870195803,10.04098015454229,5.348195315033856,3.4551655373000143,27.43279966716622,3.5173865966198066,17.268201598148494
2025-01-07,8.43291214293541,16.505071791593917,1.6108345712368528,6.383043428435925,10.046369462227066,5.356701409166458,3.4545981050151644,27.42829445431117,3.516808945942387,17.265365689135653
2025-01-08,8.435088997911556,20.811632182739636,1.6112503888325673,6.384691134425817,9.992641796199218,5.358084177292182,3.5235444285740645,27.435374739064294,3.5153700589443426,12.932322096016321
2025-01-09,8.928696769108555,20.405400905153297,1.6464490304655917,6.524168186990585,10.20853852040181,5.499114183364468,3.5885283036332414,28.034715431362123,3.592165231047854,11.572223438472475
2025-01-10,8.922919597936612,20.392197915186273,1.6453837218185576,6.5199468277770904,10.09649065585422,5.507538181776099,3.646116967207843,28.01657601482778,3.5898409776932705,11.66298913992225
2025-01-13,8.92249195671833,20.391220595569727,1.6453048649050086,6.519634351801713,10.081628923705486,5.507274226653346,3.645942222844774,28.015233288092706,3.5896689304219382,11.681600639286968
2025-01-14,7.925248128016762,21.458945383805847,1.6452260155497143,6.5193219057764455,9.887054151752071,5.507010296830087,3.638578916659843,28.01389069005492,3.5894968996409435,11.815227611913363
2025-01-15,7.938483956845061,21.455860641005447,1.6449895128224958,6.518384747358236,9.876049485170611,5.506218659120916,3.6380558676508588,28.009863667940284,3.588980906216281,11.823112555869812
2025-01-16,7.9450217396308975,21.447638994347596,1.6443591711756804,6.515886974974765,9.898609326818711,5.513688458859632,3.6366618051909176,27.999130600371213,3.587605648734589,11.811397279895997
2025-01-17,8.018394915964326,21.40060710516267,1.6436899622725554,6.513235188399275,9.913732510744897,5.511444539483376,3.632787828307454,27.987735725208925,3.586145592024888,11.792226632431637
2025-01-20,9.139847301326801,21.397533620348007,1.6434539009255928,6.5122997789808625,9.945819299080036,5.520227451370958,3.632266099266295,27.983716218644194,3.5832369497314485,10.641599380325806
2025-01-21,9.140284867211466,21.398558017191803,1.64353258050703,6.512611552265477,9.912783280195764,5.501341918060889,3.632439992294993,27.985055925877784,3.5834084955127055,10.689983370882091
2025-01-22,9.199332848153889,21.4134228013892,1.6446742816025428,6.517135621841012,9.807086026603413,5.50516349614771,3.6181955885852233,28.00449610576075,3.585897756421507,10.704595473494754
2025-01-23,9.198892149600503,21.412396980864244,1.6445954926741877,6.516823415261669,9.852126429416256,5.504899768589533,3.5773025901311115,28.00315453663549,3.5857259722302053,10.704082664596804
2025-01-24,9.47245963831955,18.543420403128106,3.324635310192013,6.6431663399231855,10.32881184870952,5.706851107636441,3.6783987104992395,28.477689205911755,3.6552431399511183,10.16932429572907
2025-01-27,9.677325173286269,18.944468059813982,1.849936248896084,6.786841359724346,10.377581712871297,5.810319815898582,3.7579532452685216,29.093590171082827,3.7342968778282595,9.96768733532983
2025-02-03,9.799556667617322,18.944468059813982,1.849936248896084,6.786841359724346,10.21793241415319,5.810319815898582,3.7604477655609916,29.083612089912947,3.7342968778282595,10.012588700594298
2025-02-04,10.072577460698929,19.522616412861282,1.8658543362416407,6.84523987677,9.055409879452563,5.845219780341317,4.167686907243807,29.33386691780109,3.7664292628825993,9.525099165706775
2025-02-05,10.07376024732854,19.524908883657194,1.8660734368214398,6.8460436887272,9.071570905270509,5.841712363102428,4.15307862223549,29.337311488539868,3.7668715411565477,9.518668823160784
2025-02-06,10.164042038688764,19.69989257464082,1.8827973262678501,6.907398443334602,9.21126412189234,5.894066225394506,4.157294015383181,28.698949536315776,3.8006305251118824,9.583665192970276
2025-02-07,10.411995784634113,20.18047521489457,1.9287285264859308,7.075905747047292,9.584218366087226,6.0378530961958665,4.21709973061151,29.391263589290055,3.893347632348218,7.279112312405213
2025-02-10,10.536681479831175,19.06144222182093,1.9518254295336837,7.160641108592627,9.743733756377985,6.083838460170458,4.241281215304349,29.743229745361592,3.939971235183285,7.5373553478239135
2025-02-11,9.155573958141654,19.945298720943594,1.9341696601629002,7.0958675760587955,9.788607440335038,5.903616464971327,4.116413444978571,29.47417924689986,3.9043311505715503,8.681942336936714
2025-02-12,9.163221520192877,19.96195883534996,1.9357852533044457,7.101794685363277,9.749798690145182,5.90854769849627,4.072866766206151,29.49879874270974,3.9075924004810623,8.699635407751034
2025-02-13,9.16465686061378,19.96508570577797,1.9360884775377718,7.102907120869763,9.526806483168228,5.862480783274321,4.070894054970254,29.50341947768927,3.908204491469855,8.95945654462879
2025-02-14,9.299927210119842,19.96404330679708,1.935987392238884,7.1025362703132835,9.528919632908579,5.731646959933412,4.0785131733432385,29.501879071860337,3.908000439834964,8.948546542650378
2025-02-17,9.411471199759264,20.203493464788767,1.959207762973287,7.187724596442047,8.974818097349523,5.800392741988561,4.050817039414317,29.82402432066537,3.9548732755811904,8.633177501037675
2025-02-18,9.41171984477791,20.204027228097672,1.9592595239828485,7.187914491505038,8.959203592002213,5.800545984635845,4.061491802244111,29.824812252214638,3.9549777607906207,8.636047519749104
2025-02-19,9.416197702794635,20.21363979272832,1.9601916900599314,7.1913343192368595,9.526466194672484,5.768944232742455,4.132147166844919,29.83900214278124,3.948929861043066,8.003146897096093
2025-02-20,9.401999329135549,20.183160312597806,1.9572359817223033,7.1804907436244205,9.670805870779823,5.760245432184073,4.139112474022092,29.79400889652519,3.9429754000716297,7.969965559337111
2025-02-21,9.49294479467281,20.3783918635036,1.976168309974275,7.249947574092516,9.708392041263705,5.815964240928874,4.1791500764174145,30.082206110166652,3.9811157700938065,7.135719218886344
2025-02-24,9.71718451913749,20.859764617200604,2.0228488129066355,7.421203836670824,10.011368409419308,5.9669857535339705,4.198766035401922,30.79279968838054,4.075156589108028,4.933921738240677
2025-02-25,9.71426980108882,20.853507626577343,2.02224204929799,7.418977809499785,10.038360949095331,5.965195926343005,4.197506594550365,30.783563234257024,4.073934225527505,4.93244178376283
2025-02-26,9.68602606441704,20.792877132453945,2.016362485203469,7.397407515497677,10.139683832903158,5.975041781823493,4.133461526605411,30.694061617397463,4.252414949916701,4.912663093781644
2025-02-27,9.710862682277014,20.846193605083034,2.021532781481749,7.416375726237049,10.0728211343856,5.990362804959874,4.051379579931567,30.77276641066271,4.167912112844653,4.949793162136745
2025-02-28,9.814135955967474,19.99898918247326,2.043031418116497,7.495247544861858,10.188116631262226,6.054069233286871,4.088955477803951,31.10002923289797,4.21223710666144,5.00518821666845
2025-03-03,10.271032263675302,19.46113941782915,2.0374838461944673,7.474895226997422,10.451220409712333,6.037630237687102,4.064115398440084,31.01558136419814,4.200799353871819,4.986102481394183
2025-03-04,10.281879727158849,19.48169275597119,2.0046149645043414,7.482789628547006,10.473259445052564,6.042173166815496,4.05740632907486,31.048337603068017,4.205235910629019,4.922610469178661
2025-03-05,10.324901742982757,19.56320914366147,2.0130027864797286,7.514099535135001,10.112465782589034,6.067455165486118,4.068859903751843,31.178251792604485,4.222831693763155,4.934922453546411
2025-03-06,10.329352090922686,19.66834705333618,2.013870452151217,7.517338341490648,9.973147718567342,6.0700704239426635,4.070613706620023,31.191690571208852,4.214705004634776,4.950864637125614
2025-03-07,10.397052585355665,19.69991766199598,2.027069733590604,7.566608374892465,9.48043438289243,6.109854794281346,4.09729326581774,31.396126711567256,4.242328964994659,4.983313524611859
2025-03-10,10.540646550005679,19.971993739051623,2.0550656465937083,7.67111100066885,8.129702856454783,6.167922491036554,4.151061554281881,31.9763552977489,4.300919881067469,5.035220983090548
2025-03-11,10.542132746030205,19.97480972358882,2.05535540399897,7.672192601747001,8.175968050681796,6.168792147545981,4.151646840122771,31.980863857247304,4.301526296432858,4.976712332604293
2025-03-12,10.466574239753674,19.831644500551704,2.0406240789497727,7.617203784320836,8.052974922124331,6.124578634832011,4.12189078967411,31.751647781079356,4.270696016687986,5.722165252026219
2025-03-13,10.033441292483106,19.98946565328687,2.056863460632418,7.677821847630045,8.472633171091399,6.235402369657965,4.15469298900038,32.00432887638194,4.3046824149575,5.070667924878372
2025-03-14,10.050742856781019,20.0239352849117,2.060410295101148,7.691061405673228,8.405264104250994,6.220712816779131,4.079878109948868,32.05951681616499,4.312105365609565,5.096372944779364
2025-03-17,7.464623645074683,20.675089848537016,2.1186560026999244,7.929490396585531,8.51917552486088,6.43467818013248,4.3147087196792295,33.00281514859668,4.4202231591964996,5.120539374637078
2025-03-18,8.055023045081176,20.669660103472705,2.118099595832631,7.927407933502723,7.661955856629519,6.5672175978982255,4.45655897465382,32.99414786473121,4.515357248243131,5.034571779954859
2025-03-19,9.193092809125982,20.210479248448866,2.1134126770850523,7.9098662102823685,7.496511379328741,6.619651839912756,4.534044670358235,32.9211386018562,4.409283832904486,4.5925187306973125
2025-03-20,7.3528930733882625,20.203358617231316,2.1552043875749103,8.03361936736972,8.94523737093133,7.192955054912828,4.953278452753275,33.572138147928236,4.5142901600875645,3.077025367822555
2025-03-21,5.683828630540586,20.712260316852806,2.2116586362177117,8.244055067984382,8.347742816804232,7.3509008593648675,5.20419242969846,34.4515395844696,4.611820139298946,3.182001518768411
2025-03-24,28.81405865777782,18.210280289483656,4.7504195724843825,8.245227454093355,8.562244773256042,7.288967567522599,5.159222197670702,11.101512959774583,4.612475985702665,3.255590542234197
2025-03-25,28.871431253390313,12.086954992649948,11.307916003844417,8.40113906740184,8.842140132605952,7.41437704810173,5.176050132809743,9.842780368726698,4.699694752714426,3.3575162477549325
2025-03-26,27.844078744953492,12.080390856705181,11.301774945327498,8.396576609862876,8.41239408814224,7.255185887644017,5.241511563366927,9.83743499030392,4.697142460985493,4.933509852708358
2025-03-27,28.07007449919947,12.093526265997246,11.314063739737763,8.405706485852072,8.284847854289406,7.241328028928777,5.203717507081464,9.848131559356569,4.702249819634733,4.836354239922501
2025-03-28,28.242666742835105,12.046558349660188,11.22525133083044,8.373061043133566,8.528091253089533,7.256529120022137,5.065912879708405,9.809884135984552,4.683987579882087,4.768057564853985
2025-03-31,28.32821378056271,17.20919666122826,11.228494450102952,8.375480128002009,7.982652558543518,7.24314815076021,5.008562086869468,5.209717653630255,4.685340844049171,4.729193686251445
2025-04-01,28.3396180485947,17.216124676275737,11.233014776068316,8.378851897963088,8.023027076426462,7.246064070681832,4.979611006192956,5.202524739837376,4.68722705132015,4.693936656639385
2025-04-02,28.773687906511796,16.838769970301698,11.262311001875817,8.400704334028008,7.8725655864465445,7.367421116241661,4.902558360191125,5.216093166709928,4.699451557816755,4.666436999876666
2025-04-03,28.747803469512856,16.82362203091165,11.252179572754264,8.393147169204806,7.92752401455383,7.432140038695271,4.879535936336369,5.211400836849641,4.695223992056915,4.637422939124396
2025-04-07,28.75137096757764,16.825709781341057,11.253575927397252,8.394188728303934,7.96883911185841,7.433062340297666,4.852219785716386,5.212047552777696,4.695806652312095,4.613179152417861
2025-04-08,28.79001085844175,16.831976142774156,11.25776707149116,8.397314957223413,7.962496234729466,7.435830619067736,4.822991240261105,5.213988663981717,4.697555501073052,4.590068710956445
2025-04-09,29.060707124056012,16.764338172566895,11.212528621333979,8.363571008558093,7.915044104594311,7.430679065481318,4.73869747162276,5.19303666126237,4.678678744337336,4.642719026186929
2025-04-10,29.080483030717474,16.775746359763673,11.220158783893613,8.369262446103495,7.8771255636100905,7.435735666994934,4.741922170818676,5.196570539769329,4.681862600592176,4.621132837736538
2025-04-11,29.103889285211277,16.789248796714435,11.22918964805358,8.375998685200074,7.9206139290966675,7.410763666518999,4.779791392219019,5.20075314747981,4.685630930967524,4.504120518538616
2025-04-14,29.106592431679157,16.790808169007896,11.23023260640313,8.376776641405135,7.936829459133047,7.4300278159841024,4.78023533550414,5.201236189363429,4.68606612870267,4.461195222817295
2025-04-15,29.06525919099952,16.766964137217354,11.214284950960522,8.36488107768185,7.922467071376825,7.41947669672494,4.946575429269908,5.193850098128213,4.679411612218372,4.426829735422494
2025-04-16,29.07784468820679,16.774224371125356,11.21914082893513,8.368503140253198,7.885689655497703,7.431968139747353,4.942531505036387,5.196099078103771,4.681437836082065,4.422560757012252
2025-04-17,29.05660549580005,16.761972053846954,11.210946085024117,8.362390574130844,7.95719617288892,7.429630299424598,4.999601253739424,5.192303716058624,4.678018395610913,4.351335953475558
2025-04-22,29.21841231994079,16.699006753797473,11.168832866972304,8.330977776761921,8.050467347521302,7.417116593281513,4.928476763267904,5.17279915177589,4.669682853323401,4.344227573357502
2025-04-23,29.402409348983362,16.737142246451963,11.19433911114822,8.350003216208382,7.652231557416068,7.511207017751259,4.970592704359697,5.184612264194139,4.680346999926685,4.3171155335602265
2025-04-24,29.44147859894684,16.75938217877654,11.20921389326959,8.361098509759936,7.557333566978368,7.521187738073218,4.961746617214045,5.1915014585492445,4.6772955997977,4.319761838634517
2025-04-25,29.477733009767164,16.780019781081812,11.223016985532558,8.371394415900086,7.563545727510848,7.530449373123117,4.875037000189589,5.197894304140202,4.680580061490058,4.300329341264564
2025-04-28,29.508774907162465,16.797690191902173,11.234835524686002,8.380210018050628,7.549829914391898,7.538379407522425,4.880170719200751,5.203368012094857,4.688606248041188,4.21813505694761
2025-04-29,29.62208218376067,16.86218966823668,11.277974849186455,8.412388201572433,7.614574678385054,7.589089093845641,4.898909513178698,4.912434253052609,4.706609476120911,4.1037480826608475
2025-04-30,31.379930114355542,14.426427126005922,11.609698248663987,8.659825001996898,7.8993562139015925,7.8123098818694725,5.071808289690057,5.056925565715009,4.845046785683152,3.238672772118366
2025-05-02,30.383038701854353,14.38177791524173,11.921550833048823,8.633023192490082,7.986581828751284,7.832800619153605,5.0593019274760325,5.041274584815143,4.830051561071622,3.930598836097326
