date,ICBC (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,GET NICE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,OSHIDORI SECURITIES LTD,CHRISTFUND SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,SHANGHAI COMMERCIAL BANK LTD
2024-10-02,39.98193687086721,29.89391973525929,0.0,4.683832186970715,7.28279728950544,2.819407278522058,4.435016463870559,4.547320481890941,4.620018917015802,1.7357507760979884
2024-10-03,39.971191967992176,29.8858859257631,0.0,4.709447828576045,7.2808400819347545,2.8186495799275475,4.433824580112968,4.5460984171101035,4.618777314971747,1.735284303611559
2024-10-04,40.01589499014236,29.919309733128834,0.0,4.708384327045416,7.288982835238567,2.8218019040990656,4.438783285336808,4.55118268726146,4.518435225119218,1.7372250126282758
2024-10-07,39.98581488147529,29.896819268071447,0.0,4.704845015673306,7.280867969318932,2.819680744296614,4.43544663414844,4.54649640500589,4.515038699248432,1.8149903827616454
2024-10-08,39.563077015434686,29.58074423955824,0.0,5.2048377940510955,7.203893207209002,2.789870527241066,4.388554223662001,5.254704447862834,4.20547738060574,1.8088411643753355
2024-10-09,39.71325185876567,29.693027812194835,0.0,4.793190605906076,7.231237984596861,2.8004604105602704,4.4052124437173035,5.272545503384905,4.27536615705739,1.815707223816686
2024-10-10,31.24225906980494,23.3593882156682,21.513333635456252,3.7254781193022066,5.688786486526995,2.203111192521106,3.4655633065154414,4.146174743061282,3.2274954982126727,1.428409732930904
2024-10-14,31.240586337872827,23.358137538036488,21.51218179685016,3.6573231706360025,5.688481905005227,2.202993236440098,3.465377757884256,4.145952754027988,3.372706246551697,1.3562592566952554
2024-10-15,31.210250930650833,23.335456189917718,21.49129291890199,3.6743443914311587,5.682958243791029,2.2008540737428315,3.4620127875752313,4.141926928015749,3.363670941646381,1.437232594327077
2024-10-16,31.175873605956973,23.30975275817977,21.467620787703634,3.7500308608345754,5.676698604892176,2.198429887046448,3.458199465536994,4.137364697254483,3.3903798146636883,1.4356495179312616
2024-10-17,31.18087156714287,23.313489661947433,21.471062370024843,3.7506320471533705,5.6776086650127,2.1987823284049246,3.458753866896208,4.138027979009797,3.374891840277673,1.4358796741301825
2024-10-18,31.183691636879875,23.315598187570842,21.4730042622866,3.7509712629417438,5.678122160998221,2.1989811913356556,3.459066684550672,4.138402231777214,3.366152843268908,1.4360095383902711
2024-10-21,31.189846287275508,23.32019993124124,21.477242337615117,3.7517115831397594,5.679242838344944,2.199415198977113,3.4597493922424527,4.13921901829594,3.347080452720651,1.436292960147275
2024-10-23,31.200879447135417,23.328449266343327,21.484839741137993,3.7530387212495073,5.6812518252935025,2.2001932245968967,3.460973251051125,4.13903792226141,3.314535563581469,1.4368010373493556
2024-10-24,31.21487455715653,23.33891320902346,21.49447673539236,3.7547221414206087,5.683800142705112,2.2011801181329624,3.462525665671702,4.140894481824155,3.2711674362655994,1.4374455124075098
2024-10-25,31.218343176151954,23.341506645608987,21.49686521688904,3.7571971597168115,5.684431730607382,2.201424714828558,3.462910423978967,4.141354620955306,3.340672705265065,1.355293605997927
2024-10-28,31.248823056013986,23.36429601384492,21.517853578299636,3.769928601275368,5.689981698306026,2.203574065306726,3.4662914199882775,3.7540360082128514,3.628598718332279,1.3566168404199304
2024-10-30,31.302080253197584,23.404115654976202,21.55452633774831,3.8312377299307343,5.699679102804575,2.2073296044607718,3.472199001381638,3.7604339911245703,3.4094694093395197,1.3589289150360953
2024-10-31,8.64001604768566,6.460015858537998,5.949491278279647,1.0575001789447802,1.5732283131521136,0.6092682355551918,0.9583981272181077,1.0378620137250558,0.9410834734467081,0.37509224749931863
2024-11-04,31.302446201251932,23.404389269078475,21.554778328571665,3.83128252037219,5.69974573692158,2.2073554100292045,3.47223959435369,3.760134202256927,3.4086839350885154,1.3589448020758204
2024-11-05,31.354979203098964,23.443667439761885,21.59095240910413,3.6479803268001896,5.709311275391009,2.211059881081933,3.478066844014971,3.7664446080227334,3.4363125757951454,1.3612254369290353
2024-11-06,31.268381154326867,23.378919322941428,21.5313212309857,3.6379051174940806,5.693542959517512,2.2049532442323367,3.468460911884075,3.7560422170101213,3.703007918152399,1.357465923455483
2024-11-07,31.260520606250676,23.373042104085727,21.52590847920796,3.636990585720544,5.6921116616215235,2.204398941759928,3.4675889766337753,3.75509798678991,3.727215987387459,1.357124670542502
2024-11-11,31.254209257316656,23.368323199169634,21.52156250169705,3.6362562947934878,5.6909624516221,2.203953884203579,3.466888887077783,3.7543398505459686,3.7466529999825546,1.356850673591183
2024-11-12,31.253307844072086,23.367649225438235,21.52094179101699,3.6382115159362938,5.690798316644759,2.2038903192224497,3.4667888973600935,3.7542315703575935,3.74736897975057,1.3568115402009246
2024-11-14,31.242623620466226,23.35966078495976,21.513584664038593,3.639027152078615,5.688852866197907,2.2031368995495364,3.4656037444809646,3.7529481526225497,3.778214413599548,1.3563477020062977
2024-11-15,31.23426155649026,23.353408589871616,21.50782656979214,3.638053169284288,5.687330249141322,2.202547231667426,3.4646761783271507,3.7519436789608,3.803968099868968,1.3559846765960246
2024-11-18,31.244296506230302,23.360911577609425,21.514736608572953,3.639222003727175,5.689157475730363,2.203254866478317,3.4657893101760386,3.690128559591939,3.8360827642619633,1.3564203276215274
2024-11-19,31.250689662241506,23.365691648501716,21.51913891821212,3.6399666552838066,5.690321581675504,2.203705692826448,3.466498474223227,3.634579132504765,3.87271035843683,1.3566978760940787
2024-11-22,31.257128390207,23.370505792889453,21.523572608573637,3.640716614895904,5.6914939856479165,2.2041597327732614,3.4672126933623746,3.6328555651254577,3.8553772135260727,1.3569774029989232
2024-11-25,31.263698626636483,23.37541826426619,21.52809685530162,3.641481892135514,5.692690335506287,2.2046230463058385,3.467941500144057,3.6311462532998044,3.8376405872743207,1.3572626391298903
2024-11-26,31.256741991709657,23.37021688828479,21.523306535631505,3.6406716086044852,5.6914236277859835,2.2041324851004105,3.4671698319146453,3.6295141407975935,3.859862262034456,1.3569606281364694
2024-11-27,31.25300781376888,23.367424897091382,21.520735190975707,3.6521834571062626,5.690743685245326,2.203869161977783,3.4667556163477533,3.6290805302938525,3.8594011323198756,1.3567985148731792
2024-11-28,31.262797181335728,23.37474426656684,21.527476122547757,3.6533274291199715,5.692526194691955,2.2045594790642027,3.4678415068705184,3.627332256186149,3.8321720592689115,1.357223504347965
2024-11-29,31.209416640401678,23.33483240308556,21.490718428931892,3.64708945261248,5.682806330989696,2.200795242075709,3.4619202435095793,3.6149670583454063,4.002548125084561,1.354906074963439
2024-12-05,31.275509964477976,23.3842494318642,21.536230110041533,3.7665495317636433,5.694841017982555,2.2054559467225174,3.4692516787368683,3.617417169636584,3.6927197396178264,1.3577754091562986
2024-12-09,31.267388058782032,23.37817679967141,21.530637388125932,3.7651591955565418,5.693362130451897,2.2048832140880634,3.4683507522610983,3.6123557187017994,3.722263932533987,1.35742280982724
2024-12-12,31.258111044624354,23.371240509478465,21.52424926170175,3.7640420752170556,5.691672913527551,2.2042290266402773,3.467321694798031,3.6059268632028805,3.756186547467038,1.3570200633425944
2024-12-16,31.270223800442686,23.380297042966962,21.53259007203119,3.765500670155244,5.693878480079571,2.205083182156241,3.468665308331579,3.60732418729359,3.7188913376025923,1.3575459189403425
2024-12-17,31.276154740898466,23.38473152192961,21.53667410131064,3.7781721520889864,5.694958422917311,2.205501414438072,3.4693232008857233,3.608008378909745,3.6886726655453015,1.3578034010761468
2024-12-18,31.19589149230243,23.324719844181967,21.481405049163865,3.974107417400363,5.6803435871924775,2.1998414888566677,3.4604199596516416,3.592580300270179,3.7363719583289567,1.3543189026514537
2025-01-02,31.157065910516895,23.295690514529426,21.45466986037113,4.184805282338228,5.673273981742385,2.197103624299667,3.4561132124574194,3.5807155635028813,3.647928697090893,1.3526333531510792
2025-01-03,31.158729710205947,23.296934513651347,21.455815548259228,4.185028752601683,5.673576936825313,2.1972209505054603,3.4562977702750493,3.575566735435287,3.6481234979315538,1.3527055843091362
2025-01-09,31.17409625589445,23.30842385907511,21.46639690934079,4.338331432923911,5.6763749738450455,2.1983045536060266,3.4580023120870553,3.5711654741265164,3.455531531197864,1.3533726979032303
2025-01-10,31.06850180836741,23.229472407847076,21.393684863306433,4.741820450430237,5.657147674538617,2.190858347213104,3.4462891948664387,3.551286971999196,3.372149794764412,1.3487884866670745
2025-01-13,31.063794226022264,23.225952616166463,21.39044323505602,4.817682333566077,5.656290488418707,2.190526382506867,3.4457670039262345,3.4893207620789277,3.3716388376240602,1.348584114634386
2025-01-15,31.06392143921998,23.226047731646585,21.390530833713946,4.817702063054714,5.656313652195642,2.190535353203227,3.445781115114197,3.488925529222632,3.371652645240572,1.3485896373885078
2025-01-16,31.04434287404945,23.211409119774686,21.37704908760602,4.877692326257166,5.652748664250345,2.189154731015685,3.443609352921918,3.4867265745290767,3.369527603778038,1.347739665817611
2025-01-20,31.021236364205635,23.194132714360315,21.36113800850287,4.853613843576349,5.648541286011256,2.187525328662185,3.4410462516917075,3.4759521872642076,3.470077481460089,1.346736534265384
2025-01-23,31.016162620228844,23.190339148888757,21.357644242360358,4.820108577146598,5.647617426884848,2.187167543326679,3.440483444088284,3.4753836705466057,3.518577060608171,1.3465162659208594
2025-01-27,31.044978154109277,23.211884109547675,21.37748653970731,4.824586694046899,5.65286434002819,2.1891995290761286,3.4436798216821884,3.4786124721598912,3.4289410941740393,1.3477672454684029
2025-02-06,31.044978154109277,23.232347743208884,21.37748653970731,4.824586694046899,5.65286434002819,2.1891995290761286,3.4436798216821884,3.4786124721598912,3.40847746051283,1.3477672454684029
2025-02-10,31.03938858175163,23.228164815841247,21.373637575561,4.823718039017147,5.65184655563486,2.1888053690573215,3.4430597955560853,3.477986156495541,3.425868527811678,1.3475245832734932
2025-02-12,31.01857244165866,23.21258716579715,21.359303638766544,4.803308247133706,5.6480562222854696,2.1873374767669,3.4407507547428615,3.4756536927975414,3.5078094756514524,1.3466208843997134
2025-02-13,30.982590941245036,23.185660597326656,21.334526876581293,4.913736275700264,5.641504485009985,2.1848001683697116,3.436759488705786,3.4716219394014036,3.503740421592421,1.3450588060674447
2025-02-14,31.01466719724763,23.209664696477674,21.356614498210007,4.895023779547085,5.647345130888961,2.187062090545556,3.4403175635416874,3.475216107309557,3.427637591668066,1.346451344563782
2025-02-17,31.00718717486462,23.204067060677563,21.351463775377614,4.893843212713867,5.645983121497888,2.1865346216133164,3.4394878382953618,3.4743779653394,3.4509286180653582,1.3461266115550117
2025-02-18,31.019233051786184,23.213081529946134,21.359758533082754,4.856895744609722,5.648176510320913,2.1873840610283835,3.440824033253636,3.4757277146447287,3.4522692576133407,1.346649563714206
2025-02-20,30.99211132217452,23.192785124820393,21.341082584694938,5.003413547982673,5.643238015682566,2.1854715173184522,3.4378155417504628,3.4726887050366253,3.385921522614615,1.3454721179247582
2025-02-21,30.935107926094503,23.150942578654256,21.30183020299349,5.177323912457674,5.63285847979236,2.1814518073597386,3.4314924113596588,3.4663014328802375,3.3796938402330223,1.342997408175061
2025-02-25,30.965669017408537,23.173813617987385,21.322874486386493,5.162027284472153,5.638423234981554,2.1836068846279733,3.4348824157901436,3.469725825478618,3.304653064606943,1.344324168260198
2025-02-26,30.9709791587793,23.177787574640544,21.326531035124066,5.16291249365736,5.639390138828169,2.183981340004636,3.4354714458934343,3.4703208306968394,3.2880712829624654,1.3445546994131852
2025-02-27,30.954675229319236,23.165586184050984,21.31530419415653,5.204675560886016,5.636421417091931,2.182831635388357,3.433662924314935,3.4684939634952117,3.3067444661759544,1.3316044251208459
