date,CMB WING LUNG BANK LTD,CITIBANK N.A.,CITRUS SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES (INTERNATIONAL),BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,GET NICE SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,KGI ASIA LTD
2024-11-12,42.241005378003486,41.228813013894204,6.394395503896594,4.309183082675789,0.0,3.64116096002971,0.8505360117347307,0.6560177444741859,0.5262598994237463,0.15262840586754903
2024-11-13,42.24095532233832,41.22876415767876,6.750006950775872,4.309177976286308,0.0,3.2856561211731834,0.850535003848071,0.6560169670920127,0.5262592758048462,0.15262822500262144
2024-11-14,42.241756227217074,41.228716354070365,7.105642198024982,4.305349100060764,0.0,2.933055212100152,0.8505511303212754,0.656029405427876,0.5262692538846094,0.1526311188929018
2024-11-15,42.23615862803726,41.22347576510502,7.443558541383748,4.304720477838756,0.0,2.6068646332016674,0.8504503498954467,0.655951673566171,0.5262068970930934,0.15261303387883457
2024-11-18,42.236709129555386,41.222709678252606,7.443655559919769,4.304776585099338,0.0,2.606898610793019,0.8504614345732183,0.6559602231692562,0.5262137556168113,0.15261502302059285
2024-11-19,42.2373597407602,41.22168578538457,7.451116709945039,4.304842895565711,0.0,2.606938767270191,0.8504745350194887,0.6487423307881157,0.5262218613753464,0.1526173738913412
2024-11-20,42.23675917585953,41.22524681443533,7.45124774407876,4.291629288605348,0.0,2.6069016997088803,0.8504624422855258,0.6487331064455943,0.5262143791278329,0.16280534945319575
2024-11-21,42.2366090373029,41.23102475368632,7.451576726139729,4.291614033196562,0.0,2.606892432983257,0.8504594191557675,0.6487308004009512,0.5262125085992008,0.15688028853531677
2024-11-22,42.23235555504742,41.23433663566752,7.457934969924211,4.29011554227789,0.0,2.6066299031315863,0.850373772743074,0.6486654692815507,0.526159515813583,0.15342863611317042
2024-11-25,42.23505766805039,41.243491584411835,7.458412143948551,4.289323665071761,0.0,2.606796680676022,0.8504281814067282,0.6487069722329274,0.5261931805819965,0.14158992361978964
2024-11-26,42.230804498237994,41.237561167240415,7.457661064273738,4.2888917200731,0.0,2.6065341701087004,0.8503425412852632,0.6486416459124787,0.5261401916890079,0.15342300117929863
2024-11-27,42.230654402012355,41.23777002000519,7.4576345583430275,4.288876476544898,0.0,2.6065249059957956,0.850339519007865,0.6486393405180161,0.5261383216877643,0.15342245588508327
2024-11-28,42.23270580945021,41.24380147242063,7.457996822371811,4.289084814142991,0.0,2.6066515212390313,0.8503808253252473,0.6397849469531641,0.5261638795220374,0.15342990857487918
2024-11-29,42.23510771044098,41.246384102311936,7.458420981080409,4.289328747295441,0.0,2.600875497744341,0.8504291890402338,0.6398213334471978,0.5261938040442603,0.15343863459520762
2024-12-02,42.234056845141126,41.242988188081284,7.458235405708981,4.294079804973093,0.0,2.6008107845245108,0.850408029238041,0.639805413846802,0.5261807116469719,0.1534348168391868
2024-12-03,42.23195527141513,41.24235764915733,7.457864282668908,4.293747654256111,0.0,2.600681367745273,0.8503657127924015,0.6397735770224965,0.5261545288068346,0.1570999561355241
2024-12-04,42.23991233213574,41.2494172630902,7.459269443253159,4.294556653285029,0.0,2.6011713706216524,0.8505259329756235,0.6398941188531339,0.5262536633012531,0.1389992224842085
2024-12-05,42.23305606966273,41.24082610013674,7.458058675845367,4.2938595730593745,0.0,2.6007491558804374,0.8503878780244029,0.639790253059112,0.5261682433028734,0.15710405102895972
2024-12-06,42.21062463067112,41.291810729645015,7.454097442542544,4.291578955504898,0.0,2.5993678079162645,0.8499362075657544,0.6394504382939844,0.5258887771228862,0.13724501073754222
2024-12-09,42.20797562113213,41.288508926154584,7.453629646213951,4.291309629151878,0.0,2.59920467955276,0.8498828681721521,0.639410308342685,0.5258557739536784,0.1442225473261834
2024-12-10,42.208525388222064,41.28880989529469,7.453726731189474,4.291365524294257,0.0,2.599238534699134,0.8498939380617724,0.6394186367862864,0.5258626233273885,0.1431587281249297
2024-12-11,42.20505862741793,41.28470568579258,7.453135434637883,4.291025094637034,0.0,2.5990323397529336,0.8498265168410974,0.6393679123569385,0.5258209071809562,0.1520274813826498
2024-12-12,42.201992127107104,41.28182186715617,7.452614818334359,4.290725358017099,0.0,2.5988507921852926,0.8497671547721113,0.6393232512392061,0.52578417754691,0.15912045364175795
2024-12-13,42.2094881013199,41.28974647061743,7.4539385617331995,4.291487482386513,0.0,2.599312403534408,0.8499180915492158,0.6210826039952124,0.5258775680348404,0.15914871682927845
2024-12-16,42.20543994454578,41.2868521486851,7.45322368189836,4.291075901604459,0.0,2.5990631130410202,0.8498365790307155,0.6210230382467575,0.5258271330512585,0.16765845989655076
2024-12-17,42.200643134488445,41.28133101378092,7.4523765944526685,4.290588204377071,0.0,2.5987677195539085,0.8497399918453966,0.6331465658501123,0.5257673707816658,0.16763940486981282
2024-12-18,42.20219198520036,41.28272773008504,7.452650112056582,4.290745677820632,0.0,2.5988630996934883,0.8497711790570966,0.6331698036359947,0.5257866675294414,0.16409374492137035
2024-12-19,42.20244181047891,41.28297211239007,7.452694229679449,4.2907710778456964,0.0,2.598878484242661,0.8491842371858654,0.6331735518257243,0.5257897800407707,0.16409471631085526
2024-12-20,42.202541741418514,41.28259628717599,7.452711876874848,4.293741106353882,0.0,2.598884638113331,0.8464631690239043,0.6331750511140416,0.5257910250556206,0.16409510486986942
2024-12-23,42.20309137004583,41.28171317946851,7.45280893794344,4.293915422558818,0.0,2.5989184849229607,0.8464741930137039,0.6331832973267065,0.5257978727426895,0.16409724197734016
2024-12-27,42.20309137004583,41.28135799063306,7.45280893794344,4.294270611394268,0.0,2.5989184849229607,0.8464741930137039,0.6331832973267065,0.5257978727426895,0.16409724197734016
2024-12-30,42.221937299375455,41.299673867740225,7.456137014299746,4.296069782918275,0.0,2.6000790405247023,0.8468521888500992,0.6334660474117533,0.5260326695130135,0.11975208936673197
2025-01-02,42.20354107684404,41.28085069532374,7.4528883534254895,4.294197972651097,0.0,2.5989461784229557,0.8464832128553017,0.633190044387741,0.5258034755284139,0.16409899056122082
2025-01-03,42.197595727921204,41.274798567048215,7.451838441010242,4.298091507855116,0.0,2.5985800564941286,0.846363966035501,0.6419794094426914,0.525729403897288,0.16502292029561347
2025-01-06,42.19979381300929,41.27765890552785,7.45222660945144,4.297841848587153,0.0,2.59871541728836,0.8464080533817288,0.6365670470709218,0.5257567892955113,0.1650315163877376
2025-01-07,42.19994369078617,41.27591130906072,7.452253076954146,4.299396149727056,0.0,2.5987246469469505,0.8464110595044112,0.6365693079173675,0.5257586565856479,0.16503210251753955
2025-01-08,42.19699628991069,41.27219979178464,7.451732583907895,4.306908889763494,0.0,2.5985431423611702,0.8463519430108899,0.6365248475515147,0.5257219356474385,0.16502057606226736
2025-01-09,42.19644682002846,41.26846616795372,7.45163555087272,4.311351157416786,0.0,2.59850930532726,0.8463409222050663,0.6365165590176435,0.5257150899381354,0.16501842724020735
2025-01-10,42.19414919191967,41.26621906908592,7.451229803740238,4.31301034019416,0.0,2.5983678145508837,0.8462948383084583,0.640033035979276,0.5256864643580479,0.1650094418633458
2025-01-13,42.197296006787106,41.27071723971223,7.451785512083127,4.3044535004568,0.0,2.598561599296553,0.8463579544804969,0.640080769267228,0.5257256697458406,0.1650217481706151
2025-01-14,42.19474854904228,41.2686992111753,7.451335646558273,4.309757164945056,0.0,2.598404723702665,0.8463068597106876,0.6400421274852351,0.5256939316001349,0.16501178578036207
2025-01-16,42.19354985182401,41.26740845228796,7.451123963929057,4.312593968190981,0.0,2.5983309064476425,0.8462828172477409,0.6400239447315946,0.5256789973280953,0.16500709801291713
2025-01-17,42.193599796181665,41.26733893072439,7.451132783798481,4.312599072993406,0.0,2.5983339820828655,0.8462838189897572,0.6400247023257035,0.5256796195724892,0.16500729333124295
2025-01-20,42.19374962996406,41.26713036504617,7.451159243532031,4.312614387473189,0.0,2.598343209032221,0.8462868242300352,0.6400269751187916,0.5256814863145096,0.16500787928899488
2025-01-21,42.19789545331309,41.27118514173976,7.451891370689253,4.315050620148908,0.0,2.5867603437647175,0.8463699776759043,0.6400898621293257,0.525733138101782,0.1650240924372628
2025-01-22,42.197945407959025,41.27123399932896,7.451900192375524,4.3149373465432825,0.0,2.5867634060192617,0.8463709796242742,0.6400906198794951,0.5257337604743552,0.16502428779582326
2025-01-23,42.20818860834762,41.28137065880659,7.453709079187627,4.2915921825892775,0.0,2.5873913213281603,0.8465764291423388,0.6402459965553712,0.5258613779734425,0.16506434606957412
2025-01-24,42.20289150343402,41.27536109902151,7.452773642716894,4.307865782008733,0.0,2.583633129296764,0.8464701842569172,0.6401656460279952,0.5257953826540275,0.16504363058313767
2025-01-27,42.20204209145295,41.27334642197302,7.452623641733576,4.310975698208192,0.0,2.5835811288565913,0.8464531474641641,0.6401527614992287,0.5257848000403319,0.16504030877194836
2025-02-03,42.20129263868742,41.272613461621205,7.452491292939016,4.3126750094343755,0.0,2.5835352478535394,0.846438115569478,0.6401413932280813,0.5257754627937691,0.1650373778731173
2025-02-04,42.19265087360446,41.263925132737555,7.450965209849861,4.31143678091481,0.0,2.5830062047058173,0.8462647862969686,0.6482959975590596,0.525667797180899,0.17778721715057652
2025-02-05,42.190703218871555,41.26202034890865,7.4506212658843785,4.315853860173382,0.0,2.58288697057012,0.8462257218726627,0.6482660715709593,0.525643531832505,0.17777901031578983
2025-02-06,42.19616215841031,41.267096311082724,7.451794333518764,4.3033931746326335,0.0,2.5832936347931863,0.8463589564004006,0.6483681382201544,0.5257262921007313,0.177807000841094
2025-02-07,42.195527819275256,41.26988294301895,7.451891370689253,4.305816847401343,0.0,2.583327274409853,0.8463699776759043,0.6483765812617565,0.525733138101782,0.17307404816590977
2025-02-10,42.19439395269799,41.26993179906658,7.451900192375524,4.307242526811053,0.0,2.5833303326002666,0.8463709796242742,0.6483773488218966,0.5257337604743552,0.17271910752805317
2025-02-11,42.19880517524054,41.27670678142068,7.4528883534254895,4.303314583237832,0.0,2.5836728957516732,0.8464832128553017,0.6484633270590234,0.5258034755284139,0.1638621954810459
2025-02-12,44.16215036122566,39.29832481990271,7.451714941349899,4.3205122662188025,0.0,2.583266112122095,0.8461131814084388,0.6483612304405764,0.5257206909597589,0.16383639637205727
2025-02-13,44.160336227078474,39.29901390697642,7.451688477669544,4.321680707335796,0.0,2.5832569380287214,0.8461101765607019,0.648358927880093,0.5257188239392903,0.1638358145309565
2025-02-14,44.15108972478366,39.293009114387736,7.450347897177684,4.3284780840239945,0.0,2.5827922025708503,0.8459579588720451,0.6588944326045015,0.5256242455894722,0.1638063399900539
2025-02-17,44.14864387340699,39.2947299153839,7.450674178273791,4.328667645718727,0.0,2.5829053135668065,0.8459950068185156,0.6589232882768348,0.5256472648172127,0.16381351373722638
2025-02-18,44.16382067485001,39.31141292863607,7.453814992452831,4.336412998425292,0.0,2.5839941312278483,0.8463516340242202,0.6592010558395011,0.525868850185598,0.11912273435863807
2025-02-19,44.14175655418959,39.29205371203081,7.450290845013359,4.338031796383887,0.0,2.5827724244494537,0.8459514808212014,0.6588893870208644,0.5256202205424212,0.1646335795484143
2025-02-20,44.14391680556951,39.29514859786976,7.450855232518235,4.33185033028859,0.0,2.582968079158057,0.8460155648221402,0.6589393003658418,0.5256600382476564,0.16464605116020944
2025-02-21,44.14357557378636,39.294582114648925,7.450837594114384,4.332786995194338,0.0,2.5829619644997144,0.8460135620501457,0.658937740459344,0.525658793853053,0.16464566139373943
2025-02-24,44.149728145869545,39.30288701041015,7.451896046180376,4.319196689678555,0.0,2.5833288952498705,0.8461337451559102,0.656426948847782,0.5257334679590622,0.16466905064874027
2025-02-25,44.149334588017865,39.304996674297776,7.451869581213671,4.317524011327379,0.0,2.5833197207105623,0.8461307401621135,0.6564246175864176,0.5257316008478414,0.16466846583637632
2025-02-26,44.15037990438378,39.30486183466235,7.452046017875801,4.319638767313702,0.0,2.583380885536888,0.8461507738572677,0.6564401596416298,0.5257440485064884,0.16135760822209946
2025-02-27,44.150693508946034,39.305377791024405,7.452098950503661,4.3187223701434565,0.0,2.5833992355495825,0.8461567841508058,0.6564448224017093,0.5257477829190246,0.16135875436132188
2025-02-28,42.37870681818182,37.72672272727273,7.153181818181818,4.146172443181818,0.0,2.4797744318181816,0.8122159090909091,0.6301136363636364,0.5046590909090909,0.15488636363636366
2025-03-03,44.14983711108808,39.301420423986336,7.4521342393399985,4.323478243523507,0.0,2.583411469036205,0.8461607910605998,0.6564479309452292,0.5257502725568554,0.16135951846318258
2025-03-04,44.16512902517583,39.31465172877287,7.4547553694485265,4.324998935265458,0.0,2.584320129208812,0.8464584101660632,0.6566788225772396,0.5259351940605088,0.12707238532468498
2025-03-05,44.15085477764939,39.299932552350214,7.452345979376738,4.3236010879882905,0.0,2.583484872389097,0.8461848333163124,0.6564665828246173,0.5257652108790127,0.16136410322632164
2025-03-06,44.15383435286149,39.29583613298868,7.4528489101911894,4.323892871571952,0.0,2.583659222071008,0.8462419391496399,0.6565108852864293,0.5258006927965794,0.16137499308303033
2025-03-07,44.152161559372715,39.29422899513732,7.452566554710346,4.327636008518276,0.0,2.583561338650752,0.8462098787855405,0.6564860129927699,0.5257807725339749,0.16136887929831295
2025-03-10,44.15367752308735,39.292499853003356,7.452822438455986,4.327429408348009,0.0,2.5836500451852813,0.8462389333873064,0.6565085534288372,0.5257988252078387,0.16137441989603338
2025-03-11,44.15686661415699,39.29462740515242,7.45336073403668,4.3212296884841725,0.0,2.5838366546762317,0.8463000547519726,0.6565559711227266,0.5258368021201134,0.16138607549869727
2025-03-12,44.15085477764939,39.29188210552748,7.452345979376738,4.331651534811027,0.0,2.583484872389097,0.8461848333163124,0.6564665828246173,0.5257652108790127,0.16136410322632164
2025-03-13,44.14301571146012,39.283722079915236,7.451022801520003,4.3360906298058755,0.0,2.583026169856255,0.8460345916290307,0.6563500259647395,0.5256718602902449,0.17506612955849407
2025-03-14,44.13977637712466,39.27930066391088,7.4504760252382685,4.337547823966526,0.0,2.5828366203833304,0.8459725073138229,0.6563018612179291,0.5256332850620059,0.1821548357825776
2025-03-17,44.16176158869817,39.24088594553948,7.454186970448745,4.344326585471275,0.0,2.584123083845985,0.8463938706755164,0.6566287531158781,0.5258950933431226,0.18579810886182377
2025-03-18,44.16228455039049,39.240403277853765,7.454275242612099,4.344141191656157,0.0,2.5841536849210436,0.8464038936355401,0.6566365288854942,0.5259013209703299,0.18580030907508394
2025-03-19,44.16416731504146,39.23781292225779,7.4545930397113285,4.344326394834792,0.0,2.584263854792467,0.8464399782572397,0.6566645231810274,0.525923741649584,0.18580823027430696
2025-03-20,44.16542258066426,39.2360858958189,7.454804919498575,4.344449872393844,0.0,2.584337306592294,0.8464640363810776,0.6566831873708395,0.5259386898311809,0.18581351144902564
2025-03-21,44.16636407670981,39.23479056156196,7.454963837243317,4.344542485169539,0.0,2.5843923981823282,0.8464820808714592,0.6566971862094775,0.5259499015250296,0.1858174725270821
2025-03-24,44.18200924559105,39.24797797123015,7.457604628956092,4.328547539445407,0.0,2.5853078743907556,0.8467819324754348,0.6569298098043073,0.5261362101606724,0.1687047879461377
2025-03-25,44.17944456225189,39.248187476529004,7.457171728898613,4.331613311741006,0.0,2.5851578020842836,0.8467327783615499,0.656891676252507,0.5261056689337031,0.16869499494744272
2025-03-26,44.183579606847005,39.24830667213239,7.457869694614525,4.333440455993024,0.0,2.585399763994465,0.846812029647603,0.6569531590620439,0.5261549106211969,0.16148370708774856
2025-03-27,44.182532686939915,39.24725821853215,7.457692982082012,4.33582572731107,0.0,2.5853385035328906,0.8467919646284423,0.656937592705801,0.5261424434998129,0.1614798807679002
2025-03-31,42.378479545454546,37.64472130681818,7.153181818181818,4.159240625,0.0,2.4797744318181816,0.8122159090909091,0.6301136363636364,0.5046590909090909,0.15488636363636366
2025-04-01,44.18310848674912,39.24776970038753,7.457790172938557,4.314438183677169,0.0,2.5853721964274925,0.8468030002713086,0.6569461541104451,0.5261493003434602,0.18162280509491657
2025-04-02,44.17865951463143,39.244291540996656,7.457039218520106,4.3324840488922485,0.0,2.585111865065356,0.8467177323246563,0.6568800036012898,0.526096320287345,0.17271975568091624
2025-04-03,44.177403496468706,39.24305734891005,7.456827211709545,4.3353223773523215,0.0,2.585038369230696,0.8466936597778162,0.6568613282221744,0.5260813631442157,0.17271484518447794
2025-04-07,44.17829316862307,39.24147840014026,7.456977381955081,4.3357650722798935,0.0,2.58509042834855,0.8467107110237647,0.6568745565060197,0.5260919576994109,0.1727183234239453
2025-04-08,44.184835976228165,39.247171585168196,7.458081760708227,4.332971278067922,0.0,2.585473280380653,0.8468361089258126,0.6569718396633271,0.5261698719467692,0.16148829891093144
2025-04-09,44.184345588444366,39.24390650620338,7.457799008596585,4.337190601097558,0.0,2.5853752594614576,0.8468040035258324,0.6569469324310235,0.526149923701745,0.1614821765380496
2025-04-10,44.18130963353291,39.238248329017175,7.470554925045669,4.333457033054778,0.0,2.5851976154879557,0.8467458186927358,0.6569017928857951,0.5261137713626358,0.16147108092034962
2025-04-11,44.16775761422973,39.22147528402732,7.494910424658297,4.3315356483449845,0.0,2.58440464107687,0.8464860908626874,0.6567002971435609,0.525952393077467,0.17077760657908295
2025-04-14,44.16325955434189,39.21452047997594,7.505989041504679,4.3313313612620625,0.0,2.5841414444040502,0.8463998844230448,0.6566334185555486,0.5258988299017477,0.17182598563103715
2025-04-15,42.58683959904901,37.81703099627963,7.546835853551029,4.171242055090794,3.270801787790133,2.491899789658315,0.8161874027940502,0.6331947042312708,0.5071267234429349,0.15884108811283998
2025-04-16,42.58654781643531,37.81620093773837,7.697288186688957,4.17052832856014,3.1222165887882483,2.4918827164723134,0.8161818107074831,0.6331903659143748,0.5071232488775003,0.15883999981729402
2025-04-17,42.58606152096413,37.81337112639226,7.703138167525755,4.169909755702074,3.122180936220359,2.4918542616822004,0.8161724907334876,0.6331831355183195,0.5071174580409119,0.15701114722050302
2025-04-22,42.604305205064435,37.8280851056538,7.707809024640176,4.171810365804202,3.1235184649955046,2.4929217612431014,0.8165221354895535,0.6334543884280621,0.5073347049610503,0.11423884372011942
2025-04-23,42.57862258487682,37.80299827489163,7.782282417709134,4.169295525564371,3.0616963147072624,2.491418984412373,0.8160299216679777,0.6330725310456714,0.5070288747292744,0.15755457039549622
2025-04-24,42.57940039115349,37.80094871276706,7.826038309294406,4.166631558756941,3.0217920218845014,2.4914644964840713,0.8160448285192683,0.6330840957172917,0.5070381368945884,0.1575574485283792
2025-04-25,42.58076162051875,37.80078707028543,7.856088362868688,4.1636820183526035,2.993344697622747,2.491544146610751,0.816070916819567,0.6331043349093388,0.5070543464981737,0.15756248551395627
2025-04-28,42.57740731945675,37.79780931189435,7.887322014083606,4.1622123569491,2.970275552795258,2.4913478751290086,0.8160066308030943,0.6330544620920823,0.5070144032733882,0.15755007352336764
2025-04-29,42.57478258288564,37.79582169855908,7.988666226771358,4.157275225294132,2.935844541911444,2.4911942929291775,0.7588764860736604,0.6330154366721996,0.5069831477477437,0.15754036115556996
2025-04-30,42.37961590909091,37.62313039772727,7.996590909090909,4.138217897727273,2.8797727272727274,2.4797744318181816,0.7553977272727272,0.6301136363636364,0.5046590909090909,0.15681818181818183
2025-05-02,42.57084608474203,37.79209876867337,8.03267404602721,4.156890840331625,2.8927671688847747,2.4909639551302614,0.7588063197522507,0.6329569075631787,0.5069362716840535,0.1650596372112455
