date,SHANGHAI COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,NANYANG COMMERCIAL BANK LTD
2024-11-05,52.037012691449945,13.730413425644834,9.770750919684621,8.563442057573225,4.2343902213058655,3.8043816233735352,3.5759395557219844,2.169453099984987,1.197461963835829,0.9167544414251769
2024-11-08,52.0137144160236,13.724265975259756,9.766376309493241,8.604380497364355,4.232494378625128,3.8026783063246916,3.574338517915085,2.1684817814324084,1.1969258300878862,0.9163439874738463
2024-11-12,52.01526698531217,13.724675634021882,9.766667828299173,8.601652408560431,4.232620715320364,3.8027918133414267,3.574445209165116,2.1685465089423444,1.1969615574014485,0.9163713396356499
2024-11-18,51.973380121106686,13.794151443826374,9.75880292415133,8.594725668253938,4.229212269696389,3.7997295004183353,3.5715667792393697,2.1668002213924025,1.1959976679682132,0.9156334039469616
2024-12-02,51.981131857377626,13.796208816731983,9.760258432075037,8.596007556146281,4.214928228765901,3.8002962232468205,3.5720994720079022,2.1671233957526024,1.19617604887169,0.9157699690241553
2024-12-03,52.005176941377265,13.802590574651088,9.764773267082887,8.59103080805364,4.179573643199751,3.802054138833619,3.5737518298691193,2.168125849185733,1.1967293679808697,0.916193579766029
2024-12-04,51.98423319937285,13.837304355290428,9.760840756820151,8.587570992254943,4.177890427850435,3.8005229597154258,3.572312593610065,2.1672526924907825,1.1962474161328769,0.9158246064620376
2024-12-09,51.99974546205165,13.841433451493549,9.733913100953316,8.590133551108005,4.17913712381518,3.8016570480118106,3.5733785831979143,2.1678994076770643,1.1966043802161348,0.9160978914753735
2024-12-10,52.0230312222524,13.84763171837586,9.738271998564635,8.54919973092874,4.181008563454865,3.803359450083184,3.574978760969084,2.1688702044626633,1.1971402259670187,0.9165081249415521
2024-12-13,50.89572052911444,14.173008325286506,9.967091334932539,8.750079538886055,4.279249360690687,3.8927266587075584,3.658979728259263,2.219831960401131,1.2252693264979415,0.938043237223878
2024-12-20,50.90427516301814,14.15858238760059,9.968766619545246,8.751550266214506,4.279968623750189,3.8933809544146674,3.6595947354093905,2.2202050732984735,1.225475271721089,0.9382009050277103
2025-01-03,50.91983641272703,14.132340981931742,9.97181403483914,8.754225582945692,4.2812769944182145,3.8945711466539126,3.6607134600612725,2.220883781824229,1.225849895004777,0.9384877095939962
2025-01-06,50.93540717937882,14.136662507670547,9.974863313870069,8.726323555729925,4.282586165259052,3.895762066790456,3.661832868902332,2.2215629054342747,1.2262247474004235,0.9387746895641049
2025-01-10,50.97437578997162,14.14747789380073,9.98249467652563,8.7176985239174,4.285862597938119,3.8987425560679494,3.6646343884547643,2.223262532953976,1.2271628821347238,0.8782881582350875
2025-01-16,50.97362562822855,14.147694370323933,9.982647422884853,8.71783191709751,4.28592817772846,3.898802212371337,3.6646904625703893,2.2232965520312216,1.2271816594713008,0.8783015972924441
2025-01-20,50.978305871518536,14.148993368596658,9.983563999213128,8.709450666021091,4.286321698619862,3.899160188533883,3.6650269433040226,2.2235006883593926,1.227294335559308,0.8783822402741165
2025-01-23,50.98220673083582,14.150076049389368,9.984327941403443,8.702465114346495,4.286649687901754,3.899458552221945,3.665307391119136,2.2236708306038016,1.2273882481062643,0.8784494540719766
2025-02-19,50.97518561383646,14.148127343245337,9.982952929627144,8.701266636884089,4.286059343330109,3.8989215304552363,3.664802615949879,2.2233645933090496,1.2409909167216833,0.8783284766410148
2025-02-24,50.98844934762933,14.15180868334226,9.985550492118204,8.677510723484815,4.2871745751721475,3.8999360291105427,3.6657561969072807,2.223943112361703,1.241313822326843,0.8785570175468805
2025-02-25,50.9767456949302,14.148560342668768,9.98325845506933,8.703063172495602,4.28619051696033,3.8990408558425282,3.6649147761942134,2.218841931307561,1.241028896896613,0.8783553576348554
2025-03-05,50.9845475329933,14.150725737401496,9.98478636283878,8.689090450089038,4.286846505565823,3.899637592353343,3.6654756804106188,2.2191815184114394,1.241218832647772,0.8784897872883906
2025-03-06,51.000158375600634,14.155058515918814,9.987843581857488,8.661132170447663,4.288159085343781,3.9008316135151566,3.666598004069388,2.219861004551404,1.2415988786180767,0.8787587700775902
2025-03-07,50.99313231357784,14.15004698186034,9.986467601650462,8.659938965293886,4.287568324988189,3.900294213520137,3.666092873383332,2.219555184303061,1.241427829134968,0.8954757122877867
2025-03-10,50.99391289153458,14.148732832721581,9.986620469617613,8.66007152740875,4.2876339569894135,3.9003539173184674,3.6661489921419657,2.2195891601694573,1.2414468323056764,0.8954894197925051
2025-03-13,50.99391289153458,14.148732832721581,9.986620469617613,8.657010025118861,4.2876339569894135,3.903415419608356,3.6661489921419657,2.2195891601694573,1.2414468323056764,0.8954894197925051
2025-03-14,50.9845475329933,14.146134327363402,9.98478636283878,8.655420109809693,4.286846505565823,3.921064172531109,3.6654756804106188,2.2191815184114394,1.241218832647772,0.8953249574280635
2025-03-19,51.000158375600634,14.150465700047329,9.957224809380918,8.658070293200007,4.288159085343781,3.922264754248757,3.666598004069388,2.219861004551404,1.2415988786180767,0.8955990949397044
2025-03-20,51.018122666937025,14.155450058850866,9.960732141378994,8.630490453494339,4.285075112481308,3.92364633244357,3.6678895262304256,2.2206429281979614,1.24203621929875,0.8959145606867638
2025-03-21,50.97908599562593,14.144618973300826,9.953110656967281,8.623886807545112,4.3705541261221645,3.9206441425507643,3.6650830294336774,2.2189437965256085,1.2288434229855492,0.8952290489430904
2025-03-24,50.9868885501123,14.146783864217813,9.95463402065051,8.625206728163265,4.355917654177636,3.9212442129315197,3.6656439851565144,2.219283414812921,1.2290315024219651,0.8953660673555578
2025-03-25,50.98532784814689,14.144820339584353,9.954329310609893,8.624942711717559,4.355784320110049,3.921124184160908,3.665531780275322,2.2192154828389214,1.2335853622383344,0.8953386603177717
2025-04-01,51.024026305013024,14.118855580157133,9.951130981073037,8.622171514566267,4.354384805063632,3.9183343238819264,3.6643540436146873,2.2185024481174516,1.2331890108240735,0.895050987688765
2025-04-02,51.14546779569079,14.088247420036257,9.929557999557414,8.588212726123965,4.344944967211008,3.909839796566196,3.6564101182257085,2.2136929734560655,1.2305155897037627,0.8931106134288264
2025-04-03,51.20878998643935,14.0764365130695,9.910493946850405,8.586961498782406,4.336602978587985,3.9023331792564404,3.6493900680668387,2.209442838704349,1.2281530863516545,0.8913959038910649
2025-04-07,51.33119335562686,14.040041249176078,9.885940054632586,8.56568674413845,4.325858763143349,3.89266489543574,3.6403484672270983,2.2039688006176585,1.225110257339197,0.8891874126629864
2025-04-08,51.43011908867437,14.01150302380431,9.865845584802775,8.548275862330499,4.317065887814991,3.8847525434624703,3.632948981488722,2.199488944951418,1.2226200600521158,0.8873800226183307
2025-04-09,51.53173738709241,13.987511552084102,9.897498123130683,8.413177381876164,4.325595770643416,3.8483515429617454,3.640127150629297,2.20383480935803,1.263032928103841,0.8891333541203086
2025-04-10,51.72324578519413,13.942972454750304,9.867054621314278,8.384269048154241,4.312290763553507,3.836514481137554,3.628930561739511,2.1970560812201634,1.2212677149957638,0.8863984879405487
2025-04-11,51.72324578519413,13.939942032569311,9.867054621314278,8.384269048154241,4.312290763553507,3.836514481137554,3.628930561739511,2.1970560812201634,1.2197525039052672,0.8909441212120386
2025-04-14,51.90835614151611,13.877059371088347,9.833232929763582,8.355529959083816,4.297509354746184,3.823363909422818,3.6164915335970176,2.189525145601535,1.2110414582056268,0.8878901969749671
2025-04-15,52.1682833938354,13.859061786758806,9.820479908092855,8.344693415761824,4.291935782928788,3.818405271389912,3.4142454717325283,2.1866854832209213,1.209470821359031,0.8867386649199323
2025-04-16,52.16690604776416,13.858389698551745,9.821072338335943,8.34519681771316,4.292194698234657,3.8186356204954865,3.4144514394951737,2.186817397203181,1.2095437838923706,0.8867921583141177
2025-04-17,52.16769281478637,13.85709053432371,9.821220457065301,8.345322677691208,4.292259431942238,3.8186932121144572,3.4145029353187724,2.1868503781856097,1.2095620259012068,0.8868055326711298
2025-04-22,52.25886266045489,13.828934366068356,9.801264757492072,8.328365849064285,4.283538006729489,3.8109340242582808,3.4075650201108796,2.1824069254243708,1.2131247544321864,0.8850036359651932
2025-04-24,51.2229813574336,14.128992876376465,10.013931389961202,8.509073702888715,4.376481685477516,3.893623200150763,3.4815019451585014,2.2297605214133513,1.23944698555984,0.9042063355800348
2025-04-29,51.23085946418612,14.115785894995502,10.015471534997898,8.51038240045414,4.377154789404794,3.894222040327807,3.4820374009882125,2.2301034591134754,1.2396376128019013,0.9043454027301543
