date,CHINA SECURITIES DEPOSITORY AND CLEARING,DBS BANK LTD,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,CENTRAL CHINA INTERNATIONAL SECURITIES,ORIENT SECURITIES (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,YICKO SECURITIES LTD,SDICS INTERNATIONAL SECURITIES (HONG,GRAND CHINA SECURITIES LTD
2024-06-03,98.36610171269335,0.0,0.30135595017592554,1.2139256850900384,0.0,0.0007170263940283748,0.06268859330648076,0.0,0.05521103234018486,0.0
2024-06-04,98.36607828139337,0.0,0.3013602718413059,1.2139430936748188,0.0,0.0007170366767128285,0.06268949230689301,0.0,0.0552118241068878,0.0
2024-06-05,98.3647131401179,0.0,0.30126400995447583,1.2154020666813519,0.0,0.0007170513667736589,0.0626907766379256,0.0,0.055212955241571736,0.0
2024-06-07,98.36259720907485,0.0,0.30125752944077877,1.2154783557784021,0.0,0.0007170359422255869,0.06473810221236728,0.0,0.055211767551370194,0.0
2024-06-11,98.36128739261916,0.0,0.30145838251792956,1.2154621702200992,0.0,0.0007170263940283748,0.06586399590860642,0.0,0.05521103234018486,0.0
2024-06-12,98.35997761104655,0.0,0.3015567992679381,1.215445985092851,0.0,0.0007170168460854506,0.06709229059799574,0.0,0.0552102971485797,0.0
2024-06-13,98.3593731082395,0.0,0.3027841101357329,1.2148239330885628,0.0,0.0007170124394283256,0.06709187826079333,0.0,0.055209957835981066,0.0
2024-06-14,98.36136632608927,0.0,0.30166757327418287,1.2142503951076955,0.0,0.0007170366767128285,0.06678684474525202,0.0,0.0552118241068878,0.0
2024-06-17,98.36084744084874,0.0,0.3028980200856317,1.2135383307252212,0.0,0.0007170396146768421,0.06678711839561444,0.0,0.05521205033011684,0.0
2024-06-18,98.36044442179063,0.0,0.3055600580906239,1.2112798145898853,0.0,0.0007170366767128285,0.06678684474525202,0.0,0.0552118241068878,0.0
2024-06-19,98.36044442179063,0.0,0.3069941314440496,1.2098457412364598,0.0,0.0007170366767128285,0.06678684474525202,0.0,0.0552118241068878,0.0
2024-06-20,98.36092469046666,0.0,0.30730741382413795,1.2090498017887668,0.0,0.000717050632256322,0.06678814460444599,0.0,0.055212898683736786,0.0
2024-06-21,98.36119338721147,0.0,0.3077244071019351,1.208361220430901,0.0,0.0007170675265358009,0.06678971818590602,0.0,0.05521419954325667,0.0
2024-06-24,98.0224019433137,0.0,0.30666449320078676,1.2040971029638081,0.0,0.34525276831060614,0.066559670295244,0.0,0.05502402191585355,0.0
2024-06-25,98.02280221112945,0.0,0.30666574544440073,1.203693676609497,0.0,0.34525417812681863,0.06655994208713359,0.0,0.05502424660270705,0.0
2024-06-26,98.02087066255537,0.0,0.3088082862624434,1.2034845906604779,0.0,0.34525276831060614,0.066559670295244,0.0,0.05502402191585355,0.0
2024-06-27,98.02067053299976,0.0,0.3090118261184023,1.2034821335017658,0.0,0.3452520634068175,0.06655953440013158,0.0,0.05502390957311491,0.0
2024-06-28,98.02057046852842,0.0,0.30911359573470604,1.2034809049261723,0.0,0.3452517109560026,0.06655946645278348,0.0,0.05502385340191762,0.0
2024-07-02,98.02047040426137,0.0,0.30921536514322684,1.2034796763530873,0.0,0.34525135850590727,0.06655939850557409,0.0,0.05502379723083501,0.0
2024-07-03,98.02016010712246,0.0,0.30952225199570393,1.2034821335017658,0.0,0.3452520634068175,0.06655953440013158,0.0,0.05502390957311491,0.0
2024-07-04,98.01994380870852,0.0,0.30952414786532056,1.2034895050080028,0.0,0.34525417812681863,0.06676411368862785,0.0,0.05502424660270705,0.0
2024-07-05,98.01984374436614,0.0,0.30952383188543825,1.2034882764173587,0.0,0.3452538256716861,0.0668661312285495,0.0,0.05502419043082164,0.0
2024-07-08,98.01974368022806,0.0,0.30952351590620114,1.2034870478292234,0.0,0.3452534732172732,0.06696814856018073,0.0,0.05502413425905093,0.0
2024-07-09,98.01964361629429,0.0,0.3095231999276091,1.2034858192435964,0.0,0.34525312076357983,0.06707016568352216,0.0,0.055024078087394894,0.0
2024-07-10,98.01944348903966,0.0,0.3092163121333378,1.2034833620798675,0.0,0.34525241585835204,0.06758045514436103,0.0,0.05502396574442688,0.0
2024-07-11,97.7953147658218,0.0,0.3085092661150207,1.2007315081644039,0.0,0.5730185312522637,0.0675277792783951,0.0,0.054898149368107024,0.0
2024-07-12,97.79521515958194,0.0,0.3085089518929331,1.2007302851983455,0.0,0.5730179476228596,0.06762956225054724,0.0,0.05489809345338096,0.0
2024-07-15,97.7949163420797,0.0,0.3087117121088406,1.2007266163151176,0.0,0.5730161967417806,0.06773120704466479,0.0,0.05489792570988619,0.0
2024-07-16,97.66369208343055,0.0,0.2998372085477502,1.1998577228681016,0.14157282996942314,0.5726015394737416,0.06758041631897696,0.0,0.0548581993914587,0.0
2024-07-17,97.21023782327377,0.0,0.30408529319901945,1.0671863738660687,0.7258123809345473,0.5707805586771331,0.06728178429994965,0.0,0.054615785749507324,0.0
2024-07-18,97.20962137303975,0.0,0.30297160631168285,1.0671896179513858,0.72753716833374,0.5707822937637824,0.06728198882640717,0.0,0.05461595177324316,0.0
2024-07-19,97.20952287228627,0.0,0.30297129931602657,1.067188536587422,0.7275364311334684,0.5708830435941451,0.06728192065078316,0.0,0.05461589643188573,0.0
2024-07-22,97.20912887126848,0.0,0.302970071339623,1.0671842111534815,0.7275334823473222,0.5712860408738444,0.06728164794966879,0.0,0.05461567506757752,0.0
2024-07-23,97.20853787573024,0.0,0.30296822939368173,1.067177723068313,0.7275290592129214,0.5718905306682073,0.06728123890214203,0.0,0.054615343024479755,0.0
2024-07-24,97.20794688737804,0.0,0.30296638747013704,1.0671712350620346,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-07-25,97.20794688737804,0.0,0.3035743467760972,1.0665632757560743,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-07-26,97.20794688737804,0.0,0.3041823060820573,1.0659553164501143,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-07-29,97.20794688737804,0.0,0.3048915919390108,1.0652460305931608,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-07-30,97.20794688737804,0.0,0.30549955124497097,1.0646380712872006,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-07-31,97.20794688737804,0.0,0.3062088371019245,1.063928785430247,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-08-01,97.20794688737804,0.0,0.3068167964078846,1.063320826124287,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-08-02,97.20794688737804,0.0,0.30742475571384476,1.0627128668183268,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-08-05,97.20794688737804,0.0,0.3080327150198049,1.0621049075123667,0.7275246361323023,0.5724950131124663,0.06728082985958897,0.0,0.05461501098541935,0.0
2024-08-06,97.2082423806559,0.0,0.30874293939247416,1.0610948675149292,0.7275268476658892,0.5724967533861105,0.0672810343802438,0.0,0.05461517700444488,0.0
2024-08-07,97.20821975007,0.0,0.3093534082112466,1.0604955028951546,0.7275327451545205,0.5725013941675544,0.06728157977473559,0.0,0.054615619726780855,0.0
2024-08-08,97.20939043967563,0.0,0.308142471784546,1.0605126963818015,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-09,97.20939043967563,0.0,0.30844645975408025,1.060208708412267,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-12,97.20939043967563,0.0,0.3090544356931487,1.0596007324731986,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-13,97.20939043967563,0.0,0.3096624116322172,1.0589927565341302,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-14,97.20939043967563,0.0,0.31027038757128567,1.0583847805950617,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-15,97.20939043967563,0.0,0.3109796928335322,1.0576754753328153,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-16,97.20939043967563,0.0,0.31158766877260075,1.0570674993937468,0.7275445404186255,0.5725106759561607,0.06728267059024615,0.0,0.054616505192985956,0.0
2024-08-19,97.20998145297324,0.0,0.3115895631621734,1.0564659465134374,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-20,97.20998145297324,0.0,0.3121975427976118,1.055857966877999,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-21,97.20998145297324,0.0,0.3128055224330502,1.0552499872425607,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-22,97.20998145297324,0.0,0.31341350206848856,1.0546420076071223,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-23,97.20998145297324,0.0,0.31402148170392696,1.0540340279716838,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-26,97.20998145297324,0.0,0.3147307912786051,1.0533247183970058,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-27,97.20998145297324,0.0,0.3153387709140435,1.0527167387615675,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-28,97.20998145297324,0.0,0.3160480804887216,1.0520074291868893,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-29,97.20998145297324,0.0,0.31665606012416,1.051399449551451,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-08-30,97.20998145297324,0.0,0.3172640397595983,1.0507914699160124,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-09-02,97.20998145297324,0.0,0.3176693595165573,1.0503861501590537,0.72754896374127,0.5725141567044812,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-09-03,97.20998145297324,0.0,0.3176693595165573,1.049778170523615,0.72754896374127,0.5731221363399196,0.06728307965518152,0.0,0.054616837250215114,0.0
2024-09-04,97.21067097757009,0.0,0.31645564489586936,1.048974971489606,0.727554124352335,0.5739368468428447,0.06728355690389282,0.0,0.055123877945357974,0.0
2024-09-05,97.21067097757009,0.0,0.31645564489586936,1.0488736408316184,0.727554124352335,0.5740381775008325,0.06728355690389282,0.0,0.055123877945357974,0.0
2024-09-09,97.21062858024389,0.0,0.3164604549677887,1.048585586937777,0.7275651830511441,0.5743508993779783,0.06728457960250135,0.0,0.055124715818916765,0.0
2024-09-10,97.21072708601054,0.0,0.3163594433435703,1.0484853171928001,0.7275659203096845,0.5744528136818386,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-11,97.21072708601054,0.0,0.3163594433435703,1.0478773233875276,0.7275659203096845,0.5750608074871113,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-12,97.21072708601054,0.0,0.3163594433435703,1.0472693295822546,0.7275659203096845,0.5756688012923841,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-13,97.21072708601054,0.0,0.3163594433435703,1.0471679972813759,0.7275659203096845,0.5757701335932629,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-16,97.21072708601054,0.0,0.3163594433435703,1.0468640003787395,0.7275659203096845,0.5760741304958992,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-17,97.21072708601054,0.0,0.3163594433435703,1.0467626680778608,0.7275659203096845,0.576175462796778,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-19,97.21072708601054,0.0,0.3163594433435703,1.046661335776982,0.7275659203096845,0.5762767950976567,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-20,97.21072708601054,0.0,0.3163594433435703,1.046256006573467,0.7275659203096845,0.5766821243011719,0.067284647783514,0.0,0.05512477167805966,0.0
2024-09-23,97.21062858024389,0.0,0.3164604549677887,1.0455456209918808,0.7275651830511441,0.5773908653238745,0.06728457960250135,0.0,0.055124715818916765,0.0
2024-09-24,97.2105300746769,0.0,0.3165614663872927,1.0451392331365357,0.7275644457940978,0.5777956086236694,0.06728451142162688,0.0,0.05512465995988708,0.0
2024-09-25,97.2105300746769,0.0,0.31666279848280726,1.0449365689455066,0.7275644457940978,0.5779982728146984,0.06728451142162688,0.0,0.055023327864372584,0.0
2024-09-26,97.2151600521423,0.0,0.31191504528605163,1.0448850006317343,0.7275990984905298,0.5781271388424056,0.06728771607210471,0.0,0.05502594853486876,0.0
2024-09-27,97.21504716472323,0.0,0.31192768920279024,1.0448260154908275,0.7276285927472494,0.5782519150718393,0.067290443674676,0.0,0.05502817908938113,0.0
2024-09-30,97.21528628048834,0.0,0.3116309297437342,1.043938278793563,0.727645553027646,0.5795828576274523,0.06729201214628927,0.0,0.05462408817296674,0.0
2024-10-02,97.21528628048834,0.0,0.3116309297437342,1.0423167845249774,0.727645553027646,0.5812043518960376,0.06729201214628927,0.0,0.05462408817296674,0.0
2024-10-03,97.21627150315744,0.0,0.3113300546927452,1.041415248054248,0.7276529273092157,0.581919653009682,0.06729269411327565,0.0,0.05411791966338735,0.0
2024-10-04,97.21745379672025,0.0,0.3110298039723766,1.0399077284328955,0.7276617766444001,0.5830415321776091,0.06729351249190552,0.0,0.053611849560569316,0.0
2024-10-07,97.21735527115833,0.0,0.31113083430614924,1.0399066745327028,0.7276610391915804,0.5830409412909696,0.0672934442929261,0.0,0.053611795227346236,0.0
2024-10-08,97.21508923835083,0.0,0.31345447546509836,1.0398824354178384,0.727644078189268,0.5830273512288104,0.06729187575455069,0.0,0.05361054559361041,0.0
2024-10-09,97.19381338794184,0.0,0.3133858748951429,1.0388442855803104,0.7274848308267462,0.5837103217817388,0.08916248622946193,0.0,0.05359881274475609,0.0
2024-10-10,97.18255107517774,0.0,0.3123631701390617,1.0382048019510104,0.7291851234157727,0.584300487250071,0.09979815847777351,0.0,0.053597183588570754,0.0
2024-10-14,97.18255107517774,0.0,0.3123631701390617,1.038002166096233,0.7291851234157727,0.5845031231048482,0.09979815847777351,0.0,0.053597183588570754,0.0
2024-10-15,97.18184184968602,0.0,0.31347766734033633,1.0369889868223472,0.7291851234157727,0.5851110306691798,0.09979815847777351,0.0,0.053597183588570754,0.0
2024-10-16,97.1818361390756,0.0,0.31347830255977427,1.0367884518727117,0.7291866010092746,0.5853148525817117,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-17,97.1818361390756,0.0,0.31347830255977427,1.0365858156073207,0.7291866010092746,0.5855174888471026,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-18,97.1818361390756,0.0,0.31347830255977427,1.036180543076539,0.7291866010092746,0.5859227613778845,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-21,97.1818361390756,0.0,0.31347830255977427,1.0354713161476707,0.7291866010092746,0.5866319883067527,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-22,97.1818361390756,0.0,0.31347830255977427,1.0350660436168886,0.7291866010092746,0.5870372608375346,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-23,97.1818361390756,0.0,0.31347830255977427,1.034458134820716,0.7291866010092746,0.5876451696337074,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-24,97.18173482094289,0.0,0.3135796206924697,1.0334449534937613,0.7291866010092746,0.5886583509606621,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-25,97.18173482094289,0.0,0.3135796206924697,1.0330396809629794,0.7291866010092746,0.5890636234914439,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-28,97.18173482094289,0.0,0.3135796206924697,1.0326344084321977,0.7291866010092746,0.5894688960222259,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-29,97.18173482094289,0.0,0.3135796206924697,1.0322291359014155,0.7291866010092746,0.5898741685530077,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-30,97.18173482094289,0.0,0.3135796206924697,1.0317225452379384,0.7291866010092746,0.590380759216485,0.0997983607050348,0.0,0.05359729219590193,0.0
2024-10-31,97.1564456222758,0.0,0.31357517277333463,1.030897377372756,0.7291762579805134,0.5906763351433089,0.12563270250046363,0.0,0.053596531953826826,0.0
2024-11-01,97.15663961327057,0.0,0.31347480888472307,1.0300899747676082,0.7291784743191183,0.5913873495346247,0.12563308436233245,0.0,0.05359669486102731,0.0
2024-11-04,97.15663961327057,0.0,0.3130695408706511,1.0300899747676082,0.7291784743191183,0.5917926175486967,0.12563308436233245,0.0,0.05359669486102731,0.0
2024-11-05,97.15650708994723,0.0,0.31308413241387784,1.0290234462120853,0.7292124598649447,0.5929347387980625,0.12563893986835228,0.0,0.05359919289545028,0.0
2024-11-06,97.15631020904696,0.0,0.31328614101142954,1.0290213609676837,0.7292109821666424,0.5929335372570782,0.12563868526978417,0.0,0.05359908428041597,0.0
2024-11-07,97.14380990573287,0.0,0.3139549924496813,1.0285850398004563,0.7412741786880664,0.5931611748282942,0.1256225203735414,0.0,0.05359218812709952,0.0
2024-11-08,97.139968978105,0.0,0.31374029735083653,1.0273297886454096,0.7412456427885278,0.5943539956594632,0.1297711723947115,0.0,0.053590125056051825,0.0
2024-11-11,97.1393785382437,0.0,0.3142449102049728,1.026918328416444,0.7412411373210142,0.5948569028767248,0.1297703836146261,0.0,0.05358979932251148,0.0
2024-11-12,97.13967375727715,0.0,0.31394195240652156,1.0267188408002892,0.7412433900479246,0.5950613192758657,0.1297707780034702,0.0,0.05358996218878668,0.0
2024-11-13,97.13878810556004,0.0,0.31485082027755984,1.0260003564257163,0.7412366319082707,0.5957650173913545,0.1297695948441294,0.0,0.05358947359293088,0.0
2024-11-14,97.13859129626049,0.0,0.3150527886649396,1.0251878525045621,0.7412351301161939,0.5965742355137715,0.1297693319227613,0.0,0.05358936501728394,0.0
2024-11-15,97.11862581943859,0.0,0.31515504959837437,1.0247857543353116,0.7412373828065911,0.5969812623861201,0.149625203554098,0.0,0.05358952788091933,0.0
2024-11-18,97.11862581943859,0.0,0.31515504959837437,1.0246844508799602,0.7412373828065911,0.5970825658414717,0.149625203554098,0.0,0.05358952788091933,0.0
2024-11-19,97.11862581943859,0.0,0.31515504959837437,1.0242792370585545,0.7412373828065911,0.5974877796628775,0.149625203554098,0.0,0.05358952788091933,0.0
2024-11-20,97.11852743501451,0.0,0.3151547303357428,1.0237716826657077,0.7413379352609983,0.5979936911513628,0.14962505197875028,0.0,0.05358947359293088,0.0
2024-11-21,97.11901935912825,0.0,0.3146498073261254,1.0237768682671677,0.7413416902809356,0.5979967201049962,0.14962580985855994,0.0,0.05358974503397306,0.0
2024-11-25,97.11941290200728,0.0,0.3146510823409668,1.0237810167861592,0.741344694324274,0.5975939261845985,0.1496264161679356,0.0,0.05358996218878668,0.0
