date,THE HONGKONG AND SHANGHAI BANKING,HUAFU INTERNATIONAL SECURITIES LTD,CHINA SUNRISE SECURITIES (INTL) LTD,FUTU SECURITIES INTERNATIONAL,MONMONKEY GROUP SECURITIES LTD,SOOCHOW SECURITIES INTERNATIONAL,ADEN FINANCIAL GROUP LTD,VALUABLE CAPITAL LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-12-16,8.4415,5.0,3.4205,2.3825,2.75325,3.3745,1.2595,1.29225,1.068,0.1825,29.1745
2024-12-17,8.4385,5.0,3.4205,2.339,2.75325,3.3745,1.2595,1.29375,1.068,0.1825,29.129500000000004
2024-12-18,8.44,5.0,3.4205,2.325,2.8417499999999998,3.2835,1.2595,1.29375,1.068,0.1825,29.1145
2024-12-19,8.447000000000001,5.0,3.4205,2.2435,2.8417499999999998,3.2800000000000002,1.2595,1.29375,1.068,0.1825,29.036499999999997
2024-12-20,8.447000000000001,5.0,3.4585,2.244,2.80375,3.2800000000000002,1.2595,1.29375,1.068,0.1825,29.037000000000003
2024-12-23,8.458,5.0,3.6105,2.241,2.47525,3.2800000000000002,1.2595,1.42675,1.068,0.185,29.004
2024-12-27,8.4605,5.0,3.7769999999999997,2.2805,2.47525,3.2800000000000002,1.2595,1.44875,1.068,0.185,29.2345
2024-12-30,8.645999999999999,5.0,3.662,2.1685,2.49275,3.2965,1.2595,1.50025,1.068,0.17650000000000002,29.270000000000003
2025-01-02,8.644499999999999,5.0,3.662,2.046,2.49275,3.3055000000000003,1.2595,1.29075,1.068,0.17650000000000002,28.945500000000003
2025-01-03,8.680499999999999,5.0,3.7995,1.941,2.27875,3.3055000000000003,1.2595,1.1657499999999998,1.068,0.17650000000000002,28.675
2025-01-06,8.6905,5.0,3.862,1.9415000000000002,2.36875,3.3055000000000003,1.2595,1.1667500000000002,1.068,0.174,28.836499999999997
2025-01-07,8.689,5.0,3.862,1.9465,2.36875,3.295,1.2595,1.17025,1.068,0.174,28.833
2025-01-08,8.691,5.0,4.117,1.9565,2.21475,3.279,1.2595,1.26525,1.068,0.174,29.025000000000002
2025-01-09,8.687000000000001,5.0,4.117,1.9585000000000001,2.34725,3.279,1.2595,1.17075,1.068,0.174,29.060999999999996
2025-01-10,8.687000000000001,5.0,4.117,1.959,2.34725,3.279,1.2595,1.17075,1.068,0.174,29.061500000000002
2025-01-13,8.6925,5.0,4.117,1.8595000000000002,2.44725,3.279,1.2595,1.1632500000000001,1.068,0.174,29.060000000000002
2025-01-14,8.688500000000001,5.0,4.117,1.876,2.40425,3.276,1.2595,1.16825,1.068,0.174,29.031499999999998
2025-01-15,8.686,5.0,4.117,1.8765,2.42875,3.25,1.2595,1.16825,1.068,0.174,29.028
2025-01-16,8.679,5.0,4.117,1.876,2.42875,3.2315000000000005,1.2595,1.16825,1.068,0.174,29.002
2025-01-17,8.679,5.0,4.117,1.8780000000000001,2.42875,3.228,1.2595,1.16825,1.068,0.174,29.000500000000002
2025-01-20,8.677999999999999,5.0,4.153,1.8775,2.39275,3.228,1.2595,1.17825,1.068,0.174,29.009
2025-01-21,8.685,5.0,4.181,1.8780000000000001,2.39275,3.1895,1.2595,1.19225,1.068,0.174,29.020000000000003
2025-01-22,8.6845,5.0,4.181,1.8780000000000001,2.39275,3.1895,1.2595,1.19225,1.068,0.174,29.019499999999997
2025-01-24,8.685,5.0,4.181,1.8775,2.39275,3.1895,1.2595,1.19225,1.068,0.174,29.019499999999997
2025-01-27,8.6775,5.0,3.961,1.8780000000000001,2.41075,3.1895,1.2595,1.19225,1.068,0.174,28.8105
2025-02-03,8.6785,5.0,3.8635,1.8780000000000001,2.50675,3.1895,1.2595,1.19225,1.068,0.174,28.810000000000002
2025-02-04,8.666,5.0,3.8635,1.8544999999999998,2.4257500000000003,3.2255,1.2595,1.19075,1.068,0.174,28.7275
2025-02-05,8.6655,5.0,3.8240000000000003,1.8429999999999997,2.40075,3.29,1.2595,1.19025,1.068,0.174,28.715000000000003
2025-02-06,8.663,5.0,3.7895,1.8395000000000001,2.40075,3.3415,1.2595,1.1752500000000001,1.068,0.174,28.711
2025-02-07,8.662,5.0,3.8129999999999997,1.8355,2.40725,3.3415,1.2595,1.17875,1.068,0.174,28.7395
2025-02-10,8.661000000000001,5.0,3.8129999999999997,1.83,2.40725,3.3415,1.2595,1.17875,1.068,0.28500000000000003,28.843999999999998
2025-02-11,8.666500000000001,5.0,3.727,1.8165,2.3692499999999996,3.4275,1.2595,1.19075,1.068,0.28500000000000003,28.810000000000002
2025-02-12,8.6715,5.0,3.7115,1.8165,2.35925,3.4604999999999997,1.2595,1.18925,1.068,0.28500000000000003,28.821
2025-02-13,8.6785,5.0,3.7115,2.266,2.35925,3.4735,1.2595,1.18925,1.068,0.33999999999999997,29.3455
2025-02-14,8.677,5.0,3.7115,2.266,2.35925,2.7365,1.2595,1.17675,1.068,0.3525,28.607
2025-02-17,8.676,5.0,3.7504999999999997,2.2595,2.35925,2.7315,1.2595,1.18025,1.068,0.3525,28.637
2025-02-18,8.6755,5.0,3.7515,2.2775,2.36725,2.724,1.2595,1.18375,1.068,0.375,28.682000000000002
2025-02-19,8.6715,5.0,3.7765,2.276,2.44075,2.724,1.2595,1.1877499999999999,1.068,0.4,28.804000000000002
2025-02-20,8.681,5.0,3.7855,2.352,2.49675,2.724,1.2595,1.1972500000000001,1.068,0.39899999999999997,28.963
2025-02-21,8.683499999999999,5.0,3.7855,2.3525,2.49675,2.724,1.2595,1.19925,1.068,0.39899999999999997,28.968
2025-02-24,8.6815,5.0,3.7855,2.3555,2.5222499999999997,2.6715,1.2595,1.19925,1.068,0.39899999999999997,28.942
2025-02-25,8.686,5.0,3.7855,2.36,2.53625,2.6715,1.2595,1.20625,1.068,0.39899999999999997,28.971999999999998
2025-02-26,8.687000000000001,5.0,3.7855,2.3595,2.5332500000000002,2.6715,1.2595,1.20075,1.068,0.39899999999999997,28.964000000000002
2025-02-27,8.685,5.0,3.7855,2.36,2.5332500000000002,2.6715,1.2595,1.20075,1.068,0.39899999999999997,28.962500000000002
2025-02-28,8.685,5.0,3.7855,2.3685,2.53875,2.6715,1.2595,1.2012500000000002,1.068,0.39649999999999996,28.9745
2025-03-03,8.725,5.0,3.7855,2.331,2.54575,2.6715,1.2595,1.20075,1.068,0.39649999999999996,28.9835
2025-03-04,9.985,5.0,3.7855,2.33,2.53925,2.6715,1.2595,1.20075,1.068,0.39649999999999996,30.236
2025-03-05,9.9915,5.0,3.7855,2.3389,2.5402500000000003,2.6705,1.2595,1.2077499999999999,1.068,0.39649999999999996,30.2584
2025-03-06,16.744500000000002,5.0,3.7855,2.2949,2.5402500000000003,2.6705,1.2595,1.2077499999999999,1.068,0.39649999999999996,36.9674
2025-03-07,16.756999999999998,5.0,3.7855,2.2944,2.5402500000000003,2.6705,1.2595,1.2092500000000002,1.068,0.38,36.9644
2025-03-10,16.7715,5.0,3.7855,2.2908999999999997,2.54325,2.6705,1.2595,1.21875,1.068,0.38,36.9879
2025-03-11,16.814,5.0,3.8795,2.1599,2.54325,2.6705,1.2595,1.22325,1.068,0.38,36.9979
2025-03-12,16.82,5.0,3.9255,2.1549,2.49725,2.6705,1.2595,1.22325,1.068,0.38,36.9989
2025-03-13,16.82,5.0,3.9255,2.1538999999999997,2.4787500000000002,2.6705,1.2595,1.22325,1.068,0.38,36.9794
2025-03-14,16.82,5.0,3.9255,2.1538999999999997,2.48075,2.6705,1.2595,1.22325,1.068,0.38,36.9814
2025-03-17,16.819,5.0,3.9355,2.1409000000000002,2.48075,2.6705,1.2595,1.22325,1.068,0.38,36.977399999999996
2025-03-18,16.824,5.0,3.9355,2.1364,2.47825,2.6705,1.2595,1.22325,1.068,0.38,36.9754
2025-03-19,16.8295,5.0,3.9355,2.1289,2.47825,2.6705,1.2595,1.22225,1.068,0.38,36.9724
2025-03-20,16.8275,5.0,3.9425000000000003,2.1304,2.47825,2.6705,1.2595,1.22325,1.068,0.38,36.9799
2025-03-21,16.829,5.0,3.9435,2.1289,2.47825,2.6705,1.2595,1.22325,1.068,0.38,36.9809
2025-03-24,16.822,5.0,3.933,2.2084,2.47825,2.6705,1.2595,1.22725,1.068,0.38,37.0469
2025-03-25,16.8165,5.0,3.9325,2.2719,2.4787500000000002,2.67,1.2595,1.24125,1.068,0.38,37.1184
2025-03-26,16.852,5.0,3.9255,2.2759,2.4787500000000002,2.67,1.2595,1.26125,1.068,0.38,37.1709
2025-03-27,16.897499999999997,5.0,3.923,2.2828999999999997,2.4787500000000002,2.67,1.2595,1.26125,1.068,0.38,37.2209
2025-03-28,16.9015,5.0,3.9204999999999997,2.2889,2.4787500000000002,2.67,1.2595,1.27175,1.068,0.385,37.243900000000004
2025-03-31,16.901,5.0,3.8934999999999995,2.2799,2.4787500000000002,2.711,1.2595,1.27325,1.068,0.385,37.249900000000004
2025-04-01,16.91,5.0,3.8535,2.27225,2.45375,2.7695000000000003,1.2595,1.27425,1.068,0.3655,37.22625
2025-04-02,16.9115,5.0,3.8535,2.27175,2.41825,2.807,1.2595,1.27425,1.068,0.3655,37.22925
2025-04-03,16.909,5.0,3.8524999999999996,2.27175,2.41825,2.781,1.2595,1.27425,1.068,0.3655,37.199749999999995
2025-04-07,16.967,5.0,3.8515,2.27125,2.41825,2.716,1.2595,1.27425,1.068,0.3725,37.19825
2025-04-08,16.967,5.0,3.8920000000000003,2.27125,2.41825,2.716,1.2595,1.2342499999999998,1.068,0.3725,37.198750000000004
2025-04-09,16.967499999999998,5.0,3.9045000000000005,2.2617499999999997,2.41825,2.716,1.2595,1.23725,1.068,0.3795,37.212250000000004
2025-04-10,16.8595,5.0,3.9045000000000005,2.25075,2.41825,2.716,1.2595,1.2342499999999998,1.068,0.3835,37.09425
2025-04-11,16.8705,5.0,3.8895,2.32275,2.40575,2.3215,1.2595,1.23075,1.068,0.3835,36.75175
2025-04-14,16.869999999999997,5.0,3.839,2.3467499999999997,2.40575,2.3215,1.2595,1.23075,1.068,0.3835,36.72475
2025-04-15,16.869999999999997,5.0,3.8739999999999997,2.37675,2.40575,2.2984999999999998,1.2595,1.23075,1.068,0.3835,36.766749999999995
2025-04-16,16.869999999999997,5.0,3.875,2.31775,2.40575,2.2984999999999998,1.2595,1.2422499999999999,1.068,0.44600000000000006,36.78275
2025-04-17,16.8675,5.0,3.839,2.37275,2.40575,2.3064999999999998,1.2595,1.27325,1.068,0.44600000000000006,36.83825
2025-04-22,16.869,5.0,3.9765,2.32225,2.40575,2.3064999999999998,1.2595,1.17275,1.068,0.5295,36.90975
2025-04-23,16.869,5.0,4.1160000000000005,2.33825,2.40575,2.306,1.2595,1.1657499999999998,1.068,0.5295,37.05775
2025-04-24,16.872500000000002,5.0,4.3155,2.32625,2.40575,2.2815,1.26,1.16375,1.068,0.5295,37.22275
2025-04-25,16.778499999999998,5.0,4.335,2.34375,2.40575,2.257,1.2595,1.1657499999999998,1.068,0.5955,37.20875
2025-04-28,16.788,5.0,4.314500000000001,2.42625,2.40575,2.2455,1.2595,1.16625,1.068,0.5275,37.20125
2025-04-29,16.8215,5.0,4.314500000000001,2.46525,2.40575,2.228,1.2595,1.16625,1.068,0.5275,37.25625
2025-04-30,16.8175,5.0,4.330500000000001,2.4322500000000002,2.40575,2.228,1.2285000000000001,1.09625,1.068,0.681,37.287749999999996
2025-05-02,16.774,5.0,4.354,2.46525,2.40575,2.2245,1.2285000000000001,1.10475,1.068,0.6885,37.31325
