date,TIGER SECURITIES ASSET MANAGEMENT CO LTD,CORE PACIFIC - YAMAICHI INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,YUANTA SECURITIES (HONG KONG) CO LTD,LUK FOOK SECURITIES (HK) LTD
2024-11-20,34.295016642055856,24.23363251973137,10.88501357211988,6.388827671283086,7.543245937530747,4.211265396469216,0.9382263749867191,2.279984417112024,6.428340976082547,2.796446492628556
2024-11-21,34.314098192528895,24.247115973811496,10.898024859486977,6.371517593516922,7.54744295628685,4.171878950725272,0.9387483987581697,2.2812529873590353,6.4319176681154815,2.7980024194108988
2024-11-22,34.34276036473848,24.267369311367613,10.90712785451585,6.314193010187353,7.553747248724941,4.154481460371111,0.9395325245165012,2.283158491784955,6.437290175089351,2.800339558703851
2024-11-25,33.61617192300159,24.437472143693103,11.306020025453703,6.358452530084286,7.5716478144796335,4.162573831808522,0.9461182051245475,2.299162357763073,6.482412548150646,2.8199686204409016
2024-11-26,33.62324241592589,24.44261207974161,11.315409025271759,6.359789904063883,7.517152332313712,4.191493360211651,0.9463172022646803,2.29964594082005,6.483775994653689,2.82056174473308
2024-11-28,33.64447175161645,24.458044869077515,11.280460866054147,6.363805403614006,7.4868214268213285,4.201155251924622,0.9469146962632697,2.301097911306513,6.494885207744599,2.8223426155775453
2024-11-29,33.679913613691575,24.48380953732009,11.278298322876763,6.279212518514349,7.494708217089563,4.2055808457069865,0.9479121980314543,2.3035219408884298,6.501727069534735,2.8253157363460484
2024-12-02,33.89475282815789,24.56316076321539,10.927343960018863,6.257289754488625,7.518998321284627,4.219210995672005,0.9509843504610118,2.3109875801553743,6.522798954308949,2.834472492237267
2024-12-03,34.04587279096503,24.672675765722772,10.848677700855966,6.285187919132748,7.552521821291257,4.238022373703703,0.9552243200043935,2.3212911324170302,6.2334161707256825,2.8471100051814213
2024-12-04,34.18481263318892,24.665693407314627,10.873907493147783,6.424909034186959,7.550384460319861,4.236823014889284,0.954953991863831,2.3206342078576476,5.941577483161787,2.8463042740693054
2024-12-05,34.161610918145904,24.81845702163196,11.076510930735518,6.457582024608513,7.59714673862264,4.284419628592511,0.9608683694122288,2.335006739910432,5.444465156223866,2.8639324721164257
2024-12-06,35.23430402767596,24.88222447128097,11.5046480184003,6.359980254499701,7.6166665126242625,4.224056829585362,0.9633371822523024,2.3410062033173453,4.002485566375438,2.8712909339883574
2024-12-09,35.352608253240994,24.84498702938333,11.487430761051284,6.35046223912007,7.605267806007621,4.196356069661741,0.9618955019719335,2.3375027752947157,3.9964956548264903,2.8669939094418173
2024-12-10,34.25430978878703,24.382780364663798,12.133965497351134,6.442135909435626,7.96733889956868,4.20920860241119,1.6293972424051864,2.3779428643005547,3.789263383074351,2.8136574480024485
2024-12-11,18.546216896373,25.589101515985092,19.060874829490533,9.021532094607675,9.506535170191285,5.474395697640019,3.009165242826143,2.943321220000215,3.8959961336568893,2.9528611992291536
2024-12-12,11.304780806239801,23.633237814856834,20.85709811764844,15.198558245953075,9.893468736218749,6.171626962724741,3.299507729406317,3.16552002173724,3.70774504793592,2.7684565172788798
2024-12-13,9.139099872754533,21.02987730003686,21.50213244563049,17.132490879378796,10.857591542434006,6.5189498330281035,3.81192017872298,3.403312225687344,3.7932196338809288,2.8114060884459597
2024-12-16,9.342218664740749,21.01519136847668,21.256665665834028,17.253210576013462,11.045543518289975,6.4096469325725005,3.7673579837515945,3.4707692215297015,3.629953287920276,2.80944278087104
2024-12-17,16.39512601627615,20.94789942476698,13.451444403138618,17.4067948519337,11.17027809942451,6.862471127930135,4.033734835931046,3.4944606243317655,3.4373438450992806,2.800446771167813
2024-12-18,16.339460904928448,20.939008276843538,14.170068022240848,16.689685634275104,11.32557211606152,6.838684264826568,3.899819810868383,3.562557927937359,3.435884895351108,2.7992581466671274
2024-12-19,16.654074774845025,16.909669611949525,15.102468957582488,18.057116835487022,12.146466502748675,6.991638182431513,4.272775340544008,3.6666145757371087,3.346017776091767,2.8531574425828703
2024-12-20,16.83193803225775,16.96742966751418,14.762662185136593,18.21130760146875,12.187956407413468,7.0795664794274344,4.073882765533023,3.6791389991285084,3.3432146033150985,2.862903258805195
2024-12-23,18.08149547868944,16.911468660532332,14.791993400026037,17.583821680125748,12.105202103988175,6.91436145099419,3.7590033537147924,3.6670046731137913,3.3321882039473665,2.853460994868125
2024-12-27,18.369109209303023,16.856471405993286,14.701470539423076,17.526637887510034,12.065835157525779,6.913084616312651,3.746778817312472,3.6550793227228,3.3213516996494166,2.8441813442474637
2024-12-30,19.15339118040532,16.837425680186353,14.543625173175595,17.50683495654761,12.016893626428397,5.923693740418782,4.208619352371206,3.6509495355979324,3.317598983422139,2.8409677714466657
2025-01-02,19.91275550444439,16.658906018675093,14.494228456918028,17.321217849162,11.889483901013467,5.853900622553138,4.163997251790879,3.6122401575926824,3.2824239715883783,2.810846266261946
2025-01-03,19.905940589391573,16.65320469675785,14.489267971380604,17.349513725988423,11.885414859800706,5.851897191362441,4.162572170890107,3.6110039093085673,3.2813005991586444,2.8098842859610866
2025-01-06,19.868472525711695,16.621859112697148,14.63627837399766,17.35171409154321,11.863043473790134,5.8548250588283235,4.1198805660165,3.6042070777891184,3.275124353467064,2.804595366159147
2025-01-07,19.896213084253205,16.645066717367705,14.565960045986968,17.375940726979284,11.87960677283284,5.814132276300031,4.125632784153939,3.6092393074840654,3.2796971145960585,2.808511170045908
2025-01-08,20.07088778626539,16.67999988946793,14.393654451625027,17.412407791853553,11.904538625310508,5.826334455292172,4.134291291957984,3.4769000384658613,3.28658024854116,2.814405421220416
2025-01-09,20.079315919484443,16.687004126782153,14.36470541838438,17.41971958065418,11.909537559015583,5.821782401342731,4.136027356557919,3.4783600524435974,3.287960343754924,2.815587241580087
2025-01-10,20.082126870389853,16.689340179939887,14.366716367455737,17.422158208380523,11.911204803334002,5.808598170012816,4.136606368805613,3.4788469962905877,3.288420633096568,2.815981402294412
2025-01-13,20.30972906788968,16.65785854445667,14.360575215268026,17.389294234842108,11.888736317237997,5.797641225742688,4.128803356077956,3.374474931644046,3.2822175802154794,2.810669526625348
2025-01-14,20.29980146983063,16.649716017119104,14.353555622925985,17.380794174446574,11.882924984393869,5.7948072809083015,4.1756661528459205,3.3728254546535004,3.2806131995381307,2.8092956433379896
2025-01-16,21.116910095759074,16.48624077168989,14.440801650144216,17.016536602073494,11.697108109331216,5.737910962587469,4.13466737253849,3.3397093661615127,3.24840249712126,2.781712572593378
2025-01-17,21.39458345554623,16.4339702120003,14.381231242237522,16.962584709432445,11.660021765871143,5.705933562295768,4.121558175561094,3.3291206285476846,3.2381032531048106,2.7728929954030033
2025-01-20,21.48142894111094,16.49536526478773,14.033698240619778,17.025954593289622,11.724336795336344,5.727250145430554,4.136955750127115,3.3415577654104585,3.2502003615692243,2.783252142318235
2025-01-21,25.038160715683087,15.771782780130842,13.418098762895614,16.265867803052075,11.210039317642217,5.476019704397002,3.9554848537546303,3.0957558126959093,3.107627704613438,2.6611625451351832
2025-01-23,25.050174082192843,15.77935011741258,13.424536797227816,16.227346466415067,11.213763429417545,5.478647111117112,3.9573827043919643,3.097241163382205,3.1091187514605014,2.6624393769823693
2025-01-27,25.373758885910924,15.680764144769444,13.294626885951175,16.125961509309427,11.077936108318424,5.437841092017956,4.195722425026755,3.077890269313035,3.0896936487854867,2.6458050305973715
2025-02-03,27.412323904088005,15.26048191019086,12.899896800825594,15.693746913433277,10.781020747616703,5.29209385774182,4.0832669617482065,2.9953953992778874,3.0068824197607857,2.5748910853168643
2025-02-04,27.389570925403362,15.247815292765981,13.017090198794564,15.635822744450586,10.612196374012944,5.3196764413737485,4.20777840365613,2.992909139159617,3.0043866251012954,2.572753855281772
2025-02-05,27.380815863997853,15.242941336925215,13.051287227554178,15.630824762239543,10.608804191230861,5.311583020610948,4.206433389584712,2.9919524573858927,3.003426274555451,2.5719314759153487
2025-02-06,27.460894782181434,15.226132579477447,13.03689525972198,15.613588276424261,10.597105608095251,5.305725810464712,4.201794854475057,2.9886531595640466,3.000114324279886,2.5690953453159207
2025-02-07,27.47142063180414,15.231968805250066,13.01633879520736,15.619573015216357,10.601167512885738,5.307759512296471,4.203405416007539,2.9897987199684515,2.988487503508223,2.570080087855655
2025-02-10,27.53502535983522,15.249504358002408,13.031323640469585,15.637554790919767,10.613371932060659,5.16676792458167,4.208244517134536,2.9932406764117196,2.9919279504351763,2.57303885014926
2025-02-11,27.538547948604858,15.251455245357404,13.090559792219267,15.575589723242123,10.614729713442273,5.161032355510947,4.208782882895315,2.9936236052760936,2.9923107113609446,2.5733680220907758
2025-02-12,27.575589619746722,15.271969739828492,13.088952208558924,15.481247257689171,10.62900742075055,5.167974379601039,4.214444051078427,2.997650281675885,2.9963356218076163,2.5768294192631744
2025-02-13,32.767185003954964,14.992193745209171,11.654481623700995,12.292662739847275,10.44057634634139,5.6288285282595165,3.7348164968542883,3.0181884895629905,2.9414440267425555,2.529622999526857
2025-02-14,33.73891120654787,14.96302743188069,11.424714091509387,12.325228506440789,10.344957804727851,5.103279525210094,3.7275506603781268,2.9495608913806053,2.898068095280986,2.5247017866436057
2025-02-17,33.9209218653283,14.905127108384375,11.561168271244487,12.277535302579619,10.29242476078551,4.9897624679712305,3.7131266816701176,2.938147390298655,2.886853848632369,2.5149323031053386
2025-02-18,34.445260968144886,14.784057314724322,11.448658843158102,12.1716081042355,10.041408225341154,5.153849646413994,3.682966088076081,2.9142817167153567,2.8634048168167303,2.4945042763738736
2025-02-19,34.494454265881195,14.805171294203431,11.465009344426587,12.04617522578451,10.055748949453475,5.161210161417166,3.688225947988045,2.918443773385807,2.8674942132020136,2.4980668242577653
2025-02-20,34.68793569744644,14.768581471896722,11.42986102758836,12.065956362093823,10.006120794949839,5.098902318650409,3.6791107861718007,2.9112310679764395,2.860407425643692,2.491893047582472
2025-02-21,34.692236622379106,14.770412614597936,11.431278205442332,12.067443116606395,10.007361444574585,5.099534526813581,3.6795669557014117,2.899202413893454,2.8607620849039557,2.4922020150872366
2025-02-24,34.69868517259162,14.773158120701835,11.396227283697641,12.088274074898022,10.00922160059371,5.1004824220102645,3.680250909074968,2.899741314067164,2.861293839836661,2.4926652625281243
2025-02-25,34.71158946758267,14.778652196036127,11.456249861410708,12.092769653154644,10.012943987984544,5.021801848436752,3.66922305251229,2.900819715658705,2.862357942974336,2.493592274249221
2025-02-26,35.21812265758971,14.731263216054504,11.462763157043177,12.053375340604875,9.671917251243853,4.974807082539416,3.657457382985928,2.8915179954739294,2.853179553669239,2.4855963627953725
2025-02-28,25.541499391944516,10.68366290087711,8.299782051747078,8.741558484707944,7.014436033214991,3.6079161092460663,2.652524850113388,2.097036967053611,2.0692324955443504,1.791445426334147
2025-03-03,35.50571575343081,14.663767375570472,11.434843279900877,11.998149071998322,9.627602369730278,4.9520134646156,3.6406996103171094,2.8782696111013983,2.840106828730288,2.458832634604835
2025-03-04,35.51095723868755,14.665932095218457,11.424229358519495,11.999920283200083,9.629023632048412,4.983499437422981,3.608021730578222,2.878694511921206,2.8405260958188245,2.459195616584766
2025-03-05,35.51532632535835,14.667736516541188,11.41333144843884,12.0013966920563,9.63020833789908,4.9841125817215035,3.6084656431302,2.8790486917800253,2.8408755796308176,2.459498183443696
2025-03-07,35.47168377870815,14.64971225937087,11.399306324592038,11.98664893188644,9.618374381685708,4.977987919825821,3.7269151259342097,2.875510810255634,2.8373846066386044,2.4564758611025272
2025-03-10,37.656364247491005,12.32982237819622,11.46101142178227,12.019141977599276,9.613643378243243,4.991482099054393,3.737017934837931,2.8833056580680894,2.8450761030903897,2.463134801637188
2025-03-11,37.6749329874699,12.335902340250495,11.417351937130537,12.02506873995702,9.61838396453477,4.993943450144942,3.7388606967645046,2.8847274457025107,2.8464790393385964,2.464349398706729
2025-03-12,37.80677563881796,12.308589626402217,11.392072970277303,11.99844423755409,9.597088062406147,4.982886443963623,3.7305825481935564,2.8844906502419416,2.8401766979830794,2.45889312416008
2025-03-14,37.80668844386705,12.30856123871641,11.392046696382566,11.998416565166306,9.597065928341332,4.983105584908918,3.7305739442341697,2.884483997650802,2.8401701475945957,2.4588874531378457
2025-03-17,38.88468194246464,12.316893911266789,10.279661663550268,12.006539275402018,9.603562967781956,4.986479056943359,3.733099475082122,2.8864367409619884,2.842092891233619,2.460552075313246
2025-03-18,40.31153954014762,11.137905693279558,10.125416222756826,11.969706212456394,9.598643637209275,4.971181784951112,3.7216472585196296,2.8775818741490156,2.8333740602733455,2.4530037162572214
2025-03-19,40.86761338242547,11.137290697621092,10.124857133176734,11.968431771566094,9.598113634143475,4.418742752936262,3.7214417623546088,2.877422984281547,2.833217611404603,2.4528682700901197
2025-03-20,40.88009097908519,11.140691107131346,10.127948429024205,11.972239368841572,9.570358932301403,4.420091872330591,3.7225779835689177,2.8783015118109456,2.8340826422610297,2.453617173644805
2025-03-21,40.93535975855729,11.155753020772435,10.006443841338163,11.988425513285387,9.583297799232223,4.426067717224461,3.7276108085141173,2.882192897757026,2.837914245489138,2.4569343978297637
2025-03-24,41.00844280048574,11.175669698445951,10.024308625210212,12.009828784433147,9.458812153287582,4.397031879970186,3.7342658162780262,2.88733855729526,2.8429808531118814,2.4613208314820176
2025-03-25,41.18886874743898,11.19291366796078,10.03977605374064,12.028205709727247,9.121956288252928,4.483971896457619,3.7400277587507107,2.8917936977391405,2.8473675499707842,2.4651186299611725
2025-03-26,41.429420976430734,11.16468956735526,9.922205889708374,11.99787533301515,9.098954322934837,4.472665093093253,3.7305968882140625,2.8845017379620335,2.8401876153643633,2.4589025759219343
2025-03-27,41.40395648867711,11.15782721943776,9.916107231208873,11.990500869595522,9.093361673907495,4.469915980921159,3.72830388636816,2.944193530844861,2.8384419013030784,2.457391217735984
2025-03-28,41.41977792340947,11.137290697621092,9.90399131678313,11.999107579398538,9.076624900991913,4.516905338000085,3.7214417623546088,2.938774599946437,2.833217611404603,2.4528682700901197
2025-03-31,29.57869834925387,8.134088864574087,7.233352138495549,8.866572747647934,6.588760227505347,3.3526786557435866,2.4715006127379184,2.146325744556833,2.0692324955443504,1.791445426334147
2025-04-01,41.71671452782033,11.113426763557973,9.888891995811868,12.11420338716743,9.002078225372122,4.580691128741598,3.376756943900159,2.9324776714398952,2.8271468604382592,2.447612495750364
2025-04-02,41.1463518082959,11.223362122547394,9.986714109071482,12.23403854931617,9.091127869771839,4.626003878298661,3.4039776557395776,2.961486094530002,2.8551133384320004,2.4718245739969813
2025-04-03,41.76918024277031,11.104589042626225,9.88102806062405,12.104569819490782,8.994919510346215,4.577048429623528,3.367954501025287,2.9301456797104177,2.824898630840207,2.4456660829429815
2025-04-07,40.97634935542652,11.273545796653769,10.031368286738648,12.257690220162699,9.007573161398012,4.646688399434889,3.4191980597037195,3.036830159659942,2.86787957333988,2.48287698748192
2025-04-08,41.98538079733933,11.08898745955317,9.885471199341216,11.995935002370196,8.860110885201552,4.570617826831291,3.3632226355116415,2.987114450473739,2.820929740997203,2.442230002380656
2025-04-09,42.10111038479291,11.119553430841284,9.912719767341734,12.029000907277556,8.884533123563203,4.276946860872791,3.403120062695824,2.995348209855334,2.828705424555653,2.4489618282037093
2025-04-10,42.27789560547023,11.08560161034578,9.882452825035442,11.992272230889224,8.857405588660503,4.263887871319631,3.3927291668552737,2.986202381708992,2.8200684141391377,2.441484305575786
2025-04-11,42.31680652315303,11.09580436347592,9.89154824719097,12.186327234304192,8.865557597524894,3.9927583206965185,3.395851701774313,2.9889507653121683,2.8226638945515603,2.443731352016428
2025-04-14,42.34268767856849,11.102590608960524,9.854785638917456,12.144852077071299,8.870979813728772,3.99520031023034,3.4285088526790735,2.990778821482803,2.8243902488996966,2.4452259494615487
2025-04-15,42.329743144811815,11.09919644891062,9.851772943872302,12.17171017206562,8.868267876817132,3.9939789421945404,3.4274607272290445,2.989864513971024,2.8235268078447397,2.444478422283166
2025-04-16,42.26900969899945,11.083271654758558,9.990273022537016,12.154246567392894,8.85249124992538,4.1103565865948495,3.459175535058933,2.820728830498973,2.819475696270607,2.440971157963339
2025-04-17,43.07130883772111,10.987344140312164,9.691965953073254,12.049049591310652,8.77587150182968,4.135306393575921,3.277921784176357,2.796314964804282,2.795072676655985,2.4198441565405937
2025-04-22,43.12795333920082,11.001793959651506,9.716833219630384,11.895504134358598,8.769231377613833,4.219531643851003,3.251930082739595,2.799992491014558,2.7942031783886914,2.423026573551005
2025-04-23,46.02620562549278,11.048666431622305,9.928648754452292,9.396007150051307,7.893640940274625,4.420098943522206,3.2353530253765292,2.8119216882013855,2.806107710562269,2.4333497304443075
2025-04-24,46.35272127990583,10.981827281399124,9.8685851757644,9.339165798446837,7.845888186050385,4.393359457891448,3.2157806861963687,2.7949109061946453,2.7891321003409404,2.41862912781002
2025-04-25,46.394821253416566,10.991801553132913,9.726172931239672,9.3476481188343,7.853014233360667,4.457899902010155,3.2187014269418293,2.797449390923624,2.7916653364552393,2.4208258536850384
2025-04-29,46.400440362014535,10.993132825135818,9.727350916636897,9.348780259200323,7.841853851533331,4.458439820539671,3.219091259952795,2.7977882039958653,2.792003448991746,2.4211190519990127
2025-04-30,34.33282497933736,8.134088864574087,7.197505754856843,7.060777565863417,5.723966222221545,3.298909080285526,2.3818846536411513,2.070152179324581,2.065871897078222,1.791445426334147
2025-05-02,46.35692783870123,10.982823893914304,9.724279057284598,9.533615608469173,7.728623824994921,4.454258869559063,3.216072521716616,2.7951645473343714,2.789385217047884,2.4188486209778315
