date,UBS SECURITIES HONG KONG LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,THE CORE SECURITIES COMPANY LTD,INTERACTIVE BROKERS HONG KONG LTD,SBI CHINA CAPITAL FINANCIAL SERVICES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-10-28,51.60588678611349,4.105478987761145,14.310139284051054,12.656105597284203,2.2721856815239363,6.165942128113589,2.870962482023892,2.0119086741526493,2.2788594509437132,1.7225309280323367
2024-10-29,51.60345150150221,4.156964424617712,14.280740759520366,12.652197892068942,2.298481267719011,6.164038328874097,2.8326834416596456,2.011287476268499,2.278155829210088,1.7219990785594335
2024-10-30,51.524483587163274,4.290945830230555,14.26735505906494,12.63553381948695,2.2954539629771507,6.155919740863794,2.826783221722166,2.008638431353639,2.2751552948827802,1.7197310522547526
2024-10-31,51.48531290855819,4.35426226819164,14.258211699203507,12.625927853550204,2.301450573453542,6.151239799661081,2.8246342042191177,2.0071113955650066,2.273425643838695,1.7184236537590243
2024-11-01,51.40985223999313,4.42827594380805,14.303485579208733,12.607422363280088,2.298077397898589,6.142224089324215,2.8204942121813747,2.004169625199099,2.2700935436857494,1.7159050054209826
2024-11-04,51.361571842144926,4.594025135928643,14.304417726065639,12.595582388236046,2.268425021972954,6.136455758745847,2.7867986004654797,1.9704683375533822,2.2679616367716795,1.7142935521154046
2024-11-05,51.35958856937104,4.623812161766963,14.307726770338821,12.5950960231439,2.2633948445197256,6.136218805996974,2.7624414353920628,1.9796595961655057,2.2678740618317956,1.7041877314732081
2024-11-06,51.3044356774177,4.708797860381645,14.311339965556938,12.581570681733343,2.2609642804364687,6.12962937990856,2.759474966262198,1.9759908243175826,2.2654386877063377,1.7023576762792263
2024-11-07,51.18077371937366,4.874915448987923,14.284540440988033,12.551244616448166,2.2555145514550534,6.114854790514969,2.812851673798355,1.9712279828364179,2.2558223874795456,1.6982543881178744
2024-11-08,51.155184180511924,4.934014494350449,14.2812444338383,12.54496920209752,2.254386831550228,6.111797464434794,2.8114452945667,1.9702424015056488,2.254694513661809,1.6820211834826273
2024-11-11,51.10054771314096,5.032476506590719,14.265991302449452,12.531570505338625,2.251979026074856,6.105269738494737,2.8084425209170187,1.968138077449207,2.252286379565517,1.6832982299789092
2024-11-12,50.78124587803045,5.051008107466087,14.33511765673465,12.46353706690528,2.4945414615228176,6.148545672087489,2.7931955890772313,2.018590103690451,2.240058799097997,1.6741596653875486
2024-11-13,50.724262650549946,5.156637321379972,14.303153995167719,12.44955134135611,2.491742258370085,6.1416461962938405,2.799221512604344,2.0239585270027702,2.2375451589162405,1.6722810383589681
2024-11-14,50.86541293985019,5.197435703380969,14.286534534861644,12.447441938931778,2.331042751699573,6.14060558020892,2.7987472236534394,2.023615595526242,2.2371660381709737,1.6719976937162775
2024-11-15,50.83375409181201,5.2785609782388265,14.241030522001576,12.439694598449657,2.3227271483296366,6.136783641337489,2.8183622793504552,2.022356088625114,2.235773616571598,1.6709570352836383
2024-11-18,50.68522173021884,5.3080081979359015,14.226645986969466,12.403346757350448,2.2648332661387167,6.042800268445865,3.157381392780892,2.0164469180121536,2.229240856180593,1.6660746259671213
2024-11-19,50.52575404492692,5.395601697715216,14.188813197035888,12.400856941850362,2.3555797102793696,6.041587252469884,3.1812314673383377,2.016042141713483,2.228793364181399,1.665740182489148
2024-11-20,50.49365682222351,5.44217455387176,14.176760002841366,12.392979116481904,2.3540832938876575,6.037749245988038,3.19577605579532,2.0147614215179073,2.2273774906665498,1.6646819967259858
2024-11-21,50.5178411325387,5.4903961135785275,14.112390682536184,12.398914825470813,2.33285945440762,6.040641070636119,3.1973066963687153,2.01572640639909,2.2284443095862607,1.6654793084779684
2024-11-22,50.49780105934963,5.521199865872174,14.054051987816388,12.393996262939297,2.331934025427321,6.038244790699157,3.2676254720912503,2.00276760992355,2.227560301361429,1.6648186245198153
2024-11-25,50.49634282427583,5.521040429082355,14.053646146153827,12.39363835903703,2.3318666857033272,6.038070423099912,3.267835082739408,2.0052935250297077,2.2274959756582837,1.66477054922032
2024-11-26,50.4841429997444,5.595680826254836,14.019861102623096,12.390644078563838,2.331303310955669,6.03661163627397,3.2673494768123037,2.0134701165995366,2.196568108487125,1.6643683436852328
2024-11-27,51.935797041010936,2.9061281786319424,14.422997351320465,12.746932756191457,2.367075576233409,6.21019231243595,3.3675536897605642,2.071366752217297,2.259729663425647,1.7122266787723315
2024-11-28,51.984797710925875,2.940163118780565,14.27403784274848,12.758959302042305,2.400601928083751,6.216051538652691,3.3763636768170158,2.0733210566524067,2.2618616855306914,1.7138421397662165
2024-11-29,51.96658434994119,2.9704150917048446,14.26888038940692,12.75448908109715,2.4036711155320347,6.213873686750632,3.3751807361657242,2.0725946491928267,2.2610692210951253,1.713241679113548
2024-12-02,51.955288724536565,3.0010447196885157,14.239351241708647,12.751716723962472,2.416597019208687,6.212523019002208,3.380545776902681,2.069485743895369,2.260577747752112,1.7128692833427477
2024-12-03,51.93904463923621,3.0313719364608573,14.234899236111712,12.747729834864648,2.4158414578581433,6.210580642079116,3.3794888320697325,2.0688387086507007,2.2598709666204115,1.7123337460484693
2024-12-04,51.918916074860256,3.0614505443043867,14.268761887813636,12.742789553378714,2.3830267578728153,6.208173780860654,3.3781791380045716,2.0680369466348645,2.2589951715697145,1.7116701447003921
2024-12-05,51.909344250671985,3.0921337622299707,14.253319756029754,12.740440279732535,2.382587420635316,6.207029235626411,3.3775563334618344,2.067655681239426,2.258578700921652,1.711354579451115
2024-12-06,51.89815455976316,3.1227081094207323,14.219787407589044,12.737693922774445,2.4136271281180015,6.205691234932869,3.373860375133785,2.059399749329313,2.258091836794944,1.7109856761437066
2024-12-09,51.88113602237764,3.1529147549735357,14.21512442899832,12.733516954979176,2.4128356471132713,6.203656253358271,3.37431554517768,2.0587244272119274,2.257351359206282,1.7104246066039022
2024-12-10,51.86744825517776,3.175811955166992,14.211374061739257,12.73015747927995,2.41219907021536,6.2020195466649675,3.379201447520889,2.0550590342402746,2.256755803629399,1.7099733463651512
2024-12-11,52.96162855130797,3.279471170858076,14.543372871065912,12.998709103642389,2.4630861059528426,4.144538946662876,3.4603712097752966,2.098411949764235,2.3043636543445594,1.746046436625839
2024-12-12,52.96905887623809,3.3118168104210364,14.465380544214135,13.000532775514914,2.494998354227769,4.14512041048681,3.4634075306698255,2.098706349371091,2.3046869482306667,1.7462914006256645
2024-12-13,52.91397210119998,3.513342659922923,14.385517238238007,12.987012478202221,2.4908109861538654,4.140809567130279,3.4650612981559035,2.096523736219346,2.3022901193244354,1.7046598154530364
2024-12-16,52.90959033044332,3.565603799317696,14.352635488251952,12.985937032356187,2.4906047237565043,4.140466669450334,3.4639781151493723,2.0845657193501874,2.3020994682143856,1.7045186537100636
2024-12-17,52.91001162301948,3.597482187650183,14.322651523734123,12.986040432870762,2.489669055278441,4.140499637913306,3.4640056970727016,2.0845823177032763,2.3021177986797983,1.7029397260779209
2024-12-18,52.91169686041711,3.6294477827666727,14.288071601838656,12.986454051396128,2.4897483537565734,4.140631517015591,3.4641160291585824,2.0846487137590035,2.3021911234606685,1.7029939664310083
2024-12-19,52.939603138048774,3.663229808308429,14.201756604691319,12.993303266479236,2.4910614775631332,4.142815336842595,3.465943046423082,2.0854295049459957,2.3034053272844828,1.7134524894129557
2024-12-20,52.92594140378499,3.7419334314969666,14.153806836665808,12.989950180208973,2.490418627637484,4.141746230939246,3.4650486159765572,2.084891333482033,2.3028109044022207,1.703452435405724
2024-12-23,52.917258905579125,3.7731739273211566,14.136513356198604,12.98781917949094,2.490010074578383,4.141066777664245,3.464002359516141,2.0845493071565246,2.3024331283813204,1.7031729841135619
2024-12-27,52.89821796635524,4.003314113278625,13.94259830467775,12.9831458407587,2.480994168387218,4.139576719364434,3.4627559257483487,2.0885756694085633,2.2982611516932923,1.7025601403278297
2024-12-30,52.987052273402824,4.287694982129579,13.616428475716669,13.004949009341715,2.4062170879268496,4.146528492854591,3.4515065247061174,2.092083106510251,2.3021207228598466,1.7054193245515599
2025-01-02,52.97784285774741,4.265104541167983,13.61406187209947,13.002688683925111,2.4536351192272137,4.145807805388893,3.4496310023762815,2.0843846012324465,2.3017206027226416,1.7051229141125435
2025-01-03,52.96120643634117,4.294530173549272,13.609786702365529,12.997649076841594,2.452864613943897,4.14450591384331,3.4501417692009455,2.083730050221529,2.3009978025510835,1.7045874611416705
2025-01-06,52.96272608171281,4.326535128389478,13.573513226629649,12.998022025620347,2.4548478991231475,4.144624834458105,3.450240766038893,2.083789839847552,2.301063826361644,1.7046363718183748
2025-01-07,52.96939666781849,4.370604091699959,13.43109922566425,12.999659109500655,2.5170154292250135,4.145146844537257,3.4482838884806273,2.0840522904535,2.3013536423421264,1.7333888102781274
2025-01-08,52.9539471119415,4.401683911451444,13.423994139579365,12.995867505811953,2.5162812926676175,4.143937831752107,3.447278129344859,2.083444436025521,2.3006824077439108,1.7328832336817226
2025-01-09,52.9547067154464,4.433623953987349,13.390875338775762,12.996053926410323,2.5163173877312244,4.143997274907392,3.4473275791912306,2.083474322214978,2.300715410126469,1.73290809120887
2025-01-10,53.79278954969357,2.949323240094441,13.54403256636155,13.201734788117333,2.5886849612720084,4.209581869680607,3.503181650549203,2.1002575389806473,2.337127472647675,1.7732863626029556
2025-01-13,53.788957673953355,2.981492240334331,13.516355019521843,13.200794375699854,2.594814481885792,4.209282004312442,3.4980752410453433,2.1001079292285,2.3369609897019266,1.773160044316616
2025-01-14,53.75232117259836,3.0118185377161892,13.500677410778136,13.19180310793884,2.6401266040314217,4.206414996426004,3.4908390914570724,2.0986775128322352,2.335369248977283,1.7719523172444538
2025-01-15,53.734934139306404,3.043190889704432,13.496310404433395,13.187536011842985,2.639272613577467,4.205054365368829,3.489709924675508,2.0979986625986324,2.3346138370807323,1.771379151411619
2025-01-16,53.71547401106829,3.069250077369231,13.500476470295892,13.182760140316468,2.6383167999277766,4.203531503221344,3.4884461248079592,2.09723887153028,2.3337683557307733,1.7707376457319912
2025-01-17,53.69993341269675,3.095838780045868,13.490105503006319,13.178946193133825,2.6456348756229406,4.20231536585988,3.4872752436074137,2.0966321125359366,2.3330931656225906,1.7702253478684742
2025-01-20,53.64193103266558,3.1255927542763478,13.49975250879297,13.164711347819773,2.691213153170369,4.1977763603645055,3.4776962616250553,2.1024401447948686,2.330573144686986,1.7683132918035478
2025-01-21,53.963073662092754,3.17727616421744,13.58057260482288,13.243525624944027,2.7435444168825738,4.222907538757277,3.4946184078423683,2.11502699883451,2.344525781613896,1.114928799992282
2025-01-22,53.91736633642209,3.1258346519376587,13.678567669481453,13.24027840063923,2.733940834749203,4.221872109945863,3.5208789599983135,2.1528300166793177,2.3358319346758174,1.0725990854710539
2025-01-23,53.883505433723386,3.1487000727036643,13.732616526681038,13.23196331017598,2.7210267168520255,4.219220711881848,3.5003304136650564,2.151478007620367,2.3343649977084766,1.076793808988154
2025-01-24,53.88236872569273,3.181088508068619,13.700845614603674,13.231684173196395,2.723078880853895,4.219131704642476,3.4992829261119365,2.151432620774998,2.3343157527416163,1.0767710933136596
2025-01-27,53.83414656733688,3.2129372057580334,13.688584009138632,13.219842444916729,2.7746308345428434,4.215355782351065,3.4969618795973116,2.149507190861939,2.3322266511200023,1.0758074343765571
2025-02-03,53.826466952580475,3.238902138167626,13.68663128845011,13.2179565917252,2.7661297274833796,4.214754448243739,3.4940314375940598,2.1475794973205025,2.3318939514610073,1.0756539669738974
2025-02-04,53.683920291217134,3.3302408364347493,13.68482260855107,13.182951961310652,2.885558774034486,4.203592668378218,3.4852633520088174,2.1338083091252202,2.3257184821007955,1.0841227168388516
2025-02-05,53.67758505071052,3.3531265235214827,13.683207662361498,13.181396240886192,2.8852182491858844,4.2030966023234,3.489540125298189,2.1335564983640096,2.3254440240162353,1.0678290233325856
2025-02-06,53.691559281661604,3.332008312526092,13.68951879381636,13.184827838547559,2.8846757794335316,4.204190821494682,3.486567788194936,2.1324949443796872,2.3260494218154233,1.0681070181301202
2025-02-07,53.67237912314904,3.35668072530782,13.710652849906428,13.180117841458861,2.8674811025282505,4.202688964453237,3.485322286597719,2.13173315627728,2.325218490525377,1.0677254597959944
2025-02-10,53.6572876420065,3.407124566965998,13.739117005416421,13.176411885003972,2.818195900576437,4.201507261642757,3.486927834297208,2.1214379742633116,2.324564690720425,1.0674252391069703
2025-02-11,53.64047151080239,3.4319041043518594,13.739172918515624,13.172282412926739,2.8278131575620375,4.200190514179892,3.485511943613282,2.111726553898444,2.323836174864528,1.0670907092852029
2025-02-12,53.607303579995005,3.5245507711350363,13.714371432832678,13.164137492881448,2.8260646138131755,4.197593377644206,3.4764145461851026,2.1007340396117846,2.3223992591312266,1.0664308867703385
2025-02-13,53.49235680095521,3.574505898295749,13.704940931659662,13.13591045845533,2.9488846373598565,4.188592741420095,3.4689602884999573,2.0962295673599334,2.3174194840510793,1.0721991919431324
2025-02-14,53.472285318303946,3.6053725213600076,13.685949165634593,13.130981582357078,2.9535755662454855,4.187021091345759,3.4665313850888,2.1099365514927744,2.3165499384234134,1.0717968797481423
2025-02-17,53.36803585665963,3.6353103157329794,13.660874319332326,13.105381446648021,3.0706114186911386,4.178858083311451,3.466041329485055,2.105823023367178,2.3120335972475083,1.097030609524704
2025-02-18,53.27085743900663,3.6559642905169514,13.526904891389185,13.08151771976954,3.3738529507108885,4.171248756687113,3.4656659862290393,2.051131359778644,2.3078235909593894,1.0950330149526113
2025-02-19,53.26060375159837,3.687822140877854,13.500240939489814,13.078999761546736,3.380742427264296,4.170445865896362,3.464998907503585,2.053944588953958,2.3073793761891985,1.0948222406798314
2025-02-20,53.24386454839111,3.7047828029717724,13.48268880481703,13.07488918037914,3.411910519969083,4.1691351420987175,3.472889573368232,2.056345733164383,2.306654193041925,1.076839501798613
2025-02-21,53.240193579480696,3.740283257808244,13.265139483069941,13.073987714790658,3.5894926695142466,4.168847695542768,3.4816291869621403,2.0571659974543732,2.3064951577070274,1.076765257669902
2025-02-24,53.212805355636604,3.7704107154527344,13.338444435747787,13.067262094953588,3.685563658938426,4.166703125319013,3.2998686174401466,2.0581910860950803,2.305308632989,1.0954422774276198
2025-02-25,53.173947131185116,3.7968030262252634,13.351123853620175,13.057719831581856,3.7275515847900462,4.163660423770311,3.295056803057613,2.064695147833486,2.3036251998436894,1.065816998092435
2025-02-26,53.14705233734188,3.83329699442611,13.357175786014405,13.05111538143512,3.73302898071334,4.161554490418133,3.294990797682603,2.054047260597535,2.3024600517178784,1.0652779196529956
2025-02-27,53.064071584342685,3.8738165798723223,13.414627500589138,13.03073811996525,3.7495738270026724,4.155056878413799,3.2987955417006782,2.0508401892570878,2.298865122922404,1.063614655933963
2025-02-28,52.73053643794488,3.8526437461150245,13.556130893375295,12.948833188497522,4.08157108842389,4.128940196017307,3.2807605965200595,2.03794959751885,2.2844155661426524,1.0982186894445265
2025-03-03,52.57274345378343,3.8415899300994436,13.597896672270181,12.910084577763662,4.285794581732365,4.11658458883094,3.270943116179169,2.0318511549410556,2.277579588858964,1.0949323355407832
2025-03-04,51.86424019485566,3.7898182551566606,13.595518343598197,12.736100182134397,5.326097357165949,4.061106913419106,3.2268618355509737,2.027898117573856,2.246885498058994,1.1254733024862065
2025-03-05,51.4820367391145,3.7592541536729613,13.62246600452168,12.642243962820496,5.914471335477321,4.031179373931176,3.190988565187597,2.0129539158364786,2.230327511307691,1.1140784381300946
2025-03-06,34.251510154229,33.38505157338113,10.877829696890233,8.400890237388738,4.640607598062534,2.6787566785782735,2.1002482651083882,1.4427165296204447,1.482073646974941,0.7403156197663148
2025-03-07,34.16345880677369,33.21614746774665,10.456667604750908,8.374255846239798,5.406330871124089,2.670263881844356,2.1780110054720487,1.370872395956095,1.4773748438588872,0.6866172762334786
2025-03-10,33.995834471173595,33.04867441606131,9.652260493250008,8.333167235150665,6.634496016421883,2.65716212854699,2.124706388822471,1.4097267077375837,1.4701260468903248,0.673846095945176
2025-03-11,33.90760772643808,32.951795030752294,9.247407198959062,8.31154081444558,7.047742416248736,2.650266202370064,2.273111609976608,1.46090827739876,1.466310743118976,0.6833099802918357
2025-03-12,33.881147988848134,32.937089881273764,9.141004842790492,8.304980019795652,7.204227102826945,2.6481741892632797,2.276409950144994,1.4634217981282618,1.465153296636626,0.678390930291849
2025-03-13,33.87072457627655,32.92971457230786,9.153688785173701,8.302350147651632,7.200622129570997,2.647335612949278,2.2760963798655847,1.4766023484227089,1.4646893381644372,0.6781761096172564
2025-03-14,33.875656989100314,32.94835956908774,9.052066170213049,8.303559174587072,7.259004063749887,2.6477211303035557,2.2875278972936184,1.4829275038261682,1.4649026330544865,0.6782748687841089
2025-03-17,33.820138286342576,32.89639398162683,9.313057491570355,8.2899504987821,7.196984720420595,2.64338178885651,2.233351284301835,1.4802938017596456,1.4625018089500346,0.6639463373895169
2025-03-18,33.7919665338291,32.87915008074691,9.264767878224605,8.283045073623178,7.265653845763569,2.6411798848629844,2.21259633603316,1.536963525306806,1.4612835632213088,0.6633932783883738
2025-03-19,33.74555137659437,32.889174432981875,9.338574198002558,8.271667847645825,7.268760379648718,2.6375520764749054,2.197383893859459,1.5295773157341779,1.4592764084650582,0.6624820705930526
2025-03-20,33.74010426567023,32.88154303733298,9.358355555749348,8.270233212182873,7.262326925616355,2.6370946202745373,2.18544013464713,1.5435117665899194,1.4590233120249698,0.6623671699116487
2025-03-21,33.73038816415194,32.87085740466667,9.389932998016977,8.267851642024205,7.268246004311784,2.6363352189744647,2.1745696474526355,1.5410393329989966,1.4586031586518338,0.6621764287504901
2025-03-24,33.72676316581466,32.88232999840021,9.407376226968983,8.266963097596273,7.2673635006984885,2.636051892534852,2.151726732561252,1.5408737177978722,1.4584464028505324,0.6621052647768788
2025-03-25,33.71069944199178,32.8625135985514,9.470792262300682,8.263025624812393,7.2601526094120805,2.6347963670823713,2.1386426260982154,1.5401398148814571,1.457447744283795,0.661789910585824
2025-03-26,33.722250106060784,32.83312304863795,9.371751941129324,8.265856875268945,7.408718791637933,2.635699156055314,2.1017660130156073,1.540870275847722,1.4579471254764433,0.6620166668699703
2025-03-27,33.75674797419403,32.8473210790144,9.113015428104934,8.274387469732043,7.591007855937015,2.6384192709770113,2.1007892864736757,1.5424604968788682,1.4594517675073608,0.6763993711806643
2025-03-28,33.746885255528895,32.83549221152288,9.075048966395524,8.271969939589544,7.664876000643534,2.6376484032675322,2.0949002014632807,1.5359229548257862,1.4590253590689863,0.6782307076940418
2025-03-31,33.77083288353626,32.86183869255463,8.995196841844196,8.277839934923971,7.710821669250671,2.6395201440903486,2.09131079440382,1.5138663226413571,1.4600607197041306,0.6787119970506165
2025-04-01,33.78283249324889,32.89099100266252,8.828816340654573,8.280706576581402,7.819312429771876,2.6404342181072615,2.0917303563350167,1.5245460954702388,1.460566343262255,0.6800641439059723
2025-04-02,33.680170574628924,32.8926879089421,8.871953131922009,8.270459700486393,7.924251829200031,2.637166839651118,2.0728118173823593,1.5104880221570944,1.4587589803023995,0.6812511953275668
2025-04-03,33.693054434481695,32.92556418758623,8.798738406545986,8.273623444668239,7.5293244866929285,2.638175649505426,2.0898396684973193,1.5189803643498547,1.4593170073533472,1.0733823503189672
2025-04-07,33.701158884360446,32.95601540678284,8.760359247096979,8.275613563036798,7.529714675284451,2.638810230212981,2.0856736894747603,1.5193457363957048,1.4596680281124268,1.0736405392426163
2025-04-08,33.712586966618545,32.9857702729447,8.82455074171869,8.278419828330499,7.386576592376666,2.6397050522717085,2.1122703575518162,1.5198609474041338,1.460163002375835,1.0800962384074064
2025-04-09,33.70093194990308,33.07964930100256,8.613354424332966,8.27508434163774,7.456873485483221,2.707652102915055,2.084120824042863,1.5268600407929913,1.4595746830631307,1.0958988468263953
2025-04-10,33.56140744501774,32.9717524829094,8.837498524559487,8.241544576133105,7.63183201226111,2.6746433881252827,2.011491121875945,1.520671520457444,1.453658877183048,1.0955000514774347
2025-04-11,33.60855753866631,32.975461871329586,8.773394281817378,8.253123041643235,7.701968204661819,2.631638771869247,2.0104708048322637,1.514002028831546,1.4557011083470581,1.075682348001555
2025-04-14,33.563239341168504,32.92867249885714,8.810082716714291,8.24199442776135,7.715740988930545,2.6280902373786117,2.0790215385539725,1.5119605296426646,1.4537382228453537,1.0674594981475705
2025-04-15,33.543099475935854,32.90891341006133,8.829545998904099,8.237048759217975,7.713131497374992,2.626513232767644,2.1110095009671324,1.5110532667591698,1.4528658966793944,1.0668189613324115
2025-04-16,33.54635276600789,32.91614637296787,8.794132758106171,8.237847657035111,7.693673673826179,2.626767973968002,2.1691041692728077,1.4960453907122373,1.4530068077541463,1.0669224303495801
2025-04-17,33.55482783784794,32.91860103738679,8.790594348673553,8.239928847535541,7.682480227516174,2.6274315944647455,2.1691468913532983,1.4964233481089981,1.4533738919843064,1.0671919751286518
2025-04-22,33.54940329863549,32.93146632226742,8.897688834151946,8.238596764493506,7.574036175945359,2.627006838725241,2.1654619449061294,1.4961814333785912,1.4531389367133238,1.0670194507829966
2025-04-23,33.508504567347074,32.907265550415524,8.962326851870522,8.228553421776933,7.574894527605924,2.6238043601048773,2.183207058711881,1.4943574986320394,1.451367473347244,1.065718690187983
2025-04-24,33.485796090627474,32.90513396163939,8.991045417386943,8.222976989279362,7.5596763588655955,2.6220262264341105,2.2096621787460693,1.4933447831167812,1.4503838918682839,1.0599541020359893
2025-04-25,33.371103901383506,32.79444063308304,9.259544405060488,8.194812473481356,7.5337837138399975,2.613045525263055,2.2432995834383327,1.4882299283882814,1.445416182474356,1.05632365358759
2025-04-28,33.250600627746344,32.69604746196412,9.54454963628873,8.165220952241445,7.506579171758476,2.603609800844479,2.257830391524633,1.4828559204194247,1.4401967752209728,1.0525092619913805
2025-04-29,33.211250333693776,32.697051867397114,9.909998607478379,8.160473134691069,7.150330905531169,2.602095884150848,2.2955489728756926,1.4819936866348369,1.4393593463791345,1.0518972611679804
2025-04-30,33.17923976332792,32.69133281609534,9.969335961476668,8.152607685577529,7.125741884881571,2.599587861340463,2.3127333392563942,1.4805652711819068,1.4379720239153284,1.0508833929468822
2025-05-02,33.16743402849498,32.70068988702553,10.175580756677459,8.149706849837484,6.933004291971609,2.598662883999667,2.306913000984473,1.4800384610102717,1.4374603691416619,1.0505094708568652
