date,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,BOCI SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,SOOCHOW SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2024-08-07,53.81462639547293,24.69360534655837,17.500161037470367,2.9130170234773938,0.0,0.0,0.473623343446984,0.35397722322985553,0.25098963034409794
2024-08-08,53.8145652229284,24.693577276667824,17.499913799141723,2.9133547303038267,0.0,0.0,0.47362280506649135,0.35397682085435095,0.2509893450373818
2024-08-12,53.8145652229284,24.693577276667824,17.499800126431108,2.9134684030144418,0.0,0.0,0.47362280506649135,0.35397682085435095,0.2509893450373818
2024-08-13,53.81462639547293,24.69360534655837,17.499820018950878,2.913699060516372,0.0,0.0,0.473623343446984,0.3540908960696853,0.25053493898477897
2024-08-14,53.814504050522935,24.693549206841094,17.499439216212366,2.9142607992695,0.0,0.0,0.47362226668722274,0.3540900910611612,0.25053436940571405
2024-08-15,53.81444287825655,24.693521137078182,17.499191979266318,2.9145985039143434,0.0,0.0,0.4736217283091781,0.3540896885582717,0.25053408461715276
2024-08-16,53.81438170612925,24.69349306737908,17.499172087528294,2.91470886314549,0.0,0.0,0.47362118993235747,0.3540892860562973,0.25053379982923896
2024-08-19,52.81683626085696,24.23421947629906,17.17359391421549,2.8621716460478286,1.871164591589981,0.0,0.4648123225874949,0.34750358926863356,0.22969819913454784
2024-08-20,52.81648273435957,24.234057265925724,17.173255848963052,2.8622640456521657,1.872044526159041,0.0,0.46469765400469226,0.3475012632730715,0.22969666166268196
2024-08-21,52.81648273435957,24.234057265925724,17.173144291575163,2.8623756030400545,1.872044526159041,0.0,0.46469765400469226,0.3475012632730715,0.22969666166268196
2024-08-23,52.81648273435957,24.234057265925724,17.173032734187274,2.862487160427943,1.872044526159041,0.0,0.46469765400469226,0.3475012632730715,0.22969666166268196
2024-08-26,52.81642381373679,24.23403023107462,17.172678904631592,2.8624839671156006,1.8720424377573974,0.0,0.4646971356007062,0.3479471046639248,0.22969640541937197
2024-08-27,52.81642381373679,24.23403023107462,17.172567347368155,2.8624839671156006,1.8720424377573974,0.0,0.4646971356007062,0.3480586619273631,0.22969640541937197
2024-08-28,52.81642381373679,24.23403023107462,17.172455790104717,2.862595524379039,1.8720424377573974,0.0,0.4646971356007062,0.3480586619273631,0.22969640541937197
2024-08-30,52.81636489324547,24.23400319628383,17.172213518726366,2.8634847880612764,1.8720403493604134,0.0,0.4646966171978768,0.347500487948137,0.22969614917663375
2024-09-02,52.81636489324547,24.23400319628383,17.172101961587376,2.863596345200264,1.8720403493604134,0.0,0.4646966171978768,0.347500487948137,0.22969614917663375
2024-09-03,52.81636489324547,24.23400319628383,17.17199040444839,2.863707902339253,1.8720403493604134,0.0,0.4646966171978768,0.347500487948137,0.22969614917663375
2024-09-04,52.81636489324547,24.23400319628383,17.1718788473094,2.863819459478241,1.8720403493604134,0.0,0.4646966171978768,0.347500487948137,0.22969614917663375
2024-09-05,52.8163059728856,24.23397616155336,17.171636576844943,2.864150935730365,1.8720382609680886,0.0,0.464696098796204,0.34750010028696715,0.22969589293446718
2024-09-11,52.8163059728856,24.23397616155336,17.1715250198304,2.8642624927449036,1.8720382609680886,0.0,0.464696098796204,0.34750010028696715,0.22969589293446718
2024-09-12,52.8163059728856,24.23397616155336,17.171413462815867,2.8643740497594417,1.8720382609680886,0.0,0.464696098796204,0.34750010028696715,0.22969589293446718
2024-09-13,52.81636489324547,24.23400319628383,17.17132106161446,2.8643772451731815,1.8720403493604134,0.0,0.4646966171978768,0.347500487948137,0.22969614917663375
2024-09-16,52.816247052657204,24.23394912688321,17.170948079360667,2.8660442077041637,1.8720361725804233,0.0,0.4635800114947996,0.34749971262666224,0.22969563669287238
2024-09-24,52.816247052657204,24.23394912688321,17.170836522470577,2.866155764594253,1.8720361725804233,0.0,0.4635800114947996,0.34749971262666224,0.22969563669287238
2024-09-26,52.816247052657204,24.23394912688321,17.17072496558049,2.8662673214843415,1.8720361725804233,0.0,0.4635800114947996,0.34749971262666224,0.22969563669287238
2024-09-27,52.816247052657204,24.23394912688321,17.1706134086904,2.86637887837443,1.8720361725804233,0.0,0.4635800114947996,0.34749971262666224,0.22969563669287238
2024-09-30,52.816076575794625,24.233922092273378,17.170259583412523,2.8669334645630604,1.8720340841974177,0.0,0.4635794943399327,0.3474993249672222,0.22969538045184926
2024-10-02,52.816076575794625,24.233922092273378,17.17014802664688,2.8670450213286998,1.8720340841974177,0.0,0.4635794943399327,0.3474993249672222,0.22969538045184926
2024-10-03,52.816287122290596,24.233813954437224,17.16995985287375,2.870378915890366,1.872025730711989,0.0,0.4635774257320031,0.3474977743381113,0.2264592237259602
2024-10-04,52.81685118837793,24.233868023234663,17.169663491741797,2.8699390940128704,1.8720299074453846,0.0,0.46134732969882275,0.3474985496509369,0.2288024158375832
2024-10-08,52.8169101090831,24.23389505772386,17.169459532359312,2.870053852261718,1.8720319958190714,0.0,0.461347844362408,0.3474989373086471,0.22880267108187327
2024-10-09,52.81684490362982,24.233813954437224,17.169402071534524,2.8702673596225208,1.872025730711989,0.0,0.46134630037509716,0.3474977743381113,0.22880190535071152
2024-10-10,52.81689753933798,24.233786920128978,17.169382918011728,2.8702641576629486,1.8720236423522805,0.0,0.4613457857149567,0.34749738668299585,0.2288016501081299
2024-10-14,52.81660293851142,24.233651749492495,17.169064039996428,2.8710290366203854,1.8720132006236279,0.0,0.46134321243147863,0.3474954484203922,0.22880037390376382
2024-10-15,52.81660293851142,24.233651749492495,17.169064039996428,2.8733717025647927,1.8720132006236279,0.0,0.46134321243147863,0.3474954484203922,0.22645770795935669
2024-10-16,52.81654401874049,24.23362471554615,17.16871022078878,2.8740378295438873,1.8720111122918752,0.0,0.4611195869847957,0.3474950607704661,0.22645745533356218
2024-10-17,52.81654401874049,24.23362471554615,17.16859866539206,2.874149384940603,1.8720111122918752,0.0,0.4611195869847957,0.3474950607704661,0.22645745533356218
2024-10-21,52.81666185841382,24.233678783499162,17.168302303537402,2.8742673531380163,1.8720152889600397,0.0,0.46112061579466035,0.3474958360711831,0.22645796058571482
2024-10-22,52.81660293851142,24.233651749492495,17.168283151348295,2.874375702255253,1.8720132006236279,0.0,0.4611201013891541,0.3474954484203922,0.22645770795935669
2024-10-23,52.81660293851142,24.233651749492495,17.168171595827133,2.874487257776415,1.8720132006236279,0.0,0.4611201013891541,0.3474954484203922,0.22645770795935669
2024-10-28,52.81654401874049,24.23362471554615,17.167817777615053,2.874930272717615,1.8720111122918752,0.0,0.4611195869847957,0.3474950607704661,0.22645745533356218
2024-10-29,52.81654401874049,24.23362471554615,17.167706222218335,2.8750418281143313,1.8720111122918752,0.0,0.4611195869847957,0.3474950607704661,0.22645745533356218
2024-10-31,52.81648509910101,24.233597681660115,17.167575515464645,2.8752617313981323,1.872009023964782,0.0,0.46111907258158497,0.3474946731214049,0.22645720270833133
2024-11-04,52.81642617959298,24.233570647834398,17.167333253854753,2.875593189339131,1.8720069356423483,0.0,0.4611185581795219,0.34749428547320865,0.2264569500836641
2024-11-05,52.81642617959298,24.233570647834398,17.16722169870693,2.8757047444869555,1.8720069356423483,0.0,0.4611185581795219,0.34749428547320865,0.2264569500836641
2024-11-06,52.81642617959298,24.233570647834398,17.167110143559103,2.87581629963478,1.8720069356423483,0.0,0.4611185581795219,0.34749428547320865,0.2264569500836641
2024-11-07,52.817545672724876,24.234084300837146,17.16747401637842,2.875877255228123,1.8720466145653443,0.0,0.46112833201497827,0.34750165093683616,0.2243421573142785
2024-11-08,52.817545672724876,24.234084300837146,17.16736245886608,2.875988812740462,1.8720466145653443,0.0,0.46112833201497827,0.34750165093683616,0.2243421573142785
2024-11-11,52.817545672724876,24.234084300837146,17.167250901353743,2.8761003702528014,1.8720466145653443,0.0,0.46112833201497827,0.34750165093683616,0.2243421573142785
2024-11-13,52.817545672724876,24.234084300837146,17.167139343841402,2.876211927765141,1.8720466145653443,0.0,0.46112833201497827,0.34750165093683616,0.2243421573142785
2024-11-14,52.81760459473064,24.23411133580889,17.16715849509636,2.8762151363991966,1.872048702976307,0.0,0.46101728880205783,0.3475020386014658,0.22434240758508756
2024-11-15,52.81760459473064,24.23411133580889,17.16704693745957,2.876326694035987,1.872048702976307,0.0,0.46101728880205783,0.3475020386014658,0.22434240758508756
2024-11-18,52.81241996141826,24.231732489174487,17.16536180152601,2.8760443506902478,1.8718649406466386,0.0,0.47078814322843027,0.34746792742472316,0.22432038589120967
2024-11-19,52.81241996141826,24.231732489174487,17.165027161467496,2.8764905374349348,1.8718649406466386,0.0,0.47067659654225863,0.34746792742472316,0.22432038589120967
2024-11-20,52.81236105097962,24.231705459510046,17.164673374784638,2.876933515055622,1.8718628526456567,0.0,0.4706760715186982,0.34746753983619694,0.22432013566953193
2024-11-21,52.81236105097962,24.231705459510046,17.164561828222894,2.877045061617367,1.8718628526456567,0.0,0.4706760715186982,0.34746753983619694,0.22432013566953193
2024-11-22,52.81236105097962,24.231705459510046,17.164450281661146,2.8771566081791122,1.8718628526456567,0.0,0.4706760715186982,0.34746753983619694,0.22432013566953193
2024-11-26,52.81236105097962,24.231705459510046,17.164338735099403,2.8772681547408574,1.8718628526456567,0.0,0.4706760715186982,0.34746753983619694,0.22432013566953193
2024-11-27,52.81241996141826,24.231732489174487,17.16413478797812,2.8779406443551663,1.8718649406466386,0.0,0.47011886311140033,0.34746792742472316,0.22432038589120967
2024-11-28,52.81271451558285,24.231867638401226,17.16423051862987,2.878068242990092,1.871875380721421,0.0,0.4694522012862389,0.3474698653803245,0.22432163700797197
2024-12-02,52.81265560448708,24.231840608435274,17.164211372414094,2.878176579769897,1.8718732926971478,0.0,0.4694516776255287,0.34746947778747483,0.22432138678350305
2024-12-03,52.81247887198832,24.23175951889923,17.164153934023044,2.878501588659158,1.8718670286522785,0.0,0.4694501066504076,0.34746831501411407,0.22432063611344566
2024-12-06,52.812243230496605,24.23165140036206,17.163742711160953,2.8792695693998542,1.8718586766576677,0.0,0.46944801203326825,0.34746676466173854,0.22431963522785114
2024-12-09,52.812243230496605,24.23165140036206,17.163631164848063,2.8793811157127474,1.8718586766576677,0.0,0.46944801203326825,0.34746676466173854,0.22431963522785114
2024-12-11,52.812302140672394,24.2316784299059,17.16365031026714,2.8792727811224794,1.871860764649333,0.0,0.4694485356858007,0.3474671522485354,0.22431988544841241
2024-12-12,52.81271451558285,24.231867638401226,17.163672782088334,2.8792952633814832,1.871875380721421,0.0,0.4694522012862389,0.3474698653803245,0.2236523531581222
2024-12-16,52.81283233816868,24.23192169851404,17.163711073403746,2.879301686948543,1.8718795567839415,0.0,0.4692301534968342,0.347470640568618,0.22365285211559519
2024-12-19,52.812773426810054,24.231894668427483,17.163357285426475,2.879744664892376,1.8718774687503519,0.0,0.4692296300826444,0.3474702529740389,0.2236526026365804
2024-12-23,52.81271451558285,24.231867638401226,17.16300349823848,2.8893345211292294,1.871875380721421,0.0,0.46922910666962225,0.3474698653803245,0.2145054738768424
2024-12-30,52.81247887198832,24.23175951889923,17.16248073186407,2.8903255505825918,1.8718670286522785,0.0,0.46911546621861233,0.34746831501411407,0.2145045167807837
2025-01-02,52.81247887198832,24.23175951889923,17.16248073186407,2.8904370973931903,1.8718670286522785,0.0,0.46900391940801384,0.34746831501411407,0.2145045167807837
2025-01-03,52.81236105097962,24.231705459510046,17.162107803864497,2.890988381835513,1.8718628526456567,0.0,0.4690028730925207,0.34746753983619694,0.2145040382359572
2025-01-06,52.81236105097962,24.231705459510046,17.161996257302754,2.8910999283972583,1.8718628526456567,0.0,0.4690028730925207,0.34746753983619694,0.2145040382359572
2025-01-07,52.812243230496605,24.23165140036206,17.161957970154667,2.8913165711923,1.8718586766576677,0.0,0.4690018267816962,0.34746676466173854,0.21450355969326587
2025-01-08,52.81218432045224,24.23162437087852,17.16160418807928,2.8917595307927377,1.8718565886706604,0.0,0.46900130362803455,0.3474663770758064,0.2145033204227209
2025-01-10,52.812302140672394,24.2316784299059,17.16153092795808,2.8919890749768404,1.871860764649333,0.0,0.46900234993652484,0.34757869868585434,0.21405761321506883
2025-01-13,52.81218432045224,24.23162437087852,17.161381095702346,2.8923172617350743,1.8718565886706604,0.0,0.46900130362803455,0.3475779232642738,0.2140571356688515
2025-01-14,52.81312689693326,24.232056849851375,17.16168738703286,2.8978347437572505,1.871889997021764,0.0,0.46900967422667683,0.3475841267337952,0.20681032444302191
2025-01-15,52.81312689693326,24.232056849851375,17.161352742494927,2.89872712919174,1.871889997021764,0.0,0.46900967422667683,0.3475841267337952,0.20625258354646575
2025-01-16,52.812773426810054,24.231894668427483,17.160903241906272,2.8997116553522004,1.8718774687503519,0.0,0.46900653521717145,0.34758180040677533,0.20625120312969436
2025-01-17,52.812302140672394,24.2316784299059,17.16041546358489,2.900912789962357,1.871860764649333,0.0,0.46900234993652484,0.34757869868585434,0.2062493626027422
2025-01-21,52.812302140672394,24.2316784299059,17.16030391714757,2.9010243363996753,1.871860764649333,0.0,0.46900234993652484,0.34757869868585434,0.2062493626027422
2025-01-22,52.812302140672394,24.2316784299059,17.160192370710252,2.901135882836994,1.871860764649333,0.0,0.46900234993652484,0.34757869868585434,0.2062493626027422
2025-01-23,52.812302140672394,24.2316784299059,17.16008082427293,2.901247429274313,1.871860764649333,0.0,0.46900234993652484,0.34757869868585434,0.2062493626027422
2025-01-24,52.81236105097962,24.231705459510046,17.15998841919134,2.9041508761214425,1.8718628526456567,0.0,0.4690028730925207,0.3475790863979421,0.20334938206144046
2025-02-03,52.81236105097962,24.231705459510046,17.159653779506108,2.904597062368423,1.8718628526456567,0.0,0.4688913265307756,0.3475790863979421,0.20334938206144046
2025-02-05,52.81236105097962,24.231705459510046,17.159430686382613,2.9049317020536587,1.8718628526456567,0.0,0.4687797799690304,0.3475790863979421,0.20334938206144046
2025-02-07,52.81306798491748,24.2320298194633,17.159660378516527,2.9064207115048286,1.8718879089648828,0.0,0.4687860549457452,0.34758373901046274,0.20056340267676892
2025-02-11,52.81295016128023,24.231975758868064,17.159287452649114,2.9069719664378666,1.8718837328650957,0.0,0.4687850091046267,0.3475829635663928,0.20056295522861817
2025-02-13,52.813185809080466,24.23208388029975,17.159364016225464,2.909996741350558,1.8718920850833036,0.0,0.4687871007915302,0.3475845144579926,0.19710585271093484
2025-02-14,52.81312689693326,24.232056849851375,17.159010230729386,2.9104396880194194,1.871889997021764,0.0,0.4687865778680544,0.3475841267337952,0.19710563284294483
2025-02-17,52.81330363376917,24.232137941377417,17.15906765261205,2.9104494276794584,1.8718962612203578,0.0,0.46878814664198154,0.3475852899089825,0.19677164679057932
2025-02-18,52.81330363376917,24.232137941377417,17.15906765261205,2.9105609762320612,1.8718962612203578,0.0,0.4686765980893792,0.3475852899089825,0.19677164679057932
2025-02-19,52.81377493778131,24.232354188100285,17.158997680415272,2.9105869499729806,1.8719129659549139,0.0,0.4680114832540497,0.3475883917475426,0.19677340277364092
2025-02-24,52.81348037178798,24.232219033446203,17.15856733024955,2.9114631077377484,1.8719025254608779,0.0,0.46800887294513643,0.3475864530919549,0.1967723052805547
2025-02-25,52.81365711098967,24.232300126057734,17.158624751034374,2.911472850887827,1.8719087897433238,0.0,0.46801043912699025,0.34758761628271245,0.19643831587736088
2025-02-26,52.81348037178798,24.232219033446203,17.158232683471862,2.9121324012931247,1.8719025254608779,0.0,0.46800887294513643,0.3475864530919549,0.19643765850286668
