date,GUOSEN SECURITIES (HK) BROKERAGE CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-09-23,43.94937565441596,11.818504684342662,8.977011971979787,8.56129419051372,6.069302952240918,4.856994577673366,3.634707820658866,1.0620100134914399,0.8296525157989948,0.5363260941509062,90.29518047526662
2024-09-24,43.94937565441596,11.88420796882421,8.974501222496373,8.59625793331993,6.04193370787214,4.792913527858041,3.634479695205803,1.0620100134914399,0.8210620175664899,0.5366580940825971,90.29339983513299
2024-09-25,43.94937565441596,11.943007812726142,8.976721472039557,8.621655928094293,6.04286745768002,4.76789040250655,3.639044694266554,1.0620100134914399,0.8113509780645363,0.5367967040540781,90.35072111733913
2024-09-26,43.94937565441596,11.816054732346739,9.028889368306013,8.618335928777382,6.141288048929984,4.7955191878219265,3.6352062355563173,1.0620100134914399,0.8290714744185442,0.5352819543657379,90.41103259843004
2024-09-27,43.9492719044373,11.781222461513478,9.018919866857237,8.631574426053563,6.142116762259476,4.811718667988884,3.6299750371326365,1.0620100134914399,0.8283452245679701,0.5338917046517818,90.38904606895377
2024-09-30,43.948981404497076,11.751054831220468,9.038985112728813,8.661060916986717,6.142116762259476,4.745931014024694,3.6277611370881457,1.0620100134914399,0.8701149659738459,0.5318018895817612,90.37981804785244
2024-10-02,43.948981404497076,11.781210343515971,8.928615885437281,8.700898377290159,6.174694255556657,4.725778120171152,3.6828294677578373,1.0620100134914399,0.8684960098069459,0.5276949674267605,90.40120884495127
2024-10-03,43.948981404497076,11.910490245416632,8.885829394240602,8.755885865976483,6.18617560169437,4.681884990202163,3.699414648845436,1.020510022030063,0.8613165112841279,0.5312224667009775,90.48171115088793
2024-10-04,43.948981404497076,11.915590635867227,8.885829394240602,8.755885865976483,6.241578173295291,4.73363917305374,3.666852967045002,1.020510022030063,0.8807177987923129,0.5253898504010382,90.57497528519883
2024-10-07,43.948566404582465,11.938558391141612,8.885829394240602,8.755885865976483,6.242698797564723,4.7376583227268005,3.6570146055692447,1.020510022030063,0.8830002983226887,0.5257998703166766,90.59552197247135
2024-10-08,43.948566404582465,11.966023790990606,8.885829394240602,8.755885865976483,6.242698797564723,4.775364509468752,3.6604495183625114,1.020510022030063,0.8817552985788473,0.524513370581374,90.66159697237643
2024-10-09,43.94869090455685,12.088589533772703,8.885829394240602,8.755885865976483,6.25696495912946,4.768687907842463,3.642558083543674,1.020510022030063,0.8709608187998116,0.5345563685150272,90.77323385840714
2024-10-10,43.94881540453123,11.936955453971414,9.071562606025994,8.717249373925942,6.258708083270811,4.812841906757778,3.672877147305527,1.0204747055373293,0.8523894896208626,0.5256961203380232,90.81757029128491
2024-10-14,43.94881540453123,11.8894036432552,9.050522110355077,8.689029379732204,6.257400833539778,4.897276751885308,3.6705203627904353,1.0204747055373293,0.8580542384553405,0.5246382025556898,90.80613563263759
2024-10-15,43.94881540453123,11.938115544732726,9.033590113838834,8.668632133928938,6.271178830704955,4.863957902740661,3.6637973641736923,1.0204747055373293,0.8594029881778351,0.5249494524916501,90.79291444085786
2024-10-16,43.94881540453123,11.95300408166941,9.005058869709137,8.718039201763435,6.285703827716437,4.831477726923458,3.6657839687649485,1.0204747055373293,0.8598594880839104,0.5265057021714518,90.81472297687074
2024-10-17,43.94881540453123,11.99974498255247,8.919900887230392,8.748894445414967,6.297572825274392,4.798535573201305,3.6691039680818585,1.0204747055373293,0.8605649879387537,0.5260492022653767,90.78965698202808
2024-10-18,43.94881540453123,11.996332272254635,8.940754632939734,8.787634687444163,6.302552616749798,4.789990517459451,3.6657632187692175,1.0204747055373293,0.86075173790033,0.5315316831373562,90.84460147672324
2024-10-21,43.94881540453123,11.997358525543483,8.948058631436936,8.831354928448723,6.274332622556063,4.777408923548114,3.680868344161338,1.0204747055373293,0.8612082378064051,0.5297056835130556,90.86958600708269
2024-10-22,43.94881540453123,11.974448953257127,8.950175131001467,8.829508178828691,6.274332622556063,4.797868294838598,3.6810758441186446,1.0204747055373293,0.860813987887522,0.5276099339442561,90.86512305650093
2024-10-23,43.94881540453123,11.969539794767186,8.940069883080621,8.876859669086123,6.274332622556063,4.779122624195519,3.6826113438027157,1.0204747055373293,0.8611667378149437,0.5311996832056652,90.8841924685774
2024-10-24,43.94881540453123,11.948981404497076,8.960031378973545,8.872066461572325,6.27433029855654,4.785330483418253,3.68302634371733,1.0204747055373293,0.8611667378149437,0.5602333262319932,90.91445654485057
2024-10-25,43.94881540453123,11.936558672553053,8.963724878213606,8.898481206137491,6.274371798548002,4.7940986431142045,3.683750518568331,1.0204747055373293,0.8611874878106743,0.5605445761679534,90.94200789118187
2024-10-28,43.94881540453123,11.935792541210684,8.953972380220183,8.878581960231761,6.274374081047533,4.791884577069748,3.6851615182780177,1.0204747055373293,0.8620797376270939,0.562308325805062,90.91344523155864
2024-10-29,43.94881540453123,11.924998559431547,8.950839130864848,8.909769203814987,6.276366080637678,4.780531050905736,3.6847257683676733,1.0204747055373293,0.8615817377295575,0.5596730763472646,90.91777471816785
2024-10-30,43.94881540453123,11.933068108271238,8.96681662757748,8.903730955057355,6.274374081047533,4.790919494768314,3.683644486090147,1.0204747055373293,0.8605649879387537,0.5510618281190289,90.9334706789384
2024-10-31,43.94881540453123,11.917507810972767,8.980822874695694,8.926514450369652,6.274136410596433,4.77775951547598,3.6830452262134448,1.0204747055373293,0.8605649879387537,0.54838507866977,90.93802646500106
2024-11-01,43.94881540453123,11.89906629376711,8.994040621976142,8.962121443043515,6.274136410596433,4.764280442749299,3.6822774763714095,1.0204747055373293,0.8520989896806328,0.5462685791052398,90.94358036735834
2024-11-04,43.94881540453123,11.921031782747711,8.985201123794868,8.983971188547928,6.26925186160143,4.758676698902269,3.6520862325832577,1.0204747055373293,0.8521612396678249,0.5465175790540081,90.93818781696785
2024-11-05,43.94881540453123,12.065222133580546,8.998086871143625,9.053462924250004,6.26925186160143,4.556330252035051,3.61838823951662,1.0204747055373293,0.8516632397702885,0.5472645789003129,90.92896021086644
2024-11-06,43.94881540453123,12.059601167237059,9.018431370457746,9.063111672264773,6.26925186160143,4.536609995592493,3.614051490408906,1.0204747055373293,0.8514142398215201,0.547389078874697,90.92915098632719
2024-11-07,43.94881540453123,12.072265595131354,9.116080850366364,9.032338432596369,6.2759477192237565,4.500195247084828,3.6098936477643817,1.0204747055373293,0.8511443238770554,0.5405830802750313,90.9677390063877
2024-11-08,43.94881540453123,12.053912680407466,9.14728884394532,9.03090668289095,6.250449750969963,4.4592762555039105,3.6096687178106617,1.0204747055373293,0.8511443238770554,0.5426165798566387,90.91455394533052
2024-11-11,43.94881540453123,12.065345928055075,9.157994140242707,9.016111935934969,6.2263795899223995,4.478806358985592,3.6117041263918757,1.0204794365363559,0.850148656081914,0.5464968290582775,90.92228240574039
2024-11-12,43.94881540453123,12.066044746411293,9.172747387207226,9.040617680892913,6.1910008057015835,4.481644709401602,3.6117041263918757,1.0204794365363559,0.8586146543400348,0.5414545800957201,90.93312353150984
2024-11-13,43.94881540453123,12.067766000057144,9.169053887967163,9.055578427814739,6.184630557012262,4.488416304508346,3.610666626605342,1.0204794365363559,0.8585939043443042,0.5408735802152609,90.94487412959215
2024-11-14,43.94881540453123,12.068039983000773,9.18882863389851,9.056615927601273,6.173796195741433,4.458374958689353,3.611993132332413,1.0204794365363559,0.8506259059837198,0.5454800792674737,90.92304965758254
2024-11-15,43.94881540453123,12.01422084357406,9.195842132455482,9.06132617663214,6.1949384078914225,4.458967412567455,3.613217382080524,1.0204794365363559,0.8507919059495654,0.5468703289814298,90.90546943119966
2024-11-18,43.94889840451415,12.079454182152302,9.208043129945127,9.032172432630523,6.173897912220505,4.431097802801627,3.617404731218977,1.0204794365363559,0.8512691558513712,0.5478193922861601,90.9105365801571
2024-11-19,43.94889840451415,12.068570269891667,9.234955874407829,9.040306430956951,6.173921733215603,4.412889474047991,3.617317830236856,1.0204794365363559,0.8512691558513712,0.548753142094041,90.91736175175282
2024-11-20,43.94889840451415,12.103459022213306,9.221509877174343,9.018913185358613,6.178806282210608,4.416664728271233,3.61652933039909,1.0206456440021587,0.8595691541436465,0.5516581414963374,90.93665376978348
2024-11-21,43.94889840451415,12.173338201835666,9.219912127503079,8.96070944733403,6.178806282210608,4.407842618586382,3.616381216929564,1.0206456440021587,0.8588429042930725,0.551222391585993,90.9365992387947
2024-11-22,43.94889840451415,12.163411113378162,9.240475373272192,8.975379694315627,6.178806282210608,4.402850377113535,3.6133301375573237,1.0206456440021587,0.8568924046943878,0.5515128915262225,90.95220232258437
2024-11-25,43.94889840451415,12.177656026947274,9.256141620048862,8.973802694640096,6.178791342213681,4.392719108698043,3.612790637668326,1.0206456440021587,0.8567264047285422,0.5429223932937176,90.96109427675485
2024-11-26,43.94889840451415,12.161176255837985,9.26572811807644,8.9805842082448,6.144921788182342,4.398802301946427,3.6196339862603075,1.0206456440021587,0.8570999046516946,0.5446653929350954,90.9421560046514
2024-11-27,43.94889840451415,12.15236568315076,9.268923617418965,8.984588957420822,6.135231540176111,4.396521005915803,3.620651981050855,1.0206456440021587,0.8581186879420799,0.5481306422221204,90.93407616381383
2024-11-28,43.94889840451415,12.16374522980942,9.276123865937516,8.96527071139555,6.136559290902926,4.388033925662019,3.622706230628193,1.0206456440021587,0.8582223964207418,0.549354891970231,90.9295605912429
2024-11-29,43.94889840451415,12.14792111706523,9.28803436348693,8.966889211062545,6.115211985795134,4.411306830373619,3.622640660641684,1.0206456440021587,0.85755839655736,0.5469271424697404,90.92603375596855
2024-12-02,43.94889840451415,12.145135388638394,9.302538610502681,8.963942711668787,6.112427128868118,4.4099151696599534,3.6222464107228007,1.0206456440021587,0.85755839655736,0.5480061422477362,90.93131400738214
2024-12-03,43.94889840451415,12.169152139196946,9.304758860045863,8.877850979382162,6.111101702140824,4.441974992063645,3.626188909911632,1.0206456440021587,0.8555872714629188,0.5477778922946986,90.903936795015
2024-12-04,43.94906440448,12.16078906091765,9.342669102245832,8.870748587843478,6.110375452290251,4.437484692987524,3.623159410534951,1.0206456440021587,0.8555872714629188,0.5474043923715464,90.91792801913631
2024-12-05,43.94906440448,12.14300519407668,9.34563635163532,8.877326336490105,6.110375452290251,4.451562112591096,3.623159410534951,1.0206456440021587,0.8556702714458417,0.5471968924142393,90.92364206996064
2024-12-06,43.94906440448,12.19584962320394,9.339100102980154,8.870063837984365,6.0772874260981125,4.462376221866092,3.6209020599994015,1.0206456440021587,0.8477022730852574,0.5471968924142393,90.93018848611372
2024-12-09,43.94906440448,12.208567129587312,9.34829235108885,8.893739583113081,6.071406960308018,4.4303479394559115,3.6211095599567082,1.0206456440021587,0.8477022730852574,0.5491058920214626,90.93998173709876
2024-12-10,43.94906440448,12.24383407133114,9.363937847869789,8.873944087186004,6.027206522902258,4.447131490502696,3.620424810097595,1.0206456440021587,0.8470000102297479,0.5487572920931871,90.94194618069457
2024-12-11,43.94906440448,12.337639988030572,9.385169119001453,8.793683103699701,6.015918525224763,4.433321911844017,3.6099317032565517,1.0206456440021587,0.8513575093331924,0.5433000432160161,90.94003195208843
2024-12-12,43.94906440448,12.378861390049268,9.362032873761736,8.791670354113824,6.008759776697676,4.405533725061436,3.6158039520483367,1.0206456440021587,0.8681235058835887,0.5417437935362145,90.94223941963423
2024-12-13,43.94910590447146,12.362510393413487,9.402184115500619,8.75622936140581,6.039490520374826,4.402794725624985,3.6107854825808867,1.0206456440021587,0.8680820058921273,0.5399800438991059,90.95180819716546
2024-12-16,43.94902290448854,12.364742968454134,9.474518600617799,8.752826362105976,6.016312775143646,4.431682247181377,3.5992321339579885,1.0206456440021587,0.8677085059689749,0.5354150448383544,91.01210718675895
2024-12-17,43.94902290448854,12.364286468548059,9.497073845977058,8.757370611170996,6.023305523704889,4.4227620315167115,3.5988586340348365,1.0206456440021587,0.8752822544106762,0.5338172951670915,91.04242521302102
2024-12-18,43.94902290448854,12.187526550916413,9.533614588458798,8.782000856103323,5.989694680620319,4.429102856712087,3.7658130996839545,1.0206456440021587,0.8752200044234841,0.5310367957391793,91.06367798114825
2024-12-19,43.94902290448854,12.106427765602486,9.60933132288008,8.81233734986159,5.960978305028713,4.4340828556874525,3.765916849662608,1.0214756438313863,0.8759255042783276,0.5312235457007555,91.06672204702194
2024-12-20,43.94902290448854,12.04561235011526,9.530170089167504,8.876766086605379,5.954251156412824,4.506336706321223,3.765916849662608,1.0214756438313863,0.8753237544021375,0.5321365455129058,91.05701208651976
2024-12-23,43.94902290448854,11.943287398168618,9.553015834466992,8.889548083975482,5.977802401567156,4.556570080485706,3.768448349141752,1.0214756438313863,0.8757802543082126,0.5315347956367158,91.06648574607055
2024-12-27,43.94902290448854,11.95169156143946,9.534237088330718,8.906646080457568,5.977408151648273,4.574223097853598,3.7686973490905205,1.0214756438313863,0.8757802543082126,0.5310990457263713,91.09028117717465
2024-12-30,43.94902290448854,12.061760079792863,9.50923334347524,8.855414340998498,6.038765889023918,4.48091090655258,3.7654810997522636,1.0214756438313863,0.8756765043295592,0.5305387958416428,91.08827950808649
2025-01-02,43.94902290448854,12.057968516072979,9.503693094615146,8.865312088962037,6.039675319836803,4.488197724053318,3.7588074861253595,1.0214756438313863,0.8754067543850602,0.5292730461020707,91.0888325784727
2025-01-03,43.94902290448854,12.18261876192619,9.514326554427312,8.898761082079908,6.052644067168483,4.409441115257491,3.7387686757483447,0.9692723895722057,0.8682687558537034,0.5116977997181777,91.09482210624034
2025-01-06,43.94902290448854,12.176279306230532,9.57117647973044,8.858257090413604,6.051977784805571,4.413006545523903,3.746964924061967,0.9153224006724161,0.867833005943359,0.5105980499444512,91.06043849181478
2025-01-07,43.94914740446293,12.10709467046527,9.628806023873162,8.886912834517684,6.067439436624336,4.384703924847167,3.73144529675513,0.9153224006724161,0.8636207568100293,0.5087098003329585,91.04320254936108
2025-01-08,43.94914740446293,12.161959775676776,9.717823505557813,8.879712585999137,6.096095180728416,4.30396569145906,3.706026551985037,0.9153224006724161,0.8634340068484532,0.5082325504311528,91.10171965382118
2025-01-09,43.94914740446293,12.185384611857115,9.737390751531853,8.867926588424105,6.085678682871611,4.293088045697135,3.7063793019124587,0.9153224006724161,0.8634547568441838,0.5075063005805787,91.11127884485438
2025-01-10,43.9493341544245,12.255325667966744,9.646298270274132,8.874379837096349,6.087006682598375,4.2883272496766685,3.706296301929536,0.9153224006724161,0.8221207653486525,0.5072780506275412,91.0516893806149
2025-01-13,43.9493341544245,12.242731873057917,9.692840510698066,8.891913583488781,6.07810493442991,4.280770599231449,3.702934802621164,0.9153224006724161,0.8221207653486525,0.5071535506531569,91.08322717462602
2025-01-14,43.9493341544245,12.281157752651792,9.686096762085592,8.906853580414875,6.078397177369781,4.238447496939428,3.7035573024930852,0.9153224006724161,0.821871557899927,0.5066763007513511,91.08771448570275
2025-01-15,43.9493341544245,12.269016100149937,9.72344675440083,8.879484336046097,6.083169676387839,4.2379615735394065,3.7040874648840036,0.9153224006724161,0.821332058010929,0.5063028008281987,91.08945731934416
2025-01-16,43.9493341544245,12.247159507146932,9.765797495687165,8.85935684018733,6.083156105890631,4.258276358859639,3.7016804653792446,0.9153224006724161,0.8207922261219994,0.5061575508580839,91.10703310522794
2025-01-17,43.9493341544245,12.198540814650228,9.770300244760724,8.848027342518375,6.121642077472143,4.27582172524968,3.7031370735795472,0.9153224006724161,0.8207299761348075,0.506219800845276,91.10907561030768
2025-01-20,43.9493341544245,12.150180293600405,9.763265996208021,8.862490089542664,6.171345538245656,4.255937958840765,3.7089014223935326,0.9153224006724161,0.8182399766471248,0.5055765509776247,91.1005943815527
2025-01-21,43.9493341544245,12.13953010929168,9.76289249628487,8.866038338812613,6.217583459232203,4.24483509262518,3.7000785242088434,0.9153224006724161,0.8174826018029546,0.5023188016479065,91.11541597900316
2025-01-22,43.9493341544245,12.106341860620162,9.794307989821132,8.87863358622114,6.226851776825247,4.237916089548765,3.696613274921819,0.9153224006724161,0.8170676018883408,0.502484801613752,91.12487353655727
2025-01-23,43.9493341544245,12.065230641078797,9.805595987498625,8.889485833988289,6.24774702252605,4.2428447115347,3.692177880334401,0.9153224006724161,0.8169846019054181,0.5028375515411737,91.12756078550437
2025-01-24,43.9493341544245,12.030757137671719,9.82292223393375,8.89465258292523,6.2688966216745206,4.236373161366222,3.6904141306972926,0.9153224006724161,0.8169846019054181,0.5028583015369045,91.12851532680797
2025-01-27,43.9493341544245,11.989978914061838,9.858985726513687,8.90120958157613,6.268875871678789,4.239944194131482,3.6908291306119065,0.9153224006724161,0.8126775252915991,0.4999325521388774,91.12709005110122
2025-02-03,43.94923040444584,11.986226816833833,9.862554725779365,8.901085081601746,6.266365122195376,4.243467543406553,3.688795631030299,0.9153224006724161,0.8128642752531754,0.4988328023651509,91.12474480358375
2025-02-04,43.94923040444584,11.956011088050719,9.905610468920646,8.859813340093407,6.270407096863739,4.233507545455822,3.704880239220891,0.9153224006724161,0.8131340251976742,0.5021113016905996,91.11002791061176
2025-02-05,43.94923040444584,11.993458314845952,9.905610468920646,8.859813340093407,6.260142945475589,4.240537312009448,3.702722239664899,0.9153224006724161,0.8058001467066198,0.49953830221999435,91.13217587505481
2025-02-06,43.94923040444584,12.005902917285475,9.905610468920646,8.859813340093407,6.248834197802363,4.233248544009112,3.7012573729662956,0.9153224006724161,0.806381146587079,0.49922705228403397,91.12482784506668
2025-02-07,43.94923040444584,12.043419864066362,9.902481245064484,8.853795841331506,6.248814941806326,4.233276847003289,3.7022575227605143,0.9153224006724161,0.8067131465187701,0.4996628021943785,91.1549750158639
2025-02-10,43.94923040444584,12.039323192409253,9.912503493002406,8.847010592727571,6.249873191588591,4.23077531051798,3.703710022461663,0.9153224006724161,0.8068791464846157,0.500430552036414,91.15505830634676
2025-02-11,43.94923040444584,12.050236071663928,9.914241471144818,8.834346745833157,6.247798192015522,4.212671644742809,3.7083165215138756,0.9153224006724161,0.8075431463479976,0.5150592990265492,91.15476589740692
2025-02-12,43.94923040444584,12.06772894056477,9.90605074233006,8.824739497809848,6.2476114420539455,4.232825825096087,3.7003486476532657,0.9153224006724161,0.8074601463650749,0.5339417951414757,91.18525984213278
2025-02-13,43.94923040444584,12.026031035644115,9.921862239076845,8.795191503889347,6.249424286180953,4.23335328998756,3.699604303806415,0.9153224006724161,0.8070866464419225,0.563946288968051,91.16105239911347
2025-02-14,43.94923040444584,12.037232505839413,9.91572024034056,8.77205525864963,6.24535533651814,4.258087326398533,3.6986705539985336,0.9153224006724161,0.806858396488885,0.5659590385539278,91.16449146190588
2025-02-17,43.94923040444584,12.053703395950526,9.97898697732343,8.761638760792826,6.201552095530656,4.228171642553685,3.6973284857746638,0.9153224006724161,0.8016906100521569,0.5840530348310881,91.17167780792728
2025-02-18,43.94923040444584,12.056751404323398,10.000649972866269,8.732007766889401,6.17864986874279,4.255369325957761,3.695539006142849,0.9153224006724161,0.8014104851097927,0.591979533200211,91.17691016835073
2025-02-19,43.94923040444584,12.093784129203916,9.98728768111556,8.709823904953732,6.178338618806829,4.245962232393271,3.6937123425186855,0.9153224006724161,0.7999007154204278,0.6029562809417452,91.17631871047243
2025-02-20,43.94923040444584,12.126920668886072,9.979070682806206,8.701876656588878,6.187419729938391,4.253856941768934,3.689012468485685,0.9153224006724161,0.7993404655356992,0.6027902809758997,91.20484070010403
2025-02-21,43.94923040444584,12.106484828090746,10.005443927379911,8.693576658296601,6.193986605587256,4.24982857909777,3.6851481552807672,0.9153224006724161,0.7990707155912004,0.6012132813003673,91.19930555574288
2025-02-24,43.94923040444584,12.090403373899505,10.026007173149024,8.680773910930768,6.202253694386303,4.267205082022555,3.6825573938138163,0.9153224006724161,0.7798831530390413,0.6015614247287369,91.19519801108801
2025-02-25,43.94923040444584,12.076204774320868,10.055264667129295,8.683616660345873,6.202805063272858,4.238262033477587,3.6835326436131584,0.9153224006724161,0.7800027145144415,0.6017274246945824,91.18596878648692
2025-02-26,43.94923040444584,12.11696656393413,10.08802891038805,8.623068172803723,6.187975912823956,4.237391114656778,3.6816878859927176,0.9153224006724161,0.7787992147620616,0.6015510497308715,91.18002163021055
2025-02-27,43.94923040444584,12.082701888484086,10.116269654577518,8.609539175587315,6.186552463116831,4.272489898435204,3.681521886026872,0.9153224006724161,0.7787992147620616,0.602318799572907,91.19474578568105
2025-02-28,43.94923040444584,12.092522404963516,10.138658899970931,8.603895176748567,6.187008963022906,4.2331433415307576,3.678533886641653,0.9153224006724161,0.7726157160343164,0.6068388126429143,91.17777000667382
2025-03-03,43.94923040444584,12.12856796954714,10.141771399330535,8.57772943213217,6.1866562545954755,4.242079949692051,3.667756878359022,0.9153224006724161,0.7726572160257777,0.6080838123867556,91.18985571718719
2025-03-04,43.94923040444584,12.139939963207352,10.161048145364344,8.561502935470772,6.169559586113115,4.234668341716988,3.6714888480911694,0.9153224006724161,0.7720554661495879,0.6077103124636032,91.18252640369519
2025-03-05,43.94923040444584,12.135115298700027,10.171360893242497,8.576650432354175,6.135984765021134,4.240765188462563,3.665886349243884,0.9153224006724161,0.7720762161453185,0.5936833153496579,91.15607526363752
2025-03-06,43.94956240437754,12.279336899026433,10.164098394736754,8.48281895166,6.134960752731825,4.313166779065935,3.658307911303147,0.9153224006724161,0.7701049665509031,0.5924798155972779,91.26015927572223
2025-03-07,43.94956240437754,12.376387617058247,10.183229890800451,8.416418965321798,6.136290038958324,4.27308330681311,3.6446959141038153,0.9153224006724161,0.7703135040079965,0.5891183162889064,91.25442235840259
2025-03-10,43.94923040444584,12.430045944018046,10.194327154517188,8.398241969061715,6.1793283106032,4.270593307325427,3.6314054588383273,0.9153224006724161,0.7654580050070154,0.5851012416154195,91.3190541961046
2025-03-11,43.94923040444584,12.435590923877166,10.222173648787772,8.391871720372393,6.179302331608545,4.275408883334622,3.6386829803409766,0.9153224006724161,0.7656655049643224,0.5826942421106597,91.35594304051472
2025-03-12,43.94923040444584,12.407442517168702,10.252074392635693,8.373175974219043,6.190493177806029,4.2648316560108865,3.64155892974925,0.9153224006724161,0.7651260050753245,0.5822169922088538,91.34147244999204
2025-03-13,43.94923040444584,12.44437900356902,10.258838891243899,8.37726372337799,6.146501651357285,4.2662219057248425,3.636393508812036,0.9153224006724161,0.7649600051094789,0.5824659921576221,91.34157748647043
2025-03-14,43.94923040444584,12.457540393861063,10.26946288905801,8.37309297423612,6.121228156557307,4.255482247434528,3.630562760011712,0.9153224006724161,0.7651052550795938,0.5828809920722359,91.31990847342884
2025-03-17,43.94923040444584,12.56533097768315,10.26857063924159,8.380417722729055,6.014862350442071,4.246484385285838,3.631849259747015,0.9153224006724161,0.765229755053978,0.5842297417947306,91.32152763709568
2025-03-18,43.94923040444584,12.606366833240024,10.288449135151591,8.37549997374088,5.992839342473305,4.221708890383396,3.632949009520741,0.9153224006724161,0.7577597565909301,0.5841674918075386,91.32429323802667
2025-03-19,43.94923040444584,12.631563968055715,10.303409882073417,8.378591723104753,5.960387013150372,4.201083394627092,3.6376592585516074,0.9153224006724161,0.7559097699715648,0.5874459911329873,91.32060380578577
2025-03-20,43.94923040444584,12.740917566056211,10.147511180149575,8.372657224325776,5.938544530144463,4.246507334781116,3.6381582129489476,0.9153224006724161,0.7559512699630262,0.5877157410774863,91.29251586456486
2025-03-21,43.94923040444584,12.77893458773421,10.140248681643833,8.370934974680129,5.945146182786173,4.252679919011107,3.629214964789021,0.9153224006724161,0.7567812697922538,0.5878402410518704,91.32633362660685
2025-03-24,43.94923040444584,12.767572180572023,10.16543917646089,8.388074471153677,5.948009101197128,4.2823483044068364,3.6260609654379565,0.9153224006724161,0.7505770210687779,0.5811587424265887,91.37379276784215
2025-03-25,43.94923040444584,12.661427486411295,10.156744928249731,8.414592965697496,5.944217578977233,4.322825943578562,3.6306674644901693,0.9153224006724161,0.7514277708937361,0.5833789919697724,91.32983593538626
2025-03-26,43.94896065450135,12.672299861674302,10.156060178390618,8.419614464664324,5.937582933842311,4.30870843498324,3.6299204646438645,0.9153224006724161,0.7506807710474314,0.5830469920380814,91.32219715645795
2025-03-27,43.94896065450135,12.658361799042058,10.158425677903917,8.425465963460379,5.964345116335992,4.3035956360351975,3.6277209650964113,0.9153224006724161,0.7505562710730472,0.5832544919953883,91.33600897611616
2025-03-28,43.94896065450135,12.615657436328481,10.142406681199825,8.422955213976966,6.021028958673292,4.295786209141988,3.628841464865869,0.9153224006724161,0.7505654010711688,0.5845824917221523,91.3261069121535
2025-03-31,43.94896065450135,12.640742479667235,10.16789107895641,8.368112975260756,6.019021521086322,4.350570804370057,3.607082438342788,0.9153224006724161,0.748614901472484,0.5809304924735512,91.34724974680336
2025-04-01,43.94896065450135,12.675466767522714,10.155752331453957,8.363568726195734,6.02429181250196,4.367253136937667,3.612456687237037,0.9153224006724161,0.7453986521342273,0.580141992635785,91.38861316179285
2025-04-02,43.94896065450135,12.690894804348392,10.184864575464115,8.363568726195734,6.013667814687848,4.345819802347576,3.606055521054077,0.9153224006724161,0.7447750317625372,0.5813662423838956,91.39529557341794
2025-04-03,43.94896065450135,12.665756101520682,10.259460810115938,8.368444975192446,5.99358181882054,4.310844896043663,3.6424282300703914,0.9153224006724161,0.7535730299523491,0.5809927424607432,91.43936565935051
2025-04-07,43.94896065450135,12.643334361633954,10.294715052862378,8.37033322480394,5.9849705705923055,4.304511125846836,3.6518212136377857,0.9153224006724161,0.7530335300633512,0.5841467418118079,91.45114887642612
2025-04-08,43.94896065450135,12.713019611796215,10.304529800842992,8.314225236348157,5.9206248338314404,4.329224536762052,3.7012458774686605,0.9153224006724161,0.7533032800078501,0.5847899916794592,91.4852462239106
2025-04-09,43.94896065450135,12.74134377096852,10.308181800091594,8.156712018756503,5.925749667777006,4.338457911362284,3.7625058408644234,0.9153224006724161,0.7594660287398646,0.6123909720005576,91.4690910657345
2025-04-10,43.94896065450135,12.716591184061363,10.306231300492911,8.16148451777456,5.923861418165513,4.314465023298821,3.766987839942252,0.9153224006724161,0.7622050281763154,0.6142377216205888,91.43034708870609
2025-04-11,43.94896065450135,12.787223837528696,10.303367801082075,8.070371286521109,5.918922877681617,4.290180224295419,3.760534591270008,0.9153224006724161,0.7622672781635075,0.6127448839277402,91.36989583564393
2025-04-14,43.94896065450135,12.67748802460684,10.317270298221635,8.187152262493422,5.924172668101473,4.316798069818797,3.7525873429051537,0.9153224006724161,0.7608147784623593,0.613284383816738,91.41385088360018
2025-04-15,43.94896065450135,12.730482061203316,10.357857289870863,8.167356766566346,5.9378676652837274,4.305902081060647,3.7478686693760213,0.9153224006724161,0.7527222801273908,0.614093633650235,91.4784335023123
2025-04-16,43.94896065450135,12.765169040566471,10.375183536305988,8.135588523102662,5.921392376173518,4.306577949921587,3.761034541667143,0.9227923991354638,0.7500455306781321,0.6108566343162475,91.49760118636856
2025-04-17,43.94896065450135,12.783040555389405,10.413820028356529,8.127226274823194,5.902919567974299,4.289874535358314,3.7533118082560954,0.9227923991354638,0.7486602609631513,0.6114376341967068,91.50204371895451
2025-04-22,43.94896065450135,12.72595872813399,10.388401283586436,8.123719525544708,5.929126812582158,4.309566405806712,3.7527343358749103,0.9227923991354638,0.7500297606813767,0.6100058844912892,91.4612957903384
2025-04-23,43.94808915468066,12.737477424264021,10.399419531319431,8.118179276684614,5.9429152677451835,4.3069109458530725,3.7478373368824682,0.9227923991354638,0.7491790108564186,0.6086156347773332,91.48141598219867
