date,CHONG HING SECURITIES LTD,CITIBANK N.A.,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,ICBC (ASIA) SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,DBS BANK (HONG KONG) LTD
2025-03-04,36.6322831988729,14.068549567273491,11.908831244728233,11.64820532384966,8.157313331479413,5.771081925736665,5.677097577023474,2.895102039875675,3.241535791160487
2025-03-06,36.64988058013726,14.075307803696479,11.91455199772331,11.605762972990286,8.161231933877401,5.7738542325678734,5.679824735742889,2.8964927862323333,3.2430929570321703
2025-03-07,36.6490948589998,14.081354864053866,11.919670750084983,11.61074906282718,8.164738177775089,5.776334806742594,5.682264912787357,2.871306305967532,3.244486260761602
2025-03-10,36.647333729601236,14.078275509478125,11.919097964245115,11.612593813391262,8.164345830829228,5.776057231727897,5.686797241258414,2.8711683287005036,3.244330350768216
2025-03-11,36.65662027472316,14.081286095845948,11.923681792931836,11.61705976717474,8.167485662613473,5.773471347977169,5.664948105579583,2.8674652871643973,3.247981665989688
2025-03-12,36.65662027472316,14.078882480288971,11.923681792931836,11.61705976717474,8.167485662613473,5.773471347977169,5.664948105579583,2.8698689027213757,3.247981665989688
2025-03-13,36.66278890220689,14.078847674342597,11.92568832683114,11.594974501881639,8.168860098558572,5.774442915834946,5.665901410993887,2.8799679284494397,3.2485282409008867
2025-03-14,36.670723045987,14.079489918135263,11.928269148658805,11.59748375438477,8.170627910350369,5.780501635676511,5.619036755105578,2.9046365812669337,3.249231250434771
2025-03-17,36.637545920903435,14.068337333631131,11.917477278613612,11.589393520836467,8.247318462358704,5.775271838991779,5.613953040638331,2.9020086676842602,3.2486939363422813
2025-03-18,36.70179614672441,14.07916078345707,11.926645968155093,11.499737063235925,8.306556209744608,5.774906607741648,5.55816679810099,2.904241322792269,3.248789100047986
2025-03-19,36.70179614672441,14.213796716234409,11.926645968155093,11.425206457591328,8.306556209744608,5.774906607741648,5.49806147096825,2.904241322792269,3.248789100047986
2025-03-20,36.702678557324944,14.214138454411094,11.92693271703215,11.423076879615103,8.306755921857444,5.775045452140091,5.498193659259662,2.9043111486209425,3.2488672097385667
2025-03-21,36.699237395908135,14.212805768439793,11.925814474377935,11.419601831892265,8.30597709891861,5.774503996737614,5.497437756317825,2.9160590742246875,3.248562603183134
2025-03-24,36.700119683472884,14.213147458967427,11.926101183273182,11.417472267647085,8.306176783185299,5.774642821776781,5.497569920398458,2.916129179296122,3.2486407019827674
2025-03-25,36.70100201346085,14.213489165924642,11.926387905954316,11.415342601005598,8.306376477053448,5.774781653491103,5.4977020908339655,2.9161992877384346,3.2487188045376425
2025-03-26,36.7186575268125,14.220326757106768,11.93212525614528,11.418428788322933,8.310372371790619,5.777559690301887,5.452240482404728,2.9200074824620477,3.25028164465324
2025-03-27,36.710162922786374,14.219289515792081,11.933273388654387,11.417121942886926,8.311172012129452,5.778115618433828,5.450359558621198,2.929910647563945,3.2505943931318106
2025-03-28,36.71192916972256,14.21997365267796,11.933847537769598,11.41285992865135,8.311571890008867,5.778393622621101,5.450621793384138,2.9300516152222866,3.250750789942137
2025-03-31,8.061956962512676,3.0857329628575405,2.6206785484330744,2.5057411385981383,1.8384322357047629,1.26893796516826,1.183751988729354,0.6830621011843518,0.7138664068349108
2025-04-02,36.7401656229675,14.071246639764471,11.948507030195495,11.369072564034424,8.381997290736152,5.761405580016028,5.373015619346141,3.11188875278313,3.2427009001566596
2025-04-03,36.742820607646706,14.072263481784978,11.949370474945038,11.38916448837421,8.382603005871363,5.76182192118614,5.349315954302384,3.1097048357815553,3.2429352301076313
2025-04-07,36.745229401613905,14.072263481784978,11.949370474945038,11.386755694407004,8.382603005871363,5.76182192118614,5.349315954302384,3.1097048357815553,3.2429352301076313
2025-04-08,36.744344306064974,14.074333254061832,11.949082646163122,11.384072681583824,8.382401091099574,5.761683134110396,5.349187103406143,3.1120386671490885,3.242857116361048
2025-04-09,36.75373208472521,13.952888192075875,11.948219243007783,11.378432980476607,8.381795405143112,5.761266812996436,5.348800587958862,3.232241895917803,3.242622797698311
2025-04-10,36.75727337144993,13.89401272821185,11.949370474945038,11.377120518538186,8.382603005871363,5.76182192118614,5.349315954302384,3.2855467953874777,3.2429352301076313
2025-04-11,36.75461734243429,13.883374286696245,11.948507030195495,11.38111566359008,8.381997290736152,5.761405580016028,5.34892942023483,3.2973524859402232,3.2427009001566596
2025-04-14,36.75461734243429,13.890600146429637,11.941281170462101,11.38111566359008,8.381997290736152,5.761405580016028,5.34892942023483,3.2973524859402232,3.2427009001566596
2025-04-25,36.77853543087437,13.836974592118576,11.94905196607295,11.38852193117416,8.387451880308843,5.765154818021096,5.350000051819028,3.299498239972759,3.2448110896382163
2025-04-28,36.77055927665338,13.83397376998127,11.946460577368656,11.407739086140955,8.385632895160722,5.763904529955035,5.34883979829083,3.298782678395725,3.2441073880534272
2025-04-29,36.78385478970231,13.838975863569067,11.955601255031059,11.42873765224071,8.388664975547162,5.7659886447848985,5.2905104360416,3.302385989425317,3.2452803936578705
2025-04-30,8.011241590493235,3.0329044503372886,2.619093693057467,2.506797708848543,1.8384322357047629,1.2636551139162349,1.159450872970038,0.7221552004493382,0.7112249812088981
2025-05-02,36.65026840927365,13.85818020453179,11.981973799604514,11.468235958091336,8.410560851241565,5.781038878760097,5.304319589131535,3.303755308169596,3.2416670011959194
