date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,EVER-LONG SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,PRUDENTIAL BROKERAGE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-07-11,12.501651865947775,12.953724627339042,0.0,4.0886985939317055,3.887831694682313,2.857562903055291,3.1190532825880113,1.9640686119040067,1.8051591077280895,2.335408076963738,45.51315876413997
2024-07-12,12.509911195686648,12.953724627339042,0.0,4.087377101173486,3.887831694682313,2.8476517073686436,3.1190532825880113,1.9640686119040067,1.8381964266835817,2.335408076963738,45.54322272438947
2024-07-15,12.521143884131513,12.953724627339042,0.0,4.08770747436304,3.887831694682313,2.829481181943123,3.1190532825880113,1.9640686119040067,1.8381964266835817,2.335408076963738,45.536615260598374
2024-07-16,12.545921873348135,12.953724627339042,0.0,4.081100010571942,3.887831694682313,2.829481181943123,3.1190532825880113,1.9640686119040067,1.8381964266835817,2.335408076963738,45.55478578602389
2024-07-18,12.545921873348135,12.953724627339042,0.0,4.09035045987948,3.887831694682313,2.829481181943123,3.1190532825880113,1.9640686119040067,1.8381964266835817,2.335408076963738,45.56403623533143
2024-07-19,12.545921873348135,12.953724627339042,0.0,4.092002325827254,3.887831694682313,2.82122185220425,3.1190532825880113,1.9947933185326145,1.871233745639074,2.335408076963738,45.621190797124434
2024-07-22,12.545921873348135,12.953394254149487,0.0,4.092002325827254,3.887831694682313,2.816266254360926,3.1190532825880113,1.9947933185326145,1.8761893434823977,2.335408076963738,45.62086042393488
2024-07-23,12.545921873348135,12.953394254149487,0.0,4.092993445395919,3.887831694682313,2.8063550586742787,3.1190532825880113,1.9947933185326145,1.90922666243789,2.335408076963738,45.644977666772384
2024-07-24,12.488106565176023,12.953394254149487,0.0,4.164023681150227,3.887831694682313,2.7931401310920814,3.1190532825880113,1.9947933185326145,1.90922666243789,2.335408076963738,45.644977666772384
2024-07-25,12.488106565176023,12.953394254149487,0.0,4.15411248546358,3.887831694682313,2.786532667300983,3.1190532825880113,1.9947933185326145,1.9422639813933817,2.335408076963738,45.66149632625013
2024-07-29,12.488106565176023,12.953394254149487,0.0,4.158407336927794,3.887831694682313,2.779925203509885,3.1190532825880113,1.9947933185326145,1.9422639813933817,2.335408076963738,45.65918371392325
2024-07-30,12.488106565176023,12.953394254149487,0.0,4.159728829686013,3.887831694682313,2.7716658737710116,3.1190532825880113,1.9947933185326145,1.9422639813933817,2.335408076963738,45.652245876942594
2024-07-31,12.488106565176023,12.953394254149487,0.0,4.155433978221799,3.887831694682313,2.7716658737710116,3.1190532825880113,1.9947933185326145,1.9495321915635904,2.335408076963738,45.65521923564859
2024-08-02,12.488106565176023,12.953394254149487,0.0,4.163693307960672,3.887831694682313,2.761754678084364,3.1190532825880113,1.9947933185326145,1.958121894492018,2.335408076963738,45.66215707262924
2024-08-05,12.488106565176023,12.953394254149487,0.0,4.172613384078655,3.887831694682313,2.7534953483454907,3.1190532825880113,1.9947933185326145,1.958121894492018,2.335408076963738,45.66281781900835
2024-08-06,12.488106565176023,12.953394254149487,0.0,4.182854952954858,3.887831694682313,2.7435841526588436,3.115749550692462,1.9947933185326145,1.9564700285442433,2.335408076963738,45.65819259435459
2024-08-07,12.699875779680728,11.911397214293265,0.0,4.483164182260281,3.887831694682313,2.826177450047574,3.115749550692462,1.9947933185326145,2.014285336716355,2.335408076963738,45.26868260386933
2024-08-08,12.699875779680728,11.911397214293265,0.0,4.4874590337244955,3.887831694682313,2.826177450047574,3.115749550692462,1.9947933185326145,2.0555819854107202,2.335408076963738,45.31427410402791
2024-08-09,12.699875779680728,11.911397214293265,0.0,4.483494555449836,3.887831694682313,2.826177450047574,3.115749550692462,1.9947933185326145,2.0555819854107202,2.335408076963738,45.310309625753256
2024-08-12,12.699875779680728,11.911397214293265,0.0,4.491753885188709,3.887831694682313,2.8013994608309547,3.115749550692462,1.9947933185326145,2.0555819854107202,2.335408076963738,45.2937909662755
2024-08-13,12.704170631144942,11.911397214293265,0.0,4.4488053705465695,3.887831694682313,2.715502431546675,3.115749550692462,2.0773866159213448,2.0555819854107202,2.335408076963738,45.251833571202035
2024-08-14,12.704170631144942,11.911397214293265,0.0,4.462020298128766,3.887831694682313,2.632909134157945,3.115749550692462,2.0773866159213448,2.0555819854107202,2.335408076963738,45.18245520139549
2024-08-15,12.691616449941852,11.868448699651125,0.0,4.418080663917961,3.887831694682313,2.632909134157945,3.115749550692462,2.0773866159213448,2.0555819854107202,2.335408076963738,45.08301287133947
2024-08-16,12.691616449941852,11.868448699651125,0.0,4.418741410297072,3.887831694682313,2.632909134157945,3.115749550692462,2.0773866159213448,2.0555819854107202,2.335408076963738,45.083673617718574
2024-08-21,12.691616449941852,11.868448699651125,0.0,4.418741410297072,3.887831694682313,2.632909134157945,3.115749550692462,1.9122000211438843,2.0555819854107202,2.335408076963738,44.918487022941115
2024-08-22,12.609023152553123,11.868448699651125,0.0,4.395615287028227,3.887831694682313,2.632909134157945,3.1174014166402366,1.9122000211438843,2.055251612221165,2.335408076963738,44.81408909504176
2024-08-23,12.526429855164395,11.868448699651125,0.0,4.395615287028227,3.887831694682313,2.619694206575748,3.1174014166402366,1.9122000211438843,2.055251612221165,2.335408076963738,44.71828087007083
2024-08-27,12.526429855164395,11.868448699651125,0.0,4.408499841420869,3.887831694682313,2.606479278993551,3.1174014166402366,1.9122000211438843,2.055251612221165,2.335408076963738,44.71795049688127
2024-08-30,12.526429855164395,11.868448699651125,0.0,4.485476794587165,3.887831694682313,2.594916217359129,3.041415583042605,1.9122000211438843,2.055251612221165,2.335408076963738,44.70737855481552
2024-09-02,12.526429855164395,11.868448699651125,0.0,4.491423511999154,3.887831694682313,2.594916217359129,3.041415583042605,1.9122000211438843,2.055251612221165,2.335408076963738,44.71332527222751
2024-09-03,12.526429855164395,11.868448699651125,0.0,4.478208584416957,3.887831694682313,2.594916217359129,3.041415583042605,1.9122000211438843,2.055251612221165,2.335408076963738,44.70011034464531
2024-09-04,12.526429855164395,11.868448699651125,0.0,4.478538957606512,3.887831694682313,2.594916217359129,3.041415583042605,1.9122000211438843,2.055251612221165,2.335408076963738,44.700440717834866
2024-09-10,12.526429855164395,11.868448699651125,0.0,4.4613595517496565,3.887831694682313,2.585005021672481,3.041415583042605,1.920789724072312,2.055251612221165,2.335408076963738,44.68193981921979
2024-09-11,12.526429855164395,11.868448699651125,0.0,4.4613595517496565,3.887831694682313,2.585005021672481,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.69515474680198
2024-09-12,12.526429855164395,11.868448699651125,0.0,4.462681044507876,3.887831694682313,2.585005021672481,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.696476239560205
2024-09-13,12.526429855164395,11.868448699651125,0.0,4.458386193043662,3.887831694682313,2.585005021672481,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.69218138809599
2024-09-19,12.524447616027064,11.868448699651125,0.0,4.467967015540754,3.887831694682313,2.575093825985834,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.689868775769106
2024-09-20,12.524447616027064,11.868448699651125,0.0,4.467967015540754,3.887831694682313,2.644472195792367,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.75924714557564
2024-09-24,12.522795750079291,11.868448699651125,0.0,4.475235225710963,3.887831694682313,2.6345610001057196,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.754952294111426
2024-09-27,12.522795750079291,11.868448699651125,0.0,4.476887091658738,3.887831694682313,2.6345610001057196,3.041415583042605,1.934004651654509,2.055251612221165,2.335408076963738,44.756604160059204
2024-09-30,12.522795750079291,11.868448699651125,0.0,4.48778940691405,3.887831694682313,2.6345610001057196,3.0381118511470557,1.934004651654509,2.055251612221165,2.335408076963738,44.76420274341897
2024-10-02,12.488767311555133,11.868448699651125,10.33638598160482,4.50926366423512,3.887831694682313,2.6345610001057196,3.02027169891109,1.934004651654509,2.088288931176657,2.335408076963738,55.10323171054022
2024-10-03,12.483150967332698,11.868448699651125,9.95711755999577,4.632492863939105,3.887831694682313,2.6345610001057196,3.02027169891109,2.0165979490432395,2.249180674489904,2.335408076963738,55.085061185114704
2024-10-04,12.000145364203405,11.74786248546358,9.62674437044085,5.1105428692250765,3.887831694682313,2.8493035733164183,3.0483534200232585,2.1817845438206995,2.249180674489904,2.335408076963738,55.03715707262924
2024-10-07,11.855111533988794,11.859528623533143,9.027117031398667,5.0632995031187225,3.887831694682313,2.8156055079818163,3.0424067026112698,2.1817845438206995,2.249180674489904,2.335408076963738,54.31727389258907
2024-10-08,11.853459668041019,11.859528623533143,8.696743841843748,5.038521513902103,3.887831694682313,2.8156055079818163,3.0424067026112698,2.1817845438206995,2.249180674489904,2.335408076963738,53.96047084786976
2024-10-09,11.89442594354583,11.770327862353314,8.680225182366001,4.9711253832329,3.887831694682313,2.8156055079818163,3.0420763294217146,2.1817845438206995,2.249180674489904,2.335408076963738,53.82799119885823
2024-10-10,11.927463262501321,11.776935326144413,8.267258695422349,5.038521513902103,3.887831694682313,2.795783116608521,3.0420763294217146,2.1817845438206995,2.249180674489904,2.335408076963738,53.50224323395708
2024-10-14,11.927463262501321,11.776935326144413,8.206800401733798,5.038521513902103,3.887831694682313,2.795783116608521,3.0668543186383337,2.1817845438206995,2.249180674489904,2.335408076963738,53.46656292948515
2024-10-15,11.927463262501321,11.776935326144413,7.876427212178877,5.040503753039434,3.887831694682313,2.796113489798076,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,53.133546754413786
2024-10-16,11.927463262501321,11.776935326144413,7.876427212178877,5.023985093561687,3.887831694682313,2.796113489798076,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,53.11702809493604
2024-10-17,11.960500581456813,11.776935326144413,7.793833914790146,4.8587984987842265,3.887831694682313,2.796113489798076,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.90228552172535
2024-10-18,11.960500581456813,11.776935326144413,7.793833914790146,4.860450364732001,3.887831694682313,2.7862022941114284,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.89402619198646
2024-10-21,11.960500581456813,11.776935326144413,7.793833914790146,4.862102230679776,3.887831694682313,2.7845504281636537,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.89402619198646
2024-10-22,11.960500581456813,11.776935326144413,7.793833914790146,4.865405962575325,3.887831694682313,2.7845504281636537,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.89732992388202
2024-10-24,11.960500581456813,11.776935326144413,7.792182048842372,4.890183951791944,3.887831694682313,2.776291098424781,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.91219671741199
2024-10-25,11.960500581456813,11.776935326144413,7.792182048842372,4.9073633576488005,3.887831694682313,2.769683634633682,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.92276865947775
2024-10-28,11.960500581456813,11.776935326144413,7.792182048842372,4.84426207844381,3.887831694682313,2.769683634633682,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.859667380272754
2024-10-29,12.208280473623006,11.776935326144413,7.544402156676182,4.815189237762977,3.887831694682313,2.7614243048948093,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.82233520985306
2024-10-30,12.208280473623006,11.776935326144413,7.544402156676182,4.818162596468971,3.887831694682313,2.7614243048948093,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.82530856855905
2024-10-31,12.208280473623006,11.776935326144413,7.544402156676182,4.815189237762977,3.887831694682313,2.7614243048948093,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.82233520985306
2024-11-01,12.208280473623006,11.776935326144413,7.544402156676182,4.816841103710752,3.887831694682313,2.7531649751559364,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.815727746061945
2024-11-04,12.208280473623006,11.776935326144413,7.544071783486626,4.816841103710752,3.887831694682313,2.7531649751559364,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.8153973728724
2024-11-06,12.208280473623006,11.780239058039962,7.544071783486626,4.815189237762977,3.887831694682313,2.7531649751559364,3.06189872079501,2.1817845438206995,2.249180674489904,2.335408076963738,52.81704923882017
2024-11-07,12.208280473623006,11.780239058039962,7.378885188709165,4.815189237762977,3.887831694682313,2.7399500475737395,3.06189872079501,2.2590918701765514,2.249180674489904,2.335408076963738,52.71595504281636
2024-11-08,12.208280473623006,11.780239058039962,7.2797732318426895,4.917604926525003,3.887831694682313,2.73664631567819,3.0794084998414206,2.2590918701765514,2.249180674489904,2.335408076963738,52.733464821862775
2024-11-11,12.290873771011734,11.77957831166085,7.114586637065229,4.924542763505656,3.887831694682313,2.73664631567819,3.0903108150967333,2.2590918701765514,2.249180674489904,2.335408076963738,52.6680509303309
2024-11-12,12.290873771011734,11.776935326144413,6.452849138386722,4.753079078126652,3.887831694682313,2.7475486309335024,3.139866793529972,2.2590918701765514,2.348623004545935,2.335408076963738,51.99210738450153
2024-11-14,12.290873771011734,11.776935326144413,6.452849138386722,4.754730944074426,3.887831694682313,2.7475486309335024,3.139866793529972,2.2590918701765514,2.348623004545935,2.335408076963738,51.993759250449315
2024-11-15,12.290873771011734,11.776935326144413,5.296542974944497,4.756052436832646,3.887831694682313,2.7475486309335024,3.139866793529972,2.2590918701765514,2.348623004545935,2.335408076963738,50.8387745797653
2024-11-18,12.290873771011734,11.835411380695634,5.296542974944497,4.674119885823026,3.887831694682313,2.7270654931810974,3.139866793529972,2.2590918701765514,2.348623004545935,2.335408076963738,50.7948349455545
2024-11-19,12.290873771011734,11.83508100750608,5.296542974944497,4.683700708320118,3.887831694682313,2.7270654931810974,3.1395364203404164,2.2590918701765514,2.348623004545935,2.335408076963738,50.80375502167248
2024-11-20,12.502973358705994,11.83508100750608,5.296542974944497,4.676762871339465,3.887831694682313,2.7270654931810974,3.1395364203404164,2.2590918701765514,2.348623004545935,2.335408076963738,51.008916772386094
2024-11-21,12.502973358705994,11.83508100750608,5.296542974944497,4.709139443915848,3.887831694682313,2.648767047256581,3.136232688444867,2.2590918701765514,2.348623004545935,2.335408076963738,50.95969116714241
2024-11-22,12.555172322655672,11.83508100750608,5.296542974944497,4.692620784438102,3.887831694682313,2.648767047256581,3.136232688444867,2.2590918701765514,2.348623004545935,2.335408076963738,50.995371471614334
2024-11-25,12.555172322655672,11.83508100750608,5.296542974944497,4.6932815308172104,3.887831694682313,2.648767047256581,3.136232688444867,2.2590918701765514,2.348623004545935,2.335408076963738,50.996032217993445
2024-11-27,12.554181203087007,11.83508100750608,5.296542974944497,4.694272650385876,3.887831694682313,2.648767047256581,3.136232688444867,2.2590918701765514,2.348623004545935,2.335408076963738,50.996032217993445
2024-11-29,12.551207844381013,11.83508100750608,5.296542974944497,4.69724600909187,3.887831694682313,2.648767047256581,3.136232688444867,2.2590918701765514,2.348623004545935,2.335408076963738,50.996032217993445
