date,HANG SENG BANK LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FB SECURITIES (HONG KONG) LTD,LUK FOOK SECURITIES (HK) LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-07-04,9.519204615242067,24.883816899188822,1.2924635218383598,2.736288459314923,2.9975671375225303,0.09910573889053771,0.06739981104903414,1.0305625459120855,0.8720623536323758,1.409754884069497,44.90822596666024
2024-07-05,9.519204615242067,24.8971942178217,1.2970488291684963,2.7367091297121835,2.9975671375225303,0.09910573889053771,0.06739981104903414,1.0305625459120855,0.8720623536323758,1.4161070070681265,44.93296138601914
2024-07-08,9.519204615242067,24.906112430243617,1.418790842135607,2.843643544695734,3.1557392068923775,0.09910573889053771,0.1096351189339613,1.051596065775097,0.9022244211159344,1.5291411428119506,45.535193126736885
2024-07-09,9.519204615242067,24.91073980461348,1.4028895011191704,2.8442324832518984,3.4666146304676877,0.09910573889053771,0.1094668507750572,1.0768362896107109,0.9454693379542861,1.517446505768116,45.89200575769301
2024-07-10,9.519204615242067,25.069374611420315,2.173599735939639,3.731005680676464,3.422191836517007,0.10120909087683887,0.15574059447368258,1.292724337484661,1.3151965501063025,1.7303057267817927,48.51055277951877
2024-07-11,9.519204615242067,25.281098022361387,2.2512554912738776,3.753890150287421,3.4663201611896053,0.10120909087683887,0.19780763419970562,1.379676908598351,1.8109145462377585,1.7412431571105589,49.50261977737757
2024-07-12,9.519204615242067,25.459672605998357,2.2133951555204567,3.783673614413445,3.4814642954909734,0.10120909087683887,0.21884115406271715,1.821380825721593,1.8630776754980272,1.718358687499602,50.18027772032407
2024-07-15,9.519204615242067,25.776689817373665,2.4556171702628973,3.762598027510708,3.487774351449877,0.10120909087683887,0.21884115406271715,1.8623961894544654,2.1066879025514265,1.7131003075338496,51.00411862631851
2024-07-16,0.2990770492115116,25.861118366103792,2.5255746573272737,3.8063477488257718,3.5411994919019265,0.10120909087683887,0.21884115406271715,1.4248989763038256,2.1228837128459457,1.721513715479054,41.62266396293865
2024-07-17,0.2990770492115116,25.86473613152023,2.520989349997137,3.812657804784675,3.5411994919019265,0.10120909087683887,0.21884115406271715,1.4248989763038256,2.125870472666493,1.721513715479054,41.63099323680441
2024-07-18,0.2990770492115116,25.86473613152023,2.603104211542334,3.781107524990158,3.5395168103128856,0.10120909087683887,0.21884115406271715,1.5285100951490205,2.076441700988416,1.7499089672941195,41.76245273594823
2024-07-19,0.2990770492115116,25.890775629110642,2.574414490449186,3.78573489936002,3.5395168103128856,0.10120909087683887,0.21884115406271715,1.5285100951490205,2.052211086106227,1.721724050677684,41.712014355316725
2024-07-22,0.2990770492115116,25.862212109136667,2.5348294060669985,3.8496767997435755,3.5268967194285987,0.10120909087683887,0.21884115406271715,1.5264067431627193,2.0312196332829413,1.721724050677684,41.672092755650255
2024-07-23,0.2990770492115116,25.861118366103792,2.5137117521245353,3.8108699555963197,3.5268967194285987,0.10120909087683887,0.21884115406271715,1.516941659224364,2.02150214710623,1.7091039387598772,41.57927183249478
2024-07-24,0.2990770492115116,21.026311423352237,2.5232609701423425,3.826981631811386,3.5731494296073607,0.10120909087683887,0.21884115406271715,1.613695850594217,2.2983874025829136,1.7156243299174108,37.19653833215894
2024-07-25,0.2990770492115116,21.02601695407415,2.531716445127273,3.826981631811386,3.5731494506408805,0.10120909087683887,0.21884115406271715,1.613695850594217,2.2988080729801736,1.6945908100543992,37.18408650943355
2024-07-26,0.2990770492115116,21.028540976457716,2.555063652175216,3.859499453519602,3.5678910496416085,0.10120909087683887,0.21884115406271715,1.6017067442723008,2.2935076259746947,1.6945908100543992,37.21992760624661
2024-07-29,0.2990770492115116,21.024670808802924,2.5342825345505604,3.888525710930558,3.5678910496416085,0.10331244286314002,0.21884115406271715,1.6017067442723008,2.2685198043774375,1.6945908100543992,37.20141810876715
2024-07-30,0.2990770492115116,21.05756723386867,2.6726410282094504,3.9322754322456217,3.6100001774408765,0.10331244286314002,0.21884115406271715,1.6982926674832495,3.038346631363659,1.7064116482174116,38.33676546496631
2024-07-31,0.2990770492115116,21.06964047427004,2.6162711949765796,3.929961745060691,3.6728903807977615,0.10541579484944118,0.21884115406271715,1.6982926674832495,3.036243279377358,1.752643324876311,38.39927706496566
2024-08-01,0.2990770492115116,21.07649740174538,2.548417059898504,4.039336048348351,3.746549767358028,0.10541579484944118,0.21884115406271715,1.7929435068668014,3.034139927391057,1.752643324876311,38.61386103460811
2024-08-02,0.2990770492115116,21.08183991579059,2.551992758275216,4.041439400334652,3.8094189582285694,0.10541579484944118,0.21884115406271715,1.7929435068668014,3.0356543408211936,1.7631600848078168,38.69978296324851
2024-08-05,0.2990770492115116,21.133582374653596,2.551992758275216,4.041439400334652,3.8094189582285694,0.10541579484944118,0.21884115406271715,1.7929435068668014,3.0356543408211936,1.7631600848078168,38.75152542211151
2024-08-06,0.2990770492115116,21.16281896726318,2.3933158844286573,4.051787892107253,3.8115223312483906,0.10751914683574232,0.21884115406271715,1.9422814978941831,3.0356543408211936,1.7631600848078168,38.78597834868064
2024-08-07,0.2990770492115116,21.171484777446743,2.4298721419505713,4.019438338557942,3.832597897117608,0.10751914683574232,0.21884115406271715,1.9738317776887004,2.931790819737643,1.7631600848078168,38.747613187416995
2024-08-08,0.2990770492115116,21.17417706798921,2.4649981201218005,4.082749233345606,3.834701249103909,0.10751914683574232,0.21884115406271715,1.9736635095297963,2.931790819737643,1.7684184647735697,38.8559358147115
2024-08-09,0.2990770492115116,21.0834805303399,2.686270749080682,4.2036078384784705,3.9181622559203393,0.10751914683574232,0.21884115406271715,2.036764069118831,2.826581153382859,1.8041754485406891,39.184479394971746
2024-08-12,0.2990770492115116,20.888920471607044,2.7319134871834168,4.7652448858606045,3.963826027542937,0.10962249882204347,0.21884115406271715,2.0586389297763628,2.733612995588348,1.814692208472195,39.58438970812718
2024-08-13,0.2990770492115116,20.890098348719373,2.813944214649162,4.77681332178526,4.007575748858001,0.10962249882204347,0.21884115406271715,2.138566305255807,2.7651632753828657,1.8353050579379464,39.855006974684684
2024-08-14,0.2990770492115116,20.890392817997455,2.8386796340080633,4.801001869627724,4.028609268721013,0.10962249882204347,0.21884115406271715,2.138566305255807,2.8051269631225875,1.8353050579379464,39.965222618766866
2024-08-15,0.2990770492115116,20.89893242706184,2.848691589462857,4.797384104211286,4.081824073974432,0.10962249882204347,0.21884115406271715,2.138566305255807,3.0753656263225593,1.8353050579379464,40.303609886323
2024-08-16,0.2990770492115116,20.899268963379647,2.8366183490614882,4.957407123329078,4.081866141014158,0.10962249882204347,0.21884115406271715,2.138566305255807,3.2063623880293957,1.8353050579379464,40.58293503010379
2024-08-19,0.2990770492115116,20.899731700816634,2.8425918687025833,5.062490588564684,4.086114912026486,0.10962249882204347,0.21884115406271715,2.140669657242108,3.212882779186929,1.8395117619105485,40.71153397054624
2024-08-20,0.2990770492115116,20.90111991312759,2.856558125891623,5.070903996509888,4.085147370112788,0.10962249882204347,0.21884115406271715,2.140669657242108,3.2233995391184345,1.8395117619105485,40.744851066009254
2024-08-21,0.2990770492115116,20.902592259518002,2.876329634562854,5.070903996509888,4.066259269275803,0.10962249882204347,0.21884115406271715,2.140669657242108,3.224661550310215,1.8395117619105485,40.7484688314257
2024-08-22,0.2990770492115116,20.902886728796087,2.775747342577933,5.286497575105756,4.066259269275803,0.10962249882204347,0.21884115406271715,2.140669657242108,3.224661550310215,1.8395117619105485,40.86377458731472
2024-08-23,0.2990770492115116,20.948613600978273,2.8319489076518995,5.209094222009874,4.134576141790864,0.10962249882204347,0.21884115406271715,2.0183387057188327,3.2646252380499368,1.866013996937943,40.9007515152339
2024-08-26,0.2990770492115116,20.96039237210156,2.8297193545464205,5.415222716667387,4.134618208830591,0.1937565782740896,0.21884115406271715,2.102472785170879,3.3024855738033576,2.1163128833077804,41.5728986759763
2024-08-27,0.2990770492115116,20.96068684137964,2.8739318132984706,5.415222716667387,4.124017314819633,0.1937565782740896,0.21884115406271715,2.142646808109231,3.304588925789659,2.1163128833077804,41.64908208492012
2024-08-28,0.2990770492115116,20.95963516538649,2.79577125348752,5.415222716667387,4.124059381859359,0.1937565782740896,0.21884115406271715,2.142646808109231,3.3140540097280144,2.1163128833077804,41.5793770000941
2024-08-29,0.2990770492115116,20.977429523190597,2.8107891866697097,5.667624955023525,4.182784969316887,0.1937565782740896,0.21884115406271715,2.1564447971393665,3.329198144029383,2.124726291252985,41.96067264817077
2024-08-30,0.2990770492115116,20.97890186958101,2.8264381254477904,5.7559657384481735,4.182784969316887,0.1937565782740896,0.21884115406271715,2.1564447971393665,3.337359149736231,2.1436564591296956,42.09322589034747
2024-09-02,0.2990770492115116,20.97902807070019,2.826858795845051,5.84009981790022,4.182784969316887,0.1937565782740896,0.21884115406271715,2.1564447971393665,3.3583926695992425,2.1436564591296956,42.19894036117896
2024-09-03,0.29930841793000473,20.983234774672788,2.826858795845051,5.852719929818027,4.182784969316887,0.1937565782740896,0.21884115406271715,2.160651501111969,3.3836328934348563,2.1436564591296956,42.245445473596085
2024-09-05,0.29930841793000473,20.983360975791967,2.830981365738201,5.867359259642682,4.182784990350407,0.1937565782740896,0.21884115406271715,2.160819769270873,3.3855259102225275,2.1731033869379113,42.29584180822138
2024-09-09,0.29930841793000473,20.983487176911144,2.851173544806692,5.883092332500215,4.184930409376434,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3855259102225275,2.1731033869379113,42.33193532830631
2024-09-10,0.29930841793000473,20.983991981387856,2.851173544806692,5.883092332500215,4.184930409376434,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3855259102225275,2.278270986252969,42.43760773209807
2024-09-11,0.29930841793000473,20.98403404842758,2.8538658353491577,5.883092332500215,4.191198398295612,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3855259102225275,2.2824776902255715,42.45081678257205
2024-09-12,0.29930841793000473,20.98403404842758,2.856810528129979,5.8870887012741875,4.191198398295612,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3855259102225275,2.2824776902255715,42.457757844126846
2024-09-13,0.29930841793000473,20.98403404842758,2.856810528129979,5.8870887012741875,4.1945637614736935,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3855259102225275,2.286684394198174,42.46532991127753
2024-09-16,0.29930841793000473,20.98403404842758,2.856810528129979,5.8870887012741875,4.1945637614736935,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3861569158184177,2.286684394198174,42.46596091687342
2024-09-17,0.29930841793000473,20.98416024954676,2.856810528129979,5.899708813191994,4.1945637614736935,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3861569158184177,2.2904704277735157,42.48249326348574
2024-09-19,0.29930841793000473,20.98416024954676,2.856810528129979,5.908122221137199,4.1945637614736935,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3861569158184177,2.2904704277735157,42.49090667143095
2024-09-20,0.29930841793000473,20.98416024954676,2.856810528129979,5.908290489296103,4.202977169418897,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3861569158184177,2.2904704277735157,42.499488347535056
2024-09-23,0.29930841793000473,20.98416024954676,2.865223936075184,5.908290489296103,4.202977169418897,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3861569158184177,2.2904704277735157,42.50790175548026
2024-09-24,0.29930841793000473,20.98416024954676,2.8622792432943625,5.911235182076925,4.232003426829854,0.1937565782740896,0.21884115406271715,2.158716417284572,3.3895222789965,2.2904704277735157,42.5402933760693
2024-09-25,0.29930841793000473,20.98416024954676,2.8620689080957322,5.920489930816649,4.232003426829854,0.1937565782740896,0.21884115406271715,2.200783457010595,3.3895222789965,2.2904704277735157,42.59140482933642
2024-09-26,0.29930841793000473,20.98416024954676,2.8678320925381975,5.985904177590616,4.236210109768936,0.1937565782740896,0.21884115406271715,2.200783457010595,3.3908684242677323,2.2904704277735157,42.668135088763165
2024-09-27,0.2988456804930185,20.98416024954676,2.829971756784776,5.985904177590616,4.274827652237426,0.1937565782740896,0.21884115406271715,2.200783457010595,3.3908684242677323,2.2938357909515976,42.67179492121933
2024-09-30,0.2988456804930185,20.98416024954676,2.8385534328888853,5.996420937522121,4.274827652237426,0.1937565782740896,0.21884115406271715,2.200783457010595,3.3908684242677323,2.2980424949242,42.69510006122755
2024-10-02,0.2988456804930185,21.045451926427578,2.8235354997066953,5.948043841837195,4.814547771922301,0.1937565782740896,0.21884115406271715,2.2033495464338824,3.38539970910335,2.276377969465298,43.20814967772612
2024-10-03,5.976913633746321,420.932597753,56.51025323731217,119.92841922972062,97.75993685636351,3.875131580968247,4.376823098745742,44.12420227904162,67.7079944526531,46.22334841109993,867.4156205326514
2024-10-04,0.29884551341915644,21.05967050174902,2.825302326666138,6.127838394115319,4.976337311093068,0.19375657904841234,0.2188411549372871,2.211047823539907,3.42326005853738,2.3111673784879567,43.646067041593646
