date,FIRST SHANGHAI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CMB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2025-01-10,53.2622260953298,8.851297448242658,3.3080885893115073,1.4162734713529128,3.9229129995185366,0.9757823784304285,1.680259990370727,73.41684097255657
2025-01-13,53.2622260953298,8.850815984593163,3.3080885893115073,1.427395281656235,3.856374723158402,0.9757823784304285,1.680259990370727,73.36094304285027
2025-01-14,53.2622260953298,8.84937159364468,3.3080885893115073,1.4394318728935964,3.711454164660568,0.9757823784304285,1.680259990370727,73.2266146846413
2025-01-15,53.2622260953298,8.84768647087145,3.3080885893115073,1.4425613866153106,3.533168175252768,0.9757823784304285,1.680259990370727,73.04977308618199
2025-01-16,53.2622260953298,8.84768647087145,3.3080885893115073,1.4473760231102553,3.389643861338469,0.9757823784304285,1.680259990370727,72.91106340876263
2025-01-17,53.2622260953298,8.853127010110736,3.3080885893115073,1.5167549350024072,3.2769813673567647,0.9137698603755416,1.680259990370727,72.81120784785749
2025-01-20,53.2622260953298,8.864682137698605,3.3080885893115073,1.521665864227251,3.1886327876745306,0.886615310544054,1.680259990370727,72.71217077515647
2025-01-21,53.2622260953298,8.870844872412134,3.3080885893115073,1.6077034183919112,3.0781368801155513,0.8230621088107848,1.680259990370727,72.63032195474241
2025-01-22,53.2622260953298,8.889573808377467,3.3080885893115073,1.612518054886856,2.9663891670678866,0.7362060664419836,1.680259990370727,72.45526177178623
2025-01-23,53.2622260953298,8.89198112662494,3.3080885893115073,1.824169475204622,2.601487867116033,0.6093403948001926,1.680259990370727,72.17755353875782
2025-01-24,53.2622260953298,8.910517477130476,3.3080885893115073,1.8433798748194512,2.4871402503610978,0.585652383245065,1.680259990370727,72.07726466056813
2025-01-27,53.2622260953298,8.910613769860376,3.3080885893115073,1.8683678382282138,2.4539192585459797,0.5597977852672124,1.680259990370727,72.04327332691382
2025-02-03,53.2622260953298,8.912202599903708,3.3080885893115073,1.8727491574386135,2.398069475204622,0.5597977852672124,1.680259990370727,71.99339369282619
2025-02-04,53.2622260953298,8.988225710158883,3.3080885893115073,2.085411651420318,1.8314830524795378,0.5390948483389504,1.680259990370727,71.69478993740974
2025-02-05,53.2622260953298,8.995784689455947,3.3080885893115073,2.0798748194511316,1.796432498796341,0.5390948483389504,1.680259990370727,71.6617615310544
2025-02-06,53.2622260953298,8.992270004814637,3.3080885893115073,2.345883485796822,1.5633559460760713,0.512614347616755,1.680259990370727,71.66469845931633
2025-02-07,53.2622260953298,8.99641059220029,3.3080885893115073,2.345883485796822,1.5506453057294174,0.512614347616755,1.680259990370727,71.65612840635532
2025-02-10,53.2622260953298,8.998577178623014,3.3080885893115073,2.304959075589793,1.5241648050072218,0.49768897448242655,1.680259990370727,71.5759647087145
2025-02-11,53.2622260953298,8.990633028406355,3.3080885893115073,2.4142994703899854,1.5027878189696677,0.49768897448242655,1.680259990370727,71.65598396726047
2025-02-12,53.2622260953298,8.990729321136254,3.3080885893115073,2.419547424169475,1.4920993259508908,0.49768897448242655,1.680259990370727,71.65063972075109
2025-02-13,53.2622260953298,8.990681174771305,3.3080885893115073,2.4221473278767456,1.467111362542128,0.49768897448242655,1.680259990370727,71.62820351468464
2025-02-14,53.2622260953298,8.993906981222919,3.3080885893115073,2.455272026961964,1.4280165142031775,0.47361579200770343,1.680259990370727,71.60138598940779
2025-02-17,53.2622260953298,8.99458103033221,3.3080885893115073,2.455079441502167,1.4067839672604718,0.47361579200770343,1.680259990370727,71.5806349061146
2025-02-18,53.2622260953298,8.992558883004333,3.3080885893115073,2.5342802118440058,1.3620559942224362,0.4456909003370245,1.680259990370727,71.58516066441983
2025-02-19,53.2622260953298,8.992510736639383,3.3080885893115073,2.578334135772749,1.338945739046702,0.4456909003370245,1.680259990370727,71.6060561868079
2025-02-20,53.2622260953298,8.993184785748676,3.3080885893115073,2.5947038998555607,1.3346607125662011,0.4456909003370245,1.680259990370727,71.61881497351949
2025-02-21,53.2622260953298,8.994195859412613,3.3080885893115073,2.609147809340395,2.0551710640346657,0.4456909003370245,1.680259990370727,72.35478030813674
2025-02-24,53.2622260953298,8.994292152142513,3.3080885893115073,2.614106884930188,2.0513193548387094,0.4456909003370245,1.680259990370727,72.35598396726047
2025-02-25,53.2622260953298,8.995014347616754,3.3080885893115073,2.614251324025036,2.0509823302840635,0.4456909003370245,1.680259990370727,72.35651357727491
2025-02-26,53.2622260953298,9.018991237361579,3.3080885893115073,2.612084737602311,2.049489792970631,0.4456909003370245,1.680259990370727,72.37683134328358
2025-02-27,53.2622260953298,9.03382031776601,3.3080885893115073,2.641405873856524,2.049200914780934,1.9843524313914298,1.680259990370727,73.95935421280694
2025-02-28,53.2622260953298,9.03377217140106,3.3080885893115073,2.6561386615310543,2.0491527684159845,1.9822821376986037,1.680259990370727,73.97192041405873
2025-03-03,53.2622260953298,9.027946461242175,3.3080885893115073,2.6639865190178145,2.0491527684159845,1.9818969667790083,1.680259990370727,73.97355739046702
2025-03-04,53.2622260953298,9.077537217140105,3.3080885893115073,2.6636976408281177,2.029894222436206,1.9818488204140587,1.680259990370727,74.00355257583053
2025-03-05,53.2622260953298,9.069304188733751,3.3080885893115073,2.6722676937891188,2.0297979297063073,1.9818488204140587,1.680259990370727,74.00379330765527
2025-03-06,53.2622260953298,9.069256042368801,3.3080885893115073,2.6756860857005296,2.0297979297063073,1.980597014925373,1.680259990370727,74.00591174771304
2025-03-07,53.2622260953298,9.022072604718344,3.3080885893115073,2.7211844005777563,2.0297979297063073,1.9858931150698125,1.680259990370727,74.00952272508425
2025-03-10,53.2622260953298,9.012539624458354,3.3080885893115073,2.7263842079922966,2.0297979297063073,1.9804044294655754,1.680259990370727,73.99970086663457
2025-03-11,53.2622260953298,9.01032489167068,3.3080885893115073,2.73389504092441,2.0297979297063073,1.9803081367356763,1.680259990370727,74.00490067404911
2025-03-12,53.2622260953298,9.01027674530573,3.3080885893115073,2.73389504092441,2.0297979297063073,1.9803081367356763,1.680259990370727,74.00485252768416
2025-03-13,53.2622260953298,9.009795281656235,3.3080885893115073,2.7343765045739046,2.0297979297063073,1.9802118440057774,1.680259990370727,74.00475623495426
2025-03-14,53.2622260953298,9.009602696196437,3.3080885893115073,2.7128069330765525,2.0297979297063073,1.9799229658160808,1.680259990370727,73.98270519980741
2025-03-17,53.2622260953298,9.00762869523351,3.3080885893115073,2.727058257101589,2.0297979297063073,1.9797785267212327,1.680259990370727,73.99483808377467
2025-03-18,53.2622260953298,9.008976793452096,3.3080885893115073,2.7271064034665384,2.0297979297063073,1.9796822339913336,1.680259990370727,73.9961380356283
2025-03-19,53.2622260953298,9.008591622532498,3.3080885893115073,2.728069330765527,2.0297979297063073,1.9795859412614347,1.680259990370727,73.9966194992778
2025-03-20,53.2622260953298,9.008591622532498,3.3080885893115073,2.728261916225325,2.0297979297063073,1.9795859412614347,1.680259990370727,73.99681208473761
2025-03-21,53.2622260953298,9.00406586422725,3.3080885893115073,2.728261916225325,2.0297979297063073,1.9795859412614347,1.680259990370727,73.99228632643235
2025-03-24,53.2622260953298,9.00406586422725,3.3080885893115073,2.7249879634087626,2.0297979297063073,1.9795859412614347,1.680259990370727,73.9890123736158
2025-03-26,53.2622260953298,9.00406586422725,3.3080885893115073,2.749061145883486,2.0297979297063073,1.979489648531536,1.680259990370727,74.01298926336062
2025-03-28,53.2622260953298,9.00406586422725,3.3080885893115073,2.748964853153587,2.0297979297063073,1.9792007703418393,1.680259990370727,74.01260409244102
2025-03-31,53.2622260953298,9.00406586422725,3.3080885893115073,2.748964853153587,2.0297979297063073,1.9791044776119402,1.680259990370727,74.01250779971113
2025-04-01,53.2622260953298,9.00406586422725,3.3080885893115073,2.748964853153587,2.0297979297063073,1.9790081848820413,1.680259990370727,74.01241150698122
2025-04-02,53.2622260953298,9.004258449687049,3.3080885893115073,2.7496870486278286,2.0297979297063073,1.9788155994222436,1.680259990370727,74.01313370245546
2025-04-03,53.2622260953298,9.013309966297545,3.3080885893115073,2.7496870486278286,2.0297979297063073,1.9788155994222436,1.680259990370727,74.02218521906596
2025-04-07,53.2622260953298,9.016776504573905,3.3080885893115073,2.7496870486278286,2.0297979297063073,1.9788155994222436,1.680259990370727,74.02565175734233
2025-04-08,53.2622260953298,9.02159114106885,3.3080885893115073,2.7496870486278286,2.0297979297063073,1.9787193066923447,1.680259990370727,74.03037010110737
2025-04-09,53.2622260953298,9.059819354838709,3.3080885893115073,2.7109292248435244,2.0291720269619646,1.9787193066923447,1.680259990370727,74.02921458834858
2025-04-10,53.2622260953298,9.059097159364468,3.3080885893115073,2.7107847857486758,2.0287868560423687,1.9787193066923447,1.680259990370727,74.02796278285989
2025-04-11,53.2622260953298,9.057363890226288,3.3080885893115073,2.72089552238806,2.028209099662975,1.9787193066923447,1.680259990370727,74.03576249398171
2025-04-14,53.2622260953298,9.056834280211843,3.3080885893115073,2.72089552238806,2.0280646605681274,1.9787193066923447,1.680259990370727,74.03508844487241
2025-04-15,53.2622260953298,9.056834280211843,3.3080885893115073,2.72089552238806,2.027968367838228,1.9787193066923447,1.680259990370727,74.03499215214251
2025-04-16,53.2622260953298,9.056160231102552,3.3080885893115073,2.727636013480982,2.0277757823784306,1.9787193066923447,1.680259990370727,74.04086600866636
2025-04-17,53.2622260953298,9.05548618199326,3.3080885893115073,2.725469427058257,2.0277757823784306,1.9787193066923447,1.680259990370727,74.03802537313433
2025-04-22,53.2622260953298,9.05558247472316,3.3080885893115073,2.725469427058257,2.0277757823784306,1.9787193066923447,1.680259990370727,74.03812166586422
2025-04-23,53.2622260953298,9.057508329321136,3.3080885893115073,2.725469427058257,2.0277757823784306,1.9787193066923447,1.680259990370727,74.04004752046221
2025-04-25,53.2622260953298,9.060300818488203,3.3080885893115073,2.725469427058257,2.0277757823784306,1.9787193066923447,1.680259990370727,74.04284000962927
2025-04-28,53.2622260953298,9.060300818488203,3.3080885893115073,2.725469427058257,2.0276794896485315,1.9787193066923447,1.680259990370727,74.04274371689937
2025-04-30,53.2622260953298,9.782496292729899,3.3080885893115073,2.725469427058257,2.0276794896485315,1.9787193066923447,1.680259990370727,74.76493919114107
2025-05-02,53.2622260953298,9.78162965816081,3.3080885893115073,2.725469427058257,2.0276794896485315,1.9787193066923447,1.680259990370727,74.76407255657197
