date,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS
2024-10-04,75.00825583224471,12.0608998198283,3.5531845802401305,2.428780317155895,3.21322767487482,1.2999841760843434,0.7855109857615856,0.5367122835110938,0.5610148220624586,0.5524295082366655
2024-10-07,74.97149327588303,12.107047546220425,3.5514478244912953,2.427593157276294,3.1666887392629453,1.3125842416095082,0.781648605189692,0.5338136660767704,0.5270574582256231,0.6206254857644038
2024-10-08,74.9777722005306,12.154077052069157,3.551733490558642,2.4277884243968115,3.1154678921858965,1.311796090590672,0.7810386457499662,0.5334341892011204,0.5253199452339868,0.6215720694831539
2024-10-09,74.98043724138952,12.181906602393964,3.551862089041941,2.4278763279261666,3.2351561201993673,1.3150894419753723,0.7814148087658304,0.5309686193935501,0.527823899309169,0.46746484960512247
2024-10-10,75.02360043228356,12.202526755335318,3.539585580562737,2.446280348417088,3.0772682404809966,1.3923074420888324,0.7865886349478102,0.5288003935875534,0.5258900630870712,0.4771521092090344
2024-10-14,75.03962608582593,12.246723731641604,3.507772512643509,2.4219264387411754,3.038856675384937,1.3908018569757754,0.7889089391474504,0.5286737757632439,0.5266705374272076,0.5100394464491733
2024-10-15,75.04105280880077,12.235330622314919,3.487541945651509,2.425252253243848,3.057346902442351,1.3905279793628746,0.7863915125637585,0.5280898157452656,0.5316075555202057,0.5168586043544962
2024-10-16,74.99787236970434,12.285924784175098,3.486348840550323,2.446221502642977,3.0462749985903104,1.3863055283716021,0.783823760675967,0.5273872084929168,0.5263057120261663,0.5135352947702916
2024-10-17,74.97115398479919,12.30053426851258,3.517925158271079,2.476768850027115,2.9873939927096327,1.3840145029418498,0.8034219743428929,0.5211629764534086,0.523678973433756,0.5139453185084923
2024-10-18,74.97792738267091,12.324484201980999,3.514465996026522,2.4728180442781094,2.9355651894429005,1.4017276194419501,0.8224039633315158,0.5215082456541098,0.5237477553475672,0.5053516018254102
2024-10-21,74.99328407136203,12.360293095369517,3.501184549394897,2.461505556789827,2.9143377480522394,1.4000838627314989,0.8219300212005469,0.5214683559979849,0.5232112576192418,0.5027014814822099
2024-10-22,74.98804691325506,12.374984339093544,3.5004996665745707,2.4523420657741695,2.909728038786645,1.396657462971501,0.821277803866897,0.5213832717603805,0.5231625381191614,0.5119178997980679
2024-10-23,74.97692815307182,12.385499925229638,3.5009815354309337,2.4567045453415695,2.904540240214608,1.3961052726401744,0.8212073598493767,0.5213815465204378,0.5224339814090992,0.5142174402923396
2024-10-24,74.97865035852823,12.402674719936847,3.4703530570001813,2.4584539737006703,2.9171514475990388,1.3951452261333788,0.8216248977268121,0.519903265370939,0.522210607378208,0.5138324466257063
2024-10-25,74.97950861204787,12.407371712544299,3.494099131399242,2.4419323983332166,2.930583077076112,1.3934304831720792,0.8209882175454545,0.5182691545300031,0.522610100413235,0.49120711293849495
2024-10-28,74.99995870142118,12.396444149163376,3.504596901683131,2.421594205666667,2.9406548032520763,1.3922202309405491,0.8188539782726604,0.5155769015178967,0.5225158830145878,0.48758424506787756
2024-10-29,75.0021577741935,12.390654640029028,3.511609886552018,2.4164949676897227,2.9383850862953937,1.39256167192643,0.8187875086526695,0.5161388712084098,0.5227661762580823,0.4904434171947343
2024-10-30,75.02989777153066,12.391803659700319,3.519622529932978,2.4200742642005673,2.898788997241714,1.3922689431706459,0.8190903421175159,0.5152853910616989,0.5227030303927835,0.49046507065112044
2024-10-31,75.03808628286234,12.387308251889538,3.5297552340736877,2.4217807755685974,2.8886719886899312,1.391326661877202,0.8191797348895614,0.5152918899053625,0.5225569726511412,0.48604220759263944
2024-11-01,75.09522733473595,12.378605764311246,3.524628360100443,2.3881605893264264,2.8712150565253363,1.3837008627969927,0.8086040365471461,0.5181152199029775,0.5264391851583753,0.5053035905951003
2024-11-04,75.07318718568442,12.400644064023364,3.538671460963505,2.391241505274265,2.860665648856706,1.3831969718751493,0.8035399031935422,0.5180129160981979,0.5228511724157204,0.5079891716151257
2024-11-05,75.03928990578504,12.395820657457575,3.557864350703166,2.397672313870848,2.8738303052724623,1.3819751171366346,0.8029781324552134,0.518375882965176,0.521906817165733,0.5102865171881625
2024-11-06,75.0437855916588,12.392565683533242,3.5748901173314995,2.40776425162345,2.8529748026510156,1.3819086884176008,0.8030759812056766,0.5183074565250555,0.5219536293776137,0.5027737976760438
2024-11-07,75.0405247104796,12.381561867686118,3.5896589442539644,2.4158184720179747,2.848652112864889,1.381852043174624,0.8036384892825689,0.5179868420759922,0.5206878117430036,0.49961870642125616
2024-11-08,75.04238883044515,12.390614196469595,3.6075504549025474,2.4248285708978474,2.821950035678123,1.372329538848485,0.8035579065070714,0.51809850394618,0.5206929432497688,0.4979890190552329
2024-11-11,75.0517725145888,12.385302435008162,3.6212719326111316,2.4125378697034994,2.8070363861069434,1.3713101132119079,0.8037552171525442,0.5182113189120034,0.5227872303547568,0.5060149823502552
2024-11-12,75.04519327408043,12.352439993521951,3.60096528300471,2.4221801498697357,2.859515382321142,1.3721064177605466,0.8035112630767937,0.51896279807454,0.5206963913921379,0.5044290468980034
2024-11-13,75.00843335270719,12.33918749495158,3.59338439973076,2.4343677969887287,2.8992359557653247,1.3713597322218207,0.8032668271978137,0.5188577445962713,0.5212781870249372,0.5106285088155826
2024-11-14,74.99747933682363,12.336823933815749,3.593808898938943,2.4364513412066033,2.905633557605439,1.3713920376804445,0.8042442211139178,0.5187578044706865,0.5223867620845871,0.5130221062599886
2024-11-15,75.00696116465866,12.339693257245008,3.6045546806284605,2.44128362643821,2.8764896902685813,1.369377872375794,0.8039481645088125,0.5189228243272331,0.5209474004712026,0.5178213190780383
2024-11-18,74.82894334884503,12.532608941032523,3.6013069033107787,2.4372255700414245,2.858455675773953,1.3655322736095277,0.8035776831401555,0.5169472532993878,0.5226754436158898,0.5327269073313246
2024-11-19,74.82623409432968,12.532155706533738,3.619031513649444,2.440658730534508,2.84801002153489,1.3652844443088679,0.8039453665891587,0.5166805506230776,0.5204996605454678,0.5274999113511691
2024-11-20,74.82729856672101,12.531725024712012,3.6221580690967174,2.460830208886189,2.8266282755578156,1.364458222114377,0.804651174411607,0.514108808759569,0.5119064376799061,0.5362352120607969
2024-11-21,74.8334943544677,12.373027208227768,3.6299974969103284,2.4811723935734165,2.944962827856378,1.3620984899424426,0.8046185964045839,0.5106296332838206,0.5122464363242023,0.5477525630093605
2024-11-22,74.83895724979328,12.35688393606018,3.634280547071749,2.4890423970660605,2.9282854998326098,1.3619995014339181,0.8034371927728903,0.5106669095898494,0.5135244928466899,0.5629222735327749
2024-11-25,74.82903416793934,12.36624142307113,3.6059239882318495,2.488563571570488,2.9944149238405346,1.36166609580941,0.8068521974392913,0.5101528073227211,0.5097168066465507,0.5274340181286944
2024-11-26,74.82643919287786,12.369565460779546,3.608873975466584,2.4901635814707124,2.9768133078282006,1.3612716934826214,0.8065960690018125,0.5083496110677157,0.5142124896990353,0.5377146183259155
2024-11-27,74.83320029942834,12.559908866564198,3.628395974196139,2.49118221504339,2.8632187867250374,1.360601064766878,0.7844969294871742,0.5083955441085284,0.5200594657479308,0.45054085393238874
2024-11-28,74.80284981863119,12.558160214598288,3.6380778627974,2.4954258619042564,2.881358831513555,1.3604474699865357,0.784971544302467,0.5062381240594932,0.5083783175854008,0.464091954621411
2024-11-29,74.79555787046851,12.541833668116572,3.6551742674203815,2.4962732930253946,2.9023228219522768,1.3600669662724183,0.7840522170156258,0.5061887748412808,0.5082161954897684,0.4503139253977577
2024-12-02,74.79134179923243,12.430849315129896,3.6841673537026067,2.5053533582765226,2.991954923612692,1.3598415799265777,0.7764231905413772,0.5059123717283331,0.5081875483916715,0.44596855945789715
2024-12-03,74.78466636588259,12.42469446483642,3.6902330095499076,2.5055263023124685,3.0070264344840747,1.3581364586751987,0.7678542607059795,0.5058176473440517,0.5092791197120131,0.44676593649729934
2024-12-04,74.79490428146123,12.392106947396757,3.70923020213906,2.512661274959248,3.0008957646148993,1.3578503189680964,0.7669678504616589,0.5058868930681196,0.5098435128315164,0.4496529540994162
2024-12-05,74.78242904364512,12.368072917697361,3.724374202141582,2.5149188617971974,3.025838916560022,1.3573759988019418,0.7690704927096255,0.5054555378080396,0.5100248787286731,0.44243915011043045
2024-12-06,74.78044386789952,12.35456450805195,3.750436680496901,2.5278319095824977,2.9934546653872247,1.357435500540934,0.7677548674194513,0.505589480000733,0.510855273188875,0.4516332474319133
2024-12-09,74.7727725257525,12.351905302470751,3.7565940762190873,2.5403594901225275,2.9962255074882975,1.3572962481959552,0.7677222988152723,0.505537614169422,0.5105814258506138,0.4410055109155727
2024-12-10,74.77937049915799,12.339829200607698,3.772301018657609,2.5590289864201825,2.925507204598747,1.3574691815286262,0.7688527935991085,0.5054844311851846,0.5104668675678173,0.4816898166770325
2024-12-11,74.7638792358245,12.388193337771494,3.7609641529703324,2.5708382672372356,2.9010901882753912,1.3534209060323805,0.7688421859423871,0.5047850449657191,0.5107575663133183,0.477229114667237
2024-12-12,74.75786796290484,12.387221004814512,3.779840838291373,2.5881746411290023,2.891924570703358,1.3531147757387334,0.7686322222458419,0.5040510664090165,0.5033787957192506,0.4657941220440617
2024-12-13,74.7466507571382,12.391082791474739,3.7928201575267053,2.5831786572130246,2.9058868812211704,1.351441066677545,0.7680214464690833,0.5040745239170299,0.5029011622462947,0.4539425561162096
2024-12-16,74.73087600838436,12.37480683035013,3.8388293525546304,2.5844167202240804,2.897523968530823,1.3487727485018797,0.7684537691696447,0.5043148806700105,0.49413185154907796,0.4578738700653776
2024-12-17,74.74361672485722,12.39453849189789,3.8561796353262374,2.5523574794944324,2.8574277758212774,1.3492999528006522,0.7685352388459384,0.5044436154394781,0.49350367454060895,0.4800974109762709
2024-12-18,74.73820905827021,12.403056417548338,3.866700117031775,2.535230522668248,2.8581986175958236,1.3492023315643469,0.7682319413015902,0.503763113811227,0.49346796977479324,0.4839399104336463
2024-12-19,74.71856216326584,12.400227596045841,3.8905899993417203,2.500883176623384,2.8987314905259423,1.3494401797208355,0.7684251795605713,0.5038281219866074,0.4921087114760986,0.4772033814531588
2024-12-20,74.71282008313734,12.40936928006277,3.917330010614502,2.470433055490464,2.9021314555248328,1.3493042867033895,0.7675242528547599,0.5037894030744164,0.48988385400108997,0.47741431853643523
2024-12-23,74.7004536636736,12.429973860602015,3.9399035807855594,2.440563450104214,2.920728014390446,1.349328519612599,0.75189939866033,0.5034584472514164,0.49049464957639,0.473196415343428
2024-12-27,74.6984505558403,12.410714362812252,3.9718820024475154,2.4034626894021733,2.945736269182155,1.3495398993704106,0.7514534292104663,0.503791534097398,0.49041898738806067,0.4745502702492791
2024-12-30,74.6800529056707,12.432409760777904,3.9961488915994567,2.3910896731048155,2.921286420704394,1.347740701664804,0.7503278470946195,0.5030239507533509,0.4932399024790117,0.48467994615093346
2025-01-02,74.67489743360574,12.410479708509284,4.00433822565522,2.436290679491098,2.921967977717258,1.3439554345631868,0.7495950452014698,0.5015302491588244,0.4876185162990597,0.4693267297988664
2025-01-03,74.65080358742179,12.42281875551718,3.99165891105027,2.478283577945339,2.905046654381957,1.3403539043043124,0.7425566991641054,0.5005822940472817,0.49431366169534596,0.47358195447242235
2025-01-06,74.64371625129218,12.427808453297832,3.9997912222912158,2.4866585371715604,2.8961147060127104,1.3404245880199772,0.7447129889848461,0.500584253017867,0.4942725707633121,0.4659164291485056
2025-01-07,74.64836594591478,12.419695879970607,3.9997434530892764,2.4970078115184027,2.8972760468253465,1.3390100813976247,0.7427926805386313,0.5001700499826658,0.49431610288223937,0.4616219478804347
2025-01-08,74.64612148894459,12.41192638677588,4.00234491008783,2.5142032686969933,2.8843333963601463,1.336616772781769,0.7425229180795613,0.5000560397927751,0.49281666705229693,0.46905815142816504
2025-01-09,74.64580324053404,12.415648525017223,4.018212711865389,2.4767814644930204,2.8972791411193963,1.3367595803839483,0.7408867288311195,0.499905451152728,0.4931319416172484,0.4755912149858898
2025-01-10,74.64175316581448,12.403430580489093,4.048426664316454,2.486296242262552,2.906177754666646,1.3355489453298575,0.7302516772795888,0.5000762591756066,0.49290725413342973,0.4551314565322967
2025-01-13,74.62374224464709,12.399943415537805,4.049923333082943,2.489208739979222,2.918147317181701,1.3355729763250355,0.7305701782315129,0.5000050626083576,0.4924420199366957,0.4604447124696271
2025-01-14,74.62661813943697,12.400492211357996,4.048545753315421,2.49583508597994,2.9232420401770702,1.3355749745982488,0.7306972790731717,0.5002716963237206,0.4900918424235636,0.44863097731389623
2025-01-15,74.62813696315277,12.398204478785866,4.045263928712433,2.504197488881787,2.939196073091078,1.3295334467415485,0.7298710949867323,0.5005787211097381,0.48243337007622644,0.4425844344618186
2025-01-16,74.6167164443529,12.394762394771101,4.0443480748102925,2.5167744309022764,2.942167616246761,1.3291323673337978,0.7313532788271259,0.5004526500946861,0.47778022607280884,0.4465125165882448
2025-01-17,74.61448935457685,12.393890948620877,4.045167194160646,2.5253061883183303,2.9511027253848123,1.3254820133352518,0.7312819852772326,0.5003882482502182,0.47009892125653674,0.442792420819256
2025-01-20,74.60817644006735,12.38556888171091,4.0723250479742585,2.53923826627588,2.9494978202491717,1.323275952900619,0.72533430009453,0.5004448330947698,0.470059147556729,0.42607931007577804
2025-01-21,74.59236289010563,12.38029987606513,4.070423446915042,2.5475021868784262,2.9511781988208448,1.321686236644391,0.7357104737817818,0.5000915108119927,0.46995951633439476,0.4307856636423656
2025-01-22,74.58850191631481,12.371536232291534,4.076393704687803,2.553897405573013,2.947611087889843,1.3218650627449056,0.73755140053791,0.5000161780103602,0.46063904666380756,0.44198796528601236
2025-01-23,74.58110837563174,12.395370301073031,4.081823870078663,2.556808583127096,2.915887779852062,1.3218823616811286,0.7349238107448104,0.5000654995526295,0.46059338609355593,0.4515360321652793
2025-01-24,74.57608633482737,12.402677804165704,4.087086220355996,2.560443245751507,2.9118118295604374,1.3183350684409039,0.73754402331972,0.5001307055135972,0.46199279983287167,0.4438919682319049
2025-01-27,74.57513696470056,12.418591403323303,4.093955610926279,2.5692107419914674,2.88462566430279,1.3101114590710312,0.7374761482209325,0.5001243387387415,0.46198691856201785,0.44878075016287394
2025-02-03,74.57645717440785,12.429647864971992,4.096598945240656,2.5735574692773824,2.8859951366146666,1.3065134493030977,0.7417904481605452,0.5001826320706431,0.46116006247702757,0.42809681747613926
2025-02-04,74.5728321710651,12.425493923109666,4.104260330984187,2.583171499939679,2.8798415622794553,1.302668343714802,0.7404195872530442,0.4994167614498867,0.46721367449043877,0.4246821457137321
2025-02-05,74.57150958285128,12.438587712805129,4.1041875397788345,2.583125686040962,2.860136883932248,1.2998780427485948,0.7372089149828939,0.49930903141188043,0.4687757326036137,0.43728087284456557
2025-02-06,74.57255631692453,12.446191677144313,4.10424514881699,2.5831619444684257,2.8565868907136927,1.3007913456387468,0.7373181369335169,0.49926660303320064,0.46754636282330647,0.4323355735032798
2025-02-07,74.57847473464673,12.427421286814726,4.107932863484068,2.573182124874679,2.858590385796715,1.3133068508475965,0.7373766538590999,0.4995534317429421,0.47312335009320794,0.4310383178402309
2025-02-10,74.57344042144874,12.430921405224051,4.110374630815835,2.5810667530987352,2.857941976944419,1.3130154296721197,0.7372032101715825,0.4995197101035081,0.4680104642470771,0.42850599827394087
2025-02-11,74.59035486902377,12.427515184081503,4.121987870983383,2.5826906051419534,2.827357523692418,1.3129191603077033,0.742340889734293,0.5011164732561154,0.4679871595293286,0.4257302642495372
2025-02-12,74.60501284685694,12.441445701791736,4.146043400131406,2.5783017439844738,2.8041845949322233,1.3132466058141146,0.7363796065312296,0.5023524951580758,0.46947575954992815,0.4035572452498642
2025-02-13,74.58089632715695,12.470698556476153,4.15602550668882,2.5553180376373956,2.8099020898468234,1.3109053769846815,0.7344847481080863,0.5016956813587439,0.47434538233408674,0.4057282934082712
2025-02-14,74.57435617985347,12.475491928305619,4.157737460822428,2.5593950798738248,2.8031192868415853,1.309702780741779,0.7301034951680263,0.5014539338763597,0.4852721197722041,0.40336773474470766
2025-02-17,74.58342706729881,12.485743043053505,4.164127050280434,2.5664308057748406,2.78698939012109,1.3099528666361644,0.7261375549892831,0.5017621495187884,0.47493048218757467,0.40049959013950825
2025-02-18,74.57759364482118,12.47528704653092,4.170376925486067,2.582644270576028,2.77651726051286,1.3095277631032796,0.72637048172438,0.5041920051970423,0.47489333626576535,0.40259726578248833
2025-02-19,74.55588954557228,12.484072246834296,4.194027268636765,2.5853047559527575,2.808943906906595,1.3067234253754012,0.7241355754430343,0.5017720103824962,0.43677021333513244,0.4023610515612394
2025-02-20,74.50535512141715,12.477324313812849,4.205607138158498,2.590566154148814,2.8685515633282237,1.2861313531543668,0.7266576937361392,0.5012343363913325,0.43554553975371285,0.40302678609891424
2025-02-21,74.49908841646472,12.464569430965932,4.238689302038295,2.591138472873798,2.85339849273621,1.2814300607298466,0.7248679823520959,0.5011427888386527,0.4378770761963063,0.40779797680415886
2025-02-24,74.49617201035353,12.45769107963872,4.255462905387477,2.594987949812542,2.8565965934808935,1.2674529323099677,0.7230123092862848,0.5016170346545515,0.4453296768749963,0.4016775082010338
2025-02-25,74.49562758146129,12.46242986804827,4.267086910768195,2.605636369430154,2.8688142686314295,1.2324516863454256,0.7238959740875331,0.502089869949949,0.4450968760369895,0.39687059524076745
2025-02-26,74.49899689183115,12.465893431674303,4.269558695762825,2.604493611843344,2.854921760252489,1.2333073540520954,0.7237239648139554,0.5020088100604337,0.44693400211420736,0.40016147759518883
2025-02-27,74.53045675150356,12.452738690051392,4.3061710413724406,2.622852715161914,2.7923515595556987,1.2361579904282627,0.715486157905692,0.49906162607860843,0.4452478642942684,0.3994756036481535
2025-02-28,74.514418087407,12.468710018661117,4.3233936085364935,2.6315379810395543,2.7980674071939498,1.2351073328501339,0.7069871564720097,0.4995987262517558,0.43093894717748693,0.39124073441050694
2025-03-03,74.50529584812567,12.473609554702616,4.32064166640112,2.6533436527066154,2.7818751103783015,1.2309558309994706,0.6978845761408652,0.4978582198195975,0.43193471882845463,0.4066008218972887
2025-03-04,74.48200276260874,12.487002895786024,4.3399798544745805,2.6844610639259447,2.7565811164399845,1.2367446001790796,0.6742814265925174,0.4987888659363183,0.4320542682169214,0.40810314583988605
2025-03-05,74.5052078152783,12.501671136969197,4.341264780150871,2.6913073232126763,2.7179605649356917,1.2362642320235016,0.674400976232844,0.4974251896992331,0.42645804124441766,0.408039940253266
2025-03-06,74.50851717731159,12.49185580930784,4.34774187190237,2.702789136902512,2.7165540205027163,1.2371130606478584,0.6692465879214579,0.498535221445642,0.41692081389260277,0.41072630016541245
2025-03-07,74.50851736858488,12.493609117780762,4.341475435175301,2.6856093107951615,2.7519329431342276,1.2372351238893462,0.6693350271965458,0.49895946352201637,0.4050780811376778,0.4082481287840821
2025-03-10,74.5091667298312,12.451679583176109,4.35188623197027,2.694029874435617,2.775637677716038,1.2387776470998078,0.6700323912732599,0.4992107873153789,0.3954203356254243,0.4141587415568958
2025-03-11,74.5058365828827,12.43333145182441,4.34588395409414,2.7199708532026254,2.7693449161597017,1.2432087871877198,0.6681704799490501,0.49982726870868455,0.3950132732075135,0.4194124327834666
2025-03-12,74.51905040055912,12.390892683330087,4.361524491278946,2.72855505604808,2.824487976939374,1.2460976833803319,0.6667575424453182,0.5008545386154379,0.3885819744498766,0.3731976529534221
2025-03-13,74.50558638006736,12.348751922635506,4.357912425094803,2.73314403957194,2.867880582044076,1.248297419303229,0.6655985104278259,0.5011581868213519,0.389938577325431,0.3817319567084848
2025-03-14,74.51813430646276,12.304800300932634,4.36501903983377,2.7218964105222887,2.8978407973457356,1.249396862630706,0.6623019687963755,0.5010943881390206,0.39461895360350246,0.3848969717332131
2025-03-17,74.52208851557118,12.29446708219226,4.369252322093048,2.7336505933530226,2.8938959309618526,1.2483268869749744,0.6551736509170427,0.501071574882495,0.39596081125802984,0.38611263179609256
2025-03-18,74.51931775228773,12.280918779567372,4.3834889119402245,2.7378613926539233,2.891916589687037,1.2490281180742977,0.6549722029689937,0.5010062005462492,0.3943969785482094,0.3870930737259656
2025-03-19,74.51751797180381,12.280728482179223,4.4094144696973,2.7462921402303713,2.891133204859459,1.2475850997382834,0.649328762559254,0.49931448607287127,0.3693286460829466,0.389356736776473
2025-03-20,74.48197749828259,12.206118235532099,4.45287822882025,2.821196995705053,2.90409526301778,1.2300352818624498,0.6425072888960728,0.4925884499336215,0.3757599427235578,0.3928428152265277
2025-03-21,74.52977537411772,12.196742163683306,4.460176704237551,2.836344133739595,2.8285403131799454,1.2324040956695044,0.6396083586319405,0.49349681611794377,0.38154056057000246,0.40137148005249246
2025-03-24,74.5108579165924,12.173201568704421,4.495269641140157,2.8513769668425897,2.812020691218488,1.2314465285836371,0.6447786841527118,0.49336991932497104,0.3841552930939084,0.4035227903467209
2025-03-25,74.52866833890215,12.118059443522224,4.519980637423786,2.8687394345204247,2.7597769251957103,1.235141849282058,0.6537725114510915,0.49383043262633475,0.382772591620787,0.4392578354554312
2025-03-26,74.50121964458282,12.10789062385804,4.523896956834633,2.896081857626398,2.7594761119816797,1.2361192460479715,0.6485433878170542,0.4951302417719455,0.39144764614853533,0.4401942833309255
2025-03-27,74.44032504855697,12.088116347826016,4.5194097011222585,2.9073350697741884,2.781141480039129,1.2360465207752878,0.647223705617816,0.49442944538271183,0.3984313647328889,0.4875413161727216
2025-03-28,74.42524196154145,12.098610835555055,4.52056622323061,2.913357431762045,2.801775592866653,1.2330530386478444,0.6475859567268278,0.4941812467233425,0.435507206526333,0.430120506419842
2025-03-31,74.42287097631832,12.088294024181941,4.527329470916388,2.911241779536878,2.8101876936046093,1.232558889161977,0.6460851991338105,0.4973724458763779,0.4345559185164489,0.429503602753244
2025-04-01,74.43224101279785,12.087962841793125,4.528985037005446,2.911361593646907,2.7999129258802804,1.2328621029513998,0.646566227648896,0.49763244153371267,0.42893116032501083,0.4335446564173862
2025-04-02,74.42251820557534,12.116819721576967,4.539543671761688,2.911375992028522,2.7752569301526977,1.2332958204090918,0.647024479863812,0.49774931976658,0.42889765313701333,0.4275182057282866
2025-04-03,74.39217639497797,12.113929975317419,4.542624637776063,2.9321351999035827,2.7780065850531654,1.2352009234631058,0.6466127384760411,0.4972011684513634,0.4288214274593251,0.43329094912197136
2025-04-07,74.37143814257209,12.078539520116962,4.544119288465897,2.927472139362042,2.8159856088272277,1.2327858412891872,0.6556522332958685,0.4967174396934081,0.42871620788542736,0.4485735784918917
2025-04-08,74.37338262687967,12.06162500509044,4.573179995968019,2.898409561871093,2.8319390675858895,1.2370089784769116,0.6701156727553034,0.4974699981798874,0.4278790297742553,0.4289900634185365
2025-04-09,74.37575366778229,12.058050757231875,4.643935547450279,2.8599463019728573,2.7443278627504477,1.2514985904630709,0.6744128113759773,0.4989653786205082,0.3955798504478008,0.4975292319048908
2025-04-10,74.3677663464064,12.029588946962502,4.6766133532874905,2.8873937606422744,2.7700459839275924,1.2573781127420702,0.6755231632265052,0.49910866742900845,0.3946647736432721,0.44191689173287974
2025-04-11,74.36637715891435,12.015140134927606,4.712955661491636,2.9049873427635955,2.7442648794671043,1.25921060540092,0.6737848646128684,0.5011203169653528,0.3940630982362709,0.4280959372203015
2025-04-14,74.35074564037453,11.995271540717686,4.721970831736498,2.9118194749180795,2.7278809777580975,1.2592416626801217,0.6828111272086654,0.5005713758984531,0.39437458555902377,0.45531278314885043
2025-04-15,74.3379114528205,11.997230990020709,4.718550091766054,2.9439941983941567,2.7158040306030564,1.258272331662256,0.6815124024729486,0.4991550377372541,0.3939183758220024,0.4536510887010581
2025-04-16,74.33435629057315,11.998860708848092,4.743755502253224,2.9550416796318895,2.6899239467857714,1.2568427142790188,0.6895620110468909,0.4985947750556432,0.38480445405981345,0.4482579174664998
2025-04-17,74.33640445227736,11.987177810890474,4.765273867253028,2.9575378366209497,2.7607928886401902,1.2580107918695231,0.6889896469697487,0.4988549146162486,0.38694680012912547,0.3600109907333524
2025-04-22,74.34178435632316,11.989692024918657,4.769857155743049,2.957505461305096,2.7361457299743464,1.260467463649921,0.6901730401783764,0.4987431662865354,0.3853484361659222,0.3702831654549389
2025-04-23,74.35160803849405,11.979065707351634,4.774184234727836,2.9628253122234356,2.7340557089298865,1.2639682488604387,0.6900670795248501,0.49861190968059943,0.38666774675073445,0.35894601345654
2025-04-24,74.34273042990998,11.986427981523754,4.778197655132815,2.9615844285876864,2.70468432108153,1.2644082519105435,0.6904282458858814,0.49874951329233197,0.3974453446609844,0.37534382801449634
2025-04-25,74.35131018141136,12.001289298570363,4.786339788661042,2.963010603767635,2.6688642817720467,1.2672158456796958,0.6912965700949186,0.4992170196145511,0.39637572652847247,0.37508068389991006
2025-04-28,74.35043027550286,11.997785028097049,4.773418554852,2.967805920721349,2.671442755026511,1.2675483406968797,0.691091230519035,0.49896466357452274,0.397973934006449,0.38353929700335526
2025-04-29,74.34905662313335,12.0081529199224,4.715416133561964,2.989290254285227,2.7019388183308495,1.2692322337783437,0.702775658261382,0.4996454869095106,0.39546801351416394,0.3690238583028066
2025-04-30,74.34485957283987,11.999688590828963,4.71633280758863,3.0010979866508367,2.700549634436724,1.2680762944938149,0.702341698744273,0.4992722801408735,0.4032655910236583,0.36451554325235186
2025-05-02,74.34219919828209,12.00663249578453,4.715326206452854,3.0082846504331013,2.68335139350175,1.2678830648604176,0.6938396903145182,0.49950083486419733,0.40330044463038833,0.37968202087615793
