date,CMB INTERNATIONAL SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,CHIEF SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-10-15,41.2592106668294,35.80222429022563,7.868922485468886,8.012326656394453,0.0,6.315885825870722,0.48818441166150517,0.25324566354940575
2024-10-16,41.27495268909102,35.799096514254316,7.876503265978878,8.015383676210243,0.0,6.31829558635004,0.46242598131982177,0.25334228679567794
2024-10-17,41.27558261984341,35.799642873494804,7.876623475726081,8.015506005524777,0.0,6.318392015017628,0.46090685713413615,0.25334615325916093
2024-10-18,41.281252861983695,35.7831913789419,7.88075831120066,8.016607137405746,0.0,6.319260005495009,0.4655493482309125,0.2533809567420704
2024-10-21,41.272433158344526,35.757233549017215,7.892809180808204,8.014894396288609,0.0,6.317909901110975,0.4913929923086314,0.25332682212184104
2024-10-22,41.28503388899066,35.760517799352755,7.8952189045612755,8.020394455639005,0.0,6.31983879831471,0.465591988764731,0.25340416437687
2024-10-23,41.28629438524715,35.74634384636522,7.896986535584527,8.02063933074833,0.0,6.320031752816536,0.47629224803834763,0.2534119011998901
2024-10-24,41.279992673545394,35.73783503266378,7.898833872641797,8.019415104707248,0.0,6.319067098113437,0.49148299651993405,0.2533732218084132
2024-10-25,41.30142634617147,35.742646834244525,7.902935157753276,8.023578998808834,0.0,6.322348126202621,0.45355975687975325,0.25350477993952536
2024-10-28,41.29322849072448,35.72181082525383,7.901366516527979,8.026566913504848,0.0,6.321093213222384,0.4824795785937858,0.2534544621726849
2024-10-29,41.30647279836271,35.73021351987048,7.903900785044445,8.029141338546598,0.0,6.323120628035555,0.4536151754895073,0.25353575465070105
2024-10-30,41.30584192439862,35.70981290568919,7.905307369224896,8.029018709431082,0.0,6.323024054982818,0.473463153875525,0.2535318823978618
2024-10-31,41.31467591390293,35.71439483050977,7.906998059913536,8.035318739402086,0.0,6.324376346221413,0.45065000534669497,0.25358610470356396
2024-11-01,41.29953424448347,35.70130564251355,7.904100175612736,8.032373826067039,0.0,6.322058486676338,0.4871344582728869,0.2534931663739788
2024-11-04,41.31972560463233,35.70195407391563,7.9079644936061,8.036300857103571,0.0,6.325149343803951,0.4552885276457916,0.2536170992926222
2024-11-05,41.29953424448347,35.68450790257311,7.904100175612736,8.032373826067039,0.0,6.322058486676338,0.5039321982133314,0.2534931663739788
2024-11-06,41.32414509672096,35.69507685725636,7.908810316902485,8.037160407053143,0.0,6.325825871711029,0.45533722458209824,0.2536442257739205
2024-11-07,41.31215153135263,35.680134422974106,7.906514931642862,8.034827770564423,0.0,6.323989918276942,0.48881081493928047,0.2535706102497518
2024-11-08,41.32667094526451,35.69267442926561,7.909293725741878,8.037651661012806,0.0,6.326212524067112,0.4538369854222059,0.2536597292258794
2024-11-11,41.31783182595942,35.674346125641655,7.907602053287705,8.03593253483256,0.0,6.324859447567832,0.4858225372769494,0.2536054754338793
2024-11-12,41.33109192328265,35.68579506380377,7.91013983342248,8.038511499961794,0.0,6.32688927943761,0.45388553526400244,0.2536868648276916
2024-11-13,41.329197102600936,35.68415905131575,7.909777193679514,8.0381429750298,0.0,6.326599223692655,0.4584492191081635,0.2536752345731838
2024-11-14,41.32667094526451,35.678921793343726,7.909293725741878,8.037651661012806,0.0,6.326212524067112,0.467589621344091,0.2536597292258794
2024-11-15,41.33172356878687,35.681755662193964,7.9133172356878685,8.038634349115139,0.0,6.326985970596326,0.45389247180364944,0.2536907418161812
2024-11-18,41.1863245260032,35.54709510393665,7.885479326886468,8.353003883347293,0.0,6.304728546409807,0.4705703190436305,0.2527982943729536
2024-11-19,41.19322508910348,35.550004569409325,7.8868004995887535,8.351357114570323,0.0,6.305784872208853,0.45998720565388246,0.2528406494653791
2024-11-20,41.196362473152675,35.55271215098478,7.887401178997395,8.35199317582903,0.0,6.306265137321208,0.45240597724260845,0.2528599064722996
2024-11-21,41.18507012654758,35.542966786970624,7.885239161222532,8.348180973700641,0.0,6.304536525195303,0.48121583139171886,0.2527905949715991
2024-11-22,41.19761756058921,35.55379529909973,7.887641476381252,8.349201029750027,0.0,6.306457263850594,0.4524197602327601,0.25286761009642483
2024-11-25,41.19134288803936,35.54685715156038,7.886440135857563,8.34640632377355,0.0,6.30549674825228,0.47062765584781513,0.2528290966690528
2024-11-26,41.19134288803936,35.54228795101817,7.90471693802641,8.349452457468358,0.0,6.30549674825228,0.45387392052637193,0.2528290966690528
2024-11-27,41.190715525906974,35.51433184075056,7.930488287794328,8.352371378963722,0.0,6.3054007127844285,0.4538670078284444,0.25282524597154954
2024-11-28,41.1762914693747,35.501895525342185,7.980999071268707,8.33422146435042,0.0,6.303192704130571,0.4506630532421857,0.25273671229122574
2024-11-29,41.155613720059655,35.48102383053839,7.984599933043188,8.334601454788935,0.0,6.30002739142344,0.4915238761907661,0.2526097939556259
2024-12-02,41.16876988415813,35.48779930890658,8.005419146636628,8.332699069916124,0.0,6.3020413133819435,0.45058073158479595,0.2526905454157977
2024-12-03,41.14121423247182,35.46100369654837,8.060909381322542,8.327121712277712,0.0,6.297823143739446,0.459406422562636,0.2525214110774754
2024-12-04,41.130577607445936,35.45183562977157,8.093804179213432,8.324968823189463,0.0,6.296194908294553,0.45016272774279886,0.25245612434224535
2024-12-05,41.125574039718984,35.44448161552264,8.092819561448861,8.32699735409507,0.0,6.295428971138348,0.4622730452236854,0.25242541285240716
2024-12-06,41.130577607445936,35.44423152964079,8.099887459318063,8.326489643215622,0.0,6.296194908294553,0.45016272774279886,0.25245612434224535
2024-12-09,41.12057168922001,35.43560894024631,8.09943743348031,8.324464041356242,0.0,6.294663220313213,0.4728599665500989,0.25239470883381476
2024-12-10,41.12932660137478,35.44011192894945,8.105724192469129,8.326236389074761,0.0,6.296003406533244,0.45014903582943,0.2524484457692074
2024-12-11,39.21326972987864,33.78764372399194,7.778857167713031,7.939799040148472,0.0,6.002696863808377,5.037045629195726,0.24068784526381418
2024-12-12,39.18599765275222,33.76414506570845,7.787936305547909,7.9907848790877605,0.0,5.998522103249924,5.032093542170769,0.24052045148296794
2024-12-13,39.18599765275222,33.759798310561166,7.7922830606951905,7.9907848790877605,0.0,5.998522103249924,5.032093542170769,0.24052045148296794
2024-12-16,39.16897185974771,33.730647240285606,7.839587527336452,7.987312989702666,0.0,5.9959158254522285,5.037148608918562,0.24041594855678017
2024-12-17,39.16897185974771,33.71181948527814,7.858415282343911,7.987312989702666,0.0,5.9959158254522285,5.037148608918562,0.24041594855678017
2024-12-18,39.1587634836748,33.685658437703616,7.899804531962644,7.985231303844205,0.0,5.99435314558749,5.03583580684862,0.24035329037862882
2024-12-19,39.145160589963666,33.67395678038472,7.897060313508662,7.98101000159215,0.0,5.992270839062659,5.070271678559539,0.24026979692859934
2024-12-20,39.15933047608016,33.66732306266651,7.91874203637206,7.983898992239083,0.0,5.994439939766014,5.035908722344492,0.24035677053168078
2024-12-23,39.1604645101503,33.650922359618896,7.934899076192408,7.9841302018476155,0.0,5.994613535663607,5.034606585387044,0.24036373114013498
2024-12-27,39.152527650703576,33.62817765938966,7.969482888412763,7.982512015750768,0.0,5.993398575482078,5.0335861949157445,0.24031501534541666
2024-12-30,39.137229932130296,33.61214419055612,7.9953113468300945,7.977945964719332,0.0,5.991056828212957,5.046090618352315,0.24022111919887704
2025-01-02,39.11345722756526,33.57437269506111,8.048304288090245,7.973100007231181,0.0,5.987417745317811,5.063272832453539,0.24007520428085907
2025-01-03,39.110629067245114,33.51843817787419,8.095444685466378,7.969631236442516,0.0,5.986984815618221,5.04410701373825,0.274765003615329
2025-01-06,39.12420796805833,33.51271591007725,8.102595260828053,7.972398229320371,0.0,5.989063449353354,5.024158782513092,0.2748603998495501
2025-01-07,39.13269957025655,33.518542634312915,8.08264965056214,7.974128575769414,0.0,5.990363328558406,5.026696184399011,0.2749200561415694
2025-01-08,39.125905993663466,33.48668315900641,8.107287010112408,7.972744238531313,0.0,5.989323380061629,5.043183889588126,0.2748723290366448
2025-01-09,39.13269957025655,33.47079336140412,8.131845871134841,7.972681628105511,0.0,5.990363328558406,5.026696184399011,0.2749200561415694
2025-01-10,39.137229932130296,33.47177401849413,8.132787288540296,7.950450776377292,0.0,5.991056828212957,5.0417492728246245,0.27495188342040144
2025-01-13,39.13949550644727,33.39411568908378,8.207065225256516,7.950911011736784,0.0,5.991403638258151,5.0420411293940575,0.2749677998234417
2025-01-14,39.138929088277855,33.36903039073806,8.232995658465992,7.950795947901591,0.0,5.9913169319826345,5.041968162083936,0.27496382054992763
2025-01-15,39.12081235896546,33.32754730081583,8.272579991899555,7.945669154660649,0.0,5.988543655615344,5.070010993461784,0.27483654458138057
2025-01-16,39.115154320094874,33.29814005958752,8.340805877758815,7.9445199733881,0.0,5.987677533192561,5.038905440976541,0.27479679500159093
2025-01-17,39.08914840723825,33.21963346245014,8.458114123836504,7.9392380181534365,0.0,5.983696594785223,5.0355552986066945,0.27461409492975664
2025-01-20,39.06148446639802,33.17157011424528,8.538787064719731,7.9321749931395065,0.0,5.979461848433641,5.04210176639658,0.2744197466672444
2025-01-21,39.056407590330124,33.15137336452647,8.566559801288161,7.9311440372007045,0.0,5.978684689368339,5.04144643733934,0.2743840799468561
2025-01-22,39.04513036699102,33.13458262350937,8.592960471226863,7.927410273438627,0.0,5.976958392284815,5.048653018797101,0.27430485375220165
2025-01-23,39.02203240653902,33.084681201033085,8.681662746908682,7.921277793007921,0.0,5.973422598005974,5.042780671505042,0.27414258300027416
2025-01-24,39.02822673747403,33.07983144770261,8.683040868159779,7.92109212652967,0.0,5.97437081505426,5.039251904871854,0.2741861002078042
2025-01-27,39.024847767741186,33.07408155608785,8.682289111425355,7.9189633776802975,0.0,5.9738535684395835,5.051802256789125,0.27416236183659926
2025-02-03,38.996712423578266,33.03004960203022,8.756777021571116,7.911812204406505,0.0,5.969546660514477,5.061137386088361,0.27396470181105087
2025-02-04,38.99502559296374,33.02862086367241,8.756398240934324,7.9114699733256435,0.0,5.969288443515248,5.0652440343161995,0.2739528512724389
2025-02-05,39.02878995598528,32.93022584602064,8.763980085143228,7.921206436250812,0.0,5.974457031531856,5.085504004617937,0.29583664045024893
2025-02-06,39.033296289347206,32.91815203429215,8.764991989839364,7.920677760618876,0.0,5.975146852944997,5.091864274683563,0.29587079827384644
2025-02-07,39.03949419712455,32.9089439344073,8.766383740400716,7.9204919452624285,0.0,5.9760956175298805,5.09267278711242,0.2959177781627115
2025-02-10,39.04287570376786,32.9031326692652,8.7671430633752,7.928396131081277,0.0,5.976613252490256,5.0858957701746785,0.29594340984553197
2025-02-11,39.02597402597402,32.886002886002885,8.763347763347763,7.953823953823953,0.0,5.974025974025974,5.101010101010101,0.29581529581529586
2025-02-12,39.036113276175634,32.87000952628388,8.781501688750325,7.955890418867815,0.0,5.975578072226552,5.085014866776364,0.2958921509194307
2025-02-13,39.00908697533536,32.84869464878119,8.824462714553585,7.9503822299149,0.0,5.97144093466032,5.100245204096351,0.2956872926583009
2025-02-14,39.0175286734473,32.85724590636947,8.826372358075453,7.950660030296472,0.0,5.972733174637524,5.079708576787131,0.29575128038664067
2025-02-17,39.019217451523545,32.85433979686057,8.826754385964913,7.951004155124654,0.0,5.9729916897506925,5.079928439519852,0.295764081255771
