date,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,CITIBANK N.A.,CORPORATE BROKERS LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-11-20,33.80751096319907,10.653155638362735,9.865308757040014,9.164326963071574,0.0,8.736206987353693,8.220616042116017,8.47552988004522,6.544028689668643,4.5333160791430345
2024-11-21,33.765319815687334,10.640576252251478,9.853659670874906,9.153505605416463,0.0,8.744057515318694,8.301740810358673,8.465521863033375,6.536301414633439,4.539317052425639
2024-11-22,33.76759061017849,10.640576252251478,9.853659670874906,9.153505605416463,0.0,8.744057515318694,8.299470015867518,8.465521863033375,6.536301414633439,4.539317052425639
2024-11-25,33.76529038911625,10.639851424771415,9.852988447518266,9.152882075990572,0.0,8.750273796586164,8.294363383044868,8.469486478118565,6.535856167048064,4.539007837805837
2024-11-26,33.75535512400719,10.637436046198893,9.850751696625668,9.150804257949643,0.0,8.748287375630811,8.310641454166285,8.47437417240489,6.53437244642935,4.537977426587272
2024-11-27,33.69398808094532,10.63526314292095,9.84873948893212,9.148935028138855,0.0,8.771466634609979,8.356606717099206,8.46810379534806,6.533037673722236,4.54385943828328
2024-11-28,33.67499669640764,10.632849846857065,9.846504666537651,9.146859001566176,0.0,8.769476261111992,8.377401937426018,8.477527987329909,6.53155523234854,4.542828370415012
2024-11-29,33.63130234312591,10.639126696033955,9.852317315601782,9.15225863150754,0.0,8.786005537872198,8.382347336751012,8.473450553107776,6.537681465261219,4.5455101207386095
2024-12-02,33.58580665473018,10.635504532779699,9.848963026968004,9.151412394768627,0.0,8.839757085873911,8.388572357986126,8.470565709068683,6.535455667012166,4.543962570812607
2024-12-03,33.54799760809637,10.636470201801746,9.84985728059416,9.149973394855985,0.0,8.870068643802515,8.38479417647032,8.48041448161974,6.5360490650087675,4.5443751477503955
2024-12-04,33.54572768987324,10.636470201801746,9.84985728059416,9.149973394855985,0.0,8.870068643802515,8.382524258247189,8.484954318066002,6.5360490650087675,4.5443751477503955
2024-12-05,29.707713289108494,9.409985427073032,8.714076353397736,8.10493652077353,11.549011487726995,7.843250185234095,7.361719856002582,7.51057585472763,5.778364954865857,4.02036607109005
2024-12-06,29.71129321832975,9.411119377756954,8.715126443529892,8.105913206484907,11.538352697690128,7.844195336422762,7.362606980358964,7.511480916982309,5.77906127697425,4.020850545470087
2024-12-09,29.716503715882048,9.411497422052602,8.715476529816716,8.106238820699934,11.538816192864658,7.84451043744123,7.35486874384998,7.511782652875623,5.77929342163869,4.021012062878522
2024-12-10,29.72486204166443,9.414144582778698,8.717927921571325,8.108518852886123,11.441608553850763,7.88890717582644,7.360955564991902,7.540013301604068,5.780918956650207,4.022143048176044
2024-12-11,29.708091476040703,9.410741363830917,8.714776385366713,8.105587618427599,11.437472405453935,7.8860553311217,7.35026122836941,7.547329265674987,5.81899588467713,4.020689041036906
2024-12-12,29.699144593796493,9.40790722704765,8.7121518452421,8.105154273312698,11.434027898799393,7.883680368446101,7.376155871306636,7.545056313666181,5.8172434371662645,4.019478171216481
2024-12-13,29.69568952965085,9.402998765006187,8.707606385173268,8.098918822554682,11.428062332752893,7.8755537846789165,7.2699665493746295,7.701654519269868,5.802168254542612,4.017381056996096
2024-12-16,29.815811849509384,9.43784611663759,8.739876624610208,8.128933276357877,11.269002426774211,7.898698088244606,7.089454448718141,7.726168476233614,5.86193929084569,4.03226940206868
2024-12-17,29.802739927750277,9.436895764101537,8.738996554749738,8.130128644265666,11.167171770794834,7.897902721625261,7.131032853290405,7.741501828798903,5.921766565605563,4.031863369017817
2024-12-18,29.858681318964685,9.439937566138248,8.741813402385183,8.132749235028461,11.170771294058186,7.894404756570955,7.135345972138371,7.66945815872406,5.923675333281976,4.0331629627098735
2024-12-19,29.85384551245753,9.441944327362,8.743671754947187,8.136493107163233,11.173145999453775,7.896082965270865,7.161042766711578,7.634818625604494,5.9249346002927625,4.034020340736575
2024-12-20,29.89062957719194,9.449751222591097,8.750901296548133,8.143220614445372,11.081551219437037,7.902611693919631,7.168980402847542,7.645164656196078,5.92983352175004,4.037355795073126
2024-12-23,29.893809122738435,9.462015840323126,8.754785493556346,8.148852641641671,10.985592061543231,7.906119366976201,7.2165486954094,7.646540501303967,5.9365006662578015,4.049235610249818
2024-12-27,29.914777958862558,9.463543299259772,8.756198783870612,8.158239646073087,10.987365472310232,7.9336281298316935,7.225785197451221,7.516612520824044,5.951584177040298,4.092264814476483
2024-12-30,30.153681553670218,9.537833740599979,8.824936449198061,8.228384399243634,10.37808481756831,7.890154863553642,7.339453104964648,7.528843585488311,5.994237689130673,4.124389796582523
2025-01-02,30.14393139058722,9.536575807568742,8.82565440675147,8.222952157770864,10.378929132360556,7.8907967714375635,7.35225354261723,7.523354432488297,5.9947253536312175,4.1308270047868385
2025-01-03,30.100512475868317,9.546672579875866,8.834998496790119,8.22962209959186,10.389917739419921,7.899151088535296,7.366145807734345,7.492634923114368,6.001072220490003,4.139272568579904
2025-01-06,30.089485053375032,9.543175124740252,8.831761765813203,8.216430669324655,10.386111358625742,7.896257208357627,7.363447195807583,7.51227822954795,5.998873707795538,4.16217968661242
2025-01-07,30.0159545410909,9.52049818225115,8.81077531727559,8.444683411516865,10.361431391331172,7.877493749838578,7.305340629127417,7.524884097292488,5.984618901371795,4.154319778904042
2025-01-08,30.033726200503352,9.52194822724826,8.812117266029205,8.450031139813008,10.363009516914966,7.878693552641231,7.296299443236228,7.503691735102907,5.9855304047964495,4.154952513714393
2025-01-09,29.993749619664133,9.504775234628461,8.79622446540031,8.4185137019632,10.344319656215703,7.872592623464675,7.463552928299336,7.48610448866663,5.974735400768492,4.145431880929058
2025-01-10,31.517657352446687,9.505854319883483,8.797223108280985,8.387032075993986,8.824991538910329,7.873486405633012,7.460345598463506,7.512093367450437,5.975413717584457,4.1459025153531215
2025-01-13,31.5260887188242,9.501674228752185,8.793354629651134,8.37321174824304,8.82111084942949,7.872050574884263,7.432139720639939,7.490552003264685,5.972786097483605,4.217031428827456
2025-01-14,31.503246865358992,9.49051965835867,8.783031597009709,8.359333813414855,8.810755232140357,7.860785048659968,7.5185458104278196,7.495926870325242,5.965774294998504,4.2120808093058795
2025-01-15,31.406590812087533,9.474794017672908,8.768478252830644,8.34346181736648,8.796155950337194,7.847759852397468,7.483859862949628,7.497651224961908,5.955889101526208,4.425359107870032
2025-01-16,31.32442564361204,9.449398311157617,8.744975715479518,8.321098470233007,8.772579227237905,7.830755749367932,7.512167652972769,7.511814976141514,5.939925270399342,4.592858983398353
2025-01-17,31.27780734907022,9.444449636709521,8.740395948975092,8.31271220781776,8.767985004702648,7.826654762235194,7.514276233542192,7.5260091859852825,5.936814516101418,4.652895154860672
2025-01-20,31.277159845697312,9.43817608623984,8.734590071743478,8.299138811748863,8.762160801222267,7.821455844823552,7.531426746703438,7.563280933313779,5.932870940040497,4.6397399184669705
2025-01-21,31.266096656607896,9.442737841437014,8.738811762596763,8.297108408821114,8.766395817840756,7.823222314677017,7.510900404221099,7.556867116708808,5.935738475525913,4.662121201563622
2025-01-22,31.275536184609713,9.44254768026533,8.738635777335729,8.29895515386526,8.766219277082326,7.823064767877912,7.508735311942457,7.5526872636084805,5.9336051044115115,4.660013479001278
2025-01-23,31.263953260676413,9.440266343467846,8.736524506942006,8.298963459696324,8.764101342464594,7.821174701115383,7.482761004772079,7.550862520545719,5.932171534561001,4.709221325758633
2025-01-24,31.27138394157044,9.443118186758968,8.739163754384434,8.301470522781699,8.766748920690342,7.823537427312775,7.493077325589429,7.516892364763505,5.93396360514218,4.710643951006231
2025-01-27,31.26874024584842,9.434872345300924,8.738987754946189,8.303317254360321,8.76657236570995,7.823379867821843,7.492926421288158,7.526810562056231,5.933844100085354,4.710549082582609
2025-02-03,31.268864975839094,9.434302348459038,8.738459799162657,8.306843208250243,8.766042743434234,7.822907227424144,7.4944875394245605,7.524342043974911,5.933485613793913,4.710264500237205
2025-02-04,31.28294031064673,9.42822666471696,8.732832237508216,8.287406123523326,8.760397418384063,7.829944267096439,7.5097860718979295,7.531571359404758,5.929664453442456,4.707231093379128
2025-02-05,31.309366290295443,9.430124475090308,8.734590071743478,8.29108720059933,8.762160801222267,7.831520358760469,7.485129982593625,7.510945460841814,5.930858037253114,4.71421732160015
2025-02-06,31.30743872743118,9.42348547902465,8.728440745796126,8.277204166881058,8.755992064930435,7.82600681193643,7.540204871424026,7.503646119488122,5.926682594682943,4.71089841840503
2025-02-07,31.271218327770526,9.417423714931653,8.722826077124061,8.25780841899665,8.750359673559332,7.820972644144719,7.6298335613493835,7.4988193138741135,5.922870188771881,4.707868079477675
2025-02-10,31.266065596658017,9.416477268684451,8.721949437582763,8.258988503220547,8.749480266905731,7.818176650680949,7.629066766994634,7.510125624760082,5.922274943359494,4.707394941153329
2025-02-11,31.192212412399144,9.414206573661684,8.719846221421172,8.25699692573862,8.747370411943308,7.8162913708357085,7.6272270892210985,7.508314628525511,5.920846842398418,4.796687523855336
2025-02-12,31.212155251501866,9.420832497293604,8.725983439113726,8.25074286378004,8.75352700176064,7.8217926469446155,7.584333232827584,7.505555466404797,5.925014063364633,4.800063537008498
2025-02-13,31.181503259471405,9.412187143232408,8.71797573741805,8.349003273283786,8.745494023758305,7.814614707325636,7.579382280067927,7.49866773281526,5.919576768474816,4.78159507415241
2025-02-14,31.211255662217606,9.413889331244189,8.719552377742065,8.340465998562248,8.747075640746766,7.793924164840171,7.624960627587464,7.49399555010105,5.9327039440733405,4.7221767028851
2025-02-17,31.1657190537225,9.408028829523554,8.71412412700373,8.339290116158521,8.741630255737514,7.789072152630197,7.694516697316612,7.481297509296647,5.927002425387091,4.739318833223636
2025-02-18,30.99536395210405,9.409351530729321,8.71534927019779,8.344479497802485,8.742859266095492,7.790167240168169,7.876360674785232,7.488374732057721,5.913776438352312,4.723917397707433
2025-02-19,30.965756233040093,9.404629304811332,8.710975339850554,8.342299154808847,8.738471529439162,7.78625762646877,7.876422725057678,7.482609116782522,5.910808519864075,4.781770449876968
2025-02-20,30.960741105583246,9.408595655930757,8.714649146193228,8.34782578134453,8.742156932149838,7.789541438158945,7.833553494028048,7.523922706274505,5.895226604850966,4.783787135485937
2025-02-21,30.98240756224242,9.410296545036651,8.716224583414308,8.345317563261819,8.743737342237768,7.760819577707173,7.8430043281826,7.519256872289236,5.896292345911125,4.782643279716898
2025-02-24,30.943106190442514,9.398968886534886,8.705732415071571,8.333265622311934,8.733212055370561,7.741446217135703,7.869675844770227,7.51823056555756,5.889194675205277,4.867167527599765
2025-02-25,30.984643047355913,9.406706500137792,8.71289932820548,8.334102193283861,8.74040159086243,7.7317560577212205,7.75969604347514,7.58666490640406,5.892034995760812,4.8510953367932865
2025-02-26,30.981052323051543,9.405006908451599,8.71132509271077,8.33460393969948,8.738822386294114,7.7303590939363716,7.76632419684545,7.587301698831661,5.901008137066892,4.84419622311212
2025-02-27,30.95294674444551,9.405006908451599,8.71132509271077,8.332596398370478,8.738822386294114,7.7323666352653735,7.7944297754514835,7.589309240160663,5.901008137066892,4.842188681783118
2025-02-28,12.991246862517034,3.9417466993285646,3.6510166622114695,3.492287105137425,3.662541094599204,3.2533446547678833,3.2869284847128637,3.1849738162027035,2.4731804637051455,2.02941703708829
2025-03-03,30.953948532511415,9.393126941409228,8.700321352255907,8.322071050377266,8.72778391253765,7.7526745520191165,7.816664302431018,7.573707761426402,5.893554258205611,4.866147336826387
2025-03-04,30.97989521409467,9.401609566893955,8.708178327689998,8.333600072646744,8.735665688511029,7.741614393286798,7.777566504632986,7.5624859836434455,5.8988765341482345,4.860507714452137
2025-03-05,31.01722573380517,9.425760652915272,8.730548110479276,8.25505893084086,8.556908950532023,7.695106189632561,7.972587212819766,7.459182433848698,5.914029713355655,4.973592071770719
2025-03-06,31.00432803984141,9.423675034896961,8.728616320662045,8.255243877628567,8.555015581482518,7.701449614348199,7.944673295771704,7.461555008661833,5.922778759201374,5.002664467505385
2025-03-07,31.001692906564198,9.42348547902465,8.728440745796126,8.257089310245073,8.554843498570577,7.701294700793318,7.95859388945253,7.4493360065709595,5.922659623355746,5.0025638396268235
2025-03-10,30.988687014007095,9.416477268684451,8.721949437582763,8.242908585385711,8.548481293970283,7.695567277190326,7.978804979902314,7.439775984232676,5.918254963900785,5.049093195143591
2025-03-11,30.99556278425794,9.413071636768368,8.718794993672631,8.237918132105733,8.545389587815412,7.692784042145654,8.012086037114539,7.421011158280118,5.9161145246030005,5.047267103236605
2025-03-12,30.972565122914475,9.397558805170236,8.704426336586547,8.3610595949334,8.53130670448768,7.680106260867493,8.024959412580374,7.380697940333134,5.906364711590111,5.0409551105365535
2025-03-13,30.923181678919665,9.39718179935216,8.70407713745516,8.35871829976595,8.530964450469368,7.679798154815291,8.110889925942038,7.348307909386141,5.9061277634734655,5.040752880420761
2025-03-14,30.822324061024748,9.379308799792684,8.687522390493244,8.34081835318325,8.514738955728417,7.66519153849471,8.173543575368418,7.33032766008069,5.894894585147379,5.191330080686458
2025-03-17,30.786894230307833,9.374616673017346,8.683176339276692,8.338646799771736,8.510479341774769,7.66135692218944,8.24149260728463,7.322658455193211,5.891945583967104,5.188733047217239
2025-03-18,30.790127539104468,9.374991870391163,8.68352386334861,8.338980534844815,8.51081995404835,7.661663550299937,8.249826991918258,7.308943586297945,5.892181395476723,5.188940714269734
2025-03-19,30.77519349142776,9.371053795223593,8.679876247418271,8.335477648376099,8.50724488441842,7.658445178765665,8.27236537592103,7.321875729982249,5.891706609535073,5.18676103893184
2025-03-20,30.769038729493907,9.371616174818893,8.680397147777818,8.335977880543043,8.50775542475249,7.658904780577197,8.274862234493561,7.322315133447413,5.8920601850934995,5.187072309002179
2025-03-21,30.763961282740347,9.370678912989378,8.67952901524231,8.327143338165717,8.506904558235366,7.680141160692901,8.272034445922959,7.321582823635503,5.891470916070346,5.186553546305171
2025-03-24,30.721614518103163,9.362345534458875,8.671810278806872,8.319737979582948,8.499339337351707,7.673311183478441,8.332624888102625,7.315071713642481,5.8802363045546295,5.2239082619182575
2025-03-25,30.81009288691386,9.395420828887985,8.702446050275597,7.985822473008944,8.529365803476157,7.780639262805658,8.18557881337179,7.352947369911453,5.899004508312958,5.3586820030355975
2025-03-26,30.771988479312856,9.395420828887985,8.702446050275597,7.9778004924613635,8.529365803476157,7.780639262805658,8.215661240425215,7.348936379637662,5.899004508312958,5.3787369544045465
2025-03-27,30.832320254842045,9.397305453926762,8.704191671682413,7.969371270309561,8.531076706760945,7.7621410050404585,8.175185372001097,7.340381013795801,5.900187788104539,5.387839463536376
2025-03-28,30.927381885495116,9.425665832069125,8.730460283301221,7.770095679137906,8.556822870121437,7.779530723679888,8.111331634361372,7.376617402435161,5.917994121803276,5.4040995675955
2025-03-31,12.933612079823028,3.9417466993285646,3.6510166622114695,3.29743652560433,3.5784027257028472,3.2533446547678833,3.382846225254711,3.0848491572160386,2.4748632310830727,2.260797551553272
2025-04-01,30.92357733898188,9.416236712372733,8.721726623899064,7.975920897990623,8.447765992682738,7.771748342288245,8.06502850122774,7.363208266860484,5.912073959139843,5.4027133645566545
2025-04-02,31.084246209041456,9.44490205581176,8.748277707595468,8.002217622520682,8.473483072750893,7.763150544086442,7.633951522978949,7.379575514736178,5.930071768206493,5.540123982271681
2025-04-03,31.078351746990567,9.417457601234776,8.72285746408694,8.251447710131075,8.448861311728411,7.740592826576777,7.547442857028276,7.344060974642163,5.912840505847277,5.536087001733736
2025-04-07,31.204994283094596,9.417457601234776,8.72285746408694,8.25747830708841,8.448861311728411,7.740592826576777,7.408739127009579,7.334009979713272,5.910830306861499,5.55417879260574
2025-04-08,31.248088730678862,9.413483776371399,8.71917673523864,8.256003302086656,8.445296199298982,7.727279823934256,7.291079915315511,7.328905943275747,5.908336151280321,5.662349422519626
2025-04-09,31.195758418762743,9.42864013250544,8.733215209297166,8.283384136704981,8.458893706863114,7.729658346025875,7.524203509551401,7.077057226613495,5.8977231192530235,5.6714661944227664
2025-04-10,31.21824930266018,9.43604656584647,8.740075368916317,8.301975944039516,8.465538380060764,7.747815187861648,7.516014791961033,6.996007256559884,5.902355928707275,5.67592127338692
2025-04-11,31.249972397733426,9.44746382711622,8.75065053122692,8.320087438334015,8.475781362945575,7.7571897526915565,7.424278689503469,6.982289518626353,5.909497557277551,5.682788924544911
2025-04-14,31.208701101940246,9.453287737791424,8.756044889752806,8.326124406447756,8.481006277744264,7.7619716900492435,7.628622265057977,6.784809057889592,5.9131404805571455,5.686292092769552
2025-04-15,31.1934249226171,9.4559972052074,8.758554515925166,8.340621362986585,8.4834370733364,7.764196398527526,7.6106244990141905,6.790386861309891,5.91483528366719,5.68792187740855
2025-04-16,31.204261034453985,9.458670032036823,8.76103020399794,8.342978918310394,8.485834996868235,7.766391021896435,7.584509770315183,6.790287232259179,5.916507167667863,5.689529622193967
2025-04-17,31.191906413235042,9.456760715863313,8.759261712591806,8.341294814252421,8.484122056047763,7.7648233072031765,7.552699943756071,6.784879375918671,5.915312868386077,5.748938792745654
2025-04-22,31.231168744172095,9.475409493886673,8.776535019195899,8.20908506074048,8.49883021683417,7.8003612672438924,7.567593904696829,6.74971753305874,5.858210545355616,5.833088214815605
2025-04-23,31.280550671506813,9.486091452637744,8.786429112439349,8.208215201944082,8.50841124379318,7.803080338281025,7.4674413361704435,6.755301875249284,5.864814709897629,5.83966405808045
2025-04-24,31.46085353302599,9.50569648244844,8.804588140901071,8.406053403727826,8.525995689073836,7.784713489344538,7.077067600330708,6.716508263027814,5.876935599496451,5.841587798623329
2025-04-25,31.43527532672708,9.488177313393068,8.788361127090122,8.398662074298048,8.479902709716352,7.770366122802877,7.236174464289877,6.6960284401565096,5.866104301812454,5.840948119713615
2025-04-28,31.36019586474227,9.465515916586392,8.767371159027421,8.56692967699536,8.459649458344707,7.751807516210079,7.216871254463721,6.673974391148846,5.850073343608436,5.887611418872772
2025-04-29,31.326188443338438,9.460737162836532,8.762944870151903,8.673673629100511,8.42508696756806,7.729719009247145,7.184955629026719,6.725129777617354,5.847119879669007,5.8644446314443295
2025-04-30,13.043412651232774,3.9417466993285646,3.6510166622114695,3.6138224548571465,3.4976298915623443,3.216323772453486,2.995241794341418,2.79356212409685,2.4361595813907484,2.45347441632593
2025-05-02,31.407789436668637,9.479881187598705,8.780676895753752,8.693248535823866,8.3510767684984,7.735242660037496,7.203541603351457,6.716479476907821,5.8549046174723935,5.7771588178874715
