date,THE BANK OF EAST ASIA LTD,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,EAST ASIA SECURITIES CO LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-07-18,29.613828555991457,23.58301062275342,28.768058861221196,2.01234634889506,5.482479414238084,3.1890253570002733,1.126264183170644,2.6858964639105123,2.0846311554038324,1.4544590374155202
2024-07-19,29.620455219226788,23.586566472909492,28.791135516720733,2.0127966500623593,5.48370622436512,3.186870126589746,1.1265162064253127,2.652071451438921,2.0850976316857026,1.4547845005758242
2024-07-22,29.511150820709798,23.499528125850972,29.05579792623242,2.0053690961796202,5.459754713247935,3.1751100466125637,1.122359174554883,2.6441107172493923,2.077403275174508,1.4494161041879097
2024-07-23,29.51401900746942,23.497524252261247,29.058621857274915,2.005563997866944,5.460285346440604,3.1699874332273716,1.1224682565674267,2.6443676981918256,2.0776051778588345,1.4495569728414053
2024-07-24,29.51264546840638,23.494266186601767,29.039865359086374,2.005334705696456,5.460232722926101,3.1570489320973625,1.1223399269887513,2.667216797878273,2.089372091966652,1.4516778083518862
2024-07-25,29.51382645852554,23.495492174287975,29.050459869726236,2.0054149519920843,5.4564495808441125,3.1477428263782414,1.1223848390033497,2.6673235303190275,2.089169869637284,1.4517358992861507
2024-07-26,29.51370835526033,23.49568398449528,29.050915281391752,2.0054069270735173,5.456427746179168,3.148873551714738,1.122380347640141,2.6675986870462642,2.0891615095629463,1.449843609635858
2024-07-29,29.5118525709304,23.490205232497626,29.049088596899907,2.005280829644296,5.456084652963403,3.156678301288506,1.124596272860189,2.6674309518439516,2.0890301457524254,1.4497524453192894
2024-07-30,29.518433223250444,23.496586662063375,29.053279051634117,2.005727973920048,5.438719321662178,3.1548093030216826,1.1248470391261942,2.668025744584923,2.089495964732859,1.4500757160041728
2024-07-31,13.096815890768593,10.425154049130974,12.890435067626408,0.8899066492697333,2.4126847417078774,1.3997340678506787,0.49907508522871813,1.1837566616217507,0.9270730511894273,0.6440075891088021
2024-08-01,29.5118525709304,23.493063356328197,29.047373722601566,2.005280829644296,5.44007915951221,3.154105989840993,1.124596272860189,2.6702890756745217,2.0896017705185397,1.4637572520890827
2024-08-02,29.517083106605828,23.496941288351326,29.0525219363292,2.0056362357609903,5.39501938311488,3.154665008081691,1.1533818946791832,2.6707623445836983,2.08997212126429,1.464016681228911
2024-08-05,29.512780433922114,23.493801986476807,29.060291479717577,2.005343876376633,5.394232957083418,3.15534844151554,1.1532137674711456,2.6715163159756607,2.0896674683308207,1.463803273130283
2024-08-06,29.50637093490543,23.48869967152998,29.05398025092364,2.0049083616804646,5.417636752796881,3.154663172203878,1.15296331589051,2.670936123904682,2.089213640484493,1.4606277756800505
2024-08-07,29.51581748441296,23.496219646277268,29.066998026417597,2.005550238858057,5.396503162229991,3.152528788089417,1.1533324404117176,2.6620723052006388,2.0898825082395343,1.4610953998628238
2024-08-08,29.515480003491458,23.495950992838743,29.06666567725314,2.005527307596096,5.3975848492036596,3.1524927423888007,1.1533192533233032,2.6620418673306685,2.0898586127307928,1.4610786938433409
2024-08-09,29.520205438792544,23.50171395307174,29.07131925727488,2.0058483929904547,5.375577541587237,3.1578576429416647,1.153503900007431,2.6624680608606863,2.090193199586969,1.4613126128863902
2024-08-12,29.627523756744058,23.58715253227305,29.18131139673009,2.013140492499986,5.025263871988478,3.16847698099414,1.1576973700886597,2.672147248035844,2.0977919278152823,1.469494422830416
2024-08-13,29.648791770474688,23.604371625357025,29.20627903879253,2.0145856183224375,4.943878216390848,3.1733357083906357,1.1585284190742287,2.674926855319747,2.099584958966086,1.4757177889117745
2024-08-14,29.657351194016503,23.62387730033902,29.243129592594602,2.0152452846759292,4.831178484572096,3.192470456646261,1.1589077736227154,2.695621797690247,2.100272457944104,1.4819456578985215
2024-08-15,29.54820569397857,23.531785136270408,29.13550851810357,2.007828743904769,5.185999246476918,3.1867311575830803,1.154642741063927,2.681408690380671,2.091398296542406,1.4764917756956828
2024-08-16,29.546937352379466,23.527913413913357,29.13425789131942,2.007742558884056,5.188065946138502,3.1814434302265515,1.1545931786155077,2.689592326621655,2.0913085243414384,1.4781453775600473
2024-08-19,29.546852800144347,23.521836674748105,29.13417452001789,2.0077368134790796,5.188051099842709,3.181434326130592,1.154589874603564,2.6958802035684006,2.091302539802061,1.4781411476632556
2024-08-20,29.547952016947583,23.52843520748713,29.135258384157243,2.0078115063086943,5.1873855890757525,3.1729674910414523,1.1546328282338405,2.6959804970527634,2.0913803414856433,1.478196138209899
2024-08-21,29.54566911966152,23.528620439446737,29.13300737189569,2.007656381261921,5.187843260623001,3.1727223451555404,1.1545436204217912,2.696344505485597,2.0912187598469916,1.4823741962012096
2024-08-22,29.544908232287874,23.52601150346492,29.132257111768705,2.0076046782395616,5.189140376493672,3.1700653458701544,1.1545138875475907,2.6962750667302617,2.09116490484904,1.4880588927482221
2024-08-23,29.54304845034982,23.521669340920408,29.13042330524051,2.0074783042840227,5.1882414812300555,3.173299304836709,1.1544412136351043,2.6906689564191186,2.091033270975313,1.4996963721089378
2024-08-26,29.534428883378737,23.517094926145614,29.123354337538803,2.0068925964916855,5.195309007828108,3.1723734536699513,1.154104390460887,2.6898839189066277,2.090423184939398,1.516135300640181
2024-08-27,29.532739361974613,23.5206120648897,29.12254640894992,2.006777791901729,5.19701398961643,3.1701897973598556,1.1540383697472996,2.6897300436963247,2.0903036019696857,1.5160485698944437
2024-08-28,29.5317257419123,23.519804792527506,29.12154686749378,2.006708915452256,5.197979681874665,3.181235611575474,1.159719079503041,2.6750509146963846,2.0902318587547635,1.5159965362098253
2024-08-29,29.53174263500985,23.518960198338203,29.121563525955807,2.006080827952975,5.197982655286331,3.182667511802268,1.1597197428996777,2.6750524449115987,2.090233054434657,1.5159974034086334
2024-08-30,29.530728914444882,23.518152875386953,29.125139985770616,2.0060119662736824,5.198948823982244,3.1891364063449004,1.1596799338112842,2.666094425314438,2.0901613041062377,1.515945364564761
2024-09-02,29.530391079360456,23.51788382489432,29.126236805680524,2.005989017255934,5.19860334438182,3.189099922241504,1.1596666669336029,2.6660639248741047,2.090137392409961,1.5159280219677762
2024-09-03,29.530391079360456,23.518169827895978,29.126236805680524,2.005989017255934,5.198317341380161,3.189099922241504,1.1596666669336029,2.6660639248741047,2.090137392409961,1.5159280219677762
2024-09-04,29.53419216978591,23.52062495809517,29.131416073286605,2.006247223983592,5.198700418144444,3.1720619878028042,1.1598159368112875,2.6589700598692776,2.0904064305411802,1.527564741679731
2024-09-05,29.537909737814942,23.521869123287466,29.132222184333067,2.006499757064413,5.199068720218077,3.159015702358478,1.1599619267412462,2.6593047533671696,2.09066955702418,1.533478537790959
2024-09-11,29.538078740416978,23.5220037048175,29.12752554900553,2.006511237351371,5.1996706218591555,3.1644692485042722,1.1599685635204096,2.6576035039682377,2.090681518892784,1.533487311663767
2024-09-12,29.549490888747627,23.527084888049558,29.138779078559402,2.0072864605495013,5.19824527844202,3.134497362892202,1.1604167217578536,2.65863027912372,2.0914892615972245,1.5340797802808923
2024-09-13,29.552028119353384,23.529105012188648,29.141281043901916,2.0074588137268,5.198691619364317,3.126180125926656,1.1605163595090744,2.6588585591350062,2.0916688447442273,1.5342115021499716
2024-09-16,29.55718849884155,23.52634336710239,29.14636969867547,2.0078093564795294,5.200458203265179,3.1164205686731226,1.160719009046125,2.6581777992640077,2.0920340922649343,1.5344794063876852
2024-09-17,29.56679741538577,23.529357527687797,29.159297113578663,2.0083842816567024,5.202233670402814,3.080660841884917,1.1610513745567101,2.661802398925544,2.0926331347324205,1.5377822411886641
2024-09-19,29.569083490424532,23.530031327365528,29.161551681103937,2.008539567909387,5.193185802583187,3.0837627019357354,1.1611411458812402,2.6620082068098676,2.09279493502169,1.5379011409648975
2024-09-20,29.569175110132228,23.528958764959604,29.16164203807567,2.0085457913626157,5.195469351775418,3.0837722569642994,1.161144743673252,2.660584617370508,2.0928014195398954,1.537905906146512
2024-09-23,29.569005758067817,23.528537641241602,29.161475020082694,2.008534287782453,5.18999864371386,3.0891955471776096,1.1611380934282356,2.6605693793567387,2.0936485310784225,1.5378970980705646
2024-09-24,29.570529996486282,23.529750502482063,29.162978250895673,2.0086378247478582,5.189120657834232,3.0847727001615914,1.1611979483758663,2.6607065277646416,2.094329216865353,1.5379763743864374
2024-09-25,29.570106581162875,23.529413584039283,29.162560671235482,2.0086090634089753,5.189046355709726,3.0861604126007998,1.161181321382542,2.6606684295663654,2.094299228526193,1.5379543523677577
2024-09-26,29.569997172614748,23.52818102390637,29.16617565201758,2.008601631612922,5.166689867854606,3.0861489938955913,1.1726320448049352,2.6587375783555567,2.0945778551729823,1.5482581797647132
2024-09-27,29.570674637939337,23.533874944803436,29.167416629673266,2.0086476498099612,5.155352957434548,3.0885107557510745,1.1726589104669176,2.659944019754176,2.0946258431338283,1.5482936512334518
2024-09-30,13.096815890768593,10.4231246369001,12.918213408566078,0.8896276050879882,2.283553241457377,1.3680245017432753,0.5193692075374562,1.1780859764956317,0.9265656981317089,0.6857373781061448
2024-10-02,29.59126744933791,23.57777559402683,29.18715545203086,2.0100464580118427,5.060645658352049,3.090088410102926,1.1734755419463738,2.66523536407556,2.0949381999914083,1.5493718721242442
2024-10-03,29.591013042240117,23.553213669968546,29.176301095284973,2.014901020333097,5.055730306669075,3.1018115835184847,1.173465453142051,2.693870352623168,2.0949201890309643,1.544773287189525
2024-10-04,29.620893360427864,23.597651683749728,28.95217097563572,2.0829153541122256,5.063130413045467,3.0825679851588057,1.1746503913214963,2.733596584820146,2.099904274881438,1.592518976847109
2024-10-07,29.60297490654392,23.581943372086165,28.97536772129382,2.081655344082728,5.070101913433114,3.0867238513992814,1.1739398145468347,2.7419772812088796,2.0980605980644254,1.5872551973408249
2024-10-08,29.59126744933791,23.54711137465145,28.95846342341822,2.080832085915755,5.066663869631329,3.140813333742572,1.1734755419463738,2.7523561368803753,2.102389318718136,1.5866274657578825
2024-10-09,29.616560372133215,23.590471040439116,28.760924968238992,2.082610662159208,5.151592794564088,3.155831458372778,1.174478561716833,2.736925454008255,2.104186320851115,1.6264183675164006
2024-10-10,29.37968357205179,24.386282499952898,28.753667333570593,2.067747425529181,5.150292823213912,3.1550351045759095,1.1741821895961095,2.2017252328865964,2.1013613104362507,1.630022508186757
2024-10-14,29.362170550837714,24.380916669964762,28.746557885823503,2.0779781812225058,5.153527599058965,3.153727576768528,1.1734822679122985,2.2204736193205634,2.0998221207157504,1.6313435283754125
2024-10-15,29.386256342231952,24.40837361193249,28.568218665848434,2.079682746929188,5.2380641388057905,3.1597563984053023,1.1744448755322234,2.25097689567409,2.1015446050081503,1.6326817196323828
2024-10-16,29.386593486644973,24.402630394148105,28.56854642502949,2.0797066068387595,5.238697877397516,3.1597926498489644,1.1744583497741812,2.2510027208174965,2.1015687157357648,1.6370027737647466
2024-10-17,29.41531579719161,24.399221847600316,28.57145364785741,2.0797094462044505,5.239428968118008,3.1308279520812623,1.1744599532295592,2.251005794049016,2.101571584949186,1.6370050087191848
