date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,DBS BANK (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,CENTRAL CHINA INTERNATIONAL SECURITIES,FUTU SECURITIES INTERNATIONAL
2024-11-14,38.37390090376153,22.970956515264593,15.38040441034593,7.105884733629581,4.805363690502488,3.573775157836186,5.128375614500981,1.2546748707933775,1.406664103365338
2024-11-15,38.11369056921882,23.10931919209329,15.389153391656876,7.00355522519118,4.803873970209193,3.5861843356121046,5.296262040761719,1.2943365461856318,1.4036247290711903
2024-11-18,37.78608223985865,22.944626980814746,15.758022793149165,6.958949911878803,4.77327832318929,3.577372031057545,5.501389809158427,1.2860929776953591,1.4141849331980105
2024-11-19,37.82346410545227,22.747961071232876,15.815942886415165,6.951174435787605,4.767944973768964,3.586294014775261,5.604293184937385,1.3226182762076604,1.3803070514228193
2024-11-20,37.91657145744276,22.716704682790446,15.86649437071539,6.9483317187860205,4.7659950992024775,3.576880414659494,5.489818311928463,1.325156834869337,1.3940471096056102
2024-11-21,37.970239211969854,22.457822939171514,15.978351014820527,6.958239423827734,4.772790985694983,3.5914312093262146,5.583856273339341,1.324559422538011,1.3627095193118248
2024-11-22,38.05813886003613,22.284924993978134,15.98674111048039,6.960506414790253,4.774345958637351,3.5945915188394197,5.650616467494801,1.3249909633427055,1.365143712400819
2024-11-25,38.20881689109518,22.156544391705218,15.931650742621192,6.9542249918853285,4.770037409190878,3.589359197242771,5.6867461771527505,1.3266784607162256,1.3759417383904529
2024-11-26,38.05368275469833,22.356143338358535,15.759965021406913,6.9854681856339695,4.771005062285174,3.595158854460941,5.840244197178827,1.3299308371128833,1.3084017488644206
2024-11-27,38.30499637549383,22.24448902579744,17.037576454520355,6.987504396098862,4.772395773713201,3.533142517078787,4.446476494185212,1.330318501764149,1.3431004613481698
2024-11-28,38.438460067641756,22.272208635330536,17.19257167435737,6.97677541340128,4.765067985596063,3.5221557486178243,4.209529865826857,1.3287724494411965,1.2944581597871168
2024-11-29,37.96367095842668,22.41907238253211,17.47692824560347,6.989089825528143,4.774075564624004,3.5382223713517242,4.186107127897684,1.3311178096679008,1.3217157143682807
2024-12-02,38.14761754165033,22.535369926696198,17.380318216900058,6.999346205246619,4.78108144564969,3.5324543587840873,4.019894499973694,1.33307120417946,1.2708466009198685
2024-12-03,38.63686892997508,22.151873884160548,17.10766791312612,6.99406570545342,4.777474465962631,3.529391122179817,4.160829297084768,1.3320654985018765,1.3097631835557353
2024-12-04,38.5697048404216,21.82589765309329,17.222756183361543,6.988931480366331,4.773967402933906,3.5312773427816477,4.470558115560975,1.3310876517975307,1.2858193296831817
2024-12-05,38.599880199396246,21.890156721152216,17.193075534139055,6.990738704752028,4.775201873515186,3.530498692600898,4.370223176628787,1.3314318494864887,1.318793248329094
2024-12-06,38.43717123765212,22.018343465035546,17.138983354547303,6.99374462324832,4.777255142596088,3.530125129597382,4.443753372124465,1.3320043462986217,1.32861932890015
2024-12-09,38.59648120525948,22.048866115688458,17.03789798713073,6.986790707665233,4.7719083316349815,3.527112410075567,4.416727589773572,1.330679927653183,1.2835357251187927
2024-12-10,38.50964782664733,21.881704004450032,17.14159080488072,6.99614974830732,4.784076890254251,3.5350240898727945,4.530802565289832,1.3283790815682242,1.2926249887294934
2024-12-11,38.831580151484474,21.693720802713695,17.136608800122282,6.989202873010007,4.780321454818552,3.5454432186182343,4.412581252878655,1.3320347924303952,1.2785066539237062
2024-12-12,38.257487596927945,21.70203988594431,17.354839627070444,7.008660299724935,4.778013359249451,3.5617529410972613,4.64220965014784,1.3306589373682196,1.3643377024695953
2024-12-13,37.36052346125571,21.810713334028993,17.93155515437384,7.013480136085872,4.7812991858606875,3.560225720348692,4.881838592243156,1.3195447268667382,1.3408196889363142
2024-12-16,37.626374997095056,22.608838067579626,18.00430021100867,6.994418426618096,4.822996828677516,3.5128533166332394,3.791479108993786,1.321224751898912,1.317514291495097
2024-12-17,37.41698365648292,23.480623115915098,18.498909920201086,6.995561926929383,4.823785328598245,3.5015923295911673,2.6396622108968213,1.3269572066651718,1.31592430472011
2024-12-18,37.04698715087186,24.170527804213638,18.26195720656439,6.982160899743996,4.814544658727798,3.503894142147898,2.564590734462762,1.3309221781882579,1.3244152250794021
2024-12-19,36.85678760040679,24.576089419771062,18.160863290712115,6.97140647055549,4.807128948842183,3.5000964354406188,2.5003690406526484,1.328872195593147,1.2983865980259481
2024-12-20,36.788344103449965,24.792092739907375,18.128845734568568,6.978103681720419,4.812347299392836,3.4952548664852063,2.390236175938593,1.3241458733360536,1.2906295252009892
2024-12-23,36.64076343416405,24.64980768789367,17.997414837630405,6.924893107964763,4.775651404262622,3.4718787137205305,2.911393967747824,1.3200059338809058,1.3081909127352247
2024-12-27,36.81362255291265,24.804886972602272,17.77052843858836,6.954779270091578,4.768912182864626,3.5586891774563707,2.6999292494698004,1.318143190669131,1.3105089653452104
2024-12-30,36.895206175487324,24.871584219345056,17.64829865754281,6.959321160112478,4.7730186752535575,3.554366110350688,2.6596017034868926,1.3190040176157982,1.3195992808053953
2025-01-02,36.933977139933006,24.9299780945847,17.521525017919963,6.96094406767174,4.777108749023017,3.5570804250748767,2.6775878120558714,1.3183192715158034,1.3234794222210216
2025-01-03,37.34630407087427,24.778811581401676,17.31376967039661,6.97133258769539,4.777427516785857,3.558707146617832,2.6340015151233263,1.326346463685978,1.2932994474190547
2025-01-06,37.682581012572925,24.8634755981711,17.098644247432357,6.980865282997032,4.783960236358522,3.5672502830171102,2.3688906034074138,1.332135167602534,1.322197568441008
2025-01-07,37.54311754260531,24.892846624717965,17.12378811059104,6.97670292109656,4.781107785693174,3.5676062177768455,2.4826392801899413,1.3400807509837556,1.2921107663454132
2025-01-08,37.90640292959128,24.696458635667927,16.966294421255252,6.990748576666094,4.79073321964932,3.5793663705387813,2.421060723228234,1.3360114971705883,1.3129236262325195
2025-01-09,37.62429793564794,24.792751695084863,17.029249388902056,7.001698258937479,4.798236994964202,3.5849727693472144,2.54949777658728,1.3381041058868801,1.2811910746420825
2025-01-10,37.69705487206172,24.707785113868493,17.052070922927108,6.998015405587936,4.795713149671918,3.59803011390269,2.5331141153811085,1.3374002707591504,1.2808160358398806
2025-01-13,37.64224985688491,24.573191455876437,17.08362892342821,6.99486579220744,4.793554731687704,3.5797816655907524,2.7163866816138214,1.3367983438493443,1.2795425488613834
2025-01-14,37.6973095355881,24.704953330851815,16.99155933650689,6.991152966472687,4.791010346434654,3.5784786772242962,2.6314793515943333,1.3362878255417137,1.2777686297855115
2025-01-15,37.67420091177115,24.63313902010804,17.054845515207266,6.990373783516788,4.790476375339846,3.5781793574217393,2.6798471160961044,1.336138892639969,1.2627990278990995
2025-01-16,37.77449192077025,24.41616187492807,17.32272683563497,7.006724689233428,4.801681588390924,3.5877458640138618,2.5596598539033817,1.3392642020632515,1.1915431710618607
2025-01-17,37.84042044683092,24.289500813152827,17.335845715590693,6.999657716568265,4.796838619095425,3.5841272685823204,2.634322531800041,1.337913422073001,1.1813734663065094
2025-01-20,37.81377881111121,24.21293960697665,17.335808278375804,6.999964477524492,4.797048841203598,3.5872737797862255,2.7437536963383824,1.3379720563116058,1.1714604523720293
2025-01-21,37.890208953814394,24.08245412188371,17.36789138469186,7.0024138097030315,4.798727359162725,3.587532162288884,2.760561316090712,1.3384402212604467,1.1717706711042342
2025-01-22,37.96869803216964,23.88382218274728,17.43799083267651,7.005786869512443,4.801038904128703,3.5822791216628778,2.790713267671211,1.339084947356379,1.1905858420749573
2025-01-23,37.89042421319317,23.767005091687324,17.462822401217515,6.995239499879581,4.768716517007607,3.5792758546830714,3.0171268491548964,1.337068924863455,1.1823206483133837
2025-01-24,37.87846357808719,23.752870477706768,17.48608622859734,6.990844994521794,4.765720743913046,3.5770273045196825,3.054168485860907,1.3362289598337884,1.1585892269594822
2025-01-27,37.80073486218241,23.783811458560216,17.587175299765796,6.9933295809191085,4.76741450839259,3.581782970477004,3.032456220088806,1.3367038632681945,1.1165912363458754
2025-02-03,37.65308793849591,23.648166946414797,17.764770659747978,7.00714875306782,4.7768351600340475,3.525918410025549,3.1675252000772787,1.3393452575546516,1.117201674581969
2025-02-04,37.71334474529367,23.582587912606733,17.722100668599523,7.008262379893668,4.808422024054196,3.522089070402666,3.155029095991429,1.3395581160025662,1.1486059871555483
2025-02-05,37.750555018333145,23.605855923999837,17.6174521605378,7.015177156571509,4.813166304828349,3.5245655326982863,3.1651325496737224,1.3408798052768895,1.167215548080456
2025-02-06,37.75794554329545,23.61047730419883,17.59253412254043,7.0165505361646145,4.813309519086033,3.522458794441232,3.175141290870881,1.3411423128259183,1.1704405765766077
2025-02-07,37.78408734533117,23.692615873587116,17.54960989925816,7.005396888074595,4.805658186675967,3.519252829041929,3.148353927242578,1.3390104063686363,1.156014644419843
2025-02-10,37.779956484627355,23.581079627388053,17.556743886691915,6.995325613427006,4.757024564086838,3.514093810545915,3.323939595666555,1.3370853845927144,1.154751032973644
2025-02-11,37.92440884151984,23.165155957076955,17.590647679365297,6.999306257921928,4.7597315179428366,3.525858056514218,3.5457224876231708,1.3378462443252768,1.151322957710477
2025-02-12,38.03632095969107,23.05314848261894,17.602870092492388,6.994344287003665,4.756357233620868,3.5283368873603913,3.5573474803135823,1.3368978140219256,1.1343767628771728
2025-02-13,37.966468954775344,23.069849110282558,17.60073039867899,6.990172838145684,4.753520527256954,3.518868947982501,3.6388477264836747,1.3361004839748614,1.1254410124194296
2025-02-14,38.00148137482004,22.777403269376176,17.757358009105197,6.9965641150197575,4.757866781136473,3.523082326057146,3.723447978427822,1.3343341274206684,1.1284620186367227
2025-02-17,38.12531189394151,22.886049616424604,17.72135611195269,7.000519603245703,4.760556627999021,3.5268678949801,3.5233215443800585,1.333095373932236,1.1229213331440857
2025-02-18,38.177365750606,22.62850542573389,17.793218995424578,6.997858802840062,4.758747206452515,3.5168606238852074,3.6723599858674074,1.3325886828703222,1.122494526320011
2025-02-19,38.242755918127365,22.53503563841071,17.817901563218243,7.003174831741914,4.762362260485305,3.544455654765842,3.62470479858991,1.3000042678821095,1.1696050667785973
2025-02-20,38.14926719751048,22.72457791445446,17.781249250708235,7.002637397434752,4.758609734063446,3.5391724081363445,3.5757269384020436,1.303960674458667,1.1647984848315653
2025-02-21,38.374848065721835,22.633047217888166,17.809788640247085,6.991902231012789,4.751314701558829,3.5337467945223535,3.4399799917632277,1.301961679786583,1.1634106774991337
2025-02-24,38.205716053483954,22.673961734352357,17.819969860047863,6.993477750554014,4.752385338548804,3.527280686014593,3.567349253553619,1.3022550571824125,1.1576042662623798
2025-02-25,38.20499935904919,22.596339806570622,17.83714293002621,6.989469952929171,4.749761285991997,3.5109416937118,3.639373166811481,1.2965373797771795,1.1754344251323479
2025-02-26,38.118301045826556,22.682053142023413,17.79486406187434,7.000334938995223,4.775567411617209,3.508831127117319,3.652797914087602,1.2985528202412295,1.1686975382171065
2025-02-27,38.46588039930668,22.824381958610058,17.595326883762077,6.993624473067377,4.755967296865371,3.509953843014319,3.4289445005745907,1.2982314280865885,1.127689216712944
2025-02-28,39.35924895859378,22.033494369114305,17.13034829344054,6.970880642397565,4.761878089185034,3.440275212126509,3.8155062403833586,1.2891498019966603,1.1992183927622453
2025-03-03,39.520907891570516,22.30681037835303,16.98263423707962,6.9728229783938485,4.763204918275507,3.4456219158719383,3.4703676235990994,1.3070614865459014,1.2305685703105353
2025-03-04,39.4100825874584,22.775684307817247,16.92742366523379,6.953076646565213,4.749716002068183,3.435864261917772,3.2285485711412076,1.3072384758942708,1.212365481903922
2025-03-05,39.71701028992248,22.7011883531641,16.925484101819784,6.953256432546862,4.749838815665298,3.416361422816569,3.023556286636181,1.3122447849229206,1.2010595125058061
2025-03-06,39.76261807789728,22.83093527784417,16.85191259122676,6.959672575082974,4.7542217466215355,3.377905359199525,2.952784803629141,1.3134556635470607,1.1964939049515475
2025-03-07,39.831562224859155,22.848714927513832,16.83643977778236,6.961753613051748,4.755643324412725,3.379911116298398,2.8729847892957268,1.3138484048831875,1.1991418219028593
2025-03-10,39.57882137026211,22.913797361551087,17.037757751133416,6.970587081553341,4.771647357727368,3.4220849904998447,2.842762775226154,1.2756362788517097,1.186905033194967
2025-03-11,39.64868468974046,22.67075431887205,17.080231769082502,6.980693324433871,4.778565487660076,3.4325378112243703,2.9383274480245487,1.2675014911064262,1.2027036598556922
2025-03-12,39.68756922685968,22.84181309000088,16.94353764354878,6.971651405930772,4.772375930592741,3.422308361752549,2.881374342480724,1.2688511254840606,1.2105188733498229
2025-03-13,39.659005008646815,22.91576862942431,16.93296462037213,6.960163492256423,4.764511991402443,3.424632984522496,2.8741394711819352,1.2677557972150628,1.2010580049783848
2025-03-14,39.7232714674196,22.561904483304023,17.102155115444372,6.9681364938871795,4.829767619180838,3.4114139353449264,2.9396820476701424,1.2642248870082937,1.199443950740624
2025-03-17,40.019712020916245,22.88100542980391,16.720797728874125,6.959339710604941,4.823670376526825,3.4090980079002806,2.710987059583745,1.2725826079506295,1.2028070578392966
2025-03-18,39.59521356500892,22.119930955208535,17.30969919213933,6.9428553465122524,4.915817039307131,3.412230979328897,3.2427068955545972,1.2617665687081636,1.1997794582321761
2025-03-19,39.619636482481305,22.14023835419172,17.36768953247408,6.951546906827747,4.838353280106372,3.4135091780774798,3.1843424194446155,1.2800098141270089,1.204674032269674
2025-03-20,39.61513999605654,22.162774364153183,17.363573406438,6.93857797123689,4.7568206250340195,3.411921495825107,3.3819944898605727,1.151234052988175,1.2179635984075088
2025-03-21,39.60022997479871,22.13911111033753,17.361692012708414,6.93703034894568,4.75575963506387,3.4111604802705244,3.395678397078409,1.184434179750942,1.214903861045922
2025-03-24,39.460370445844525,22.221473008075503,17.390080488317864,6.9499277671193225,4.76460160600264,3.422490517324503,3.3676046731127958,1.194617035486728,1.2288344587161182
2025-03-25,39.802847639629825,22.77905970619971,16.78011506113349,6.938815564750445,4.756983509955158,3.425384694261486,3.058373272234227,1.2127265178118967,1.2456940340237677
2025-03-26,40.036243235417594,22.86966449945029,16.518774650286538,6.933008932165996,4.7530027072958525,3.4240109639365746,2.9905212143107174,1.2166874876865872,1.2580863094498473
2025-03-27,40.15189312384216,23.005796051486886,16.26629306740728,6.9426470880809905,4.759610254120834,3.4290699323542393,2.876787025322179,1.303085439644983,1.26481801774045
2025-03-28,40.19331628033576,23.29496135421864,16.110288613639533,6.9360204832222845,4.75506731019248,3.4277881525988145,2.6964965134776415,1.3217535983357835,1.2643076939790687
2025-03-31,40.237051361246095,23.343255080540484,16.022239613088153,6.936969418537552,4.755717863533265,3.4242741874746603,2.696965001547961,1.3318917556713838,1.2516357183604436
2025-04-01,40.38335652346553,23.396243549016642,15.897793734701235,6.935675226605545,4.75483061561295,3.422639792916091,2.6081965733569143,1.3515542061004044,1.2497097782246889
2025-04-02,40.47485920829479,23.692394425973124,15.628316069390898,7.0048626452869565,4.747743550903974,3.4980574461283345,2.3279496506692183,1.3549076568501741,1.2709093465025294
2025-04-03,40.489576729425856,23.706928757457945,15.598488138751573,7.00892458789827,4.75049664726197,3.489940560515994,2.3187563934418036,1.3626558084522729,1.2742323767943113
2025-04-07,40.50548960194734,23.683999680341756,15.626350627310206,7.009733358007478,4.751044814051899,3.4903432698864347,2.3002231066213517,1.3628130473087041,1.2700024945248338
2025-04-08,40.61206182056884,23.65521260589484,15.533554454414839,7.011490984687438,4.752236095188624,3.499476970453539,2.3124414072303896,1.3631547602454752,1.260370901316017
2025-04-09,40.859658417832364,24.6453301040032,14.95288116251594,6.998885601255732,4.743891083383392,3.5552614633764676,1.6453460629760295,1.3448126220926477,1.25393348256423
2025-04-10,40.39942573860596,24.712253287319367,14.940000094487734,7.010178142576924,4.751545242793104,3.5618931316204105,2.028132070610177,1.3420083605568949,1.2545639314294292
2025-04-11,39.86331276788163,24.330744535113787,14.989070470373983,6.9549829429159296,5.700624474107572,3.5328612960705614,2.0626388778341154,1.328480996943937,1.237283638758484
2025-04-14,39.793465260653605,24.02919817061665,14.964737187727724,6.958491922711799,5.703500595626151,3.5346437215648097,2.457001362037377,1.320263910861208,1.2386978682006726
2025-04-15,39.590126475032186,23.987931467675676,14.981826472416685,6.942661502799896,5.690525254072352,3.5266024828922884,2.728269908665119,1.317260338774669,1.2347960976711239
2025-04-16,39.58785038488416,23.876887211756166,15.099288439951556,6.9524704495808844,5.698565118805863,3.5304010935917236,2.695717980188771,1.3191214314629036,1.2396978897779642
2025-04-17,39.54441651036145,23.906718751052278,15.113624817206176,6.95130452997508,5.697609477376655,3.5288225878572033,2.701086040146429,1.3189002166371044,1.2375170693876196
2025-04-22,39.55341869098044,24.053329867838602,15.171533017228473,6.943793049500539,5.691452721884742,3.5250093925278225,2.502979959526635,1.3243728069207892,1.2341104935919616
2025-04-23,39.55997102475743,23.997631263799505,15.244812885745821,6.943957270718071,5.6915873251612,3.5278519345274,2.4747576086945737,1.3244041284353083,1.2350265581606934
2025-04-24,39.64162514593247,23.984799162192008,15.27707060380995,6.941241776165888,5.689361580708549,3.5245022687513803,2.3832651736658805,1.3238862087455054,1.2342480800283617
2025-04-25,39.68819634309653,24.026844527900348,15.31020274926762,6.944340483768318,5.6919014242339045,3.5259771288544792,2.255527642844225,1.324477217730941,1.2325324823036368
2025-04-28,39.713284098208526,24.037944011218972,15.297359134409172,6.93940826821647,5.68785875311347,3.5234728047547246,2.245676300182736,1.3235365082212858,1.2314601216746415
2025-04-29,39.715287381075385,24.004512685635092,15.296191238603793,6.942185576640503,5.690135163063593,3.5140461269243537,2.2794552603216935,1.3240662175209439,1.2341203502146476
2025-04-30,39.67048317665781,24.022119445477554,15.299572055420493,6.934697895397671,5.68399791451855,3.510255957822629,2.323249366850234,1.3226381102380504,1.2329860776170039
2025-05-02,39.672262032289176,24.02609616852475,15.283769613184104,6.937039481057587,5.685917186015073,3.511441238729953,2.3333860017524906,1.3230847151917062,1.2270035632551657
