date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,BOCOM INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,AGRICULTURAL BANK OF CHINA LTD,CHINA CONSTRUCTION BANK (ASIA),CITIBANK N.A.,INDUSTRIAL AND COMMERCIAL BANK OF CHINA
2024-10-25,21.23796575075014,26.631642610954675,21.731881229069234,4.7404066379819145,10.253975006002557,5.561880038527297,0.0,5.412554170035072,4.428303394074034,0.0013911626050725759
2024-10-28,21.262768755640078,26.550264014882647,21.6049035311034,4.725921326555768,10.222641824556101,5.628493247872893,0.0,5.396093771979668,4.607526615794871,0.0013869116145736966
2024-10-29,21.3573053570883,26.40962768216421,21.772308378263926,4.701111443411361,10.168975558960604,5.606258702427165,0.0,5.368094884256923,4.614938362745629,0.0013796306818810928
2024-10-30,21.383508256877104,26.380856872046365,21.800856028350985,4.696430760725976,10.158681383165806,5.5890015549000225,0.0,5.362739006243112,4.626547903625415,0.0013782340652122025
2024-10-31,21.438757898959356,26.38090129720344,21.86572608154939,4.696433093134873,10.15870992095384,5.579074775689068,0.0,5.36274166956358,4.5162770281967575,0.0013782347496905992
2024-11-01,21.459962427662198,26.349286650169372,22.081902234962495,4.690947433122307,10.14651351234795,5.55325664255615,0.0,5.35653375026645,4.36022076991438,0.0013765789987028386
2024-11-04,21.505803571240456,26.341708060277004,22.168762358001274,4.689754605824989,10.143595169025476,5.579294107465217,0.0,5.355227679048539,4.214478266050415,0.001376183066629833
2024-11-05,21.490641592982556,26.351934845320113,22.17982328996733,4.691515452165049,10.14741157264005,5.64663356463077,0.0,5.3571914553713444,4.133471527145343,0.0013766997774430426
2024-11-06,21.537173578079635,26.308648486649734,22.147562240077693,4.6838173914189385,10.130761219145864,5.67350984704403,0.0,5.3484011219124685,4.168751674848391,0.0013744408232471174
2024-11-07,21.646557017889364,26.34833377102402,22.013592300838887,4.690884088815361,10.146045978979217,5.793246750156827,0.0,5.356924132395416,4.003039445393621,0.0013765145072906014
2024-11-08,21.73606987759546,26.336204442556117,21.961943309326774,4.688802837979868,10.141375295610812,5.772927931216746,0.0,5.354536273235785,4.0067641516429715,0.0013758808354711665
2024-11-11,21.813988853562112,26.29698061055174,21.879075791436673,4.68197568565442,10.126216595003273,5.797824972451024,0.0,5.346405376199164,4.056158283474554,0.0013738316670396915
2024-11-12,21.921148026378674,26.277395281025566,21.87929500371369,4.67871365445719,10.119161446352242,5.8313289425589225,0.0,5.342758427056897,3.9488263439672675,0.0013728744895448665
2024-11-13,21.966170256038357,26.24314525028668,21.9164085914466,4.672822534646058,10.10608310228229,5.805539566588988,0.0,5.336022683208997,3.9524369153615755,0.001371100140451385
2024-11-14,22.038166519727064,26.259192126877334,21.98581668187847,4.675757773033265,10.112262661432327,5.816985917198202,0.0,5.339285497047267,3.7711608842800337,0.0013719385260388371
2024-11-15,22.078162740345874,26.25386713448112,22.04123932753288,4.674823472881955,10.11022646313487,5.742564231219588,0.0,5.338257579910445,3.759487386105119,0.0013716643881483202
2024-11-18,21.345078813706444,25.31558399810317,24.784294683331705,4.507750637185757,9.748898551070344,5.535347599955062,0.0,5.1472489187674,3.614474155205896,0.0013226426742203392
2024-11-19,21.35315562518778,25.283069533615848,24.75250468624301,4.5015120519651575,9.736380291696703,5.534761993681435,0.0,5.140601968661651,3.6966929046387786,0.0013209443096340427
2024-11-20,21.385828965035085,25.271595883802078,24.717093400752205,4.501119662527201,9.732036867645197,5.563983564746649,0.0,5.138269124275729,3.6887521863608272,0.0013203448550301593
2024-11-21,21.43598353817281,25.23875361677431,24.640401224368215,4.493641854988864,9.719492598357052,5.615097131653238,0.0,5.131614421898909,3.723696978943606,0.0013186348429944956
2024-11-22,21.44378982257092,25.19915100228447,24.6101874021244,4.486740404734444,9.70430887967318,5.639193037781178,0.0,5.123637111728063,3.7916757733556836,0.0013165657476606723
2024-11-25,21.40028554437652,25.182437606362505,24.64080396474645,4.483764563652472,9.697872474079979,5.658559679890452,0.0,5.120238847413482,3.8147216269457953,0.0013156925323449674
2024-11-26,21.427000699271566,25.159235847608986,24.67465522326064,4.4796334614399065,9.688937370136383,5.755173597156075,0.0,5.11552133164495,3.698527989158271,0.001314480323217065
2024-11-27,21.451306933584924,25.140403113304764,24.945415247363425,4.476280269503928,9.681684797590568,5.766023060087539,0.0,5.111692151194082,3.425880930990735,0.0013134963800311421
2024-11-28,21.49466598142592,25.1163504668785,25.07067603251588,4.471997665675262,9.67267551374711,5.74390221118186,0.0,5.106801628023135,3.321618260837273,0.0013122397150576856
2024-11-29,20.150519536680488,23.553634436116006,23.6101231540011,4.193754118671925,9.07092053471711,5.356952741952968,6.152966885412125,4.789061167259943,3.1208368318112507,0.001230593377082425
2024-12-02,20.104015419716667,23.514844603211902,23.74071872166015,4.186987150186131,9.055981885109448,5.363962281630466,6.142833733435221,4.78333814689973,3.106089491403598,0.0012285667466870442
2024-12-03,20.1312399030679,23.50049525713157,23.787527279809144,4.184432145946651,9.050455698551154,5.39041478743748,6.139085222711787,4.780956404329447,3.034165483970329,0.0012278170445423574
2024-12-04,20.127022459173695,23.49980248228209,23.75580594454374,4.184214392511929,9.050166095008382,5.382307349605513,6.138765751192912,4.780707608401591,3.0799801641299087,0.0012277531502385823
2024-12-05,20.080285087132797,23.470751916243977,23.762978560780418,4.179041847056751,9.03897823723821,5.37592543863412,6.131176980181666,4.774797675235494,3.1848380221005326,0.001226235396036333
2024-12-06,20.06365131957257,23.453905566018804,23.81459974619285,4.176042300948795,9.032601822570834,5.476270750536004,6.126776270947073,4.7713705198474425,3.083556348111435,0.0012253552541894148
2024-12-09,20.02400946005192,23.40893802738196,23.839928007545645,4.173515685666446,9.01528385945785,5.4996332210129015,6.1150295685521305,4.762291989203293,3.1601471752141452,0.001223005913710426
2024-12-10,20.082129448368434,23.41290894453838,23.813675311987662,4.174362651170866,9.016882645540607,5.461631811927937,6.1160668764298896,4.763099828796088,3.1580192678648484,0.001223213375285978
2024-12-11,20.050651413320246,23.419009444389342,23.83205727243074,4.1753112911231325,9.019378086546114,5.476367765693459,6.1176604872518725,4.764340908657823,3.143999798489825,0.0012235320974503746
2024-12-12,20.134933289120614,23.38226293300129,23.822929751481077,4.168868974959119,9.005439360335679,5.405295302568872,6.108017817467781,4.756831344141001,3.2141996233610755,0.0012216035634935562
2024-12-13,20.127396885805968,23.35535334484402,23.750969835181905,4.163958841781023,8.994682912617842,5.499480124985082,6.100722162954511,4.751300363504244,3.2549153838928153,0.0012201444325909024
2024-12-16,20.032579225364163,23.250726866721283,23.767044213308047,4.145305287615901,8.954319837395813,5.73932618461156,6.073392365606094,4.730063968833971,3.306027372070047,0.001214678473121219
2024-12-17,20.13110346236372,23.281290266363573,23.580716072901367,4.15084568705992,8.966029246340227,5.77126190820677,6.081357871768618,4.736474963067886,3.2997042503535643,0.0012162715743537235
2024-12-18,20.146579337508957,23.2334449071581,23.45320602012363,4.142315287729312,8.947603167500526,5.792559437532349,6.068860078540543,4.726741037525832,3.487476954365044,0.0012137720157081085
2024-12-19,20.3011077092536,23.240192948423584,23.309363964231924,4.14329915140245,8.950175388404014,5.873839260528661,6.07060472998095,4.7283068144264835,3.381895912402338,0.0012141209459961898
2024-12-20,20.334299221136636,23.200599402592264,23.235279312343103,4.136261222188409,8.934972358515255,5.899906755326089,6.060293023098386,4.720226967196379,3.4769496789988605,0.0012120586046196773
2024-12-23,20.380959315332078,23.163783944256092,23.216894184614333,4.129707476325449,8.92048520285662,5.9814220789793735,6.050690723293094,4.712754825990646,3.4420921102076547,0.0012101381446586188
2024-12-27,20.498903036432107,23.23023739736664,23.127381693861025,4.141554993242318,8.946076748977838,6.094291575841815,6.068049255613825,4.726275019090536,3.166016669722772,0.001213609851122765
2024-12-30,20.59655508105144,23.179169772552733,23.042082457833967,4.1323190330236,8.926382325860889,6.408277875497529,6.054718694003166,4.716972343905731,2.9423114725321438,0.0012109437388006332
2025-01-02,20.69886341069216,23.138926135402173,23.03008057455553,4.125422700702942,8.911394606175524,6.381558579256179,6.044412832604924,4.709218234161427,2.958914043882623,0.0012088825665209847
2025-01-03,20.67109322740918,22.97835749909996,22.911064363279692,4.096703187044513,8.849563382141758,6.473277446284148,6.002474004787068,4.6763935191814205,3.339872875971302,0.0012004948009574135
2025-01-06,20.684643940427236,22.874966474300578,23.01093353586648,4.083159105502825,8.80971085669058,6.412032831911367,5.975465897758056,4.65331501518138,3.494577249181944,0.0011950931795516114
2025-01-07,20.739950212446377,22.852407655959837,23.006964670244876,4.079132378529439,8.800988984208729,6.3940891013192225,5.969573017003881,4.648726012254199,3.5069740534300364,0.0011939146034007763
2025-01-08,20.760654060554206,22.830542860009633,23.032707834040437,4.075229533872842,8.792568347258927,6.37853760089879,5.963861430816041,4.64457638314365,3.520129177119314,0.0011927722861632083
2025-01-09,20.771005122445732,22.766950497676035,23.105778534765303,4.0638904229213475,8.768103490197628,6.366034065334669,5.947267301356271,4.63165309465317,3.5781280171895697,0.0011894534602712543
2025-01-10,20.846985657144327,22.727323493729237,23.160225777914683,4.0568170205416605,8.753091792512786,6.359844877055649,5.936915788322166,4.623321613439462,3.534286596182364,0.0011873831576644333
2025-01-13,21.04477400766464,22.798907658946614,23.23015822733142,4.0696624392795835,8.780661372767627,6.32239123367271,5.955615269622292,4.637964885049435,3.1586737826117517,0.0011911230539244585
2025-01-14,21.052913354021484,22.76937825894888,23.271220531101704,4.0644589567958285,8.769261526110132,6.322346971542717,5.947901490165833,4.631969657176895,3.169359673838489,0.0011895802980331667
2025-01-15,21.068642102283707,22.762171565346975,23.26647318787738,4.058104892673461,8.766344089806266,6.321859429342661,5.946018930917775,4.630321166396242,3.1788754315693515,0.001189203786183555
2025-01-16,21.07955761304599,22.746710338185665,23.366444405190766,4.055415943481549,8.760389542062102,6.316248611409894,5.9419800917792305,4.627581151249405,3.1044839075770483,0.0011883960183558461
2025-01-17,21.05647138061549,22.711954979166507,23.462541421333253,4.049017297746184,8.747004288583451,6.323951567724063,5.932901167912697,4.6205105356785925,3.0944607810061795,0.0011865802335825396
2025-01-20,20.978881933970754,22.62576340985531,23.510328482098775,4.033645343715041,8.713890618269524,6.2979951665617,5.910377113971206,4.602700273844301,3.3252355822905955,0.0011820754227942411
2025-01-21,21.00296659967744,22.591527188266845,23.471967075016607,4.027541824762105,8.700611289868515,6.28992728800612,5.9014338143848075,4.59529308068845,3.417551552566235,0.0011802867628769615
2025-01-22,21.003342718688184,22.55618047792881,23.471745532085226,4.021240331593103,8.6856591743261,6.285154697356016,5.89220042923657,4.588471546257867,3.494826652442281,0.001178440085847314
2025-01-23,21.05750427527587,22.504315964161435,23.49963900011782,4.0116600854046265,8.665687819234915,6.255799218590684,5.878652208580094,4.577253023647153,3.5483126745456848,0.0011757304417160188
2025-01-24,21.161909585567486,22.456968805695325,23.453874648807584,4.0031842455425375,8.647045635809016,6.253067848404732,5.86623178569678,4.567815514436989,3.588728683682408,0.001173246357139356
2025-01-27,21.207308080477304,22.374963586375202,23.514368241536467,3.988526125959159,8.61546956336705,6.218550790610303,5.844810300529701,4.5500594278559365,3.6847749212287693,0.0011689620601059404
2025-02-03,19.544167725358992,20.574450896301112,21.654507296594794,11.58506362038439,7.922182970076889,5.738976395365014,5.3744785801425605,4.184007884183696,3.4205645027425566,0.0016001288499969896
2025-02-04,19.567469863458292,20.497956448014154,21.7079107716385,11.541817567915174,7.892537749552497,5.738471914532769,5.354433047246511,4.168578978091158,3.5292294988027875,0.0015941607481574837
2025-02-05,19.536465322111482,20.465750928517117,20.523460769722277,11.523529625605882,7.880032069733144,5.729379339407668,5.3459489794564234,4.162186512096136,4.831654818540079,0.001591634809792708
2025-02-06,19.534896015257917,20.46428920850259,20.51853371253691,11.522603974331684,7.879399089911591,5.728919115200487,5.3455195550833885,4.162034409504944,4.842213412712044,0.0015915069584452814
2025-02-07,19.576316146300787,20.435822122015907,20.52024187003626,11.506575322637648,7.868644604700946,5.763569580730745,5.338083608203416,4.156244763341876,4.832912688958155,0.0015892930742605624
2025-02-10,19.010297488687225,19.725277738544474,19.817675170851057,11.106430916761692,7.595010266758304,5.597953990627845,5.152450243450792,4.01153452641404,4.69643428578028,3.2869353721242947
2025-02-11,19.116693978820972,19.703465760600906,19.781986351636938,11.090879722493844,7.5843357712157795,5.552853680125275,5.145208672310655,4.005902315370278,4.736358036861209,3.2823157105641423
2025-02-12,19.20968640167188,19.657727543943786,19.82334223395226,11.068652001440379,7.568754333168645,5.5477115019922785,5.134788655587675,3.997789608622071,4.715879316634173,3.275668402986854
2025-02-13,19.278463343741937,19.617227665014063,19.819982196257172,11.045847785389897,7.5529628086068,5.584856995182178,5.124209695307747,3.98949492361962,4.718034887345766,3.2689196995348233
2025-02-14,19.30212009307521,19.545032044496374,19.89973676536151,11.005115466362247,7.525166279656541,5.6472893776813065,5.105351500616187,3.9744800982878,4.73856953703505,3.2571388374277777
2025-02-17,19.449595345714204,19.49843338895747,19.86172300125582,10.978706259773666,7.507129254284902,5.691343707921825,5.093153780327113,3.964764327520919,4.70579406216713,3.2493568720769432
2025-02-18,19.54455240927867,19.465668482220487,19.838506642766504,10.960208209397525,7.49444096427174,5.725740381788188,5.084545508102475,3.958063220091243,4.684409260517887,3.243864921565282
2025-02-19,19.601289299534546,19.450999866332282,19.771224658692844,10.951707236632888,7.488820967530282,5.761953561347479,5.0807169967200885,3.953928207923952,4.697936817424764,3.2414223878608732
2025-02-20,19.680071041335225,19.455208022913737,19.79658638009734,10.95407985207907,7.490443371409179,5.755267285379746,5.081817700689216,3.954334366660655,4.590067358703054,3.242124620732778
2025-02-21,19.747699272732667,19.442689755179877,19.78118722046604,10.946966567374696,7.485579279036079,5.752072447694506,5.078517705015562,3.951593397040482,4.57367508321717,3.240019272242922
2025-02-24,19.787466573917005,19.44649684912248,19.76094869220818,10.949217354068388,7.487118375929465,5.760741702831825,5.079561890178984,3.9522211659219395,4.535541948870011,3.240685446951723
2025-02-25,19.87765332318343,19.450490299368727,19.756864159955096,10.951974530579456,7.489082706373989,5.768049937576909,5.080894570866631,3.9525652267216493,4.430889567830996,3.2415356775431134
2025-02-26,19.928324847649368,19.448226292197322,19.75351604954518,10.950584276144044,7.488210988659243,5.775784137936173,5.080303162548972,3.9521340195640504,4.381757857982485,3.2411583677731617
2025-02-27,20.00499852785778,19.44691694227124,19.70123779894446,10.949912037249167,7.487751299335581,5.805320702337077,5.079991290844458,3.951891404363006,4.331020598564355,3.2409593982328766
2025-02-28,19.987657793171014,19.458136818448754,19.72635973746362,10.955330353700282,7.492364926008574,5.834342176627043,5.0831213605250705,3.954332164234232,4.265398333371965,3.2429563364494416
2025-03-03,20.124037484313625,19.458963339287543,19.58654241136879,10.955828224982138,7.492705420837065,5.8524452672340095,5.083352365895597,3.954511871131233,4.248509900486738,3.243103714463258
2025-03-04,20.099754751299372,19.450863265640045,19.847474111696524,10.95120268484292,7.489518911423184,5.8513139611911225,5.08120617941591,3.952813409533055,4.034118245763626,3.241734479194245
2025-03-05,20.153346034366123,19.440734488914487,19.84670725724877,10.945305042095839,7.485485518182439,5.854476265423148,5.078469754967119,3.950078714099768,4.005408243881938,3.2399886808203693
2025-03-06,20.227188511033063,19.421034028663104,19.788223584107417,10.934224020142338,7.477946643969978,5.881643318862877,5.073355064065443,3.9461004622572418,4.013558783315509,3.2367255835830333
2025-03-07,20.33655096977807,19.42677143392612,19.80501563704147,10.93750293535467,7.480437080247973,5.750993177771627,5.074876443275023,3.9480623366505694,4.002093784910652,3.237696201043825
2025-03-10,20.443305836740475,19.42646257462056,19.621987096785087,10.937156039498229,7.483201558130228,5.7906062547893455,5.074795759625688,3.948057235950185,4.036782917792737,3.237644726067467
2025-03-11,20.540451790955604,19.41360416256234,19.587835380299758,10.929851824082427,7.4822380878046255,5.817778399142399,5.0714066334867125,3.945386007441317,3.97596520056738,3.235482513657437
2025-03-12,20.64083176370033,19.397028641763608,19.583850769614035,10.920351423327375,7.475876312128634,5.834672160558727,5.067094668138194,3.942376925270092,3.905185792034432,3.2327315434645705
2025-03-13,20.731798738324862,19.38732116208235,19.562293771781615,10.91488620019903,7.472134918601826,5.852073669776661,5.064558778778931,3.9404039146299206,3.8434151623094404,3.231113683515362
2025-03-14,20.98592191871344,19.414807224891597,19.48363318114092,10.930328157602245,7.482706205100629,5.890529713817079,5.071723919990075,3.9461489225335744,3.558515818451044,3.235684937759395
2025-03-17,21.133323826995337,19.37552080170441,19.466828359295864,10.908242704196164,7.467586900642307,5.902629257662826,5.0614761652375755,3.9381812184368403,3.5170637442140875,3.229147021614586
2025-03-18,21.249624939162892,19.3513081740995,19.451407167106364,10.894776155558322,7.451474451266893,5.87790175175363,5.05522762302901,3.932905807570794,3.5100984949221767,3.2252754355304183
2025-03-19,21.332915721393782,19.336889944167993,19.33017148326845,10.886752422357661,7.446319564689523,5.885862903491452,5.0515045729051105,3.929871551401388,3.5766969294663316,3.223014906858311
2025-03-20,21.392781529695718,19.334653642731585,19.276110548417122,10.885372841678683,7.445079582610989,5.8891074660839555,5.0509203689837445,3.929302270120795,3.5740295828453665,3.222642166832041
2025-03-21,21.501503281432527,19.32657781683706,19.240417074026354,10.881866836924537,7.4420127384539665,5.912033600224254,5.048843640764592,3.927652280644401,3.497775580181886,3.221317150510424
2025-03-24,21.599195188398838,19.31741058128386,19.17592740778769,10.876705207302464,7.43848274548729,5.922665496952898,5.046448807112984,3.926121872018655,3.4772535204924773,3.219789173162848
2025-03-25,21.70582146149893,19.317050758946895,19.076676926092937,10.8765026086431,7.437908368499743,5.94135858255675,5.046354807713039,3.9259340508884923,3.451516337678574,3.2208760974815447
2025-03-26,21.738285506245145,19.315675950349736,19.01890471841828,10.875728520016429,7.437379007134104,5.9479829233903585,5.045995654959313,3.9256546392975427,3.473746214809506,3.2206468653795826
2025-03-27,21.803849406495573,19.308827680820567,18.967320301046673,10.871812175628754,7.434583217072086,5.9479480744948585,5.0440988113949885,3.9241216245607893,3.4780025185995864,3.219436189886124
2025-03-28,21.927464725637858,19.295327499634237,18.891024977028803,10.864178663962582,7.429145453799527,5.9395675116600914,5.040557158310839,3.9213720778430035,3.4741862304901394,3.217175701632925
2025-03-31,21.941414544673282,19.310468183431794,18.885118799088623,10.87265516847878,7.434941859302274,5.925823717129141,5.044489927352856,3.924540545755068,3.440861432030794,3.219685822757383
2025-04-01,22.14555439680992,19.306026014087195,18.69123980630211,10.869720879310716,7.432896144571832,5.973374939856568,5.04310194240997,3.92441202586204,3.3947593045096163,3.2189145462800326
2025-04-02,22.236098258603292,19.328064512655377,18.59748225355635,10.882138348032495,7.442125127532018,5.927577530882778,5.048849826062221,3.9292061713034414,3.3858746619954325,3.222583309376603
2025-04-03,22.34920989178085,19.33343829063898,18.56708648487221,10.885423078835839,7.443100473147342,5.870579739026016,5.050352500236838,3.9309724691042645,3.3462946350843374,3.223542437273328
2025-04-07,22.4070691672851,19.3404328692829,18.463354868666507,10.889354813990014,7.4457888665680105,5.899689106777469,5.052176650600342,3.932334896494089,3.3449771809278763,3.2248215794076893
2025-04-08,22.45683699042828,19.36415863420673,18.309901872290794,10.902693848997947,7.454909667574992,5.939473474796922,5.05836536998361,3.937600208510051,3.3472880731227397,3.228771860087935
2025-04-09,22.474147918765258,19.352236256746107,18.115616842141744,10.896491136305473,7.452351998077757,6.12677067151519,5.055495583085952,3.9357109636143646,3.3642385644203605,3.2269400653277964
2025-04-10,22.523421617583246,19.352847964272165,17.98991517052637,10.896777338535076,7.4525477381312255,6.151928229721042,5.055628368410102,3.934958327386916,3.4149504227809753,3.2270248226528784
2025-04-11,22.567976478415435,19.35687064473623,17.951060081433624,10.898984103303208,7.4540569935074155,6.179370995840709,5.056652210801074,3.9358701407967627,3.3714800064241297,3.227678344741408
2025-04-14,22.56240220343751,19.362036278127285,17.8998011470515,10.899472433323904,7.454390973240886,6.240675195630856,5.056878774584941,3.9363953894828816,3.360124643943205,3.227822961177027
2025-04-15,22.598335134921204,19.36113402790847,17.86761432092862,10.898740389839844,7.454008210213073,6.247462751214993,5.056619117392557,3.9359059582094047,3.3525228682658987,3.2276572211059333
2025-04-16,22.6482607867585,19.365173600351316,17.848042054406182,10.900963336858686,7.455510391526748,6.241235162602185,5.057677149615049,3.936097286038429,3.318707665162432,3.228332566680477
2025-04-17,22.664012400067886,19.34725023713884,17.736039588906678,10.890870759170248,7.448550341017282,6.24576372082732,5.052994535980074,3.9319707476730423,3.457204030784812,3.2253436384338174
2025-04-22,22.68569057582922,19.37179016847788,17.732143761867302,10.904694380766262,7.456561594876216,6.264707088132349,5.059408227404454,3.9370305320702776,3.358536151041179,3.2294375195348564
2025-04-23,22.69707460250161,19.376517077693467,17.70969015408023,10.907355234508396,7.4583810699692705,6.272049727346237,5.060642773265603,3.9378761920170238,3.350187634251456,3.230225534366707
2025-04-24,22.762391050184007,19.366161415661743,17.669146532483452,10.901461156057799,7.454350736107789,6.258987209782941,5.057908120833847,3.935535594215255,3.3655781882763303,3.228479996396838
2025-04-25,22.784635314020036,19.36991858758352,17.645949462088147,10.903543756131311,7.455774804970555,6.254026037984451,5.058874376611258,3.9361667103577602,3.3620141894993445,3.2290967607536136
2025-04-28,22.781998805905516,19.36774878739736,17.693118820105845,10.902328822662453,7.455059002694344,6.240143083358411,5.058310688700947,3.935647647653267,3.3369073846830597,3.228736956838798
2025-04-29,22.78052987214162,19.352374371355875,17.742565067080054,10.893764914158735,7.449202965490974,6.214690900927661,5.054337325704284,3.9326997389096308,3.3536340985386937,3.226200745692473
2025-04-30,22.72930602916661,19.334612164811702,17.86122854543196,10.886380122335055,7.439578695020628,6.17304387575524,5.050911032843083,3.929919001324081,3.3710068020330173,3.2240137312786246
2025-05-02,22.75357563421964,19.325907292328093,17.922110057263392,10.881478831842891,7.436229231203102,6.1335185886466785,5.048637000341568,3.928126716020959,3.347854439553151,3.222562208580524
