date,EMPEROR SECURITIES LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,VALUABLE CAPITAL LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,INTERACTIVE BROKERS HONG KONG LTD,LONG BRIDGE HK LTD
2025-01-20,56.960425783124,31.470726197527167,5.554156910511133,1.4855550688594188,1.2272503915801891,0.9237848402076332,0.6560696263289351,0.5966474235745584,0.6002855176207447,0.5250982406662272
2025-01-21,56.9614696379311,31.46996292629546,5.554022203477061,1.486731707742986,1.227220626619822,0.9225497667068141,0.6560537144281855,0.5966329528626012,0.600270958672739,0.5250855052632243
2025-01-22,56.949560727123185,31.462713695731033,5.569716262116618,1.4839644546867088,1.2269379314893378,0.9223372537152457,0.6571149791178074,0.5964955160995594,0.6049822409221142,0.5261769389983919
2025-01-23,56.950773116383544,31.462713695731033,5.569716262116618,1.4839644546867088,1.2269379314893378,0.9211248644548806,0.6571149791178074,0.5964955160995594,0.6049822409221142,0.5261769389983919
2025-01-27,56.94594027113512,31.46004376838735,5.581366479505814,1.4838385253942477,1.2292583862334698,0.9161975522483305,0.6570592163101979,0.5964448974623937,0.6037186157241301,0.5261322875989407
2025-02-04,56.93489684716373,31.45394277857423,5.603313069451993,1.5029435877396649,1.2290199983613066,0.9160198757017171,0.6569317939958857,0.5733002556458561,0.6036015376567364,0.5260302557088827
2025-02-07,56.9305886750122,31.450893170947136,5.608829470738829,1.5027978702930311,1.231324706627193,0.915931063268275,0.6568681013700184,0.5732446714908094,0.6035430156499431,0.5259792546025609
2025-02-10,56.920241140677994,31.445176750223197,5.601751459145383,1.5267589960032844,1.2311009047137593,0.9157645863646365,0.6567487109791905,0.5731404802456773,0.6034333174679647,0.525883654178909
2025-02-13,56.91265533914006,31.440986028866924,5.602216461696298,1.538671043761743,1.2309368350093945,0.9156425417585629,0.6566611856054052,0.5730640974010272,0.6033528974750771,0.525813569285509
2025-02-14,56.910586835075975,31.43984329871328,5.603224355768523,1.538615120394816,1.2321036042846674,0.9156092625114851,0.6566373190976301,0.5730432692494078,0.6033309684697782,0.5270059664344449
2025-02-18,56.8885321438675,31.427659343597774,5.611952271520638,1.5404409342628942,1.231626124328116,0.915254434338463,0.6563828509201954,0.5970419658739047,0.6030971582255671,0.5280127730649542
2025-02-19,56.93594076412648,31.45318032122459,5.6213575711856825,1.437457973140625,1.232626272077585,0.9305419337760931,0.6569158696814661,0.5975267965921823,0.6035869060910888,0.5308655921042106
2025-02-20,56.92697118847655,31.448225249322103,5.642284950901457,1.4105712377253643,1.232432086569326,0.9509964643619904,0.6568123804528757,0.5974326634008631,0.6034918182020889,0.5307819605873793
2025-02-21,57.70102868395568,30.51241598982764,5.71900522719043,1.4297513067976075,1.2491899304236829,0.9676124479749857,0.6657433060861713,0.6055561806281964,0.6116977240422755,0.5379992030733266
2025-02-26,57.69323352299133,30.508293893576028,5.713320043191325,1.4455240092081232,1.249021170233357,0.9674817276922608,0.6656533670270202,0.605474372590998,0.6116150863089594,0.5403828071806067
2025-02-27,57.69252497643224,30.507919212779992,5.714478003987976,1.445506256327928,1.2490058306588807,0.9674698457815535,0.665645191953897,0.6054669365927514,0.6116075748949091,0.5403761705898795
2025-02-28,57.68827406252871,30.50567132125501,5.714056948504472,1.4441717110340122,1.2550539869700343,0.9673985604457088,0.665596145731662,0.6054223244385782,0.6115625102848113,0.5427924288070012
2025-03-03,57.685440467927954,30.504172910928943,5.713776279318561,1.4416448209585195,1.2599042472772068,0.9673510427242618,0.6655634522653472,0.6053925866546424,0.6115324709006326,0.5452217210439375
2025-03-04,57.685440467927954,30.504172910928943,5.713776279318561,1.4404168441093215,1.261132224126405,0.9673510427242618,0.6655634522653472,0.6053925866546424,0.6115324709006326,0.5452217210439375
2025-03-05,57.686857230431585,30.504922097691395,5.717600631490324,1.4330841788980258,1.261163197710602,0.9673748010014643,0.6655797985970265,0.6066354621899097,0.6115474902238363,0.5452351117658298
2025-03-06,57.68189886610667,30.502300105010132,5.722020791809799,1.4329610008673896,1.2622826982790716,0.9672916521364995,0.6655225899486934,0.6065833199901375,0.6114949258200172,0.5476440500315817
2025-03-07,57.68189886610667,30.502300105010132,5.722020791809799,1.42804939503751,1.2671943041089513,0.9648358492215595,0.6655225899486934,0.6065833199901375,0.6114949258200172,0.5500998529465215
2025-03-10,57.67906589774342,30.500802025839675,5.7254232859583105,1.429207099475761,1.2695877498779526,0.9623327803136791,0.6654899037077856,0.6040978461701669,0.6114648930746812,0.5525285178385674
2025-03-11,57.67835769913252,30.500427529039314,5.7364034223932885,1.4291895512983277,1.2707999876235132,0.9623209645408741,0.6544312979742343,0.6040904288992932,0.6114573853492846,0.5525217337493535
2025-03-12,57.673452414093106,30.490693839114797,5.739482484267976,1.4287334498904882,1.2753041704778498,0.9693784616714021,0.65422244741549,0.6038976437681446,0.6112622491799512,0.5535728401207991
2025-03-13,57.67274451908244,30.490319590493687,5.739412036759731,1.428715913342243,1.2752885171499915,0.9693665633343382,0.654214417363759,0.6038902314127005,0.6112547464299286,0.5547934646311802
2025-03-14,57.66774464642657,30.485081074288317,5.686883205114611,1.4284704468608993,1.2750694109007512,0.9765632670051798,0.7105535985674061,0.603786477539143,0.6111497272652301,0.5546981460318956
2025-03-17,57.66420634682999,30.483210611853416,5.6951242079470115,1.4283828007003494,1.2749911769137998,0.9740490823744926,0.7105100013792975,0.603749431223859,0.6111122291656134,0.5546641116121631
2025-03-18,57.657131050066276,30.479470375490976,5.694425426216884,1.4282075406413388,1.2846505971232662,0.9739295682641487,0.7104228230509753,0.6036753522298443,0.6110372467692327,0.5570500201470514
2025-03-19,57.64369276847724,30.472366454464538,5.7151787492995565,1.4205144863036887,1.2855778770693143,0.9810627509207583,0.7102572431518444,0.6035346522119299,0.6108948308974413,0.5569201872036915
2025-03-21,57.62319378001578,30.461530009775746,5.75851797133396,1.42246184981844,1.2728581035444315,0.9807138698368927,0.7100046646938593,0.6033200259574762,0.6106775872496406,0.5567221377737688
2025-03-24,57.63520865979098,30.46788147342827,5.7695307938894,1.38596296706952,1.2743500201639213,0.9809183562332029,0.7101527061356212,0.6034458228302688,0.610804918230638,0.5617442822281771
2025-03-25,57.62390039898092,30.461903551979848,5.788019192679235,1.3856910355354948,1.2740999875410435,0.9807258960883781,0.7100133713053552,0.603327424321649,0.6106850758377668,0.5616340657303156
2025-03-27,57.631674351544014,30.46601312095305,5.7900264862130895,1.3711606887494672,1.274271874428172,0.9808582043240375,0.7101091581269602,0.6034088183047744,0.6107674624304424,0.5617098349259891
2025-03-28,57.6203674774465,30.460035932566843,5.819545531015749,1.3696654779065724,1.2642122719083941,0.9806657677802689,0.7099698403830845,0.6032904343151598,0.6106476347336375,0.5615996319437871
2025-03-31,57.61914127737675,30.460035932566843,5.819545531015749,1.3708916779763185,1.2642122719083941,0.9806657677802689,0.7099698403830845,0.6032904343151598,0.6106476347336375,0.5615996319437871
2025-04-01,57.61754145211262,30.458542001913756,5.8241646676498675,1.3695983018452424,1.264150267862529,0.9806176704420333,0.709935019488268,0.6032608455755232,0.6106176851557124,0.5615720879544503
2025-04-02,57.608545337030215,30.45443444812019,5.850350677767785,1.3571538558861982,1.2639797880927464,0.9804854270854073,0.7098392796369546,0.603179491504977,0.6105353389623547,0.5614963559131696
2025-04-03,57.608545337030215,30.45443444812019,5.851576652344014,1.3559278813099687,1.2639797880927464,0.9804854270854073,0.7098392796369546,0.603179491504977,0.6105353389623547,0.5614963559131696
2025-04-07,57.6120768841074,30.456301380679125,5.854387468006232,1.3572370527922302,1.2640572731967383,0.9805455332801392,0.7098827945498656,0.6032164679076578,0.6007643684446187,0.5615307770359904
2025-04-08,57.60783907956919,30.454061089073807,5.856408752566546,1.360815096367776,1.2651902517581486,0.9804734067307141,0.7098305772945427,0.6031720967684197,0.6007201776758652,0.5614894721949923
2025-04-11,57.584542294185816,30.44174537411938,5.895706171043369,1.3602647786028144,1.2659040687357725,0.9776259727731362,0.7095435196495762,0.6029281721374637,0.6004772446084496,0.5612624041442243
2025-04-14,57.58261117638668,30.441372326132104,5.898084819680119,1.3602481092551282,1.2658885557302229,0.9776139924679019,0.7095348245574047,0.6029207835617324,0.6004698860675791,0.561255526161125
2025-04-16,57.58261117638668,30.441372326132104,5.899310268427195,1.3602481092551282,1.2658885557302229,0.9763885437208251,0.7095348245574047,0.6029207835617324,0.6004698860675791,0.561255526161125
2025-04-22,57.59133690227498,30.439507223332683,5.898948825454834,1.361390142309996,1.2658109964052437,0.9689764796877159,0.7094913522929682,0.6028838433992062,0.6004330960683151,0.5612211387740578
2025-04-28,57.59204261999864,30.43988022560876,5.899021110506041,1.3614068246307045,1.265826507509917,0.96898835341582,0.7082746576386565,0.602891231069583,0.6004404537075115,0.5612280159143679
