date,EMPEROR SECURITIES LTD,SUNFUND SECURITIES LTD,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CHINA CITIC BANK INTERNATIONAL LTD,UBS SECURITIES HONG KONG LTD
2025-03-10,84.8379172614361,2.55519362597555,2.5900208552569968,2.581007664063919,1.9744902693155233,1.9255508313030738,1.3471794628305005,0.7915415383510911,0.6942108022234744,0.7028876892437661
2025-03-11,84.77197078854468,2.601042682670936,2.588007572215252,2.579001387183898,2.002852494746888,1.9240540561605834,1.346132269113431,0.7909262548282715,0.693671176130242,0.7023413184058118
2025-03-12,84.79808347102197,2.6078251436015214,2.588804767554153,2.5498895566612623,2.002572254647893,1.924646730981875,1.3405656738190865,0.7911698873162643,0.693884850709203,0.7025576636867769
2025-03-14,84.78287024390485,2.637258172208994,2.5883403222120105,2.5494320929148993,2.0022129825360553,1.9243014391233788,1.3283648146858036,0.791027947231167,0.693760364077019,0.702431621105824
2025-03-17,84.77780038116387,2.6490601082412537,2.588185544128622,2.5432998218160248,2.0020932538105423,1.9241863693676537,1.3282853808654926,0.7909806451864827,0.6937188784583924,0.7023896169616651
2025-03-18,85.65207893648137,2.5035020277674147,2.4459723423437754,2.403552958775315,1.8542207548020753,1.8184579740293423,1.255299996442258,0.7475185795100108,0.6556010614927715,0.6637953683556672
2025-03-19,85.78148604978495,2.487992584952766,2.425344483376703,2.37207566555896,1.8357815792094172,1.8031221936623896,1.244713551599973,0.7412144576005115,0.6500721166224559,0.6581973176318736
2025-03-20,85.7966081385016,2.490944109715822,2.4227650102633755,2.363955219239788,1.8338291352337392,1.801204484549117,1.243389737534733,0.740426139579012,0.6493807329620955,0.6574972924207201
2025-03-21,85.78700406513234,2.4906652734015724,2.4224938059183563,2.3413025956059563,1.8728028606785063,1.801002857696984,1.237653551857849,0.7403432562678494,0.6493080412748683,0.6574236921657274
2025-03-24,85.77467410208234,2.4899823881867045,2.4218296118089198,2.356887513845386,1.8722893796429063,1.8005090626308264,1.23731421468528,0.7401402705559468,0.6491300154012125,0.6572434411604725
2025-03-25,85.81131321148094,2.507512413438804,2.4225480419298724,2.3447132894214735,1.8616505380865571,1.7898489276104033,1.2152927573775458,0.7403598314455753,0.6493225783103472,0.6574384108984863
2025-03-26,85.93314509949056,2.516677564001962,2.4259874905374814,2.347201470102906,1.7914277012891051,1.7811799471905199,1.1930284769324937,0.7027359678992116,0.6502444636968099,0.6583718188589543
2025-03-27,85.93844370279717,2.550465250125374,2.4261370759544274,2.30250285254824,1.8044306217075472,1.7812897740326188,1.1908598713376606,0.6971738801853702,0.6502845575099883,0.6584124138015967
2025-03-28,85.93410843331094,2.550336588798753,2.4260146865140135,2.296781564626845,1.834046812414591,1.7811999146999289,1.1885577428166987,0.6971387103996591,0.650251753113282,0.6415637933052863
2025-03-31,85.95657650729513,2.5508370113342966,2.426490714825737,2.283216647069558,1.8680440969753445,1.7535182426486624,1.1719722539459605,0.6972755017246224,0.6503793443623995,0.6416896798182936
2025-04-01,86.03751391631697,2.547423743199173,2.42324383413509,2.224174146007753,1.871143205701609,1.7455731311090947,1.1642454341775421,0.6963424792536201,0.649509073513266,0.6408310365858843
2025-04-02,86.08619325539104,2.6440973759778776,2.4246148861668324,2.08482484536855,1.8778037848220446,1.746560762462675,1.1424965500761357,0.7023383654941237,0.649876560566088,0.6411936136746352
2025-04-09,86.05885934289027,2.649291750719821,2.42937808378507,2.088920519611316,1.8814927626330826,1.7499919111004785,1.1447410041860295,0.7037181212849525,0.6511532542394204,0.6424532495495566
