date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,DEUTSCHE BANK AG,TOTAL_CCASS_PCT
2024-05-13,10.783245744371056,8.848865022667114,6.285467333214591,6.113609297435037,4.386151042308227,4.031747380664749,3.183246440714,1.8051872789174799,0.6201455659404159,1.4541693961866473,47.51183450241931
2024-05-14,10.726536754986475,8.848865022667114,6.285467333214591,6.113609297435037,4.378352305754599,4.031747380664749,3.183246440714,1.8051872789174799,0.6201455659404159,1.4541693961866473,47.447326776481106
2024-05-16,10.725929362837068,8.848865022667114,6.285467333214591,6.113609297435037,4.4301396680104395,4.031747380664749,3.183286421409011,1.8051872789174799,0.6201455659404159,1.4541693961866473,47.49854672728255
2024-05-17,10.660081972774126,8.848865022667114,6.285467333214591,6.113609297435037,4.490196995941,4.031747380664749,3.183286421409011,1.790567049758087,0.6201455659404159,1.4541693961866473,47.47813643599078
2024-05-20,10.743872184261093,8.848865022667114,6.285467333214591,6.113609297435037,4.44387203990899,4.031747380664749,3.181499973910756,1.7875896205874868,0.6201498605602018,1.4541693961866473,47.51084210939667
2024-05-21,10.723007563641564,8.848865022667114,6.285467333214591,6.113609297435037,4.438113962332617,4.031747380664749,3.181499973910756,1.7161317206573181,0.6201498605602018,1.4541693961866473,47.412761511270595
2024-05-22,10.723612969261351,8.848865022667114,6.285467333214591,6.113609297435037,4.437949316185389,4.031747380664749,3.1814285160108264,1.7161317206573181,0.6201677250351844,1.4541693961866473,47.413148677318205
2024-05-23,10.714648064791128,8.848865022667114,6.285467333214591,6.113609297435037,4.444192710807822,4.031722795574277,3.1814785365407774,1.7251675721034878,0.6201717231046854,1.4541693961866473,47.419492452425565
2024-05-24,10.715586307017212,8.848865022667114,6.285378010839677,6.113609297435037,4.443337359745658,4.031722795574277,3.1814785365407774,1.7251675721034878,0.6201717231046854,1.4524346663434675,47.41775129137139
2024-05-27,10.717769345860077,8.848865022667114,6.285378010839677,6.113609297435037,4.443337359745658,4.031722795574277,3.1814785365407774,1.7229845332606213,0.6201754710715368,1.4524346663434675,47.417755039338246
2024-05-28,10.717769345860077,8.848865022667114,6.285378010839677,6.113609297435037,4.455231137743479,4.0328143149957105,3.1815214112807357,1.709999235841366,0.6202112000215019,1.4524346663434675,47.41783364302817
2024-05-29,10.757137289379106,8.848865022667114,6.285378010839677,6.113609297435037,4.456086406629059,4.031722795574277,3.181517663313884,1.709999235841366,0.6206756763710479,1.4524346663434675,47.457426064394035
2024-05-30,10.603502804529242,8.848865022667114,6.285378010839677,6.113609297435037,4.442896757480478,4.031722795574277,3.181517663313884,1.7229845332606213,0.6206756763710479,1.4524346663434675,47.303587227814845
2024-05-31,10.597915522052388,8.848865022667114,6.285378010839677,6.113609297435037,4.44846617548235,4.031722795574277,3.181517663313884,1.7229845332606213,0.6206935408460305,1.452198944596073,47.30335150606745
2024-06-03,10.562290186042203,8.848865022667114,6.285378010839677,6.113609297435037,4.496821786385626,4.031722795574277,3.1815676838438356,1.7102721728630441,0.6208364566458908,1.452198944596073,47.303562356892776
2024-06-04,10.567559598769902,8.848865022667114,6.2960966958292035,6.113609297435037,4.42408147440015,4.031722795574277,3.1815676838438356,1.722891637990712,0.6208364566458908,1.452198944596073,47.259429607752196
2024-06-05,10.577382187402725,8.848865022667114,6.367730428640835,6.113609297435037,4.454803840939267,4.031722795574277,3.1815676838438356,1.722891637990712,0.6208364566458908,1.452198944596073,47.37160829573577
2024-06-06,10.523484923464595,8.848865022667114,6.368930921359663,6.113609297435037,4.47281551562277,4.031722795574277,3.1819249733434862,1.7101864233831283,0.6208364566458908,1.452198944596073,47.324575274092034
2024-06-07,10.548257033551266,8.848865022667114,6.37528229601468,6.113609297435037,4.480621762401682,4.031722795574277,3.1819249733434862,1.7101864233831283,0.6209793724457511,1.452198944596073,47.36364792141249
2024-06-11,10.547717351334938,8.848865022667114,6.364563611025155,6.113609297435037,4.491340447391208,4.031758524524243,3.181889244393521,1.7101864233831283,0.6209793724457511,1.4754620639183393,47.38637135851844
2024-06-12,10.525818988578964,8.848865022667114,6.306116626171367,6.113609297435037,4.471423122713681,4.031758524524243,3.1818995914974306,1.7101864233831283,0.6209793724457511,1.4754620639183393,47.286119033335055
2024-06-13,10.536125365058787,8.848865022667114,6.306116626171367,6.113609297435037,4.5472034609900955,4.031758524524243,3.1818995914974306,1.7101864233831283,0.6209793724457511,1.4754620639183393,47.37220574809129
2024-06-14,10.536125365058787,8.848865022667114,6.306116626171367,6.113609297435037,4.5472034609900955,4.031758524524243,3.1818995914974306,1.7103043289180129,0.6209793724457511,1.4754620639183393,47.372323653626175
2024-06-17,10.536133857830194,8.848865022667114,6.306116626171367,6.113609297435037,4.4050448754850535,4.031758524524243,3.181898133756272,1.712112213786246,0.6209793724457511,1.4754620639183393,47.23197998801962
2024-06-18,10.536153844604804,8.848865022667114,6.306116626171367,6.113609297435037,4.425798286174922,4.031758524524243,3.181898133756272,1.712112213786246,0.6031148974632089,1.4754620639183393,47.23488891050155
2024-06-19,10.556907255294673,8.848865022667114,6.283668126908304,6.113609297435037,4.405457183994756,4.031758524524243,3.181898133756272,1.712112213786246,0.6031506264131741,1.4754620639183393,47.21288844869816
2024-06-20,10.555536335484513,8.848865022667114,6.283668126908304,6.113609297435037,4.406828103804916,4.031758524524243,3.1819695916562023,1.7135985381047936,0.6031506264131741,1.4754620639183393,47.214446230916636
2024-06-21,10.488914824127152,8.848865022667114,6.2962700991420695,6.113609297435037,4.411103176282193,4.0306720428847544,3.1819695916562023,1.7135985381047936,0.6031506264131741,1.4754620639183393,47.16361528263083
2024-06-24,10.473463650351317,8.848865022667114,6.314313736944211,6.113609297435037,4.42220404313081,4.030838868497931,3.1815051153066563,1.7135985381047936,0.6031506264131741,1.4754620639183393,47.17701096276939
2024-06-25,10.4663178603583,8.848865022667114,6.320889900287935,6.113609297435037,4.368467702383323,4.030838868497931,3.181469386356691,1.7135985381047936,0.6032185114181078,1.4754620639183393,47.12273715142757
2024-06-26,10.460254871922924,8.848865022667114,6.285275282962738,6.113609297435037,4.322398733559128,4.0308567329729135,3.181522979781639,1.7135985381047936,0.603361427217968,1.4754620639183393,47.0352049505426
2024-06-27,10.455099277338235,8.848865022667114,6.285276562059147,6.113609297435037,4.482769040138528,4.030831722707939,3.181522979781639,1.7135985381047936,0.6034757598578564,1.4754620639183393,47.19051026400863
2024-06-28,10.466264288370722,8.848865022667114,6.2907573829837915,6.113609297435037,4.481795769249899,4.0308067124429625,3.1825734109106123,1.7135985381047936,0.5927570748683311,1.4754620639183393,47.196489560951605
2024-07-02,10.488343532508791,8.848865022667114,6.283813561599137,6.113609297435037,4.487928204045321,4.0308067124429625,3.1825841295956017,1.7135985381047936,0.5940254525920915,1.4818203163962258,47.22539476738707
2024-07-03,10.324121287833654,8.848865022667114,6.283813561599137,6.113609297435037,4.496912462887742,4.0308067124429625,3.1825841295956017,1.7135985381047936,0.5940254525920915,1.4818203163962258,47.07015678155436
2024-07-04,10.324121287833654,8.848865022667114,6.283813561599137,6.113609297435037,4.494293584448726,4.0305246288100935,3.1825841295956017,1.7135985381047936,0.5940327734539393,1.4818203163962258,47.06726314034432
2024-07-05,10.353426504874252,8.848865022667114,6.283813561599137,6.113609297435037,4.506740439446218,4.0305246288100935,3.1825769838056086,1.7135985381047936,0.5940327734539393,1.4818203163962258,47.109008066592416
2024-07-08,10.369850542228686,8.848865022667114,6.283813561599137,6.113609297435037,4.542290744661477,4.0305246288100935,3.1815051153066563,1.7134591951999296,0.5940327734539393,1.4818203163962258,47.159771197758296
2024-07-09,10.357386008546753,8.848865022667114,6.283813561599137,6.113609297435037,4.543321303348479,4.0305246288100935,3.1815051153066563,1.7134591951999296,0.5940327734539393,1.4818203163962258,47.14833722276337
2024-07-10,10.357386008546753,8.848865022667114,6.283813561599137,6.113609297435037,4.543321303348479,4.0305246288100935,3.1813979284567613,1.7134591951999296,0.5940327734539393,1.4818203163962258,47.14823003591347
2024-07-11,10.409236971906427,8.848865022667114,6.283813561599137,6.113609297435037,4.506983135484646,4.0305246288100935,3.181401937244947,1.7118091429681674,0.5940327734539393,1.4818203163962258,47.16209678796574
2024-07-12,10.390986531368991,8.848865022667114,6.283813561599137,6.113609297435037,4.514444254898475,4.0305246288100935,3.181401937244947,1.7118091429681674,0.5940363463489359,1.4818203163962258,47.151311039737124
2024-07-15,10.354087540469136,8.848865022667114,6.283813561599137,6.113609297435037,4.491007871606247,4.0305246288100935,3.18140943317865,1.7119877877179928,0.5940363463489359,1.4818203163962258,47.09116180622857
2024-07-16,10.358375014464945,8.848865022667114,6.283813561599137,6.113609297435037,4.471465922422844,4.0305246288100935,3.181387995808671,1.7119877877179928,0.5954655043475392,1.4818203163962258,47.0773150516696
2024-07-17,10.156296982620153,8.848865022667114,6.294387115593904,6.113609297435037,4.667351794959453,4.029567092951029,3.181387995808671,1.7595108640665515,0.5954655043475392,1.4818203163962258,47.12826198684568
2024-07-18,10.156754313179707,8.848865022667114,6.285276233352807,6.113609297435037,4.658005273147546,4.029567092951029,3.181245080008811,1.7692082441671149,0.5954692523143906,1.4818203163962258,47.11982012561978
2024-07-19,10.156757886074704,8.848865022667114,6.285276233352807,6.113609297435037,4.56694378802239,4.029567092951029,3.181245080008811,1.713094552682376,0.5954692523143906,1.4818203163962258,46.97264852190489
2024-07-22,14.646973403903365,8.848865022667114,6.285276233352807,6.113609297435037,4.56694378802239,4.029567092951029,3.181245076435916,1.713094552682376,0.5954992360492013,1.4818203163962258,51.462894019895465
2024-07-23,14.64517623772012,8.848865022667114,6.285276233352807,6.113609297435037,4.566943420014205,4.029567092951029,3.181245076435916,1.7166674476788844,0.5955137027010422,1.4818203163962258,51.464683847352376
2024-07-24,14.698877392597682,8.848865022667114,6.285276233352807,6.113609297435037,4.634003457784751,4.029674279800925,3.18113788958602,1.713165467502267,0.5955137027010422,1.4818203163962258,51.58194305982388
2024-07-25,14.681542777943122,8.848865022667114,6.285276233352807,6.113609297435037,4.556035743170945,4.029674279800925,3.181141976977896,1.713165467502267,0.5955137027010422,1.4818203163962258,51.48664481794738
2024-07-26,14.68154691535553,8.848865022667114,6.285276233352807,6.113609297435037,4.634003457784751,4.029674279800925,3.181152695662886,1.713165467502267,0.5955137027010422,1.4818203163962258,51.56462738865858
2024-07-29,14.681388278817684,8.848865022667114,6.285432011574656,6.113609297435037,4.732861174864144,4.029674279800925,3.1811487011662796,1.713165467502267,0.5955137027010422,1.4818203163962258,51.66347825292538
2024-07-30,14.342688015899425,8.848865022667114,6.580806956746804,6.113609297435037,4.754180464236455,4.029674279800925,3.1811487011662796,1.713165467502267,0.5955137027010422,1.4818203163962258,51.64147222455158
2024-07-31,14.356979595885457,8.848865022667114,6.492580463760317,6.113609297435037,4.774095116388525,4.029674279800925,3.180973629311451,1.713165467502267,0.5955137027010422,1.4818203163962258,51.587276891848354
2024-08-01,14.35727685717627,8.848865022667114,6.306677381322383,6.113609297435037,4.912445285231783,4.029674279800925,3.1809732970322164,1.713165467502267,0.5955137027010422,1.4818203163962258,51.54002090726526
2024-08-02,14.397740800527059,8.848865022667114,6.283810853344729,6.113609297435037,4.770143222982366,4.029674279800925,3.180783933597401,1.713165467502267,0.5955137027010422,1.4818203163962258,51.41512689695416
2024-08-05,14.410138256678328,8.848865022667114,6.283810853344729,6.113609297435037,4.766835522544079,4.029674279800925,3.180783933597401,1.713165467502267,0.5958709922006931,1.4818203163962258,51.424573942166795
2024-08-06,14.405734663595132,8.848865022667114,6.282745001600951,6.113609297435037,4.766835522544079,4.029674279800925,3.1808196625473664,1.7149519150005212,0.5958786060399306,1.4818203163962258,51.42093428762728
2024-08-07,14.416453348584657,8.848865022667114,6.282745001600951,6.113609297435037,4.748799227041154,4.029674279800925,3.179926438798239,1.7149519150005212,0.5962930618595256,1.4818203163962258,51.41313790918435
2024-08-08,14.447072644248916,8.848865022667114,6.285553647211916,6.113609297435037,4.7307821394217315,4.029674279800925,3.179926438798239,1.7149519150005212,0.5962930618595256,1.4818203163962258,51.42854876284015
2024-08-09,14.481015146715745,8.848865022667114,6.285553647211916,6.113609297435037,4.736965180701884,4.029674279800925,3.179926438798239,1.7149519150005212,0.5962930618595256,1.4818203163962258,51.46867430658714
2024-08-12,15.849120498164906,8.848865022667114,6.284209784935564,6.113609297435037,4.773714456582701,4.029674279800925,3.179926438798239,1.7149519150005212,0.5962930618595256,1.4818203163962258,52.872185071640764
2024-08-13,15.84938489239465,8.848865022667114,6.284209784935564,6.113609297435037,4.787363605038097,4.029674279800925,3.179926438798239,1.7149519150005212,0.5962930618595256,1.4818203163962258,52.886098614325896
2024-08-14,15.849384542250942,8.848865022667114,6.284209784935564,6.113609297435037,4.787363605038097,4.029674279800925,3.179926438798239,1.7149519150005212,0.5962930618595256,1.4818203163962258,52.88609826418219
2024-08-15,15.849384542250942,8.848865022667114,6.284209784935564,6.113609297435037,4.626499313569375,4.029674279800925,3.179926438798239,1.7372726403927186,0.5962930618595256,1.4818203163962258,52.74755469810566
2024-08-16,15.849384542250942,8.848865022667114,6.284209784935564,6.113609297435037,4.763791926931038,4.029674279800925,3.179926438798239,1.7372726403927186,0.5962930618595256,1.4818203163962258,52.88484731146733
2024-08-19,15.940814060571002,8.848865022667114,6.284209784935564,6.113609297435037,4.7294614080675865,4.029674279800925,3.1799371574832285,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.93481123961591
2024-08-20,15.966318456924578,8.848865022667114,6.360583988380928,6.113609297435037,4.651622317673654,4.029674279800925,3.1799371574832285,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.95885074902091
2024-08-21,15.721768085993562,8.848865022667114,6.282601982187136,6.113609297435037,4.847018121213856,4.019617116320003,3.1799371574832285,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.821657011955395
2024-08-22,15.720953465934356,8.848865022667114,6.275456192194119,6.113609297435037,4.935717504717606,4.019617116320003,3.1799371574832285,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.90239598540691
2024-08-23,15.721060652784253,8.848865022667114,6.275456192194119,6.113609297435037,4.817777173408457,4.019617116320003,3.179933409516377,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.78455909298081
2024-08-26,15.712238692697047,8.848865022667114,6.275456192194119,6.113609297435037,4.83206875339449,4.019617116320003,3.179933409516377,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.790028712879646
2024-08-28,15.712238692697047,8.848865022667114,6.275456192194119,6.113609297435037,4.83206875339449,4.019581387370037,3.179933409516377,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.78999298392968
2024-08-29,15.712245302552793,8.848865022667114,6.275456192194119,6.113609297435037,4.830282305896236,4.019581387370037,3.179933409516377,1.7301268503997016,0.5962930618595256,1.4818203163962258,52.78821314628716
2024-08-30,15.717247355547903,8.848865022667114,6.27399130524555,6.113609297435037,4.854046845302312,4.019581387370037,3.179933409516377,1.7280259881417546,0.5962930618595256,1.4818203163962258,52.81341398948184
2024-09-02,15.835380887581094,8.848865022667114,6.27399130524555,6.113609297435037,4.841174197689401,4.019581387370037,3.179933409516377,1.7280259881417546,0.5962930618595256,1.4818203163962258,52.91867487390212
2024-09-03,15.847277177324099,8.848865022667114,6.275456928210488,6.113609297435037,4.89137971070607,4.020368138848269,3.179933409516377,1.7280259881417546,0.6034388518525424,1.4818203163962258,52.99017484109798
2024-09-04,15.846916314929452,8.848865022667114,6.275456928210488,6.113609297435037,4.891740573100717,4.020368138848269,3.179933409516377,1.7280259881417546,0.6034388518525424,1.4818203163962258,52.99017484109798
2024-09-05,15.832793357722776,8.848865022667114,6.275456928210488,6.113609297435037,4.920741222280231,4.020368138848269,3.179933409516377,1.7280259881417546,0.6034388518525424,1.4818203163962258,53.00505253307082
2024-09-09,15.832793357722776,8.848865022667114,6.275456928210488,6.113609297435037,4.893081637800286,4.020368138848269,3.179933409516377,1.7280259881417546,0.6034388518525424,1.4818203163962258,52.977392948590875
2024-09-10,15.833781273907999,8.848865022667114,6.275456928210488,6.113609297435037,4.87716466213086,4.020368138848269,3.179933409516377,1.7280259881417546,0.6034388518525424,1.4818203163962258,52.96246388910667
2024-09-11,15.817749694058664,8.848865022667114,6.275456928210488,6.113609297435037,4.902070609291206,4.020368138848269,3.179933409516377,1.7440575679910881,0.6034388518525424,1.4818203163962258,52.98736983626702
2024-09-12,15.817749694058664,8.848865022667114,6.275456928210488,6.113609297435037,4.915391144302195,4.020368138848269,3.179933409516377,1.7440575679910881,0.6034388518525424,1.4818203163962258,53.000690371278004
2024-09-13,15.82221687752701,8.848865022667114,6.275456928210488,6.113609297435037,4.905105919360751,4.020368138848269,3.1797547647665523,1.739355638175683,0.6034388518525424,1.4818203163962258,52.98999175523967
2024-09-16,15.819912360254262,8.848865022667114,6.275456928210488,6.113609297435037,4.910526001070454,4.020368138848269,3.1797547647665523,1.7359435234540173,0.6034388518525424,1.4818203163962258,52.989695204954955
2024-09-17,15.819912360254262,8.848865022667114,6.275456928210488,6.113609297435037,4.928142195579689,4.020368138848269,3.1797547647665523,1.7359435234540173,0.6034388518525424,1.4818203163962258,53.0073113994642
2024-09-19,15.78173332612848,8.848865022667114,6.275456928210488,6.113609297435037,4.9181154481538725,4.020368138848269,3.1797547647665523,1.7359435234540173,0.6035103097524727,1.4818203163962258,52.959177075812526
2024-09-20,15.78173332612848,8.848865022667114,6.275456928210488,6.113609297435037,4.913273182168794,4.020368138848269,3.179647577916657,1.7359435234540173,0.6035281742274551,1.4818203163962258,52.95424548745253
2024-09-23,15.781984500646736,8.848865022667114,6.275456928210488,6.113609297435037,4.928876064639076,4.020368138848269,3.1796867046897637,1.7359435234540173,0.6035281742274551,1.4818203163962258,52.97013867121419
