date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,REALINK FINANCIAL TRADE LTD,HANG SENG BANK LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,DBS VICKERS (HONG KONG) LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,TOTAL_CCASS_PCT
2024-11-25,5.145883534136546,3.028363453815261,1.9329819277108435,1.666917670682731,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8702309236947792,0.5005020080321285,17.038303212851407
2024-11-26,5.145883534136546,3.028363453815261,1.930471887550201,1.666917670682731,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8702309236947792,0.5005020080321285,17.035793172690763
2024-11-28,5.145883534136546,3.021084337349398,1.9277108433734942,1.666917670682731,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8702309236947792,0.5005020080321285,17.02575301204819
2024-11-29,5.130823293172691,3.0095381526104417,1.9252008032128514,1.6694277108433735,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8677208835341366,0.5005020080321285,16.99663654618474
2024-12-02,5.130823293172691,3.120230923694779,1.9239457831325302,1.5522088353413654,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8659638554216867,0.4864457831325301,16.9730421686747
2024-12-03,5.130823293172691,2.9939759036144578,1.9164156626506026,1.507028112449799,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8659638554216867,0.5095381526104418,16.817168674698795
2024-12-04,5.130823293172691,2.9964859437751006,1.9161646586345382,1.5190763052208835,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8659638554216867,0.5020080321285141,16.82394578313253
2024-12-05,5.130823293172691,2.993222891566265,1.9113955823293172,1.5240963855421685,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8659638554216867,0.4917168674698795,16.810642570281125
2024-12-06,5.139357429718876,2.9789156626506026,1.913152610441767,1.5414156626506024,1.769327309236948,1.3757530120481927,0.7483433734939758,0.8561746987951807,0.48142570281124497,16.80386546184739
2024-12-09,5.106224899598394,3.0288654618473894,1.8840361445783134,1.5650100401606426,1.769327309236948,1.3755020080321285,0.7483433734939758,0.8714859437751004,0.49573293172690763,16.8445281124498
2024-12-10,5.133082329317269,3.0082831325301203,1.8792670682730925,1.5968875502008033,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8689759036144579,0.4656124497991968,16.824899598393575
2024-12-11,5.129066265060241,2.9897088353413657,1.8842871485943775,1.6367971887550201,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8649598393574298,0.465863453815261,16.843473895582328
2024-12-12,5.132078313253012,3.0065261044176705,1.8624497991967872,1.6400602409638556,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8624497991967871,0.46837349397590367,16.844728915662653
2024-12-13,5.13433734939759,3.0017570281124497,1.8632028112449799,1.6410642570281124,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8624497991967871,0.4686244979919678,16.84422690763052
2024-12-16,5.160190763052209,2.931726907630522,1.8574297188755018,1.6428212851405624,1.769327309236948,1.3755020080321285,0.7279618473895583,0.878012048192771,0.4583333333333333,16.801305220883535
2024-12-17,5.1493975903614455,2.8898092369477912,1.8647088353413654,1.6438253012048192,1.769327309236948,1.3755020080321285,0.7279618473895583,0.878012048192771,0.4583333333333333,16.756877510040162
2024-12-18,5.147389558232931,2.909136546184739,1.8684738955823295,1.6696787148594376,1.769327309236948,1.3755020080321285,0.7279618473895583,0.878012048192771,0.45431726907630526,16.79979919678715
2024-12-19,5.149899598393574,2.908132530120482,1.8586847389558232,1.6721887550200802,1.769327309236948,1.3755020080321285,0.7279618473895583,0.878012048192771,0.45431726907630526,16.794026104417668
2024-12-20,5.153915662650602,2.906626506024096,1.8616967871485943,1.6792168674698797,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.45431726907630526,16.798544176706827
2024-12-23,5.156425702811245,2.889307228915663,1.8883032128514055,1.673694779116466,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.45431726907630526,16.804819277108436
2024-12-27,5.158935742971887,2.889307228915663,1.887550200803213,1.6752008032128514,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.45431726907630526,16.80808232931727
2024-12-30,5.1624497991967875,2.8880522088353415,1.8880522088353415,1.673694779116466,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.45707831325301207,16.8120983935743
2025-01-02,5.164206827309236,2.8933232931726907,1.8870481927710843,1.678714859437751,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.82163654618474
2025-01-03,5.169226907630522,2.8606927710843375,1.8855421686746987,1.6832329317269075,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.79703815261044
2025-01-06,5.171736947791165,2.8458835341365463,1.8872991967871486,1.6832329317269075,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.786495983935744
2025-01-07,5.172991967871486,2.788152610441767,1.8855421686746987,1.6967871485943773,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.741817269076307
2025-01-08,5.195582329317269,2.7349397590361444,1.8820281124497993,1.706827309236948,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.717720883534138
2025-01-09,5.196084337349398,2.7103413654618476,1.8802710843373494,1.7163654618473894,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.701405622489958
2025-01-10,5.198845381526104,2.718624497991968,1.884789156626506,1.7120983935742973,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.71270080321285
2025-01-13,5.20562248995984,2.6423192771084336,1.8893072289156625,1.7126004016064258,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.64819277108434
2025-01-14,5.208383534136546,2.5913654618473894,1.8883032128514055,1.7419678714859437,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.4555722891566265,16.62836345381526
2025-01-15,5.216164658634538,2.5502008032128516,1.887550200803213,1.7419678714859437,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.634387550200803
2025-01-16,5.218925702811245,2.5502008032128516,1.8872991967871486,1.7419678714859437,1.769327309236948,1.3755020080321285,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.636897590361446
2025-01-17,5.218925702811245,2.5386546184738954,1.8865461847389557,1.7349397590361446,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.615311244979917
2025-01-20,5.231726907630522,2.543925702811245,1.8694779116465863,1.7266566265060241,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.608032128514054
2025-01-21,5.234487951807229,2.5446787148594376,1.8689759036144578,1.7221385542168672,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.60652610441767
2025-01-22,5.2372489959839355,2.528112449799197,1.868222891566265,1.7221385542168672,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.591967871485945
2025-01-23,5.240010040160643,2.5306224899598395,1.8674698795180724,1.7080823293172689,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.582429718875503
2025-01-24,5.235240963855422,2.5306224899598395,1.8659638554216866,1.7080823293172689,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.49573293172690763,16.576154618473897
2025-01-27,5.237751004016064,2.5326305220883536,1.8559236947791165,1.720632530120482,1.769327309236948,1.37324297188755,0.7279618473895583,0.8704819277108434,0.5133032128514057,16.601255020080323
2025-02-03,5.240261044176707,2.5326305220883536,1.8559236947791165,1.7191265060240961,1.769327309236948,1.37324297188755,0.7279618473895583,0.8704819277108434,0.5133032128514057,16.602259036144577
2025-02-04,5.251305220883534,2.546937751004016,1.8579317269076305,1.7063253012048192,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.5145582329317269,16.617570281124497
2025-02-05,5.253815261044177,2.3903112449799195,1.8576807228915662,1.7374497991967872,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.5421686746987951,16.521937751004014
2025-02-06,5.25632530120482,2.391064257028112,1.8576807228915662,1.73820281124498,1.769327309236948,1.37324297188755,0.7279618473895583,0.8699799196787148,0.5421686746987951,16.525953815261044
2025-02-07,5.2588353413654625,2.3860441767068274,1.8576807228915662,1.7429718875502007,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5421686746987951,16.52319277108434
2025-02-10,5.261345381526104,2.3855421686746987,1.8576807228915662,1.7459839357429718,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5421686746987951,16.52821285140562
2025-02-11,5.268875502008032,2.3855421686746987,1.8576807228915662,1.7459839357429718,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5431726907630522,16.536746987951805
2025-02-12,5.281425702811245,2.384789156626506,1.8576807228915662,1.7281626506024095,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5431726907630522,16.530722891566267
2025-02-13,5.286947791164659,2.068022088353414,1.8739959839357432,1.8852911646586348,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5783132530120482,16.428062248995985
2025-02-14,5.292720883534137,2.0582329317269075,1.8734939759036147,1.8732429718875503,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5783132530120482,16.411495983935744
2025-02-17,5.295230923694779,2.0607429718875503,1.8734939759036147,1.8606927710843373,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5833333333333334,16.4089859437751
2025-02-18,5.303012048192771,2.061495983935743,1.8727409638554218,1.8526606425702812,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5833333333333334,16.408734939759036
2025-02-19,5.305773092369478,2.0534638554216866,1.8727409638554218,1.831827309236948,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5833333333333334,16.382630522088355
2025-02-20,5.299497991967871,2.038403614457831,1.8727409638554218,1.831827309236948,1.769327309236948,1.37324297188755,0.7279618473895583,0.8649598393574298,0.5833333333333334,16.361295180722895
2025-02-21,5.302259036144578,2.038152610441767,1.8727409638554218,1.831827309236948,1.769327309236948,1.37324297188755,0.7279618473895583,0.8639558232931727,0.5833333333333334,16.362801204819277
2025-02-24,5.305020080321285,2.0115461847389557,1.8727409638554218,1.8253012048192772,1.769327309236948,1.37324297188755,0.7279618473895583,0.8669678714859438,0.5833333333333334,16.335441767068275
2025-02-25,5.3107931726907625,2.020833333333333,1.8446285140562249,1.8253012048192772,1.769327309236948,1.37324297188755,0.7279618473895583,0.8885542168674699,0.5855923694779116,16.346234939759036
2025-02-26,5.3035140562249,2.0652610441767068,1.8446285140562249,1.826305220883534,1.769327309236948,1.37324297188755,0.7279618473895583,0.8885542168674699,0.582078313253012,16.380873493975905
2025-02-27,5.306275100401606,2.065010040160643,1.8446285140562249,1.8235441767068272,1.769327309236948,1.37324297188755,0.7279618473895583,0.8885542168674699,0.582078313253012,16.38062248995984
2025-02-28,5.309036144578314,2.057730923694779,1.850652610441767,1.813504016064257,1.769327309236948,1.403363453815261,0.7279618473895583,0.8885542168674699,0.582078313253012,16.402208835341366
2025-03-03,5.308785140562249,2.0860943775100402,1.850652610441767,1.8004518072289157,1.769327309236948,1.403363453815261,0.7279618473895583,0.8885542168674699,0.582078313253012,16.41726907630522
2025-03-04,5.311546184738956,2.0677710843373496,1.8534136546184738,1.801957831325301,1.769327309236948,1.403363453815261,0.7279618473895583,0.8885542168674699,0.582078313253012,16.405973895582328
2025-03-05,5.314307228915663,2.0677710843373496,1.8504016064257027,1.801957831325301,1.769327309236948,1.403363453815261,0.7279618473895583,0.8885542168674699,0.582078313253012,16.405722891566267
2025-03-06,5.325100401606426,1.9964859437751004,1.8589357429718876,1.8112449799196788,1.769327309236948,1.403363453815261,0.7279618473895583,0.8935742971887549,0.582078313253012,16.368072289156625
2025-03-07,5.327861445783133,1.9942269076305221,1.8586847389558232,1.8160140562248996,1.769327309236948,1.403363453815261,0.7279618473895583,0.8885542168674699,0.582078313253012,16.368072289156625
2025-03-10,5.339156626506024,1.967871485943775,1.8581827309236947,1.862198795180723,1.769327309236948,1.403363453815261,0.7279618473895583,0.8920682730923694,0.582078313253012,16.402208835341366
2025-03-11,5.341917670682731,1.966867469879518,1.8657128514056223,1.864206827309237,1.769327309236948,1.403363453815261,0.7279618473895583,0.8920682730923694,0.5830823293172691,16.414508032128513
2025-03-12,5.3446787148594375,1.966867469879518,1.867971887550201,1.864206827309237,1.769327309236948,1.403363453815261,0.7279618473895583,0.8990963855421686,0.5830823293172691,16.4265562248996
2025-03-13,5.347439759036145,1.9648594377510038,1.8674698795180724,1.864206827309237,1.769327309236948,1.403363453815261,0.7279618473895583,0.8990963855421686,0.5830823293172691,16.426807228915663
2025-03-14,5.314056224899598,2.1325301204819276,1.8574297188755018,1.711847389558233,1.769327309236948,1.4031124497991967,0.7279618473895583,0.8639558232931727,0.5840863453815262,16.36430722891566
2025-03-17,5.329367469879518,2.1164658634538154,1.854668674698795,1.713855421686747,1.769327309236948,1.4031124497991967,0.7279618473895583,0.896586345381526,0.5780622489959839,16.389407630522086
2025-03-18,5.3381526104417665,2.1119477911646585,1.856425702811245,1.711847389558233,1.769327309236948,1.4031124497991967,0.7279618473895583,0.8995983935742972,0.5755522088353414,16.393925702811245
2025-03-19,5.332128514056225,2.260793172690763,1.8411144578313252,1.641566265060241,1.769327309236948,1.37324297188755,0.7279618473895583,0.8556726907630522,0.6106927710843374,16.412499999999998
2025-03-20,5.320331325301205,2.3441265060240966,1.7924196787148592,1.6021586345381527,1.769327309236948,1.4821787148594379,0.717921686746988,0.8210341365461847,0.5695281124497992,16.419026104417668
2025-03-21,5.321335341365462,2.334839357429719,1.7891566265060241,1.5765562248995983,1.769327309236948,1.465863453815261,0.717921686746988,0.8067269076305221,0.5589859437751004,16.340712851405623
2025-03-24,5.326355421686747,2.2562751004016066,1.7826305220883534,1.5860943775100402,1.769327309236948,1.5002510040160641,0.6931726907630522,0.7919176706827309,0.5758032128514056,16.28182730923695
2025-03-25,5.317068273092369,2.2369477911646585,1.7841365461847387,1.600401606425703,1.769327309236948,1.4909638554216869,0.6931726907630522,0.7969377510040161,0.5778112449799198,16.26676706827309
2025-03-26,5.3193273092369475,2.2369477911646585,1.7841365461847387,1.5881024096385543,1.769327309236948,1.4909638554216869,0.6931726907630522,0.7994477911646586,0.5878514056224899,16.269277108433737
2025-03-27,5.3,2.2660642570281126,1.7949297188755022,1.594628514056225,1.769327309236948,1.4909638554216869,0.6931726907630522,0.7971887550200804,0.6079317269076305,16.31420682730924
2025-03-28,5.291214859437751,2.2766064257028114,1.7949297188755022,1.6096887550200802,1.769327309236948,1.4909638554216869,0.6931726907630522,0.794929718875502,0.615210843373494,16.336044176706828
2025-03-31,5.308534136546185,2.235692771084337,1.7798694779116466,1.6977911646586346,1.769327309236948,1.516817269076305,0.6901606425702811,0.7916666666666667,0.6177208835341366,16.40758032128514
2025-04-01,5.329618473895582,2.234437751004016,1.7740963855421688,1.7153614457831325,1.769327309236948,1.516817269076305,0.6901606425702811,0.7901606425702812,0.5963855421686747,16.41636546184739
2025-04-02,5.356224899598393,2.220381526104418,1.7713353413654618,1.7188755020080322,1.769327309236948,1.5153112449799195,0.6901606425702811,0.7886546184738956,0.5996485943775101,16.42991967871486
2025-04-03,5.3557228915662645,2.1967871485943773,1.8348393574297188,1.6601405622489958,1.769327309236948,1.5153112449799195,0.6901606425702811,0.7911646586345381,0.6127008032128514,16.426154618473895
2025-04-07,5.307530120481927,2.1880020080321283,1.8348393574297188,1.6852409638554215,1.769327309236948,1.5153112449799195,0.6901606425702811,0.7951807228915663,0.6086847389558233,16.394277108433737
2025-04-08,5.259588353413655,2.181475903614458,1.8531626506024097,1.698293172690763,1.769327309236948,1.5153112449799195,0.6901606425702811,0.7971887550200804,0.612198795180723,16.37670682730924
2025-04-09,5.248042168674698,2.1430722891566263,1.879769076305221,1.7650602409638554,1.769327309236948,1.5404116465863456,0.6901606425702811,0.8393574297188755,0.615210843373494,16.490411646586345
2025-04-10,5.257078313253012,2.147841365461847,1.8805220883534135,1.7680722891566265,1.769327309236948,1.5404116465863456,0.6901606425702811,0.8393574297188755,0.615210843373494,16.507981927710844
2025-04-11,5.262600401606425,2.0891064257028114,1.9011044176706828,1.7808734939759037,1.769327309236948,1.5404116465863456,0.6901606425702811,0.8418674698795181,0.615210843373494,16.49066265060241
2025-04-14,5.265110441767068,2.0881024096385543,1.9174196787148594,1.7863955823293174,1.769327309236948,1.5404116465863456,0.6901606425702811,0.8418674698795181,0.6413152610441767,16.540110441767066
2025-04-15,5.267620481927711,2.0853413654618476,1.9174196787148594,1.7823795180722892,1.769327309236948,1.5404116465863456,0.6901606425702811,0.8498995983935742,0.6413152610441767,16.54387550200803
2025-04-16,5.274899598393574,2.0958835341365463,1.9174196787148594,1.7748493975903616,1.769327309236948,1.5203313253012047,0.6901606425702811,0.8448795180722892,0.6403112449799196,16.528062248995983
2025-04-17,5.2821787148594375,2.0707831325301207,1.932479919678715,1.8308232931726909,1.769327309236948,1.5203313253012047,0.6901606425702811,0.8197791164658635,0.6408132530120482,16.556676706827307
2025-04-22,5.281927710843373,2.076807228915663,1.932479919678715,1.8363453815261044,1.769327309236948,1.5203313253012047,0.6901606425702811,0.8197791164658635,0.6408132530120482,16.5679718875502
2025-04-23,5.281676706827309,2.076807228915663,1.932479919678715,1.8383534136546185,1.769327309236948,1.5203313253012047,0.6901606425702811,0.8197791164658635,0.6408132530120482,16.56972891566265
2025-04-24,5.281927710843373,2.0690261044176705,1.932479919678715,1.8383534136546185,1.769327309236948,1.5203313253012047,0.6901606425702811,0.8210341365461847,0.6403112449799196,16.562951807228917
2025-04-25,5.2841867469879515,2.0032630522088355,1.932479919678715,1.8687248995983934,1.769327309236948,1.5203313253012047,0.6901606425702811,0.8210341365461847,0.6403112449799196,16.529819277108434
2025-04-28,4.711646586345382,1.999246987951807,1.932479919678715,1.870983935742972,1.769327309236948,1.5203313253012047,1.269979919678715,0.8210341365461847,0.6413152610441767,16.536345381526104
2025-04-29,4.717419678714859,1.9942269076305221,1.9319779116465863,1.8471385542168675,1.769327309236948,1.5203313253012047,1.269979919678715,0.8220381526104418,0.6664156626506024,16.538855421686748
2025-04-30,4.717419678714859,1.9904618473895581,1.9319779116465863,1.8509036144578315,1.769327309236948,1.5203313253012047,1.269979919678715,0.8190261044176707,0.6664156626506024,16.535843373493975
2025-05-02,4.717419678714859,1.990210843373494,1.9289658634538152,1.851656626506024,1.769327309236948,1.5203313253012047,1.269979919678715,0.814508032128514,0.6644076305220884,16.526807228915665
