date,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,KINGSTON SECURITIES LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,KGI ASIA LTD,HSBC BROKING SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-07-03,5.0735524590675105,4.574557033941714,4.0495049433489685,0.0,2.7629001566180484,1.8040213892080634,1.5878592618905154,0.0,1.066236366855535,20.918631610930355
2024-07-04,5.0735524590675105,4.577910130962589,3.9938435328024333,0.0,2.7629001566180484,1.8218598653591218,1.5962420044427044,0.0,1.0612067213242216,20.88751487057663
2024-07-05,5.0735524590675105,4.58193384738764,3.9940111876534767,0.0,2.7629001566180484,2.0214026690714317,1.5962420044427044,0.0,1.0612067213242216,21.091249045565032
2024-07-08,5.0735524590675105,4.562150574964473,3.9940111876534767,0.0,2.7629001566180484,2.028377110874853,1.5979185529531421,0.0,1.0612067213242216,21.080116763455724
2024-07-09,5.0735524590675105,4.563223566011154,3.9940111876534767,0.0,2.7629001566180484,1.9891794067008166,1.6146840380575207,0.0,1.0618773407283966,21.059428154836922
2024-07-10,5.0735524590675105,4.568253211542467,3.9934746921301367,0.0,2.7629001566180484,1.9927672205131537,1.6146840380575207,0.0,1.0618773407283966,21.067509118657235
2024-07-11,5.0735524590675105,4.568253211542467,3.9934746921301367,0.0,2.7629001566180484,1.9922977869302312,1.6146840380575207,0.0,1.0618773407283966,21.067039685074313
2024-07-12,5.0735524590675105,4.568253211542467,3.9934746921301367,0.0,2.7629001566180484,1.99259956566211,1.6146840380575207,0.0,1.0618773407283966,21.06734146380619
2024-07-15,5.0735524590675105,4.568253211542467,3.9951512406405745,0.0,2.7629001566180484,1.9940078664108778,1.6146840380575207,0.0,1.0618773407283966,21.070426313065397
2024-07-16,5.0735524590675105,4.568085556691424,3.9951512406405745,0.0,2.7629001566180484,1.9824396816888568,1.6146840380575207,0.0,1.0618773407283966,21.05869047349233
2024-07-17,5.0735524590675105,4.568085556691424,3.9951512406405745,0.0,2.7629001566180484,1.9826073365399006,1.6146840380575207,0.0,1.061542031026309,21.058522818641286
2024-07-19,5.0735524590675105,4.568085556691424,3.9951512406405745,0.0,2.7629001566180484,1.9826408675101093,1.6146840380575207,0.0,1.061542031026309,21.058556349611496
2024-07-23,5.0735524590675105,4.568085556691424,3.9951512406405745,0.0,2.7629001566180484,1.9826073365399006,1.6146840380575207,0.0,1.061542031026309,21.058522818641286
2024-07-24,5.0735524590675105,4.571438653712299,3.9951512406405745,0.0,2.7629001566180484,1.9826073365399006,1.6146840380575207,0.0,1.061542031026309,21.061875915662164
2024-07-25,5.0735524590675105,4.571438653712299,3.9931058514578406,0.0,2.7629001566180484,1.9831438320632406,1.6146840380575207,0.0,1.061542031026309,21.06036702200277
2024-07-26,5.0735524590675105,4.571438653712299,3.9931058514578406,0.0,2.7629001566180484,1.9797907350423651,1.6146840380575207,0.0,1.061542031026309,21.057013924981895
2024-07-30,5.0735524590675105,4.571438653712299,3.9931058514578406,0.0,2.7629001566180484,1.9814672835528027,1.6146840380575207,0.0,1.061542031026309,21.05869047349233
2024-07-31,5.0735524590675105,4.571438653712299,3.9924017010834567,0.0,2.7629001566180484,1.980226637655079,1.6146840380575207,0.0,1.061542031026309,21.056745677220224
2024-08-01,5.0735524590675105,4.572276927967518,3.9923346391430394,0.0,2.7629001566180484,1.98559159288848,1.6146840380575207,0.0,1.061542031026309,21.062881844768423
2024-08-02,5.0735524590675105,4.572444582818562,3.9923346391430394,0.0,2.7629001566180484,1.990420052598541,1.6146840380575207,0.0,1.061542031026309,21.067877959329532
2024-08-05,5.0735524590675105,4.572444582818562,3.9922675772026217,0.0,2.7629001566180484,1.990688300360211,1.6146840380575207,0.0,1.061542031026309,21.068079145150783
2024-08-06,5.07086998145081,4.572444582818562,3.9922675772026217,0.0,2.7629001566180484,1.985558061918271,1.6146840380575207,0.0,1.061542031026309,21.06026642909214
2024-08-08,5.07086998145081,4.572444582818562,3.9922675772026217,0.0,2.7629001566180484,1.9856251238586888,1.6146840380575207,0.0,1.061542031026309,21.06033349103256
2024-08-09,5.07086998145081,4.572444582818562,3.9922675772026217,0.0,2.7629001566180484,1.9858263096799413,1.6146840380575207,0.0,1.061542031026309,21.060534676853813
2024-08-12,5.07086998145081,4.572444582818562,3.9922675772026217,0.0,2.7629001566180484,1.9861951503522375,1.6146840380575207,0.0,1.061542031026309,21.060903517526107
2024-08-13,5.07086998145081,4.571908087295222,3.9922675772026217,0.0,2.7629001566180484,1.988072884683928,1.6146840380575207,0.0,1.061542031026309,21.062244756334458
2024-08-14,5.07086998145081,4.571908087295222,3.9922675772026217,0.0,2.7629001566180484,1.988207008564763,1.6146840380575207,0.0,1.061542031026309,21.06237888021529
2024-08-15,5.07086998145081,4.571908087295222,3.9918316745899083,0.0,2.7629001566180484,1.988609380207268,1.6146840380575207,0.0,1.061542031026309,21.062345349245085
2024-08-16,5.07086998145081,4.571908087295222,3.9918316745899083,0.0,2.7629001566180484,1.9923648488706487,1.6146840380575207,0.0,1.061542031026309,21.066100817908463
2024-08-19,5.07086998145081,4.571908087295222,3.9918316745899083,0.0,2.7629001566180484,1.9925660346919012,1.6146840380575207,0.0,1.061542031026309,21.066302003729717
2024-08-20,5.07086998145081,4.571908087295222,3.9918316745899083,0.0,2.7629001566180484,1.9926666276025276,1.6146840380575207,0.0,1.061542031026309,21.066402596640348
2024-08-21,5.07086998145081,4.578614281336973,3.9918316745899083,0.0,2.7629001566180484,1.9889111589391466,1.6146840380575207,1.600667924855409,1.061542031026309,22.670021246874125
2024-08-22,5.07086998145081,4.578614281336973,3.9918316745899083,0.0,2.7629001566180484,1.9889782208795643,1.6146840380575207,1.600667924855409,1.061542031026309,22.67008830881454
2024-08-23,5.07086998145081,4.578614281336973,3.9918316745899083,0.0,2.7629001566180484,1.989414123492278,1.6146840380575207,1.600667924855409,1.061542031026309,22.670524211427256
2024-08-26,5.07086998145081,4.578614281336973,3.9916640197388644,0.0,2.7629001566180484,1.9903194596879146,1.6146840380575207,1.600667924855409,1.061542031026309,22.67126189277185
2024-08-27,5.07086998145081,4.578614281336973,3.9916640197388644,0.0,2.7629001566180484,1.990420052598541,1.6146840380575207,1.600667924855409,1.061542031026309,22.671362485682476
2024-08-28,5.07086998145081,4.578614281336973,3.9916640197388644,0.0,2.7629001566180484,1.990923017151672,1.6146840380575207,1.600667924855409,1.061542031026309,22.671865450235607
2024-08-30,5.07086998145081,4.578614281336973,3.9916640197388644,0.0,2.7629001566180484,1.991057141032507,1.6146840380575207,1.600667924855409,1.061542031026309,22.67199957411644
2024-09-02,5.071708255706029,4.578614281336973,3.9916304887686556,0.0,2.7629001566180484,1.9911242029729246,1.6146840380575207,1.600667924855409,1.061542031026309,22.67287137934187
2024-09-03,5.071708255706029,4.578480157456139,3.9916304887686556,0.0,2.7629001566180484,1.99206307013877,1.6146840380575207,1.600667924855409,1.061542031026309,22.67367612262688
2024-09-04,5.071708255706029,4.578480157456139,3.9916304887686556,0.0,2.7629001566180484,1.992465441781275,1.6146840380575207,1.600667924855409,1.061542031026309,22.674078494269384
2024-09-05,5.071708255706029,4.578480157456139,3.9908592764538535,0.0,2.7629001566180484,2.0026923876949456,1.6146840380575207,1.600667924855409,1.061542031026309,22.683534227868254
2024-09-09,5.071708255706029,4.578480157456139,3.9908592764538535,0.0,2.7629001566180484,2.001686458588683,1.6146840380575207,1.600667924855409,1.061542031026309,22.68252829876199
2024-09-10,5.071708255706029,4.578480157456139,3.9908592764538535,0.0,2.7629001566180484,2.0085938384516866,1.6146840380575207,1.600667924855409,1.061542031026309,22.689435678624996
2024-09-11,5.071708255706029,4.5786478123071825,3.9908592764538535,0.0,2.7629001566180484,2.0204638019055867,1.6146840380575207,1.600667924855409,1.061542031026309,22.70147329692994
2024-09-12,5.071708255706029,4.5786478123071825,3.9908592764538535,0.0,2.7629001566180484,2.0262646597517016,1.6146840380575207,1.600667924855409,1.061542031026309,22.70727415477605
2024-09-13,5.071708255706029,4.5786478123071825,3.9908592764538535,0.0,2.7629001566180484,2.0160712448082396,1.6146840380575207,1.600667924855409,1.061542031026309,22.69708073983259
2024-09-16,5.071708255706029,4.5786478123071825,3.9908592764538535,0.0,2.7629001566180484,2.002222954112023,1.6146840380575207,1.600667924855409,1.061542031026309,22.683232449136376
2024-09-17,5.071708255706029,4.5786478123071825,3.989182727943416,0.0,2.7629001566180484,1.9890452828199816,1.6146840380575207,1.600667924855409,1.061542031026309,22.668378229333896
2024-09-19,5.071708255706029,4.5786478123071825,3.989182727943416,0.0,2.7629001566180484,1.991224795883551,1.6146840380575207,1.600667924855409,1.061542031026309,22.670557742397467
2024-09-20,5.071708255706029,4.5786478123071825,3.989182727943416,0.0,2.7629001566180484,1.9912918578239684,1.6146840380575207,1.600667924855409,1.061542031026309,22.670624804337884
2024-09-23,5.071708255706029,4.5786478123071825,3.989182727943416,0.0,2.7629001566180484,1.9867651768457864,1.6146840380575207,1.600667924855409,1.0593960489329486,22.66395214126634
2024-09-24,5.071708255706029,4.5786478123071825,3.989182727943416,0.0,2.7629001566180484,1.9760017354087758,1.6146840380575207,1.5998296506001903,1.0606702258008813,22.653624602442044
2024-09-25,5.071708255706029,4.5786478123071825,3.9811352950933148,0.0,2.7629001566180484,1.9760017354087758,1.6146840380575207,1.5998296506001903,1.0606702258008813,22.64557716959194
2024-09-26,5.071708255706029,4.5786478123071825,3.9811352950933148,0.0,2.7629001566180484,1.9723803906262298,1.6146840380575207,1.5998296506001903,1.0606702258008813,22.641955824809397
2024-09-27,5.071708255706029,4.582000909328058,3.9811352950933148,0.0,2.7629001566180484,1.9717433021922632,1.6146840380575207,1.5998296506001903,1.0606702258008813,22.644671833396306
2024-09-30,5.071708255706029,4.585354006348933,3.980967640242271,0.0,2.7629001566180484,1.9720786118943512,1.6146840380575207,1.5998296506001903,1.0603684470690025,22.647890806536346
2024-10-02,5.071641193765611,4.620561525068127,3.9811352950933148,0.0,2.7629001566180484,1.9446502782635882,1.6146840380575207,1.5998296506001903,1.0612067213242216,22.656608858790623
2024-10-03,5.071641193765611,4.595748607113648,3.9811352950933148,0.0,2.7629001566180484,1.9517253129776357,1.6146840380575207,1.5998296506001903,1.062212650430484,22.639876904656454
2024-10-04,5.10349561546393,4.613352366473245,3.9934746921301367,0.0,2.7629001566180484,1.9538377641007874,1.6130074895470827,1.5998296506001903,1.0638891989409218,22.703786933874344
2024-10-07,5.10349561546393,4.636388143006661,3.9924687630238744,0.0,2.7629001566180484,1.9531000827561948,1.6130074895470827,1.5998296506001903,1.0488002623469816,22.70999016336296
2024-10-08,5.10349561546393,4.661704025514272,3.9924687630238744,0.0,2.740367344637764,1.9365022525028603,1.618037135078396,1.5998296506001903,1.0444412362198432,22.69684602304113
2024-10-09,5.151612557713495,4.652382415796238,4.0287492727897485,0.0,2.7024438173316607,1.9460921099825648,1.616360586567958,1.5998296506001903,1.0590272082606522,22.756497619042506
2024-10-10,5.150003071143475,4.668041378883727,4.031767060108537,0.0,2.7024438173316607,1.9338868368265774,1.616360586567958,1.5998296506001903,1.0590272082606522,22.761359609722778
2024-10-14,5.150003071143475,4.658786831106109,4.031767060108537,0.0,2.7024438173316607,1.9381117390728806,1.616360586567958,1.5998296506001903,1.0589266153500259,22.75622937128084
2024-10-15,5.1512101860709905,4.64557562884386,4.031599405257493,0.0,2.7024438173316607,1.935462792426389,1.6130074895470827,1.5998296506001903,1.0478278642109276,22.726956834288593
2024-10-16,5.1512101860709905,4.645877407575739,4.031699998168119,0.0,2.702343224421034,1.935596916307224,1.6130074895470827,1.5998296506001903,1.0478278642109276,22.727392736901304
2024-10-17,5.1512101860709905,4.647520425115967,4.030962316823527,0.0,2.702343224421034,1.9328138457798971,1.6130074895470827,1.5998296506001903,1.0478278642109276,22.725515002569615
2024-10-18,5.1512101860709905,4.647520425115967,4.030962316823527,0.0,2.702343224421034,1.9307013946567455,1.6130074895470827,1.5998296506001903,1.0478278642109276,22.723402551446465
2024-10-21,5.1512101860709905,4.6533883449025,4.030962316823527,0.0,2.702343224421034,1.9268118021125296,1.6130074895470827,1.5998296506001903,1.0478278642109276,22.72538087868878
2024-10-22,5.1512101860709905,4.6533883449025,4.030962316823527,0.0,2.702343224421034,1.9265770853210684,1.6130074895470827,1.5998296506001903,1.047794333240719,22.72511263092711
2024-10-23,5.1512101860709905,4.654293681098136,4.030962316823527,0.0,2.702343224421034,1.967116028303455,1.6130074895470827,1.5998296506001903,1.048163173913015,22.766925750777432
2024-10-24,5.1512101860709905,4.654293681098136,4.030962316823527,0.0,2.702343224421034,1.9671495592736639,1.6130074895470827,1.5998296506001903,1.0489679171980253,22.76776402503265
2024-10-25,5.1512101860709905,4.658786831106109,4.031230564585197,0.0,2.702343224421034,1.9596386219469024,1.6130074895470827,1.5998296506001903,1.050812120559507,22.766858688837015
2024-10-28,5.1512101860709905,4.658786831106109,4.031230564585197,0.0,2.702343224421034,1.9597727458277374,1.6130074895470827,1.5998296506001903,1.0509127134701333,22.767093405628476
2024-10-29,5.1512101860709905,4.658786831106109,4.031230564585197,0.0,2.702343224421034,1.9569896753004108,1.6130074895470827,1.5998296506001903,1.0512480231722208,22.764645644803235
2024-10-30,5.1579163801127415,4.656439663191497,4.031230564585197,2.933041312337325,2.6952681897069866,1.9445161543827532,1.6130074895470827,1.5998296506001903,1.051214492202012,25.682463896665787
2024-10-31,5.1579163801127415,4.639674178087119,4.031230564585197,2.933041312337325,2.6889308363375317,1.9412971812427127,1.6130074895470827,1.5998296506001903,1.0517174567551433,25.656645049605043
2024-11-01,5.1579163801127415,4.615699534387858,4.031230564585197,2.933041312337325,2.6889308363375317,1.9411965883320863,1.6130074895470827,1.5998296506001903,1.0520862974274396,25.632938653667452
2024-11-04,5.1579163801127415,4.615699534387858,4.031230564585197,2.933041312337325,2.6889308363375317,1.936804031234739,1.6130074895470827,1.5998296506001903,1.0528239787720324,25.629283777914697
2024-11-05,5.1579163801127415,4.615699534387858,4.031867653019163,2.933041312337325,2.6889308363375317,1.937675836460167,1.6130074895470827,1.5998296506001903,1.0528239787720324,25.630792671574092
2024-11-06,5.1579163801127415,4.62290869298274,4.031867653019163,2.933041312337325,2.6889308363375317,1.938078208102672,1.6130074895470827,1.5998296506001903,1.0531928194443285,25.638773042483777
2024-11-07,5.1579163801127415,4.6288772056799,4.031230564585197,2.933041312337325,2.6889308363375317,1.9381117390728806,1.6130074895470827,1.5938611379030316,1.0546011201930965,25.639577785768786
2024-11-08,5.17468186521712,4.628843674709691,4.031230564585197,2.933041312337325,2.688897305367323,1.9350939517540928,1.6130074895470827,1.5938611379030316,1.0546011201930965,25.653258421613955
2024-11-11,5.17468186521712,4.622841631042323,4.031230564585197,2.933041312337325,2.688897305367323,1.938078208102672,1.6130074895470827,1.5938611379030316,1.0550370228058101,25.650676536907884
2024-11-12,5.17468186521712,4.62133273738293,4.032907113095634,2.933041312337325,2.688863774397114,1.936938155115574,1.6130074895470827,1.5938611379030316,1.055070553776019,25.649704138771828
2024-11-13,5.17468186521712,4.621433330293556,4.032907113095634,2.933041312337325,2.688863774397114,1.9339203677967862,1.6130074895470827,1.5938611379030316,1.055070553776019,25.64678694436367
