date,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,CHINA INDUSTRIAL SECURITIES,CHINA MERCHANTS SECURITIES (HK) CO LTD
2025-03-04,50.84119423836423,20.894382113953206,8.139770989300912,6.8482354500725995,3.877893804329482,2.818307161651275,2.3868207112636792,2.4632882016650055,1.7301073293996136
2025-03-05,50.84428140852104,20.89565085899104,8.140265251059668,6.833237285417123,3.8874710965275345,2.8184782944087274,2.3869656433759134,2.4634377770228966,1.7302123846760566
2025-03-07,50.841906628971444,20.894674887594437,8.139885044379369,6.832918125981423,3.8872895247439643,2.818346651981514,2.38685415557358,2.463322717443087,1.734802263331179
2025-03-10,50.84689392227276,20.887382233425964,8.14068351943365,6.833121280264227,3.882999695375643,2.8186231152833487,2.387088291988411,2.463564354976025,1.73964358697997
2025-03-11,50.84974424348727,20.789519191134996,8.141139861230489,6.8335043241248075,3.878545952895037,2.8187811186664757,2.485321747535076,2.463702454851999,1.739741106073845
2025-03-12,50.847368953617845,20.78854807249793,8.14075957284702,6.833185117925537,3.878364778514573,2.8186494479504294,2.485205653350985,2.4635873705468687,1.7443310327488117
2025-03-14,50.847368953617845,20.788781632165218,8.14075957284702,6.832951558258251,3.878364778514573,2.8186494479504294,2.485205653350985,2.4635873705468687,1.7443310327488117
2025-03-17,50.84808151727792,20.787671583861023,8.140873655631568,6.833047313713679,3.8784191290514567,2.8186889478736004,2.4852404804673696,2.4636218947094712,1.7443554774139078
2025-03-19,50.84689392227276,20.78718607223098,8.14068351943365,6.832887722778924,3.8876708450817032,2.8186231152833487,2.4781757112565805,2.463564354976025,1.7443147366860299
2025-03-20,50.88254592068591,20.801761293403658,8.14639147155282,6.8376786959035,3.8903967389192218,2.8205994316142338,2.4799133182116933,2.465291716977892,1.6754214127310711
2025-03-21,50.9063417080493,20.81148946795871,8.150201221944203,6.84087641223948,3.8922161261350827,2.82191851624527,2.4810730772003997,2.4664446380124914,1.6294388322150668
2025-03-24,50.91110353657918,20.81343619484917,8.150963599663772,6.8415163144476585,3.892580207802946,2.8221824812376224,2.4813051591801165,2.466675351633832,1.6202371546057015
2025-03-25,50.91229413291055,20.813922933478963,8.15115421637967,6.841676308705474,3.8879940810380638,2.819909901289613,2.4813631864593213,2.4667330367834426,1.624952202954899
2025-03-26,50.91229413291055,20.813922933478963,8.15115421637967,6.841676308705474,3.8833169232132945,2.819909901289613,2.4813631864593213,2.4667330367834426,1.6296293607796688
2025-03-27,50.907770163074915,20.811605773565482,8.15042992028521,6.8410683703327715,3.8876486012626326,2.819659329447391,2.481142697235687,2.466513847567143,1.6341612972287711
2025-03-28,50.84594388620941,20.786330573012588,8.14053141686991,6.832760055398427,3.962335205734936,2.81623492021064,2.47812940840275,2.463518325124424,1.6742162090369197
2025-03-31,50.84356895136249,20.785359675886006,8.140151185326218,6.83244090781819,3.957479286977689,2.8161033782637723,2.4826845030888247,2.46340325802036,1.6788088532564507
2025-04-01,50.84356895136249,20.785359675886006,8.140151185326218,6.83244090781819,3.948137598475526,2.8161033782637723,2.4826845030888247,2.46340325802036,1.6881505417586133
2025-04-03,50.82932400001498,20.77953619725478,8.137870541776051,6.830526648250579,3.9563705115501473,2.8153143845632846,2.486658459677659,2.462713081066155,1.701686175846362
2025-04-07,50.824577456528374,20.777595762788415,8.13711061122071,6.829888800071202,3.918648261312768,2.8150514849001924,2.5051026487997907,2.462483108014884,1.7295418663636657
2025-04-08,50.82695061745608,20.778565934719072,8.137490558756594,6.825538391694091,3.9141619178695244,2.8151829285939285,2.5052196199980488,2.462598089171433,1.7342919417412235
2025-04-09,50.82710509811093,20.782447528619134,8.13901070378556,6.826813454095849,3.9055527333598357,2.815708826142273,2.5056876140466198,2.4630581211943965,1.7346159206454044
2025-04-10,50.83422726286033,20.780688831634926,8.140151185326218,6.827770063567106,3.9154416887179555,2.8161033782637723,2.4873553473399057,2.46340325802036,1.734858984269428
2025-04-14,50.80114983720237,20.767167003391226,8.134854453966756,6.8230472198231515,3.912893942084434,2.8142709622882527,2.551086114662818,2.461800341196005,1.73373012538499
2025-04-15,50.798778649287854,20.766197677783936,8.134474752549972,6.822728748151554,3.9127113043517063,2.814139603739966,2.5509670404965177,2.461685434520946,1.7383167891175468
2025-04-16,50.79403693746042,20.764259298008717,8.13371545604384,6.812757591170772,3.931014685667959,2.813876923427606,2.5507289255081473,2.4614556533480383,1.7381545293644984
2025-04-22,50.791666413485515,20.76329024381545,8.13333586094457,6.8124396442978945,3.9354981614195075,2.8137456016600995,2.5506098846829643,2.4613407788471866,1.7380734108468066
2025-04-23,50.78692602925844,20.761352406754295,8.132576777028817,6.811803839574047,3.930464363499141,2.8134829948938527,2.564371330458441,2.4611110620091816,1.7379111965237874
2025-04-24,50.796407682717536,20.765228442660653,8.134095086577318,6.8037408292378645,3.9218634221530277,2.8140082574536556,2.564850085173421,2.4615705385721243,1.7382356554543918
2025-04-28,50.80352124649207,20.7681364194952,8.135234190832639,6.804693629770461,3.9084085740040666,2.814402333100234,2.565209268538649,2.4619152585988036,1.7384790791678846
2025-04-29,50.80826472932104,20.770075523243886,8.13599377093156,6.805328978395858,3.8994365814579894,2.814665111522149,2.5654487800098913,2.4621451255936306,1.7386413995239984
2025-04-30,50.81063680292234,20.771045210913957,8.136373614174529,6.805646697202115,3.8996186335438874,2.814796519135519,2.5608998758496164,2.4622600751886643,1.7387225710693743
2025-05-02,50.811490803640204,20.76971356879092,8.136510366424538,6.805761083234856,3.8996841764561982,2.814843828880077,2.560942918221646,2.46230145967042,1.7387517946811468
