date,BNP PARIBAS,INNOVAX SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,REALINK FINANCIAL TRADE LTD,TOTAL_CCASS_PCT
2025-03-07,6.468833737368889,4.322060341310036,0.0,2.41402119386506,2.108678083671363,1.0558421141060415,0.8655161654225572,17.234951635743943
2025-03-11,6.466433526150301,4.322060341310036,0.0,2.4154613205962123,2.108678083671363,1.1518505628495308,0.8655161654225572,17.330000000000002
2025-03-18,6.466433526150301,4.322060341310036,0.0,2.4154507596668506,2.108678083671363,1.1518505628495308,0.8715166934690253,17.335989967117108
2025-03-19,6.466433526150301,4.322060341310036,2.679437510500924,2.4154507596668506,2.108678083671363,1.1518505628495308,0.8715166934690253,20.01542747761803
2025-03-20,6.466433526150301,4.322060341310036,2.679437510500924,2.4154507596668506,2.108678083671363,1.1518505628495308,0.8775172215154934,20.0214280056645
2025-03-21,6.466433526150301,4.322060341310036,2.679437510500924,2.415210738544992,2.108678083671363,1.1518505628495308,0.8775172215154934,20.02118798454264
2025-03-26,6.466433526150301,4.322060341310036,2.679437510500924,2.414970717423133,2.108678083671363,1.1518505628495308,0.878717327124787,20.022148069030074
2025-03-27,6.466433526150301,4.322060341310036,2.677037299282337,2.414970717423133,2.108678083671363,1.1518505628495308,0.878717327124787,20.01974785781149
2025-03-31,6.466433526150301,4.322060341310036,2.677037299282337,2.4147306963012745,2.108678083671363,1.1518505628495308,0.8849578762931138,20.025748385857955
2025-04-03,6.466433526150301,4.322060341310036,2.677037299282337,2.4147306963012745,2.108678083671363,1.1518505628495308,0.8945587211674627,20.035349230732304
2025-04-08,6.466433526150301,4.322060341310036,2.679437510500924,2.4144906751794157,2.108678083671363,1.1518505628495308,0.8995991647264958,20.042549864388064
2025-04-10,6.466433526150301,4.322060341310036,2.679437510500924,2.4442532942898976,2.108678083671363,1.1518505628495308,0.8995991647264958,20.072312483498546
2025-04-16,6.466433526150301,4.335261503012265,2.679437510500924,2.4442532942898976,2.1002773444063076,1.1518505628495308,0.8995991647264958,20.077112905935724
2025-04-25,6.466433526150301,4.335261503012265,2.679437510500924,2.4442532942898976,2.097877133187721,1.1518505628495308,0.9022393970669418,20.077352927057582
2025-04-28,6.466433526150301,4.338861819840146,2.679437510500924,2.4442532942898976,2.097877133187721,1.1518505628495308,0.9022393970669418,20.080953243885464
