date,THE HONGKONG AND SHANGHAI BANKING,PARTNERS CAPITAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,SDICS INTERNATIONAL SECURITIES (HONG,QUAM SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),BANK OF CHINA (HONG KONG) LTD,SOOCHOW SECURITIES INTERNATIONAL
2024-08-12,29.687135902493626,21.620141233195817,16.973832286762626,6.242232135038981,0.0,4.845662656935841,5.308192749485614,5.596944932500558,4.957835149823222,4.768022953763714
2024-08-13,29.687216073159505,21.620199618791673,16.97387812491425,6.242248992303638,0.0,4.845675742738496,5.307937032488691,5.596960047155053,4.9578485385497935,4.768035829898898
2024-08-15,29.68725615865482,21.620228811707857,16.973901044082908,6.24225742097011,0.0,4.845547259548634,5.307944199589996,5.596967604512914,4.9578552329401955,4.76804226799257
2024-08-16,29.685517804448786,21.6190611565494,16.972984325611243,6.241920292064513,0.0,4.851766467121918,5.307657530633833,5.596665326116508,4.956642339647574,4.767784757806233
2024-08-20,29.685517804448786,21.6190611565494,16.972984325611243,6.241920292064513,0.0,4.851361410646119,5.308062587109632,5.596665326116508,4.956642339647574,4.767784757806233
2024-08-22,29.685477723465485,21.6190319667864,16.972961408918135,6.24191186430844,0.0,4.851354860403776,5.308055420235559,5.596792788217899,4.95663564725635,4.7677783204079525
2024-08-30,29.665460733531912,21.619499012453325,16.973328083434044,6.242046711136643,0.0,4.875898568733862,5.308170092543163,5.596913698248673,4.950801779051903,4.767881320866476
2024-09-03,29.665270799434968,21.61955739458057,16.97337391886249,6.242063567399832,0.0,4.875911735798026,5.308184426929987,5.5969288123698435,4.950815148387579,4.767894196236705
2024-09-10,29.595604204736848,21.622914897299513,16.976009872413343,6.243032955672535,0.0,4.935412620180925,5.309008784400437,5.5977980116491,4.95158400664949,4.768634646997806
2024-09-11,29.59524450826677,21.622652098604558,16.975803550866914,6.244172450911683,0.0,4.935352636593985,5.308944260233059,5.59772997762043,4.951523826520166,4.768576690382433
2024-09-12,29.595204542532027,21.62262289914388,16.97578062656022,6.244164018714415,0.0,4.935481012910627,5.3089370909779445,5.5977224183859935,4.951517139929427,4.768570250845464
2024-09-16,29.586135113168478,21.609246677429734,16.97057841067209,6.242250499096034,0.0,4.957593483386398,5.30731017098579,5.609776968347858,4.949999751026828,4.767108925886787
2024-09-17,29.568052812476648,21.596039650061996,16.960206420530007,6.238435392794158,0.0,5.015681008726737,5.304066476667167,5.606348413939931,4.946974435838474,4.764195388964885
2024-09-20,29.567294876639426,21.595486065674933,16.95977166926876,6.238275479194762,0.0,5.018115799404164,5.303930514313096,5.6062047030095625,4.946847627041341,4.7640732654539555
2024-09-23,29.56637742735025,21.594815975177205,16.95924542124616,6.238081910543049,0.0,5.021063010588274,5.303765937631311,5.6060307470037385,4.94669413035326,4.763925440106753
2024-09-24,29.56361016533578,21.592893337649684,16.957735499525924,6.237526519360519,0.0,5.028305132229576,5.303293730809052,5.606880604050707,4.9462537144783045,4.763501296560451
2024-09-25,29.55580162883734,21.58689457936202,16.953024442291625,6.235793661548579,0.0,5.0344603728296455,5.304517614708818,5.605727527186786,4.96160223304177,4.762177940193417
2024-09-26,29.563874650251666,21.56514067592165,16.935940259322003,6.229509624134644,0.0,5.060104067407883,5.301866541088318,5.604120154742291,4.982065107876318,4.757378919255229
2024-09-27,29.57024220270657,21.56633453175364,16.937195276332293,6.229971254278843,0.0,5.05320339738593,5.302259429383474,5.600628151514154,4.982434297679839,4.7577314589652575
2024-09-30,29.570012545261715,21.561364388695296,16.932974594695523,6.228418770243468,0.0,5.051944159215841,5.3009381274416905,5.600175401130478,4.9976261620900235,4.756545851225964
2024-10-02,29.557883140852052,21.56236661461701,16.93683016129073,6.2298369548168395,0.0,5.053094465503268,5.302145128601063,5.601450537349643,4.998764100399569,4.757628896569828
2024-10-03,29.549121813173652,21.54456843068411,16.93343078318634,6.228586569051828,0.0,5.071747073063223,5.31818836997882,5.599787457818152,4.997895506496414,4.756673996547463
2024-10-04,29.525812227857624,21.541235109234144,16.930810885357676,6.227622897800748,0.0,5.078639335415355,5.331507303810453,5.600402589509953,5.008031595105831,4.755938055908216
2024-10-07,29.52752677611506,21.54988951282426,16.92082372188315,6.2069694695364594,0.0,5.068299727919843,5.3538766439482925,5.604691189448154,5.0100592834974345,4.757863674827348
2024-10-08,29.46312330986108,21.55166679825938,16.922536651927313,6.207597813916281,0.0,5.055202899886454,5.354418627973829,5.676946367301517,5.010162207649028,4.7583453232251225
2024-10-09,29.515767128063846,21.545831098374627,16.868918146756986,6.205916937992096,0.0,5.070404013982818,5.358492089435878,5.6762174698221495,5.001396243746284,4.757056871825317
2024-10-10,29.49676170459133,21.549169544761824,16.871531922878496,6.178045039990938,0.0,5.104873628228832,5.359322367853784,5.677635922190001,5.004865909411453,4.757793960093341
2024-10-14,29.499091212316713,21.550969832084625,16.872941425224926,6.170341597566401,0.0,5.105300105883033,5.359770102978685,5.678110250258792,5.005284032097356,4.758191441589465
2024-10-16,29.49432208122579,21.547485677283852,16.87021356934058,6.185511079836802,0.0,5.104474729762519,5.358903586581473,5.67719226766952,5.004474825619618,4.757422182679847
2024-10-22,29.47902552884268,21.552160509908916,16.873873644857827,6.186853056781667,0.0,5.105582170572917,5.360066226979351,5.67842396235674,5.005560570960698,4.758454328739202
2024-10-24,29.48248195181966,21.554687506017288,16.87585211068329,6.177066375855151,0.0,5.1049678677623,5.3606946960597455,5.679089758959729,5.006147474165935,4.7590122586769015
2024-11-05,29.48599813582888,21.553612734107695,16.875010637486618,6.176758371509339,0.0,5.1047133209931985,5.3604273980962,5.6788065850031,5.0058978548346875,4.758774962140285
2024-11-07,29.486395505336848,21.55390320243262,16.87523805439966,6.176841612898138,0.0,5.1047821149140065,5.360499638160379,5.678883115720091,5.004617662132523,4.758839094005739
2024-11-08,29.483693603871192,21.551928172197307,16.87369174025542,6.176275615694308,0.0,5.105392377968545,5.357852393808385,5.679845032105317,5.012918032694944,4.758403031404578
2024-11-11,29.5037312354556,21.566575237875384,16.885159394990364,6.180473120152665,0.0,5.0384731451434375,5.361493683593621,5.682761240620363,5.019696017203889,4.761636924964675
2024-11-12,29.50361188326278,21.566487994061177,16.885091089026492,6.180448118127881,0.0,5.038452762880138,5.36147199460714,5.682738252002078,5.0200802434383505,4.761617662593964
2024-11-14,29.50365166721976,21.56651707525415,16.88416994709118,6.180456452113666,0.0,5.038459556949582,5.361479224249802,5.682745914854174,5.020896078900802,4.761624083366884
2024-11-15,29.50465085139357,21.566458912946633,16.884124412511756,6.180439784164571,0.0,5.038445968829018,5.360655700998613,5.6827305891706485,5.02088253814683,4.7616112418383585
2024-11-18,29.597211437522642,21.538142093442655,16.861955511005874,6.172324849833914,0.0,5.031830475499502,5.353617145410008,5.675269148373492,5.014290105649809,4.7553592332621015
2024-11-19,29.594008062844306,21.53590895860733,16.860207216279246,6.1716848859235025,0.0,5.031443414221268,5.353062067405112,5.674680720588956,5.02413848981883,4.754866184311444
2024-11-20,29.592958243662927,21.534459119013675,16.85907215408956,6.171269396002721,0.0,5.036894376119601,5.352701688776676,5.674298689962532,5.023800254970208,4.754546077402105
2024-11-21,29.568275012114075,21.53393722454672,16.85866356911296,6.1711198333258,0.0,5.063161873984743,5.352571964348531,5.674161171528761,5.0236785015729355,4.754430849465477
2024-11-27,29.56448410025802,21.53098030032554,16.85634862827681,6.170272448404191,0.0,5.075928844680369,5.351836978009435,5.6733820262926615,5.022988677111862,4.753777996641113
2024-11-28,29.570842998875058,21.526691304942393,16.852990824756723,6.169043323223879,0.0,5.0749177139712085,5.35171305354903,5.67225188224078,5.028717859699344,4.75283103874158
2024-11-29,29.570558614613283,21.526778227070615,16.853058875058025,6.169068233061026,0.0,5.075341993547697,5.351734663107212,5.672274786095275,5.0283343773589175,4.7528502300879465
2024-12-03,29.57074820437631,21.52672027890714,16.85301350812943,6.169051626480576,0.0,5.075328331180555,5.3517202567157005,5.672259516838393,5.028320841532078,4.752837435839815
2024-12-04,29.560713775692353,21.529705015076644,16.85535022260944,6.169906981652313,0.0,5.0763012671403045,5.352462286751504,5.673045990482469,5.029018031391617,4.753496429203354
2024-12-06,29.56057916149805,21.529705015076644,16.85535022260944,6.169906981652313,0.0,5.0763012671403045,5.352462286751504,5.673045990482469,5.02915264558592,4.753496429203354
2024-12-09,29.560863624725762,21.529618069310942,16.855282153802634,6.16988206504122,0.0,5.07628076695694,5.352440671316849,5.673023080399531,5.029132335807997,4.753477232638119
2024-12-10,29.538194185741744,21.536546949877724,16.860706692063697,6.171867719213169,0.0,5.0779144672411,5.354163248188995,5.674848830361753,5.030750862304712,4.755007045007099
2024-12-11,29.53911854168724,21.536140951059412,16.860388840413254,6.171751369502762,0.0,5.077818740322668,5.354062313533274,5.675145813567731,5.03065602449668,4.754917405416973
2024-12-12,29.53752712839442,21.536256949159792,16.860479653947657,6.1717846118295325,0.0,5.077846090502502,5.354091151618013,5.6751763810744755,5.031895017090039,4.754943016383568
2024-12-13,29.529659410322996,21.53150205147313,16.85675710105038,6.170421970009152,0.0,5.076724974670444,5.352909044825215,5.673923383252733,5.054208871461385,4.753893192934573
2024-12-16,29.525573084519753,21.529994839367507,16.855577122602828,6.169990038476102,0.0,5.076504218287129,5.352534339461263,5.673526206781293,5.062739731630189,4.753560418873938
2024-12-17,29.524817927034597,21.52944417988626,16.855146017838347,6.169832232422768,0.0,5.07893201835561,5.352397440971286,5.6733810984790765,5.062610245039267,4.753438839972788
2024-12-18,29.52585769294756,21.529907891260937,16.855643667426165,6.16996512119417,0.0,5.078906795338282,5.349955029651771,5.673503294450615,5.062719285938631,4.753541221791869
2024-12-19,29.527510178303274,21.52944417988626,16.85528063040178,6.169832232422768,0.0,5.0797396937362125,5.349839802266044,5.673919548732812,5.060994894278062,4.753438839972788
2024-12-20,29.528137140671195,21.529705015076644,16.85548483680374,6.169906981652313,0.0,5.07832048005484,5.349904617059761,5.673988289842584,5.061056209635568,4.753496429203354
2024-12-23,29.528241021699348,21.52987890871481,16.855620977153983,6.169956815478249,0.0,5.077688420819469,5.349947827794745,5.67403411817446,5.06109708736597,4.753534822798969
2025-01-03,29.53074545415635,21.531704961526238,16.857050583618754,6.170480119257015,0.0,5.069637602017311,5.350401582658549,5.674515360358755,5.061526343406122,4.75393799300091
2025-01-06,29.547490162966163,21.520955996097513,16.848635279104908,6.167399718629241,0.0,5.067106759270876,5.366165228412855,5.671682553131355,5.0589995499274325,4.751564752459654
2025-01-08,29.56692442620724,21.499546088541205,16.829406567616225,6.160262701804894,0.0,5.085570103217994,5.380115979881725,5.665522399729059,5.066585569757464,4.746066163244194
2025-01-13,29.350395536406154,21.34161235336558,16.705779258041094,6.115009965112109,0.0,5.7824027337331225,5.340327298043483,5.623903980873822,5.02936688707815,4.711201987346485
2025-01-14,29.350787124213777,21.341897089398604,16.70600214360549,6.115091550498,0.0,5.781145699145369,5.340398547749676,5.623979014010171,5.029433988005312,4.711264843373596
2025-01-17,29.350952421787248,21.34172624686706,16.70586841155317,6.115042599005228,0.0,5.781099420899236,5.340355797697818,5.624334245400018,5.029393727234157,4.711227129556064
2025-01-22,29.350819004616607,21.34172624686706,16.70586841155317,6.115042599005228,0.0,5.781499672411148,5.340355797697818,5.624334245400018,5.029126892892881,4.711227129556064
2025-01-23,29.35029400412763,21.34144151539263,16.703777714088087,6.114961014925512,0.0,5.784757923073597,5.340284549132323,5.624259208124969,5.029059796599979,4.711164274535272
2025-01-24,29.404293937942903,21.32408530064403,16.690506162505454,6.110102531897033,0.0,5.782694672702131,5.336041565115601,5.619790599438219,5.02506408810546,4.707421141649169
2025-01-27,29.395493305760972,21.32698524976267,16.692775972345043,6.110933469599746,0.0,5.77854796670425,5.336767235118118,5.624688010690851,5.025747467015643,4.70806132300271
2025-02-03,29.384730028937923,21.316952508363425,16.68492327762027,6.108058735337473,0.0,5.819806978027726,5.334256687802084,5.622042018320068,5.023383231091814,4.705846534499211
2025-02-04,29.40261562503947,21.324511714287887,16.690839919355994,6.111024586773574,0.0,5.769212478560497,5.336148268915341,5.618436544711438,5.039695587308933,4.707515275046868
2025-02-07,29.4023490009301,21.324511714287887,16.690839919355994,6.111024586773574,0.0,5.769479102669868,5.336148268915341,5.618436544711438,5.039695587308933,4.707515275046868
2025-02-10,29.396528778176418,21.326539146645455,16.69253115923231,6.11164380117598,0.0,5.768863779081228,5.33668896709362,5.619005846434591,5.04020624669953,4.707992275460868
2025-02-12,29.396395452613568,21.32667247220831,16.69253115923231,6.11164380117598,0.0,5.768863779081228,5.33668896709362,5.619005846434591,5.04020624669953,4.707992275460868
2025-02-14,29.397022552546048,21.32712742441117,16.692887253406504,6.111774178093151,0.0,5.768853515221084,5.3368028122518245,5.619125714130364,5.038313841021326,4.708092708918529
2025-02-17,29.386195502568167,21.330397964590308,16.695447127382103,6.112711425881731,0.0,5.769738175721002,5.337621217266165,5.619987413695147,5.0390864723993944,4.70881470049598
2025-02-18,29.379770378326164,21.325734194588442,16.691796762976825,6.1113749163508055,0.0,5.771942967462735,5.346453154078494,5.618758635462581,5.046383845767488,4.707785144986467
2025-02-19,29.377655403460974,21.324199009281596,16.69059516302713,6.110934974030855,0.0,5.775393452878245,5.356066534012319,5.618354155334433,5.03935506445399,4.707446243520454
2025-02-20,29.388591033070245,21.32033359579489,16.687569677679882,6.109827251745262,0.0,5.776212556912836,5.35509564587686,5.61733572261789,5.038441586249158,4.706592930052982
2025-02-21,29.38638715082765,21.320958788257983,16.68805902006015,6.1100064148869375,0.0,5.776381937215428,5.355252677445898,5.617633733896703,5.038589332328803,4.7067309450804435
2025-02-24,29.387800020232476,21.319566364245077,16.68696916034328,6.109607384067753,0.0,5.776004694662832,5.354902937901007,5.6172668588333226,5.041459020678464,4.706423559035787
2025-02-25,29.388539246253597,21.32362260982309,16.685345755773177,6.109013006235951,0.0,5.775442771624071,5.354381982069043,5.616720378726449,5.040968558477957,4.705965691016665
2025-02-26,29.368695710423737,21.308825079302302,16.674079586551084,6.104888118725941,0.0,5.826678884868644,5.35649329361293,5.600009609605303,5.0575415570398485,4.70278815987021
2025-02-27,29.378858177364386,21.25548382123554,16.689082283234498,6.110381062684617,0.0,5.781401558698891,5.374242768210887,5.604115197150668,5.09941558330709,4.70701954811342
2025-02-28,29.391254428094655,21.255965495501155,16.68946047746993,6.110519531106965,0.0,5.78153257205871,5.381029606718159,5.604242192992998,5.078869481344321,4.707126214713114
2025-03-03,29.433559618331863,21.197113927139107,16.69077316691804,6.111000146674002,0.0,5.784520230460986,5.388251732729999,5.604682987924702,5.0826017417551554,4.70749644806615
2025-03-04,29.433520380058003,21.197085668981682,16.690750916224037,6.110992000017586,0.0,5.7845125190393345,5.388377860923011,5.604675516246496,5.082594966070474,4.7074901724393765
2025-03-05,29.438739988981848,21.029642545113038,16.693710779376765,6.112075696020137,0.0,5.897406370745433,5.410000334384142,5.626603016936164,5.0834962907403956,4.708324977702074
2025-03-06,29.43732697978717,21.028633158220526,16.692909509796838,6.1117823268351685,0.0,5.893390104946949,5.423073522095486,5.6215331205574,5.0832522916085505,4.708098986151908
2025-03-07,29.43539747919045,21.028492973260104,16.692798228438637,6.118407968140958,0.0,5.893350817340741,5.425837251416002,5.614429277367961,5.083218404692746,4.708067600152397
2025-03-10,29.434377130592303,21.02776404159402,16.6851534663543,6.118195879651322,0.0,5.893146530232028,5.435648400769759,5.614767951092521,5.083042200013431,4.707904399700316
2025-03-11,29.436731887947904,21.02944626785038,16.68648828270458,6.118685336815191,0.0,5.893617983393007,5.437016590149955,5.606950442008116,5.082782175929347,4.7082810332015255
2025-03-12,29.447450792743414,20.990419994979717,16.69256439468449,6.120913356075232,0.0,5.8952305188889325,5.449800356487249,5.608992121370139,5.084632987984417,4.709995476786415
2025-03-13,29.607347732210965,20.942848306174024,16.654733161248338,6.107041209379194,0.0,5.881869849033375,5.4374491883508345,5.596280168594768,5.073109417791281,4.699320967217218
2025-03-14,29.605298998148665,20.88550939541899,16.65358070681593,6.10661862159934,0.0,5.877736860231921,5.503608329950236,5.595892923850413,5.072758374794793,4.698995789189713
2025-03-17,29.561479049543237,20.869549019089455,16.63438921670624,6.09958138961042,0.0,5.889837666951775,5.546312539441465,5.611774379371365,5.093496045672554,4.693580693613493
2025-03-18,29.573361454016318,20.790280857367417,16.640626575921985,6.1018685358168145,0.0,5.933531957774886,5.548525194962561,5.608426955158366,5.1080378340554535,4.6953406349262
