date,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,OCBC SECURITIES BROKERAGE (HK) LTD,DBS BANK (HONG KONG) LTD,DAH SING SECURITIES LTD,THE BANK OF EAST ASIA LTD,CHINA CONSTRUCTION BANK (ASIA)
2024-10-22,33.60918659699957,12.175223357216044,14.827064330013147,12.122645114911034,5.559368356622958,5.013513300091366,4.529240015703105,4.472708522096966,4.2469778728025185,3.444072533543288
2024-10-23,33.607180441013604,12.166080491109344,14.843226641460298,12.11550866300354,5.574269875651974,5.010561906545276,4.526573707876458,4.470075493664505,4.2444777292237745,3.4420450504512266
2024-10-24,33.61825653693107,12.166657325580806,14.819433517700753,12.120034211093145,5.580855948622434,5.010799474004344,4.52678832784007,4.470287434859261,4.24467897407575,3.4422082492923707
2024-10-25,33.746315913137074,12.22475938201638,14.532753373226942,12.136386672531497,5.580469108100807,5.025752025503492,4.540296558602233,4.503441572135443,4.257345372179784,3.4524800225663475
2024-10-28,33.856873244682355,12.236931314966922,14.393706326620032,12.148470614654498,5.584438723500988,5.030756059919947,4.544817235333766,4.486504576383425,4.2615843204321076,3.455917583505959
2024-10-29,33.60010054596483,12.207343840389296,14.592382135449794,12.119097027746442,5.754157161914441,5.018592277743032,4.533828396633174,4.475656730899991,4.251280305929143,3.4475615773298607
2024-10-30,33.39961943433858,12.164948165015508,14.659523488800206,12.354594242262298,5.81743284700417,5.000190336057778,4.462005522249319,4.4592456001272245,4.235691908237557,3.446748455907356
2024-10-31,33.22548733833339,12.31442604036994,14.736144007095536,12.374134253012647,5.796322048736475,5.011168872914585,4.445512121562621,4.442762401243549,4.220035055398713,3.434007861332547
2024-11-01,33.10611411491798,12.326288886823738,14.781009022089316,12.386054618132462,5.8026922063461415,5.015996278325,4.473386349337895,4.44704224408997,4.224100338484399,3.4373159414530967
2024-11-04,33.136465473029766,12.359586893754075,14.696566368276162,12.382838460195357,5.7781226366038885,5.0274615778209535,4.482823191009904,4.457207058489847,4.233755564045662,3.4451727767743807
2024-11-05,33.28725203379244,12.245609526483074,14.440794240510996,12.444270570870355,5.831663235666184,5.028781167503994,4.510517724361924,4.484743337365571,4.259911376951223,3.466456786494237
2024-11-06,33.31402510793187,12.282966666970935,14.443085570161118,12.452801093717799,5.8494536333022955,5.044122248252232,4.5242777616991905,4.339329264187971,4.272906900565662,3.4770317532109294
2024-11-07,33.342809271590475,12.311217590214794,14.383004385228936,12.461791596851084,5.810553321830887,5.051797757040834,4.5311622367402205,4.34593230794161,4.279408871147269,3.482322661413891
2024-11-08,33.47664887389754,12.328152562548736,14.431934229150006,12.161274693997713,5.815023406221812,5.0711663076224625,4.552124112153213,4.366037280315741,4.299206095548304,3.4984324385444734
2024-11-11,33.57771245399414,12.113215614174171,14.511693321447854,12.13850500255212,5.8277087358519175,5.086779833735919,4.566139568240695,4.3565989216805505,4.3124428467349265,3.5092037015877056
2024-11-12,33.66297919903486,12.120634317488623,14.548544100256697,12.160073263073121,5.84250753298952,4.8783561058701475,4.577734755343419,4.367662004372934,4.323393800145437,3.518114921425245
2024-11-13,33.73221236974184,12.145562293703028,14.392963139137885,12.164919056771552,5.854523561606498,4.888389206596325,4.587149581342452,4.376644782972275,4.332285534273579,3.525350473854568
2024-11-14,33.709749728645896,12.148220780921774,14.393132061911132,12.15506870695386,5.868179156004798,4.882571260877805,4.582068153822707,4.412078460555613,4.327486433100425,3.521445257205987
2024-11-15,33.707156377250705,12.166989432767485,14.375397902704727,12.153697899025387,5.873558968664786,4.882020620847944,4.5815514035265545,4.41158088112759,4.32699839367787,3.521048120406957
2024-11-18,33.71522833526563,12.17179386224159,14.350854415969161,12.15849708001655,5.871848957257272,4.883948404536226,4.583360539691409,4.413322900328791,4.32870701344218,3.522438491251191
2024-11-19,33.68212540136411,12.156877439905296,14.419277647185936,12.151642266766343,5.870552008132882,4.881194893636283,4.580776496585489,4.410834722382494,4.326266540907069,3.5204525831340963
2024-11-20,33.70808019611003,12.193361230204646,14.19192858700379,12.223654793616113,5.898267872611688,4.895843761471793,4.5945237840724085,4.424072000610557,4.33925002305845,3.531017751240526
2024-11-21,33.77221240334163,12.202084843495268,14.124475048731238,12.228358048571032,5.872576693456106,4.899346441897646,4.597810888258866,4.4272371568439,4.342354494291429,3.5335439811128797
2024-11-22,33.77297492752638,12.204551402586482,14.127330204451505,12.230829918591784,5.859613820227338,4.9003368076967915,4.598740300928224,4.428132089324557,4.343232268384344,3.534258260282596
2024-11-25,33.772318866944254,12.205044834072662,14.127901374116705,12.23132441252154,5.857829219086761,4.900534928905351,4.598926228553616,4.428311119239362,4.343407865789142,3.5344011507706115
2024-11-26,33.7914422910804,12.206158681802844,14.11649434024114,12.241362918677263,5.860807424549278,4.904719024768184,4.602852809730063,4.391627388483549,4.347116284389456,3.5374188362778205
2024-11-27,33.818275574137004,12.195895112386197,14.11791796489773,12.200349864046041,5.866006861249004,4.908731351726153,4.606618193703901,4.395219978573049,4.350672461974594,3.54031263730633
2024-11-28,33.81074465059436,12.19317923311482,14.114774074235953,12.19763299275501,5.88696937021956,4.907638236247211,4.6055923551944575,4.3942412159055335,4.349703619503654,3.539524252229446
2024-11-29,33.81759080609711,12.175399703104913,14.11763209878398,12.200102825735527,5.888161390926734,4.90863195746997,4.606524916774268,4.395130982131968,4.350584367552173,3.5402409514233546
2024-12-02,33.87125579962879,12.112272360513392,14.119576216681404,12.201782883558819,5.890997365737709,4.909307917799125,4.607159274396919,4.395736229013605,4.351183479986469,3.540728472683768
2024-12-03,33.88479633116201,12.13001896009968,14.137900065798558,12.11623023911528,5.898642478113802,4.915679030938422,4.61313827051601,4.401440848343759,4.356830280453054,3.5453234954594253
2024-12-04,33.88399862928667,12.130314127482544,14.138244092215613,12.116525070968523,5.898786013492307,4.915798647248945,4.613250524911868,4.401547951373055,4.356125176973922,3.5454097660465536
2024-12-05,33.94030011383359,12.157320855015836,13.932127060104268,12.167892438368025,5.914302801333378,4.9283908389179585,4.6250677165821115,4.4128228508189595,4.367283722532613,3.5544916024932594
2024-12-06,34.30917955442892,12.225886448194789,14.087723695130707,11.302573033176447,5.944713957730128,4.982850357719201,4.676175465642761,4.46158525965898,4.415542916612651,3.593769311705409
2024-12-09,34.3019878991972,12.22332374161365,14.098333926860503,11.300203865229513,5.950865978714935,4.98180588675518,4.675195277769175,4.460650052714625,4.414617360748898,3.593016010396319
2024-12-10,34.29226281019883,12.203422673823734,14.110772439880629,11.325351486821669,5.949178825730379,4.980393475737962,4.673869795109258,4.459385396599629,4.413365755540092,3.591997340557814
2024-12-11,34.24891942828275,12.187998272915504,14.186501693423873,11.343866540680244,5.941659417304114,4.974098554411071,4.667962301495416,4.453748998516901,4.407787523548331,3.587457269421796
2024-12-12,34.191450459136654,12.123528350594583,14.077218561146479,11.629166907379458,5.9301972700804075,4.964502943836383,4.65895726310856,4.445157202331183,4.39928439235596,3.5805366500303326
2024-12-13,34.20211561823034,12.131378981840822,14.050268049171184,11.624402096687541,5.929119262500684,4.967717724286913,4.661974186433762,4.4480356787134605,4.4021331636470356,3.5828552384882593
2024-12-16,34.25331233506682,12.120547514302709,14.059424250573707,11.568754452888859,5.906928287794553,4.980106997317394,4.673600948311638,4.459128887211095,4.413111893258488,3.5650844332747322
2024-12-17,34.25899972730823,12.123287089979385,14.062602065491681,11.550821364001715,5.908263415357234,4.981232637886106,4.67465731011917,4.460136772459196,4.414109377405715,3.565890239991564
2024-12-18,34.34312052754811,12.17130538838749,14.118301663906152,11.256188257830084,5.927539185466125,5.000962461445585,4.6931728404375495,4.477802623056591,4.431592921243052,3.5800141306792628
2024-12-19,34.48397402894553,11.811088291944914,14.176205901861207,11.302353938296779,5.951850157681758,5.021473208932456,4.712421231879109,4.496167703699689,4.449768479262726,3.594697057495827
2024-12-20,34.50613152446907,11.818677444394025,14.121060275897513,11.30961620617179,5.955674487589756,5.024699730042089,4.715449173271905,4.49905669252923,4.452627654515476,3.5970068111191495
2024-12-23,34.536196819374894,11.828975093161477,14.133363997665821,11.23234001129665,5.960863684463521,5.029077765843923,4.719557758144925,4.502976733990933,4.4565072422184295,3.6001408938394297
2024-12-27,34.58531616834173,11.84750691947803,14.124339273452783,11.249937121154305,5.974357814530999,4.953845316979923,4.726951638339621,4.510031308210981,4.421933396357971,3.6057810431536605
2024-12-30,34.58492194449519,11.85164393961864,14.1147217932589,11.245551450528355,5.976859696385492,4.95557514571006,4.728602238272957,4.511606161931992,4.423477487249454,3.6070401425489624
2025-01-02,34.61727066236324,11.867828243877392,14.012777088263812,11.265043047173732,5.964022138588149,4.966000227991941,4.738549835870173,4.5210972631823285,4.432783191516,3.6146283011732296
2025-01-03,34.63245007760505,11.87262615520396,13.997877543348716,11.236510675926088,5.970632029115151,4.97254598588295,4.7447957880562495,4.514542840802883,4.438626108193983,3.6193927958649743
2025-01-06,34.74132377871839,11.677788265091573,14.029006750048872,11.233925113879687,5.962746607592669,4.991785495846121,4.76315409908981,4.511073328307211,4.455799803816675,3.633396757608992
2025-01-07,34.80085937382028,11.724538083001269,14.0271898141306,11.268796177077277,5.7657756688385255,4.995519342999108,4.777939336299912,4.525076085271117,4.469630987038889,3.644675131523019
2025-01-08,34.48353295898944,11.713573596264872,14.149106794534768,11.282056510589122,5.806347950544503,5.022943488459002,4.812261617217311,4.55758192547535,4.501738537917311,3.6708566200083177
2025-01-09,34.48251128087197,11.731348018283743,14.154942013171473,11.273082300516796,5.7971143206998175,5.033292198933361,4.771304952328389,4.566971857079852,4.511013416057431,3.6784196420571686
2025-01-10,34.338519392686564,11.540929258510376,14.169993588206253,11.33428351868237,5.847165281444973,5.079720225627199,4.815316359760307,4.609098457902958,4.552623845776049,3.7123500714029487
2025-01-13,34.292051665426605,11.541261767086988,14.187231923910518,11.348072105321178,5.834574091437267,5.085899898326979,4.821174375109084,4.6147056013371985,4.558162285698424,3.7168662863457596
2025-01-14,34.30976869219565,11.513715113165476,14.161058915216563,11.35629852610249,5.832037917066294,5.092662501904172,4.827584979274948,4.620841668745359,4.5642231687663015,3.7218085175627476
2025-01-15,34.323818947751,11.505975059312332,14.20492344120271,11.374108828295494,5.861917224248589,5.116495950532409,4.82863110635186,4.5541252594311885,4.499396464205246,3.7306077186691704
2025-01-16,34.32463534337331,11.432669136414404,14.164659714614888,11.41493736283419,5.873877051644591,5.134862139460875,4.824339860665885,4.570472760871096,4.5155475110006735,3.743999119120087
2025-01-17,34.01613369517493,11.506122225846173,14.193133777622776,11.428181038393895,5.912111209272981,5.169808483915672,4.857172882850106,4.601578039082019,4.546278984297442,3.769479663544004
2025-01-20,33.99661365140436,11.50929289839125,14.078569555439739,11.456840840064299,5.934852052085157,5.189694070965755,4.875855921976164,4.610535926939003,4.563766174930805,3.7839789078034656
2025-01-21,33.99509740502537,11.496533378081201,14.0770307106523,11.46416233169872,5.925115402233545,5.193803158097412,4.87971651887279,4.614186449221891,4.567379665939113,3.7869749801776558
2025-01-22,33.96650263933218,11.500070342557615,14.088255263039375,11.49173409683984,5.930481984835535,5.209276074059996,4.80650378095909,4.627932622688861,4.58098639680455,3.7982567988829605
2025-01-23,34.00079715441336,11.451811153780858,14.010339524146707,11.518215035514313,5.942828588559768,5.221280051796787,4.817579631721873,4.638596983605871,4.591542577344416,3.807009299116043
2025-01-24,33.925717477423845,11.450401276384133,14.025540595806499,11.52135753693984,5.954938058820492,5.232693674397013,4.828110772594902,4.644329650534467,4.601579605354941,3.8153313517438683
2025-01-27,33.93283454680673,11.457268557806124,14.011902973547274,11.503572133440995,5.958509482608476,5.235831938217625,4.831006391238446,4.6471150480028065,4.604339363844876,3.817619564486648
2025-02-03,33.60908794402807,11.474649896315931,14.062062246224205,11.570101793232588,5.998718857958454,5.271164521355686,4.863607119637122,4.671815401181326,4.635410491659624,3.843381728406988
2025-02-04,33.639208218382905,11.467391112291821,14.079314136395501,11.538512229353866,5.98385297273712,5.277631392985533,4.869573983842038,4.677546967774511,4.618872046198322,3.848096940038386
2025-02-05,33.64609628526553,11.47004233951961,14.082569232574006,11.541179899575551,5.985236422012815,5.278851565901091,4.870699815080136,4.656397915411617,4.619939915882947,3.8489866087766984
2025-02-06,33.62183782068913,11.466014996888047,14.132292381426826,11.528238506445545,5.984912710082957,5.276998064115504,4.868989622874198,4.654762968540527,4.618317770085421,3.8476351588518423
2025-02-07,33.37641642272607,11.525748159142067,14.143206080881818,11.58068797558814,6.013799407896178,5.303255615156323,4.87088372637747,4.677924371054677,4.641297826757294,3.866780414419969
2025-02-10,33.38353817403894,11.520036544106006,14.143786922718274,11.574949134980484,6.0291234506250655,5.300627572786025,4.868469947042164,4.675606213239117,4.638997819322799,3.864864221141129
2025-02-11,33.42696486693006,11.550221121826514,14.162185748145593,11.444723320729251,6.036966384802023,5.307522849270308,4.874803054939165,4.681688435981465,4.645032420345975,3.8698917970296516
2025-02-12,33.476127995922695,11.549446688841622,14.116536724216552,11.443955961286601,6.036561611088363,5.307166984155763,4.874476203336863,4.681374532558182,4.644720974678895,3.869632323914464
2025-02-13,33.34384197088007,11.576302576538264,14.13144049719767,11.466086211733389,6.050150372532434,5.319507720846769,4.886258839682882,4.6922601162661675,4.655521327997875,3.8786303663244737
2025-02-14,33.36882339533474,11.574396729313396,14.147730864954031,11.412021453541755,6.0378371622238225,5.325639915018522,4.891891595484882,4.697669235238691,4.660888095423016,3.8831015534671396
2025-02-17,33.32801281868526,11.57374306088842,14.172561019759684,11.45235738924862,6.047234837759428,5.318125754167275,4.884989427688731,4.691041103629568,4.654311859812359,3.8776227283606577
2025-02-18,33.344443431266455,11.581005331569642,14.11422419197568,11.468507466395913,6.0510293453818695,5.3214627617835975,4.888054651731821,4.693984629340488,4.657232338725962,3.880055851828569
2025-02-19,33.32950514004949,11.575972646136574,14.151995043105703,11.463523668460184,6.04839978720711,5.3191502468199054,4.885930480233967,4.691944793644813,4.655208474244558,3.878369720097694
2025-02-20,33.388937714506085,11.606599478594665,14.096904347565168,11.466452451336584,6.064402185673744,5.243385414049905,4.898857305373792,4.711994602363019,4.633835683315243,3.888630817221797
2025-02-21,33.40517241863781,11.611086857030614,14.064494313811224,11.451932332621537,6.0698006335563965,5.248053004031532,4.903218201145198,4.716189155511931,4.637960660463402,3.892092423190352
2025-02-25,33.445666879418404,11.61139478384264,14.014280281868016,11.413706115620537,6.079613279535898,5.256537184866982,4.911144910319481,4.723813507175074,4.645458545282943,3.89838451207003
2025-02-26,33.37793003128803,11.632199777249719,14.096854777627762,11.403641044100384,6.074701947376647,5.251901756008198,4.906814062453988,4.7196478557805195,4.641361990489212,3.894946757625544
2025-02-27,33.40814224105505,11.644530028402738,14.017297787690152,11.413963110058619,6.0802004959485405,5.256655542638454,4.911255491134668,4.723919869980072,4.645563143824064,3.8984722892676347
2025-02-28,33.44185218508682,11.637612278621576,13.918958733890072,11.48279216013423,6.076588387469481,5.2728851982493,4.909237943197624,4.7211134968961375,4.642803320684514,3.8961562957702442
2025-03-03,33.433646842929896,11.692964634784019,13.9508110049734,11.478959283885944,6.070727104984843,5.2674090149619195,4.904139427723166,4.783649020074669,4.637981512320515,3.779712153361629
2025-03-04,33.46337286227913,11.77427620993938,13.80374931985971,11.468977170994187,6.080212729488458,5.275639439943772,4.91180223718903,4.791123561027804,4.645228445071694,3.785618024206837
2025-03-05,33.609543933737726,11.636579344836123,13.77682213986729,11.380656132308587,6.1162363823654955,5.306896208801091,4.940903366814808,4.751565485688242,4.672750195458523,3.808046810122121
2025-03-06,33.51572578449483,11.604253227571263,13.996924669628289,11.34904096312682,6.118668869743251,5.292153788019655,4.927629367830864,4.738365759331357,4.659769415944926,3.7974681543087434
2025-03-07,33.5273081075114,11.620735560311259,13.996102798793725,11.320822298027105,6.121019653600634,5.29184304355592,4.927340027496716,4.7380875321698195,4.659495803800176,3.797245174733238
2025-03-10,33.48086675702813,11.672079074229602,14.08100604481766,11.636025289193084,6.036460747698973,5.223792854179866,4.855688160041594,4.680315427888657,4.591738844897708,3.742026800024721
2025-03-11,33.46620479193366,11.641027623867393,14.107422492929093,11.647260390684517,6.0398960739556955,5.2248393832686135,4.856660943428537,4.681253077289492,4.59265874896038,3.742776473682621
2025-03-12,33.50321518738565,11.645071423260603,14.012118792643733,11.691388060403753,6.041994181516994,5.226654360692459,4.858348024948367,4.6828792265406625,4.5942541227763645,3.744076619831417
2025-03-13,33.58283876899932,11.605030917872622,14.146604824799457,11.695311446692589,6.009308763369401,5.193785716819322,4.827795533808963,4.653430198735103,4.565362427974449,3.72053140092877
2025-03-14,33.59042017124018,11.607650779999561,14.12722322555337,11.697951689854266,6.010665378491726,5.19495822575887,4.8288854196322015,4.654480721187331,4.566393068927105,3.721371319355387
2025-03-17,34.49398528523204,11.927108196393956,12.14761852595028,11.662950461399678,6.179188194177032,5.335895314789748,4.959891103360716,4.780754876875784,4.6902774426866936,3.8223305991340677
2025-03-18,34.56051050936178,11.910862001927905,12.131071969180413,11.647064082394488,6.193473435152217,5.328627166341093,4.953135119087848,4.774242898268285,4.683888705519318,3.8171241127666637
2025-03-19,34.56801454538882,11.913463828595262,12.150070951482391,11.633713372360187,6.172573469633871,5.329791159699385,4.954217089396779,4.775285791090579,4.684911861235418,3.8179579311173084
2025-03-20,34.75100853324458,11.945144497748748,11.870012075146356,11.66237337995429,6.188987777070445,5.369919150000038,4.899089301691715,4.78798438584333,4.697370130704688,3.828110768595804
2025-03-21,34.69760626999984,11.894962881264352,12.010898191997923,11.670821280512781,6.179477090375599,5.361667135219604,4.89156081640191,4.780626636719591,4.690151629519667,3.82222806798874
2025-03-24,34.7595408339101,11.913541377016044,11.893050249776596,11.661272832779265,6.189584045826903,5.370041411885113,4.89920084376087,4.788093398284742,4.697477080048064,3.8281979267122996
2025-03-25,34.798793597599136,11.904705211349304,11.902426624431389,11.599830281732006,6.192640989103592,5.374275104599102,4.90306332997386,4.79186828837951,4.701180529046412,3.831216043785691
2025-03-26,34.885596528950195,11.934400588757061,11.737953310375348,11.573485821497632,6.208088058817411,5.387680823152472,4.915293646764813,4.803821237636584,4.71290726461807,3.840772719430411
2025-03-27,34.827858427272,11.943951952071204,11.743109461284854,11.58984696831577,6.212746777490242,5.395297252490739,4.922242274192136,4.799174779837857,4.719569783489736,3.8462023235554685
2025-03-28,34.84603237462325,11.950184570548052,11.696597323752801,11.595894806974902,6.216446464974325,5.3981126380079365,4.9248108091518175,4.8016790954552055,4.722032559458142,3.848209357053567
2025-03-31,34.84906321003595,11.951223972744415,11.697614669457925,11.59690339378459,6.208289366567047,5.398582154616574,4.9252391589518965,4.802096735514954,4.722443272027862,3.848544066298782
2025-04-01,34.83502078961077,11.967001293029288,11.641091080467758,11.61221296036737,6.21648519403885,5.405709053077504,4.931741177144142,4.80843618814407,4.728677570723948,3.8536246933963008
2025-04-02,34.747153370189174,11.986341346640451,11.663577414871645,11.620419790993596,6.225154379756191,5.405262828896389,4.939711439403402,4.81620717532686,4.736319658786643,3.859852595135645
2025-04-03,34.734625290121926,11.985272474348292,11.661159547603729,11.590720232558391,6.205461951962275,5.4201441570507605,4.953311049495382,4.829466763565996,4.749359307239925,3.87047922605332
2025-04-07,34.76423458694482,11.972450232232037,11.671100024331494,11.554522650327158,6.194624451403811,5.424764522344139,4.9575334660579795,4.833583609903169,4.753407866516787,3.8737785899386035
2025-04-08,34.6458726522598,11.997861513876243,11.688826386906575,11.569646920900334,6.194918617169894,5.438371524385516,4.969968506826108,4.845707745757586,4.765330896590587,3.883495235327362
2025-04-09,34.43660632943851,11.997360011418797,11.994145776878078,11.516602359399682,6.208879465263411,5.4058833211280435,4.939360136360686,4.885636501894367,4.755230414813727,3.8602956834046935
2025-04-10,34.518081092203296,12.058356049636993,11.836966965877995,11.513150982371572,6.219919418507333,5.407497267831346,4.9408348008206735,4.887095126962161,4.7566501066560285,3.8614481891326027
2025-04-11,34.52719702175073,12.095456981984967,11.828022503603897,11.49556114863017,6.271785005392995,5.3912775924320995,4.903118082236515,4.895333174475422,4.74238263375748,3.849865855735722
2025-04-14,34.468725559853716,11.955349757149923,11.855197344013133,11.572657279429988,6.28928441077843,5.408689724125813,4.918953612181695,4.911143561615981,4.757699038736679,3.8622997121146447
2025-04-15,34.47405335324659,11.944006289141697,11.876051307755736,11.566121494002205,6.294456418576422,5.4056351071412445,4.91617557905048,4.908369939296688,4.755012075898643,3.8601184358902945
2025-04-16,34.48687518108295,11.935730954776574,11.867823055598974,11.59114425016591,6.289636504386747,5.4018898447155115,4.912769435774143,4.904969204111851,4.751717593805643,3.857443975581696
2025-04-17,34.48086316262283,11.952000512707011,11.864836650679056,11.589123592369575,6.288540046369798,5.400948145553282,4.911913003859593,4.904114131993934,4.750889237692159,3.85677151615276
2025-04-22,34.47263958594748,11.974375625036563,11.85375126509384,11.58635962309153,6.293919965828907,5.399660036523497,4.9107415281624975,4.902944516303082,4.7497561656533875,3.8558516883592153
2025-04-23,34.50891346286007,11.961592379166841,11.817637503179483,11.609293864769663,6.286539329150502,5.4146349999973555,4.924360566123476,4.847553970948113,4.762928740335735,3.866545183468765
2025-04-24,34.57697941171895,11.95125873411365,11.80513060901952,11.599264571151059,6.281108374476481,5.4099572853245155,4.92010640057501,4.843366158780293,4.758814036084318,3.854014418756197
2025-04-25,34.641359098394865,11.880646002760841,11.826325008172892,11.61364450393872,6.255097052858172,5.3736353375010575,4.928939737738698,4.852061719974398,4.767357796210139,3.860933742450216
2025-04-28,34.63274982615274,11.877693355448143,11.82338586103002,11.629167533534705,6.259985761771569,5.372299850362142,4.927714768939215,4.850855857347467,4.766172984695481,3.8599742007185203
2025-04-29,37.62973110450775,11.330168996134866,11.27836490664541,11.088709256989091,5.991614893491341,5.124653700088434,4.7010016123144815,4.6272466374481365,4.546467379261186,3.6820415131193087
2025-04-30,40.43274625867013,10.82440252668096,10.774910915624373,10.59372128870535,5.7052817761884915,4.895894710707798,4.491153993168774,4.420691360478042,4.343518000864384,3.5176791689117017
2025-05-02,40.40045731604123,10.838736406545586,10.789275083319799,10.587238152855148,5.720233468343883,4.8928985255474755,4.4884055008620205,4.417985989828698,4.349243133819979,3.515526422836176
