date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG BANK LTD,TOTAL_CCASS_PCT
2024-10-23,35.632399588973776,10.906044766117143,9.919674976544698,9.593910557119242,8.112158446142162,6.234418978689184,3.955612295045347,3.373542420587053,0.7117003976231961,0.7787159898136979,89.2181784166555
2024-10-24,35.657641960416385,10.908278604297905,9.991920542375912,9.593910557119242,8.28952519769468,6.247151856319528,3.7259518384488226,3.3751061073135866,0.7134874681678058,0.7787159898136979,89.28169012196756
2024-10-25,35.54460974846982,10.908278604297905,10.032353013447706,9.593910557119242,8.434948063262297,6.248268775409909,3.74908725371934,3.3668409060447666,0.7072328329535809,0.7787159898136979,89.36424574453827
2024-10-28,35.41996157798329,10.908278604297905,10.050893870348032,9.593910557119242,8.50799457177322,6.247822007773757,3.7739087700486977,3.3672876736809187,0.7049989947728186,0.7787159898136979,89.35377261761158
2024-10-29,35.473797078139654,10.908278604297905,9.957857860876558,9.593910557119242,8.559149466112675,6.248715543046061,3.7476972479113613,3.3672876736809187,0.707456216771657,0.7787159898136979,89.34286623776974
2024-10-30,35.442299959790915,10.908278604297905,10.033361591386319,9.593910557119242,8.536811084305054,6.271500692489836,3.7796702854845194,3.371085198588214,0.707456216771657,0.7787159898136979,89.42309018004735
2024-10-31,35.4545860697851,10.908278604297905,10.04631785283474,9.593910557119242,8.530506187731762,6.2748514497609795,3.7640211321091903,3.370861814770138,0.7096900549524192,0.7787159898136979,89.43173971317518
2024-11-01,35.541482375016756,10.908278604297905,10.087905329937898,9.593910557119242,8.471979627395791,6.281776348121341,3.700997743823437,3.370861814770138,0.711477125497029,0.7787159898136979,89.44738551579323
2024-11-04,35.556672474645936,10.908278604297905,10.092373006299423,9.593910557119242,8.502583210472233,6.28132958048519,3.6815633516508064,3.3668409060447666,0.711477125497029,0.7787159898136979,89.47374480632622
2024-11-05,35.66747084841174,10.908278604297905,10.059200509315106,9.593910557119242,8.46081043649198,6.277085287941741,3.6769839833802442,3.3668409060447666,0.711477125497029,0.7787159898136979,89.50077424831345
2024-11-06,35.7101371576643,10.908278604297905,10.039766117142475,9.593910557119242,8.4643845775812,6.276191752669437,3.66067696466068,3.364607067864004,0.711477125497029,0.7787159898136979,89.50814591430996
2024-11-07,35.756377608006076,10.9073850690256,10.012189384800966,9.593910557119242,8.456566143948532,6.3108162444712494,3.53010912299513,3.364607067864004,0.711477125497029,0.7787159898136979,89.42215431354153
2024-11-08,35.84104007505696,10.9073850690256,9.955673278827682,9.593910557119242,8.28545413930215,6.311933163561631,3.672682616271277,3.3623732296832416,0.711477125497029,0.7787159898136979,89.42064524415852
2024-11-11,35.82138229906626,10.9073850690256,9.96879115846848,9.593910557119242,8.26065853549569,6.3112630121074025,3.6772570700978418,3.356788634231336,0.711477125497029,0.7787159898136979,89.38762945092257
2024-11-12,35.847741589599245,10.9073850690256,9.974599137738462,9.593910557119242,8.221119599696198,6.317741142831614,3.6872732654246523,3.356788634231336,0.711477125497029,0.7787159898136979,89.39675211097709
2024-11-13,35.81512755216012,10.9073850690256,9.971024996649243,9.593910557119242,8.177559755171334,6.316624223741233,3.7486500915873653,3.356788634231336,0.711477125497029,0.7787159898136979,89.3772639949962
2024-11-14,35.879238707948,10.9073850690256,10.021062971898315,9.593910557119242,8.109204306840013,6.318858061921995,3.7693701693249344,3.355671715140955,0.711477125497029,0.7787159898136979,89.44489467452978
2024-11-15,35.88057901085646,10.9073850690256,10.028025063664387,9.593910557119242,8.115682437564223,6.321538667738909,3.8722266898985835,3.355671715140955,0.7110303578608765,0.7787159898136979,89.56476555868292
2024-11-18,35.89979001921101,10.9073850690256,10.151646003663494,9.593910557119242,8.087982844122772,6.321762051556985,3.90257896617969,3.355671715140955,0.7110303578608765,0.7787159898136979,89.71047357369433
2024-11-19,35.94558370191663,10.90850198811598,10.151869387481572,9.593910557119242,8.058719563954787,6.331144171916186,3.900121744180852,3.355671715140955,0.7110303578608765,0.7787159898136979,89.73526917750078
2024-11-20,35.91565027029442,10.90850198811598,10.154103225662334,9.593910557119242,8.087982844122772,6.329357101371577,3.9055190323013003,3.355671715140955,0.7110303578608765,0.7787159898136979,89.74044308180315
2024-11-21,35.89465219139525,10.90850198811598,10.15309799848099,9.593910557119242,8.145169101550284,6.3074654872001075,3.7904763659920473,3.355671715140955,0.7110303578608765,0.7787159898136979,89.63869175266944
2024-11-22,35.974400214448465,10.90850198811598,9.985370258678461,9.593910557119242,8.088206227940848,6.306795335745878,3.6496328686949915,3.355671715140955,0.7110303578608765,0.7787159898136979,89.35223551355939
2024-11-25,36.02309788678908,10.90850198811598,9.999890206853415,9.593910557119242,8.136233748827234,6.306348568109726,3.6643272796318636,3.355671715140955,0.7119238931331815,0.7787159898136979,89.47862183353438
2024-11-26,36.03270339096636,10.90850198811598,10.049928182102489,9.593910557119242,8.176889603717106,6.305901800473573,3.6122427735334854,3.3554483313228793,0.7119238931331815,0.7787159898136979,89.52616651029798
2024-11-27,36.075593084036996,10.90850198811598,10.015750457936827,9.593910557119242,8.200568288433185,6.305231649019345,3.6345811553411074,3.3554483313228793,0.7096900549524192,0.7787159898136979,89.57799155609167
2024-11-28,36.064647276951256,10.90850198811598,10.011059397757228,9.593910557119242,8.233405709690391,6.303221194656659,3.775559018004736,3.3554483313228793,0.7096900549524192,0.7787159898136979,89.73415951838449
2024-11-29,35.94781754009739,10.90850198811598,10.131016508064155,9.593910557119242,8.247478890229191,6.297636599204753,3.571048005182505,3.3554483313228793,0.7096900549524192,0.7787159898136979,89.54126446410223
2024-12-02,35.90984229102444,10.90850198811598,10.1264594781754,9.593910557119242,8.282326765849083,6.294732609569762,3.4603699236027343,3.3561184827771076,0.7108069740428004,0.7787159898136979,89.42178506009024
2024-12-03,35.89688602957602,10.90850198811598,10.002146383415985,9.593910557119242,8.295059643479426,6.295402761023991,3.6858539963365056,3.3509806549613543,0.7108069740428004,0.7787159898136979,89.518264977885
2024-12-04,35.90537461466292,10.90850198811598,10.013851248715543,9.593910557119242,8.324769691283564,6.289371397935933,3.781386655050708,3.3445025242371447,0.720635862038154,0.7787159898136979,89.66102052897288
2024-12-05,35.86963320377072,10.90850198811598,10.031945337979717,9.593910557119242,8.347778224545415,6.288924630299782,3.7755425992941074,3.3413751507840774,0.720635862038154,0.7787159898136979,89.6569635437609
2024-12-06,35.8434972970558,10.90850198811598,10.048028972881204,9.593910557119242,8.363191707992673,6.289818165572086,3.778669972747174,3.3346736362417904,0.720635862038154,0.7787159898136979,89.6596441495778
2024-12-09,35.84193361032927,10.90850198811598,10.054730487423491,9.593910557119242,8.37748827234955,6.289371397935933,3.7934458070857344,3.328642273153733,0.720635862038154,0.7787159898136979,89.68737624536477
2024-12-10,35.69293660367243,10.90850198811598,10.000001451994818,9.596144395300005,8.311590046017066,6.288701246481705,3.876767971228164,3.324844748246437,0.720635862038154,0.7787159898136979,89.49884030290846
2024-12-11,35.76955725327257,10.9073850690256,10.035742862887012,9.596144395300005,8.30131439038556,6.290935084662467,3.860820377071885,3.3201536880668363,0.7213060134923825,0.7787159898136979,89.58207512397803
2024-12-12,35.80418174507439,10.9073850690256,10.036636398159317,9.596144395300005,8.330801054371621,6.288477862663629,3.965380422642184,3.313675557342626,0.7210826296743065,0.7787159898136979,89.74248112406738
2024-12-13,35.7787159898137,10.9073850690256,10.053836952151187,9.596144395300005,8.375254434168788,6.278202207032122,3.9638780547737125,3.307420810436492,0.7201890944020015,0.7787159898136979,89.7597429969173
2024-12-16,35.78273689853907,10.9073850690256,10.05762543001385,9.596144395300005,8.375031050350712,6.276191752669437,3.9728134074967607,3.30339990171112,0.7201890944020015,0.7787159898136979,89.77023298932225
2024-12-17,35.78385381762945,10.9073850690256,10.062093106375373,9.594804092391547,8.412782915605593,6.275744985033284,3.9799616896752004,3.2989322253495956,0.7201890944020015,0.7787159898136979,89.81446298530135
2024-12-18,35.84059330742081,10.9073850690256,10.10364249653755,9.594804092391547,8.346437921636957,6.268373319036769,3.964324822409865,3.2875396506277084,0.7179552562212393,0.7787159898136979,89.80977192512174
2024-12-19,35.80239467452977,10.9073850690256,10.110567394897913,9.594804092391547,8.412112764151365,6.259437966313721,4.004171581110665,3.279944600813117,0.7179552562212393,0.7787159898136979,89.86748938926864
2024-12-20,35.780503060358306,10.9073850690256,10.13268239288746,9.594804092391547,8.40116695706563,6.2540767546798905,4.055942121252736,3.271232631908145,0.7266672251262118,0.7787159898136979,89.90317629450922
2024-12-23,35.78586427199213,10.9073850690256,10.126204262163249,9.594804092391547,8.45075816467855,6.254746906134119,4.141609815484966,3.263190814457401,0.7259970736719832,0.7787159898136979,90.02927645981326
2024-12-27,35.80485189652862,10.9073850690256,10.19098556940535,9.594804092391547,8.457683063038914,6.255640441406425,4.12397232274494,3.254702229370504,0.7242100031273735,0.7787159898136979,90.09295067685296
2024-12-30,35.82830719742662,10.9073850690256,10.217791627574499,9.594804092391547,8.44852432649779,6.256757360496805,4.123749050618773,3.2477773310101417,0.7342621632488943,0.7787159898136979,90.13807420810437
2025-01-02,35.83590224724121,10.9073850690256,10.276541571728544,9.594804092391547,8.372127060715721,6.251842916499129,3.8960092480900683,3.2379484430147882,0.7342621632488943,0.7787159898136979,89.8855388017692
2025-01-03,35.88303623285529,10.9073850690256,10.465747665639102,9.594804092391547,8.350235446544252,6.240673725595318,4.0232100254657555,3.226555868292901,0.7320283250681321,0.7787159898136979,90.2023924406916
2025-01-06,35.9035875441183,10.9073850690256,10.469545190546397,9.594804092391547,8.354926506723853,6.236876200688022,3.9867091095921015,3.2207478890229195,0.7320283250681321,0.7787159898136979,90.18532591699058
2025-01-07,35.87789840503954,10.9073850690256,10.493223875262476,9.594804092391547,8.3544797390877,6.2379931197784035,3.9930595764642804,3.2207478890229195,0.7342621632488943,0.7787159898136979,90.19256991913505
2025-01-08,35.830094267971226,10.9073850690256,10.511988115980879,9.594804092391547,8.364085243264977,6.231738372872269,4.130902917392664,3.2207478890229195,0.7264438413081357,0.7787159898136979,90.29690579904391
2025-01-09,35.822945985792785,10.9073850690256,10.520029933431623,9.594804092391547,8.357160344904615,6.227494080328821,4.122414332305768,3.2207478890229195,0.7264438413081357,0.7787159898136979,90.27814155832552
2025-01-10,35.8472948219631,10.9073850690256,10.510201045436268,9.594804092391547,8.36922307108073,6.227940847964973,4.107894384130813,3.2207478890229195,0.7266672251262118,0.7787159898136979,90.29087443595586
2025-01-13,35.82674351070009,10.9073850690256,10.507967207255506,9.594804092391547,8.412559531787517,6.224813474511906,4.105883929768128,3.218514050842157,0.7266672251262118,0.7787159898136979,90.30405408122235
2025-01-14,35.84104007505696,10.9073850690256,10.495457713443237,9.594804092391547,8.427526247598625,6.219899030514229,4.107012018049413,3.218514050842157,0.7266672251262118,0.7787159898136979,90.31702151186168
2025-01-15,35.845954519054644,10.9073850690256,10.493223875262476,9.594804092391547,8.42707947996247,6.219899030514229,4.103661260778269,3.220301121386767,0.7266672251262118,0.7787159898136979,90.31769166331591
2025-01-16,35.823169369610866,10.9073850690256,10.557666756020193,9.594804092391547,8.463937809945048,6.215654737970781,4.05823616137247,3.220301121386767,0.7266672251262118,0.7787159898136979,90.34653833266319
2025-01-17,35.82540320779163,10.9073850690256,10.557666756020193,9.594804092391547,8.465948264307734,6.213420899790019,4.057230934191127,3.220301121386767,0.7266672251262118,0.7787159898136979,90.34754355984452
2025-01-20,35.839699772148506,10.9073850690256,10.559453826564804,9.594804092391547,8.468182102488496,6.214314435062325,4.057454318009204,3.220301121386767,0.7266672251262118,0.7787159898136979,90.36697795201715
2025-01-21,35.79904391725863,10.9073850690256,10.491098378233481,9.594804092391547,8.526038511370237,6.222579636331145,4.063441004333646,3.220301121386767,0.7264438413081357,0.7787159898136979,90.32985156145288
2025-01-22,35.814904168342046,10.9073850690256,10.489981459143099,9.594804092391547,8.496775231202252,6.223249787785372,4.032242885225394,3.220301121386767,0.7262204574900595,0.7787159898136979,90.28458026180584
2025-01-23,35.81200017870705,10.9073850690256,10.497353125139615,9.594804092391547,8.48985033284189,6.226823928874593,4.035406335165081,3.220301121386767,0.7262204574900595,0.7787159898136979,90.2888606308359
2025-01-24,35.79591654380557,10.9073850690256,10.457635482285662,9.594804092391547,8.526932046642541,6.226823928874593,4.063740003574141,3.2171737479337,0.7239419425456819,0.7787159898136979,90.29306884689274
2025-01-27,35.818031541795115,10.9073850690256,10.435922575168654,9.594804092391547,8.51933699682795,6.227270696510745,4.04434168788813,3.2171737479337,0.7235398516731448,0.7787159898136979,90.26652224902828
2025-02-03,35.81244694634321,10.9073850690256,10.421626010811776,9.594804092391547,8.512635482285663,6.227047312692669,4.0430013849796715,3.2149399097529376,0.7235398516731448,0.7787159898136979,90.23614204976992
2025-02-04,35.82160568288433,10.9073850690256,10.453011437251487,9.594804092391547,8.515092704284502,6.221686101058839,4.009828887995353,3.2131528392083277,0.7239866193092972,0.7787159898136979,90.23926942322298
2025-02-05,35.82160568288433,10.9073850690256,10.451990796586696,9.594804092391547,8.515092704284502,6.221686101058839,3.9777372336147967,3.2131528392083277,0.728901063306974,0.7787159898136979,90.21107157217531
2025-02-06,35.82160568288433,10.9073850690256,10.434566858776751,9.594804092391547,8.515092704284502,6.222579636331145,3.973939708707501,3.2131528392083277,0.7280075280346692,0.7787159898136979,90.18985010945806
2025-02-07,35.858017245230755,10.9073850690256,10.41446231514989,9.594804092391547,8.493424473931109,6.223696555421525,3.97460986016173,3.2131528392083277,0.734038891122727,0.7787159898136979,90.19230733145692
2025-02-10,35.86896305231649,10.9073850690256,10.402622972791852,9.594804092391547,8.494318009203413,6.223696555421525,3.9768436983424924,3.2131528392083277,0.734038891122727,0.7787159898136979,90.19454116963767
2025-02-11,35.87968547558415,10.9073850690256,10.391453781888039,9.594804092391547,8.50638073537953,6.233748827234955,3.943345507751418,3.210248849573337,0.7349324263950319,0.7787159898136979,90.18070075503731
2025-02-12,35.93575481392128,10.9073850690256,10.38251842916499,9.594804092391547,8.49387124156726,6.232631908144573,3.943792275387571,3.2100254657552605,0.7349324263950319,0.7787159898136979,90.21443171156682
2025-02-13,35.96390117499889,10.9073850690256,10.366658178081579,9.594804092391547,8.483595585935754,6.232631908144573,3.9464728812044854,3.2055577893937364,0.7344856587588795,0.7787159898136979,90.21420832774874
2025-02-14,35.94647723718894,10.9073850690256,10.373583076441943,9.594804092391547,8.45790644685699,6.237099584506098,4.004484206764062,3.1997498101237545,0.7344856587588795,0.7787159898136979,90.2346911718715
2025-02-17,35.94848769155162,10.9073850690256,10.32354510119287,9.594804092391547,8.45678952776661,6.2587678148594925,4.001609592101149,3.1939418308537726,0.734038891122727,0.7787159898136979,90.1980856006791
2025-02-18,35.99763213152839,10.90559799848099,10.354023701023097,9.594804092391547,8.401837108519858,6.259884733949872,3.786121945226288,3.1872403163114864,0.732921972032346,0.7787159898136979,89.99877998927758
2025-02-19,35.96367779118081,10.90559799848099,10.366086427199214,9.594804092391547,8.428419782870929,6.250725997408748,3.8626968011437253,3.175400973953447,0.7324752043961935,0.7787159898136979,90.05860105883929
2025-02-20,36.027788946968684,10.90559799848099,10.341290823392752,9.594804092391547,8.39401867488719,6.248045391591833,3.860230643792164,3.173837287226913,0.7324752043961935,0.7787159898136979,90.05680505294197
2025-02-21,36.025778492605994,10.90559799848099,10.349332640843498,9.594804092391547,8.395582361613725,6.248715543046061,3.830520595988027,3.1722736005003798,0.7324752043961935,0.7787159898136979,90.03379651968011
2025-02-24,35.985792789170354,10.90559799848099,10.624541504713399,9.594804092391547,8.37927534289416,6.248715543046061,3.829180293079569,3.1722736005003798,0.7326985882142698,0.7787159898136979,90.25159574230443
2025-02-25,35.95005137827816,10.90559799848099,10.433548451950141,9.594804092391547,8.424622257963634,6.247822007773757,3.7802592369208776,3.1698163785015416,0.7275607603985167,0.7787159898136979,90.01279855247286
2025-02-26,35.93709511682974,10.90559799848099,10.529627954250994,9.594804092391547,8.462150739400439,6.248938926864138,3.7851736809185543,3.1698163785015416,0.7210826296743065,0.7787159898136979,90.13300350712595
2025-02-27,35.91632042174865,10.90559799848099,10.495226846267256,9.594804092391547,8.540111691909038,6.249609078318366,3.777578631103963,3.1666890050484744,0.720635862038154,0.7787159898136979,90.14528961712014
2025-02-28,35.93821203592012,10.90559799848099,10.450097618728499,9.594804092391547,8.563343608988964,6.249609078318366,3.7791423178304964,3.1619979448688738,0.720635862038154,0.7787159898136979,90.1421565473797
2025-03-03,35.94848769155162,10.90559799848099,10.246594960461064,9.594804092391547,8.584118304070053,6.248715543046061,3.782877853728276,3.156860117053121,0.7099134387704955,0.7787159898136979,89.95668598936693
2025-03-04,36.07335924585623,10.90559799848099,10.225596881561898,9.594804092391547,8.533856945002904,6.254746906134119,3.7873455300898002,3.1443506232408525,0.705445762408971,0.7787159898136979,90.00381997498101
2025-03-05,36.08631550730465,10.90559799848099,10.238999910646472,9.594804092391547,8.51866684537372,6.250949381226824,3.9494190903810926,3.1383192601527945,0.705445762408971,0.7787159898136979,90.16723383818076
2025-03-06,36.08787919403119,10.90559799848099,10.242127284099539,9.594804092391547,8.511518563195281,6.250949381226824,3.9581310592860652,3.1342983514274225,0.705445762408971,0.7787159898136979,90.16946767636152
2025-03-07,36.091453335120406,10.90559799848099,10.232298396104186,9.594804092391547,8.517549926283339,6.251619532681052,3.946883684045928,3.1305008265201266,0.705445762408971,0.7787159898136979,90.15486954385025
2025-03-10,36.15243711745521,10.90559799848099,10.19901420721083,9.594804092391547,8.524474824643704,6.262788723584864,3.923428383147925,3.138989411607023,0.7076796005897332,0.7787159898136979,90.18793034892553
2025-03-11,36.123843988741456,10.90559799848099,10.173771835768216,9.594804092391547,8.51218871464951,6.262788723584864,3.864531340749676,3.138989411607023,0.7079029844078095,0.7787159898136979,90.06313508019478
2025-03-12,36.13478979582719,10.90559799848099,10.174888754858598,9.594804092391547,8.513752401376044,6.262788723584864,3.869011303221195,3.1363088057901085,0.7079029844078095,0.7787159898136979,90.07856084975204
2025-03-13,36.15310726890944,10.90559799848099,10.167628780771121,9.594804092391547,8.520453915918331,6.263458875039092,3.8675593084036994,3.133404816155118,0.7090199034981906,0.7787159898136979,90.09375094938122
2025-03-14,36.17499888308091,10.90559799848099,10.19957266675602,9.594804092391547,8.520900683554483,6.263682258857169,3.861491868829022,3.133404816155118,0.7112537416789527,0.7787159898136979,90.14442299959791
2025-03-17,36.20381539561274,10.90559799848099,10.18952039494259,9.594804092391547,8.53653755081982,6.263682258857169,3.846980856006791,3.133404816155118,0.7112537416789527,0.7787159898136979,90.16431309475942
2025-03-18,36.173435196354376,10.90559799848099,10.182053344055756,9.594804092391547,8.536760934637895,6.263682258857169,3.8227274047268014,3.133404816155118,0.7112537416789527,0.7787159898136979,90.1024357771523
2025-03-19,36.110440959656884,10.90559799848099,10.198136978957244,9.594804092391547,8.550163963722468,6.2580976634052625,3.871222132868695,3.1293839074297463,0.7112537416789527,0.7787159898136979,90.1078174284055
2025-03-20,35.933074208104365,10.90559799848099,10.175903029084573,9.594804092391547,8.601318858061923,6.254523522316044,3.9848792610463297,3.1255863825224504,0.6989676316847607,0.7787159898136979,90.05337097350667
2025-03-21,36.0041102622526,10.90559799848099,10.33964336773444,9.594804092391547,8.63035875441183,6.2540767546798905,3.9897937050440064,3.122682392887459,0.6989676316847607,0.7787159898136979,90.31875094938123
2025-03-24,35.9712728409954,10.90559799848099,10.335175691372916,9.593910557119242,8.664089710941338,6.253629987043739,3.9920275432247685,3.1175445650717064,0.6985208640486084,0.7787159898136979,90.3104857481124
2025-03-25,35.96300763972658,10.90559799848099,10.319762207925658,9.593910557119242,8.725073493276147,6.2498324621364425,3.9985056739489795,3.1175445650717064,0.6962870258678461,0.7787159898136979,90.34823761336729
2025-03-26,35.984675870079975,10.90559799848099,10.314624380109905,9.593910557119242,8.749422329446455,6.248492159227985,4.009228097216638,3.0751016396372246,0.6967337935039986,0.7787159898136979,90.3565028146361
2025-03-27,35.94580708573471,10.90559799848099,10.315294531564133,9.593910557119242,8.769080105437162,6.247375240137605,4.036704306840012,3.063932448733414,0.6938298038690077,0.7787159898136979,90.35024806772998
2025-03-28,35.926149309744005,10.90559799848099,10.321325894652192,9.593910557119242,8.762601974712952,6.247375240137605,4.055468547558415,3.063932448733414,0.6938298038690077,0.7787159898136979,90.34890776482152
2025-03-31,35.957199660456595,10.90559799848099,10.325123419559487,9.593910557119242,8.761708439440646,6.248045391591833,4.116787405620337,3.063932448733414,0.6927128847786266,0.7787159898136979,90.44373419559487
2025-04-01,35.96390117499889,10.90559799848099,10.451050909172139,9.593910557119242,8.758357682169503,6.247822007773757,4.054060335969263,3.063932448733414,0.6927128847786266,0.7787159898136979,90.51006198900951
2025-04-02,36.411785730241704,10.903587544118304,9.992667314479739,9.593910557119242,8.66230264039673,6.162936156904794,4.101391792878524,3.0389134611088773,0.6844476835098066,0.7787159898136979,90.33065887057141
2025-04-03,36.43479426350355,10.899566635392933,10.183033552249475,9.593910557119242,8.51464593664835,6.148192824911764,4.191946008131171,3.0389134611088773,0.678639927623643,0.6670240807755886,90.35066724746459
2025-04-07,36.54559263726936,10.896662645757942,10.212939731045884,9.593910557119242,8.454011526605013,6.1437251485502395,4.441077491846491,3.0234999776616185,0.6831069338337131,0.6670240807755886,90.6615507304651
2025-04-08,36.47522673457535,10.895098959031408,10.199313764910869,9.593910557119242,8.58290398963499,6.134566412009114,4.6427377920743425,3.0060760398516733,0.6835521377831391,0.6670240807755886,90.88041046776571
2025-04-09,36.64365813340481,10.893088504668722,10.243762677031675,9.593910557119242,8.393474511906357,6.148639592547916,4.799569315998749,3.010096948577045,0.6819884510566054,0.6670240807755886,91.07521277308672
2025-04-10,36.008801322432205,10.893088504668722,10.271238886655052,9.593910557119242,8.651706205602466,6.142608229459858,5.060928383147925,3.01099048384935,0.6795312290577671,0.6670240807755886,90.97982788276818
2025-04-11,35.42264218380021,10.893088504668722,10.271015502836974,9.593910557119242,9.091325559576465,6.120716615288389,5.171056605459501,3.0009382120359205,0.6813182996023768,0.6670240807755886,90.91303612116339
2025-04-14,35.23589331188849,10.893088504668722,10.187023187240317,9.596144395300005,9.30130634856811,6.110887727293035,5.243432962516195,2.9940133136755573,0.6810949157843006,0.6670240807755886,90.9099087477103
2025-04-15,35.20528972881205,10.893088504668722,10.213605861591386,9.595027476209623,9.381277755439395,6.109324040566501,5.393051758030648,2.9917794754947953,0.6788610776035384,0.6670240807755886,91.12832975919224
2025-04-16,35.311173658580174,10.893088504668722,10.270792119018898,9.595027476209623,9.194082115891526,6.089219496939641,5.44554695527856,2.992449626949024,0.6822118348746816,0.6670240807755886,91.14061586918643
2025-04-17,35.18697225572979,10.890854666487959,10.254166666666666,9.595027476209623,9.193858732073448,6.05682884331859,5.782807376133673,2.990215788768262,0.6822118348746816,0.6670240807755886,91.29996772103829
2025-04-22,35.12286109994192,10.890854666487959,10.244226086762275,9.596144395300005,9.20391100388688,6.060179600589733,5.8722471295179375,2.990215788768262,0.6822118348746816,0.6670240807755886,91.32987568690524
2025-04-23,35.08890675959434,10.890854666487959,10.283094871107537,9.596144395300005,9.165265603359693,6.05682884331859,5.9088804003038025,2.9895456373140328,0.6822118348746816,0.6670240807755886,91.32875709243622
2025-04-24,35.008488585086894,10.890854666487959,10.318612898181655,9.596144395300005,9.152532725729348,6.05504177277398,6.003672876736809,2.9895456373140328,0.6822118348746816,0.6670240807755886,91.36412947326096
2025-04-25,34.836259661350134,10.890854666487959,10.464047491399723,9.596144395300005,9.206368225885717,6.050574096412456,5.845604923379351,2.984184425680204,0.6770740070589287,0.6670240807755886,91.21813597373006
2025-04-28,34.69999553232364,10.890854666487959,10.496661528838851,9.596144395300005,9.239429030960997,6.049680561140152,5.854726243130948,2.99088594022249,0.6770740070589287,0.6670240807755886,91.16247598623956
2025-04-29,34.540722870035296,10.890854666487959,10.511628244649957,9.598601617298842,9.279191350578564,6.049680561140152,5.938953111736586,2.996470535674396,0.6779675423312336,0.6670240807755886,91.15109458070857
2025-04-30,34.54049948621722,10.890854666487959,10.592046419157395,9.598601617298842,9.286786400393156,6.049457177322075,5.883330541035607,2.996470535674396,0.6779675423312336,0.6670240807755886,91.18303846669347
2025-05-02,34.55233882857526,10.890854666487959,10.587578742795872,9.598601617298842,9.301976500022338,6.045212884778627,5.874841955948711,2.996470535674396,0.6779675423312336,0.6670240807755886,91.19286735468883
