date,GET NICE SECURITIES LTD,CHONG HING BANK LTD,CITIBANK N.A.,DBS BANK (HONG KONG) LTD,PLANETREE SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,IMAGI BROKERAGE LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,HANG SENG SECURITIES LTD
2024-06-17,58.09260393911225,18.886324699275274,10.75283576762571,0.0,0.0,7.238828813185531,3.1217635827747725,0.0,0.6116614074433773,1.295981790583075
2024-06-18,57.66210139921172,18.74636521732563,10.673150527247294,0.0,0.0,7.18518456282196,3.0986293615447837,0.0,1.348191177144111,1.2863777547045039
2024-06-19,53.19399559417217,17.293629557584907,9.846042648308586,0.0,7.749049835672611,6.628374017672497,2.858503378846261,0.0,1.2437141024429876,1.1866908652999757
2024-06-20,53.19391554432832,17.293196134211268,9.845795880849654,0.0,7.748855624312231,6.629461023519993,2.8584317373106365,0.0,1.2436829317300768,1.1866611237378246
2024-06-24,53.19420881307006,17.293087781762434,9.845734190917605,0.0,7.748807072993202,6.629419485892665,2.8584138274878277,0.0,1.2436751392959788,1.186653688580223
2024-06-26,53.1948619983613,17.292892750776126,9.845623150987986,0.0,7.748719682152121,6.6292194086581295,2.8583815903723346,0.0,1.243661113160674,1.1866403055313304
2024-06-28,53.201664630024936,17.290379411753854,9.844192193818438,0.0,7.747593487718922,6.628255921746649,2.8579661548465864,0.0,1.24348036017439,1.1864678399162203
2024-07-02,53.20359950018086,17.28966454361071,9.843785187168857,0.0,7.747273164628346,6.627981877499832,2.8578479926646216,0.0,1.2434289486654262,1.1864187855813544
2024-07-03,53.20629632497851,17.28866815936777,9.84321790071708,0.0,7.746826697845402,6.627599914235678,2.857683298045971,0.0,1.2433572912305153,1.1863504135790812
2024-07-04,53.21229481457485,17.288419081250687,9.840257325339628,0.0,7.746715089189983,6.627504430298329,2.855136559374466,0.0,1.24333937816225,1.1863333218098087
2024-07-05,53.25175089589843,17.288050891962893,9.840047758616416,0.0,7.746550108372589,6.588903635721575,2.8550757538900884,0.0,1.243312898919817,1.1863080566181914
2024-07-09,53.251926587870656,17.287985919010634,9.840010777180092,0.0,7.746520994840155,6.588878872923037,2.8550650237793427,0.0,1.2433082262294062,1.186303598166674
2024-07-10,53.25343139245452,17.28766106157476,9.839825874167964,0.0,7.746375430460412,6.588755061722243,2.8550113744353864,0.0,1.2426584987729612,1.1862813064117599
2024-07-11,53.25419267026257,17.287379528339027,9.839665630511664,0.0,7.746249279089653,6.588647762445299,2.854964879968181,0.0,1.2426382618151206,1.1862619875684826
