date,CITIC SECURITIES BROKERAGE (HK) LTD,SINOMAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA INDUSTRIAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,CAITONG INTERNATIONAL SECURITIES CO LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING
2025-04-09,23.597697263615647,19.539793220693497,9.778360406943232,9.670130824028426,9.071827961173549,6.124091905156836,5.989595367287426,5.9234415548091635,5.612129496087926,4.692932000204299
2025-04-10,23.598558183427865,19.540506095128762,9.778717152947356,9.670483621469641,9.072158930604065,6.124315331705371,5.989813886970142,5.921225446797747,5.612334244602916,4.691887106346133
2025-04-11,23.599132164869214,19.540981373650695,9.78746795479863,9.670718834065447,9.072379590307877,6.124464291794969,5.989959575616946,5.914072647140376,5.6124707519129835,4.688352815842856
2025-04-14,23.599706174232843,19.54145667529334,9.787706018563561,9.67095405810356,9.072600260746047,6.124613259130976,5.990105271351015,5.914216497052013,5.612607265863673,4.686034519662976
2025-04-15,23.599993189386144,19.541694334785454,9.787825054788957,9.671071674413739,9.072710599990758,6.124687745516549,5.990178121875935,5.9155046056776195,5.6126755253294025,4.683659148235443
2025-04-16,23.599993189386144,19.541694334785454,9.791473597925682,9.671071674413739,9.072710599990758,6.124687745516549,5.990178121875935,5.914288424632044,5.6126755253294025,4.681226786144292
2025-04-17,23.59712335197107,19.539317999965952,9.804875320120727,9.66989564003473,9.071607328302198,6.123942963180949,5.989449696356521,5.91356922755142,5.611993005377299,4.678225467139137
2025-04-22,23.596549468241633,19.53884280235321,9.804636864850929,9.669660467480416,9.071386706162462,6.12379402844962,5.989304032511072,5.917073419864148,5.611856521305598,4.676895688780908
2025-04-23,23.597410304303835,19.539555607440267,9.804994552105223,9.670013230601603,9.071717643396374,6.124017433263289,5.989522530936259,5.914857187329754,5.612061249902716,4.675850260720678
2025-04-24,23.59798422990675,19.540030839725848,9.805233024773932,9.670248420315303,9.071938281633825,6.124166378861654,5.989668205410085,5.91378496830902,5.61219774393299,4.674747907130592
2025-04-25,23.597697263615647,19.539793220693497,9.807545912448349,9.670130824028426,9.071827961173549,6.124091905156836,5.989595367287426,5.913713052974125,5.612129496087926,4.673474996534221
2025-04-28,23.593393606621955,19.536229628584906,9.817915659545081,9.668367222873373,9.07017347618654,6.12297501690019,5.988503007990507,5.91992957849226,5.61110597756044,4.671406825244749
2025-04-29,23.595114881033442,19.53765490943756,9.818631933230872,9.669072586136457,9.070835197758798,6.123421723312776,5.98893990389292,5.91428182331083,5.611515340168479,4.670531701717866
2025-04-30,23.595114881033442,19.53765490943756,9.819847862882044,9.669072586136457,9.070835197758798,6.123421723312776,5.98893990389292,5.91428182331083,5.611515340168479,4.669315772066692
2025-05-02,23.594254212434613,19.536942243016565,9.83043263630682,9.668719891640302,9.064424898412783,6.123198361959326,5.988721447973484,5.914066090661271,5.61131065139839,4.667929566196443
