date,YUANTA SECURITIES (HONG KONG) CO LTD,CITIBANK N.A.,FUBON SECURITIES (HONG KONG) LTD,CATHAY SECURITIES (HONG KONG) LTD,KGI ASIA LTD,DAH SING SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-26,73.90977238992555,13.187232515969791,2.5428188378769336,1.771769771340248,1.7724893691624943,1.7283540360647343,1.4527480701444817,1.4601839143076911,1.1261770681955312,1.0484540270125533
2024-11-29,73.90959510597995,13.187200884366332,2.542812738535237,1.7717655214782122,1.7724851175743923,1.72834989034201,1.4529844508704082,1.4601804118322097,1.1261743668867916,1.0484515121344704
2024-12-02,73.91012696036823,13.187415713177689,2.55578385958736,1.7729776065828224,1.772497872399887,1.7283623275698472,1.43680387789097,1.4613902547664,1.1261824708518877,1.0484590568049132
2024-12-03,73.91198334977655,13.187083582702375,2.555839421647419,1.7729329534143776,1.7724532313137444,1.7283187980555095,1.4352085945687516,1.461593310103566,1.1261541074843056,1.0484326509334025
2024-12-05,73.91242656758324,13.187162659869534,2.556454404119172,1.772943584917138,1.772463859939822,1.7283291620267118,1.4340178884430916,1.4616020746387852,1.1261608605374764,1.0484389379250236
2024-12-09,73.90861506814939,13.186482627223517,2.5611195758415652,1.772852158160042,1.772372457921076,1.7282400359361678,1.4343037145095112,1.4615267030708539,1.1261027869268307,1.0483848722610491
2024-12-10,73.90577885856703,13.18597660193336,2.5643790668542366,1.7727841257625412,1.7723044439318536,1.7281737155086234,1.4347283555856756,1.4614706176464918,1.1260595732431207,1.0483446409670658
2024-12-11,73.89598962843226,13.184136023334883,2.566515752063269,1.7779161677922988,1.7720409390209322,1.72791677192169,1.440150464752718,1.4624523535583132,1.1246931252606436,1.0481887738629805
2024-12-16,73.89492640492776,13.18394632855744,2.5677977346875434,1.777890586941861,1.7720154427039225,1.7278919104679769,1.4402496446146233,1.4624313116354113,1.1246769430541104,1.0481736924093437
2024-12-17,73.89525480781106,13.183722334153913,2.567800813503901,1.7778927186512818,1.7720175673689837,1.7278939822284611,1.4403712725355982,1.4624330651058595,1.124678291553536,1.0479351470874159
2024-12-20,73.89401441205811,13.183501033973899,2.5689567010860865,1.7781026732524345,1.771987822521762,1.7278649780337714,1.4405868927260959,1.4624085169022214,1.1246594128558456,1.0479175565897692
2025-01-06,73.89303984460801,13.183327160472935,2.5695223070991076,1.7787986070702422,1.7719644522709026,1.7278421897067444,1.440687790681857,1.462389229606076,1.1245246825853723,1.0479037358987542
2025-01-08,73.88779775311775,13.182340687577948,2.5723038545389407,1.7798482021106037,1.7715759721533337,1.7276971871625968,1.441765760378696,1.4652636889529704,1.1235910994196074,1.047815794587544
2025-01-09,73.88567184262027,13.181961403348325,2.574507638721212,1.7809958314711212,1.7805162957060507,1.7276474776070496,1.4425634652727517,1.4655811819961264,1.1127692165784764,1.0477856466786213
2025-01-13,73.88564053569691,13.181977206422138,2.5745107251461374,1.7809979666016773,1.78051843026172,1.7276495487814199,1.4425651946767626,1.4655829389947164,1.1127705506116696,1.0477869028068565
2025-01-14,73.88510907677515,13.181882388547622,2.574492206707587,1.7809851558951297,1.7811050391177936,1.7276371218096873,1.44267470153756,1.4655723970663679,1.1127625464604882,1.047779366082622
2025-01-15,73.88484335018134,13.18183498012188,2.574842595962731,1.7809787506109662,1.7810986334024719,1.7276309083908612,1.4426695129814462,1.4655671261590644,1.1127585444280776,1.0477755977611634
2025-01-16,73.88232750542534,13.181108093626515,2.5755397445719335,1.7832780656389147,1.7810004182036407,1.7275356415650984,1.4427098359750161,1.4660856912317781,1.1126971835356247,1.047717820226144
2025-01-21,73.88160911503373,13.180744680440053,2.5767873366131058,1.7831090264291007,1.7809513146660265,1.7274880120920852,1.442909805117787,1.4661651430086944,1.1125466327513216,1.04768893384809
2025-01-22,73.87758285198917,13.17981253824206,2.5793619873868203,1.7862192637222174,1.7808253657979456,1.7273658441484954,1.443287220136842,1.4660614558171012,1.1118686314674224,1.0476148412919193
2025-01-23,73.87643168196483,13.179727031233805,2.5793217954356606,1.786551018214997,1.7807976167474142,1.7273389281111253,1.4435044557103796,1.4668776491724342,1.1118513061870041,1.0475985172223465
2025-01-24,73.87706329814606,13.17934790083603,2.5792475982010767,1.7864996259671477,1.7807463900029459,1.7272892391689074,1.4435827906842218,1.4668354527062029,1.111819322472396,1.0475683818150199
2025-01-27,73.87688620182996,13.179316307620795,2.5792414152908805,1.786735061003818,1.7807421212406065,1.7272850985527617,1.4435793301623387,1.4668319364435987,1.1118166572459052,1.0475658706093358
2025-02-05,73.87679765399031,13.17930051106998,2.5792383238468988,1.786732919447266,1.7807399868671117,1.7272830282521332,1.443697458559222,1.4668301783186182,1.1118153246374516,1.0475646150110085
2025-02-06,73.87635491797602,13.179221528883897,2.579582440538057,1.7867222117415114,1.7807293150763828,1.7272726768234337,1.4436888066295368,1.4668213877569343,1.1120483775097054,1.0475583370645207
2025-02-11,73.869368825592,13.178573910664445,2.5763395284323307,1.7897505665277258,1.7860351531772698,1.7271877997877894,1.4446965331095698,1.4685470897786261,1.1119937321887654,1.0475068607414668
2025-02-12,73.86901469149734,13.178510731806753,2.574409553805481,1.7904610951722573,1.7874648084476235,1.7271795195479884,1.4448094586184859,1.4686599009465722,1.1119884012254733,1.0475018389320256
2025-02-13,73.86932787144136,13.178232937280152,2.5754573497916815,1.79463438762998,1.7874433856760734,1.7271588192958223,1.4449119926049847,1.4687621490854417,1.1065818225754331,1.0474892846190746
2025-02-14,73.8696820027931,13.178296114048887,2.575469696596762,1.794642991150817,1.7874519547230725,1.7271670993371462,1.445038770155296,1.4687691903668536,1.1059878745199188,1.0474943063081437
2025-02-17,73.86941640396097,13.178248731415549,2.5754604364818534,1.7946365385024556,1.7874455279301205,1.7271608892987105,1.4451534246869648,1.4690036097518766,1.1059838979346694,1.047490540036828
2025-02-18,73.86587526869435,13.177616995527993,2.5783330854171513,1.7959886407948977,1.787359841773329,1.7270780930532013,1.445203991681948,1.469172877852973,1.1059308795303564,1.0474403256737894
2025-02-19,73.86383926964541,13.177253774817851,2.578262017638009,1.7959391371350375,1.7873105759530197,1.727030488806421,1.4476808205385863,1.4693720646211594,1.105900396249535,1.0474114545949704
2025-02-20,73.86231951044309,13.176811620108555,2.578175505629332,1.7965978981312143,1.7872506038373086,1.72697253935225,1.447632244492067,1.470760806014167,1.1061029626492533,1.0473763093427704
2025-02-21,73.86244480040234,13.176748457572312,2.5781631472448834,1.7965892862087613,1.7872420367207487,1.726964261176258,1.4476253053229613,1.4707537559791972,1.1060976605875348,1.0473712887849902
2025-02-25,73.86221058128808,13.176685295641605,2.578630132808787,1.7964608384114011,1.7872334696863206,1.726955983079628,1.4476183662203805,1.4707467060118153,1.1060923585766465,1.0473662682753415
2025-02-26,73.86256463693425,13.176748457572312,2.5781631472448834,1.7964694496768636,1.7872420367207487,1.726964261176258,1.4476253053229613,1.4707537559791972,1.1060976605875348,1.0473712887849902
2025-02-28,73.85800992520774,13.175362669626885,2.58095802005456,1.8013622691619948,1.7871028325871077,1.7268297519386355,1.4475125531482005,1.4709986839774263,1.1045735828309586,1.047289711466496
2025-03-06,73.85630101717224,13.175258629972038,2.5827585228733567,1.8013644276865162,1.7871049740249254,1.7268318211528226,1.4475142876640135,1.4710004466360456,1.10457490641212,1.0472909664059171
2025-03-07,73.84771751076315,13.173847227833335,2.592043430465267,1.8029522761228312,1.7868972784486914,1.7266311304629265,1.4473460589821772,1.4709493018314725,1.1044465338066964,1.0471692512834625
2025-03-10,73.84373614915526,13.173136984492729,2.5945394383215326,1.8056106333091897,1.7868009412230945,1.726538042374012,1.447268028025679,1.4708699983502702,1.1043869896369392,1.0471127951112944
2025-03-11,73.84267452522866,13.17306740443592,2.5958199951620973,1.8055846747167563,1.7867752530506078,1.7265132205788056,1.4472472211915877,1.4708488521994305,1.1043711122759934,1.0470977411601388
2025-03-12,73.84046290675282,13.17267286564866,2.598737290418657,1.8055305967130546,1.7867217383968217,1.7264615107976797,1.4472038755420147,1.4708047996713007,1.104338035906918,1.0470663801520868
2025-03-13,73.84028598299777,13.172641303566628,2.59897066649007,1.8055262706126969,1.786717457362999,1.7264573741489997,1.4472004080022147,1.4708012755830455,1.104335389882984,1.0470638713525957
2025-03-14,73.84025664886094,13.1724139288472,2.599501160052101,1.8054786848769626,1.7866703673449023,1.7264118723218043,1.447162266161085,1.4707625117267913,1.1043062844565605,1.0470362753516458
2025-03-18,73.83521481310174,13.171514512314875,2.6061516964979616,1.805355406229122,1.78654837293485,1.7262939923805904,1.4470634534700944,1.4706620876036713,1.1042308820789584,1.0469647833881313
2025-03-19,73.83441879670983,13.17137251040583,2.608519374204463,1.8041380554230995,1.786529112182465,1.726275381229818,1.447047852699757,1.470646232416798,1.104099188652128,1.0469534960758178
2025-03-20,73.8326499328432,13.170937175710106,2.6091755966156644,1.803855261658034,1.7864863119973384,1.7262340245536838,1.449049545140928,1.4706109998921364,1.1040727375580202,1.046928414030893
2025-03-21,73.83282681541591,13.170729157332955,2.6095412059175884,1.803859583195454,1.7864905919235674,1.726238160132126,1.4491728028088586,1.4706145230686358,1.103596238023588,1.0469309221813046
2025-03-24,73.82362194613128,13.169514462781546,2.615289291174161,1.8044118695460836,1.7863258295659004,1.7260789546650255,1.4538301541686267,1.4704788929583317,1.1036142319441467,1.0468343670649034
2025-03-25,73.82377307383226,13.169498689001424,2.61528615871257,1.8044097083125654,1.7863236899949286,1.7260768872547214,1.453948187799949,1.4704771316928884,1.1033733601791968,1.0468331132195035
2025-03-26,73.82165099743673,13.169120129614049,2.6152109818854608,1.8061544129531828,1.7862723418291624,1.7260272708931244,1.4552238804629425,1.470434862587946,1.1031021005064399,1.046803021830956
2025-03-28,73.81212592400944,13.167284339826507,2.614822637119416,1.8058862087364687,1.7860070899930829,1.7257709651260773,1.4551275412703468,1.4702165109189407,1.1161112057877425,1.0466475772119852
2025-04-02,73.81186074664598,13.167237035055084,2.615172503001877,1.8058797209116357,1.7860006735859506,1.725764765123182,1.455122313580722,1.4702112290206997,1.1161071960478366,1.0466438170270356
2025-04-07,73.80973939632904,13.166858609119537,2.617851589709927,1.805827819991112,1.7859493439885572,1.725715166703708,1.4552002432713522,1.4701689752009868,1.1160751191657456,1.0466137365200476
2025-04-08,73.80929746369397,13.166779773120815,2.6180754137131856,1.805817007674831,1.7859386506937955,1.7257048340584877,1.4553112794610228,1.4701601726275797,1.1163079349909277,1.0466074699653862
2025-04-09,73.79630700874299,13.164701872688298,2.6170159914679005,1.810886946241742,1.7856243250412784,1.7254011095728754,1.4678660470032234,1.469901424066768,1.1158720083879756,1.0464232667869637
2025-04-10,73.79666042999004,13.164525463088303,2.6160706956504454,1.8108956188427,1.7856328766558693,1.7254093727697286,1.4687111772789023,1.4699084636384676,1.1157576238253577,1.0464282782601781
2025-04-11,73.80116684763976,13.165568831115065,2.62784483375973,1.8172324710425767,1.78574191692225,1.7255147354677849,1.4729916227690436,1.4416208045959427,1.1158257579362987,1.0464921787515398
2025-04-14,73.80010646456142,13.165140198356774,2.6290044188718635,1.8173260950784327,1.7857162591909175,1.7254899430870532,1.4730901928943179,1.4419592939141892,1.1156899914053215,1.0464771426397088
2025-04-15,73.7980741488307,13.164657924298126,2.6308477159224504,1.817994434923155,1.7856670839333466,1.7254424263486292,1.4731693576985312,1.4421590469342334,1.115539536477774,1.0464483246330594
2025-04-16,73.80015507424372,13.165055012584787,2.62608992115752,1.8193332581948898,1.7856884641473239,1.7254630854785493,1.4731869963033841,1.4431341731505762,1.1154331607331054,1.0464608540061426
2025-04-17,73.79779755719831,13.164976198899225,2.6265531264395148,1.8201604881311715,1.7856777739763379,1.7254527558517505,1.4731781769481602,1.4444425818191324,1.115306751454297,1.046454589282097
2025-04-22,73.78879790215439,13.16486586132476,2.6298835709176216,1.8208636169594898,1.7856628079519876,1.7254382945820097,1.4731658300282457,1.4496986240232446,1.1151776732638088,1.0464458187944463
2025-04-23,73.78414587608148,13.16467671549998,2.62589473169477,1.8219150160586957,1.785637152493881,1.7254135043978356,1.4731446643613189,1.4576996333386751,1.1150419220585857,1.046430784014786
2025-04-24,73.78405753522429,13.164660953593248,2.625532401405143,1.8219128347020868,1.7856350145723157,1.7254114385813086,1.4731429005831949,1.458176803169923,1.1150405870325037,1.0464295311359821
2025-04-29,73.77978752673422,13.163497727084167,2.629682150955303,1.8217187148814917,1.7854447600540562,1.7252276007200615,1.4729859412434696,1.4604157588775264,1.1149217825131061,1.0463180369365996
