date,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,FULBRIGHT SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-12-20,43.0327890419089,4.271326260558263,25.43276753753166,0.0,19.41988312504136,7.84323403495982
2024-12-23,43.29315445452947,4.2971694756746315,25.197691825804863,0.0,19.53738110728858,7.674603136702451
2024-12-27,35.87872104451485,3.561231488933552,20.882307315657357,17.233557469496997,16.191387657487805,6.252795023909444
2024-12-30,35.88514730346094,3.56186934321176,20.886047558071123,17.218733123024663,16.194287706507236,6.253914965724277
2025-01-02,35.88514730346094,3.6693356980707685,20.886047558071123,17.111266768165653,16.194287706507236,6.253914965724277
2025-01-03,35.891575864841506,3.6699930326934043,20.889789140558975,17.09641785853649,16.197188794571762,6.255035308797863
2025-01-13,35.80818380371082,3.9295556847052744,20.84125288849869,17.038822646660805,16.159555535915505,6.222629440508913
2025-01-16,35.77621302599831,4.015330680633097,20.822645101323534,17.02360979994662,16.145127729110122,6.217073662988323
2025-01-17,35.99337283253749,4.001753648276687,20.752237518792345,16.966047890490056,16.09053622992582,6.1960518799776
2025-01-24,35.99314501538519,4.001767891616178,20.752311381701,16.966108277310724,16.090593500560207,6.196073933426708
2025-02-03,36.36684995915915,3.9784035122025614,20.6311487131096,16.867051410021126,15.996648338891791,6.159898066615768
2025-02-10,36.334707427021975,4.063271386501204,20.612914047162935,16.852143609576085,15.982509836824734,6.154453692913062
2025-02-11,36.27699382262765,4.215656111580004,20.580172746875277,16.82537587100456,15.957123413890036,6.144678034022472
2025-03-20,36.43776409580877,4.234338811365166,20.228204571510165,16.899941594073624,16.027841266173475,6.171909661068801
2025-03-31,3.588679983169598,0.4170312671861278,1.992234008935477,1.6644402756414847,1.5785489190307507,0.606112718302015
2025-04-02,36.40549614334899,4.230589035635117,20.210291212673333,16.884975623316016,16.013647595600006,6.255000389426532
2025-04-03,28.00567149526188,26.327424512995375,15.54717931317389,12.989112376057644,12.31882549374888,4.8117868087623314
2025-04-09,27.990416991644352,26.313084139384202,15.538710867662225,12.982037292649531,12.31211551116232,4.8636351974973735
2025-04-10,27.94135465858169,26.331012049032037,15.549297867004592,12.990882352027391,12.320504132324652,4.866948941029637
2025-04-16,27.929936946008304,26.320252372881196,15.542943936927376,12.985573870653369,12.315469588485925,4.905823285043827
