date,REALORD ASIA PACIFIC SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,SHUN LOONG SECURITIES CO LTD,BOCI SECURITIES LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-11-11,0.0,22.768044597954525,17.33016132994272,17.814742912898808,15.334652522995116,0.0,9.90432837665341,9.364566706944967,2.4368522202067173,5.046651332403735
2024-11-12,0.0,22.7934246907503,17.256136517037877,17.807061590126906,15.315734348990173,0.0,9.96422014701736,9.374366950622052,2.439283986578027,5.049771768877301
2024-11-13,0.0,22.771376611699438,17.239757502326444,17.886818970689767,15.296127269964218,0.0,9.964279972227315,9.366854907144157,2.4298976411588344,5.044887124789824
2024-11-14,0.0,22.78483525403795,17.123675896969388,17.898480641960017,15.338954115015092,0.0,10.001388546765947,9.364054485447745,2.4415743060956583,5.047036753708205
2024-11-15,0.0,22.765778845373404,17.103772274591144,17.89731746662616,15.363703144391641,0.0,10.02210644702287,9.35903718505998,2.4439103026412825,5.044374334293516
2024-11-18,0.0,22.720049381104456,17.201799935180016,17.902511799898193,15.333775053739082,0.0,9.998813052613832,9.332185894183485,2.4556280276890203,5.055236855591915
2024-11-19,0.0,22.740497447508794,17.217411160397006,17.873535191009708,15.311665358843978,0.0,9.995477652835012,9.33523176643187,2.463319382834345,5.062862040139284
2024-11-20,0.0,22.728874803201556,17.213132269714066,17.868590852922566,15.314888745173239,0.0,10.001642080658353,9.350777671797715,2.4619927690401617,5.060100807492344
2024-11-21,0.0,22.725333658301167,17.20470728573316,17.887650088052784,15.299867524255184,0.0,10.013189721336582,9.3490037885806,2.4609851020397406,5.059262831700784
2024-11-22,0.0,22.697672986558974,17.317560313470175,17.825081886646725,15.296699651435,0.0,10.003981218901675,9.330322248382451,2.46450078514086,5.064180909464146
2024-11-25,0.0,22.57667223983747,17.141770671868496,18.441059883072803,15.169719769795606,0.0,9.968934170797224,9.229908293367044,2.43762845199429,5.034306519267064
2024-11-26,0.0,22.53986088387663,17.130283860224917,18.40072545400748,15.040986327858844,0.0,9.949263239092744,9.21378659484937,2.424957985147538,5.3001356549424745
2024-11-27,0.0,22.328762179998243,17.26031532591981,18.144110892229573,15.238274269135383,0.0,9.759600012444643,9.60111311657621,2.337437616846612,5.330386586849529
2024-11-28,0.0,22.245904423795327,17.360765264307727,18.034181896412097,15.41425166349834,0.0,9.479803544391038,9.599568889068385,2.3363617976369726,5.529162520890113
2024-11-29,0.0,22.240524905059992,17.34426977727141,18.046748922767136,15.59108227234419,0.0,9.252167652918653,9.586105756926733,2.3310293512468263,5.608071361465063
2024-12-02,0.0,22.355737762019885,17.517608009981846,18.14862446951561,15.630223703495078,0.0,8.838430728610295,9.180346997935333,2.3427955900651902,5.986232738376764
2024-12-03,0.0,22.268799881657067,17.58968626279854,18.090144472505884,15.557679684497655,0.0,8.993555167881857,9.13284531914862,2.404372626742454,5.962916584767921
2024-12-04,0.0,22.01422742470364,17.65595258048833,17.84645407753865,15.494732275937146,0.0,9.106935290999333,9.578000181814968,2.4165608680262514,5.887137300491681
2024-12-05,0.0,21.94170619131851,17.692175268720273,17.773398496925587,15.525583156769116,0.0,9.177694280421592,9.599138516476216,2.422560722168559,5.867743367200152
2024-12-06,0.0,21.977177925752468,17.88702770311997,17.466988997143766,15.537687035543177,0.0,9.209128802340434,9.61434083003356,2.4304193384327304,5.877229367633896
2024-12-09,0.0,21.954922971716258,18.09357727603281,17.39011197567426,15.495843018655336,0.0,9.148481966278405,9.614929968025564,2.431462322192025,5.870670501425343
2024-12-10,0.0,21.931781006064195,18.262294441802336,17.388835682637787,15.357575489647365,0.0,9.15742340378263,9.607108481909144,2.4294034431652354,5.865578050991304
2024-12-11,0.0,21.970512825104116,18.351411933189826,17.5214670345298,15.433878340351036,0.0,9.04110228873252,9.307020432839758,2.506773094583985,5.867834050668956
2024-12-12,0.0,22.017665960537315,18.354884943396264,17.704116691605194,15.465536947397004,0.0,9.019868723232157,9.05272900634223,2.508023043112721,5.877174684377116
2024-12-13,0.0,21.942013015086715,18.281196764530787,17.940868764881408,15.411987538886285,0.0,8.99737282567074,9.075637013833836,2.498798557160106,5.852125519950127
2024-12-16,0.0,21.94789358454834,18.19460384594219,18.039907796890823,15.409839122734976,0.0,8.974287919914856,9.07775472456721,2.5020190864812246,5.853693918920384
2024-12-17,0.0,21.950569611811307,18.166081712717876,18.045610007973664,15.411307722255307,0.0,8.975382122374281,9.078856837121606,2.516288081354018,5.85590390439194
2024-12-18,0.0,21.94502007204651,18.201202366058162,18.028286090823347,15.406960152533664,0.0,8.973112967592733,9.07503953453178,2.51595540078143,5.854423415632379
2024-12-19,0.0,21.95991784364186,18.201580096436427,18.02441723440164,15.393012857749527,0.0,8.982635546406218,9.06816302612359,2.5159237134497614,5.854349681790976
2024-12-20,0.0,21.952143631718567,18.19028997714229,18.018051430346947,15.419728256968796,0.0,8.984916292844417,9.064526487895014,2.5150330305123085,5.855310892571661
2024-12-23,0.0,19.382513675802958,15.978453920023625,15.898180898775857,13.638060815301195,11.76015638906421,7.933178000456079,8.003362869268075,2.2364373075528357,5.169656123755164
2024-12-27,0.0,19.37222731236918,15.996107750325484,15.89268232875218,13.667408552786034,11.753915235585394,7.935660877981292,7.980102670553632,2.234982701313349,5.166912570333454
2024-12-30,0.0,19.340747037389104,15.977756533037846,15.860504722370669,13.582997262879754,11.734814877235143,7.963596363129214,7.88411201380608,2.4969549609254873,5.158516229226706
2025-01-02,0.0,19.46473950355164,15.180680576835384,15.909927907948637,13.672095037758872,11.814127872853781,7.989703942929579,7.844258977483632,2.931151964406881,5.193314216231597
2025-01-03,0.0,19.35118164564488,14.971716440710184,15.773183160920546,13.429739477669772,11.762440732815646,7.839009126379917,7.756066538348291,3.9546491588566197,5.162013718654148
2025-01-06,0.0,19.51053067066648,14.925187260751137,15.801227466716833,13.3399550772725,11.762565543121584,7.764409975635609,7.745445218474884,3.988610294997346,5.162068492363628
2025-01-07,0.0,19.569191448104604,14.90865361628918,15.807316347520759,13.330437279072891,11.757728289607075,7.606394295199189,7.747155376352039,4.113375622061885,5.159747725792373
2025-01-08,0.0,19.547501376647023,14.922640874766667,15.813746985563688,13.350468706154114,11.761597068229483,7.561077567939928,7.756344864049153,4.172058967827195,5.114563588822752
2025-01-09,0.0,19.534934312447565,14.840329340729358,15.802371284109148,13.327062123485463,11.751941782268133,7.521946323483519,7.737643146501935,4.37340672642779,5.110364960547092
2025-01-10,0.0,19.53557789856025,14.803875653082882,15.807977924168648,13.200805636485697,11.75232895462342,7.523532564525288,7.744322518467948,4.518368671441221,5.113210178644651
2025-01-13,0.0,19.523667669466917,14.77879885574715,15.754659386606972,13.172478659330555,11.745163928282427,7.547303067717404,7.739594761161939,4.62824085690735,5.110092814779285
2025-01-14,0.0,19.52421847823251,14.826301055724322,15.761257049503746,13.156299417572114,11.745495287090337,7.550191293547064,7.697629005255564,4.628371430510446,5.110236982563896
2025-01-15,0.0,19.498669952606978,14.86768676904231,15.734131619708602,13.139521580078018,11.727072547816947,7.537146867474945,7.729142369039342,4.664650826643021,5.101977467589839
2025-01-16,0.0,19.491810584723417,14.893800253163942,15.691408144488427,13.13370614622585,11.726159831332584,7.568343896983748,7.728903117764806,4.664287777494488,5.1015802478227394
2025-01-17,0.0,19.480303276185612,14.900572113127868,15.645479518414032,13.116609836470165,11.719237101473487,7.569748300571211,7.750823869226271,4.718924469649649,5.0983015148817055
2025-01-20,0.0,19.43516003434577,14.990676148918169,15.614058997036997,13.081943750398986,11.69207918985632,7.56072834835365,7.724872878661994,4.8158457753057204,5.084634877122389
2025-01-21,0.0,19.4384436757442,14.991122095320069,15.594589320270643,13.083201096262092,11.694054609415184,7.567332924725675,7.729102903403276,4.816659430069987,5.085493944788871
2025-01-22,0.0,19.470276639704846,15.006070732669736,15.597183159337998,13.104626529076288,11.713205135308357,7.451664108726649,7.739225761806069,4.8245473324456,5.093200600924457
2025-01-23,0.0,19.42249302708882,15.05001646978403,15.564179179965928,13.072440100435557,11.684458791995688,7.475006589084626,7.720210998042937,4.932203700537233,5.078991143065182
2025-01-24,0.0,19.423055802750977,15.055203147660572,15.186057276049434,13.056831942693584,11.684797354559434,7.4363929510401094,7.693526534469426,5.388256986377342,5.075878004399122
2025-01-27,0.0,19.406408476516564,15.14696684699674,15.021192000385033,12.915033127402978,11.679743766490281,7.362146163228835,8.042453735796242,5.359304361815218,5.066751521368108
2025-02-03,0.0,19.407668472829425,15.160160595051005,14.930611739106137,12.933477309047078,11.678100761178294,7.382275194300123,8.041089514533864,5.367328289581643,5.099288124372433
2025-02-04,0.0,19.382753445007214,15.14065828667249,14.936327049682571,12.986991136164788,11.663108738525876,7.406004698836102,8.030976983723177,5.36043786202446,5.092741799363323
2025-02-05,0.0,19.370808427681382,15.135389670784615,14.951281787606623,13.005266861146389,11.655921109773852,7.421318600674316,8.016727231107192,5.35368301791626,5.089603293309372
2025-02-06,0.0,19.410497325239113,15.165392406683925,14.97815001010538,13.056001287949131,11.674842603399876,7.446927855231684,7.80916700538523,5.354508054241279,5.104513451764381
2025-02-07,0.0,19.41747009662007,15.100058788363723,14.904801099892563,13.168681924706217,11.679036520073838,7.465722902861614,7.808366419275717,5.353505359949999,5.102356888256257
2025-02-10,0.0,19.42168987281157,15.044894779317936,14.837663636975595,13.219434501731286,11.681574591202661,7.4809151128839835,7.855826041146227,5.354668775902055,5.103332688028684
2025-02-11,12.489261753505366,16.976688386256342,13.299474174013293,12.915750118667422,11.527099145541653,10.210838302771762,6.550719488141957,6.884293593965417,4.6793333728950515,4.466541664241737
2025-02-12,19.019362588536058,15.733425532364256,12.25699790344053,11.984894761258275,10.621127474560948,9.462155150918198,6.068017152824141,6.383343709391773,4.336216294105756,4.134459432600068
2025-02-13,19.026758430006367,15.738424724419357,12.183764108488212,12.003002289348794,10.6594392554992,9.465834590706883,6.070376753083745,6.386041532574868,4.337902468820755,4.1284558470518204
2025-02-14,19.013087648277605,15.735734643601825,12.150864167728196,12.00019774054922,10.723123862882098,9.459033360794486,6.075775081199422,6.381412746021208,4.33715562963848,4.12361511930746
2025-02-17,19.004899745396468,15.728958118430922,12.149724434075493,11.99287632993001,10.748429855857898,9.454744511722103,6.081041209329692,6.375649609319945,4.335287852571819,4.128388333365654
2025-02-18,18.98244922621052,15.71123788806115,12.181024092606007,11.972854978844705,10.831402644963273,9.44357560655016,6.075732506645644,6.365751906574113,4.330166569933412,4.105804579611015
2025-02-19,18.97275556288894,15.70321471630722,12.255432494271028,11.921601356973971,10.84707259151442,9.438753107546427,6.0758205649932195,6.36228614937616,4.327955307500672,4.0951081486279435
2025-02-20,18.97896621070428,15.708355094353434,12.28108721498347,11.868362213657843,10.854610188066086,9.441842841727244,6.078196788189836,6.363844274739096,4.329361829036429,4.0953733445422795
2025-02-21,18.949388402816027,15.688168952244133,12.394948473550906,11.820769441347952,10.892574928865056,9.427128182847342,6.068724210236319,6.35359724232434,4.320252709991112,4.084447455776812
2025-02-24,18.95336127096426,15.691458083555895,12.38740081558627,11.830977991550242,10.892764586861038,9.429104644382184,6.085684603363396,6.3217118664900855,4.320084611421708,4.087451525824926
2025-02-25,19.00509250028641,15.734286287214047,12.399714458067193,11.907533108386739,10.924511994076704,9.454840405321239,6.102294846860479,6.04151670455206,4.331875833280964,4.098333861954168
2025-02-26,19.026328418876204,15.613667468412457,12.328415385630349,11.931812424913915,11.013338657835188,9.465405059038334,6.113481823874762,6.042911641937273,4.328307762108893,4.136331357372623
2025-02-27,19.025070289025912,15.615868798825652,12.31067221050757,11.947624545831198,11.026499975916847,9.464779152221858,6.117337875502467,6.028067763125441,4.328021549599739,4.136057839443318
2025-02-28,19.0413665732541,15.62924486695837,12.276018727963567,11.974653695767783,11.027144280040329,9.472886388036414,6.122146255030379,6.018976628897274,4.331653278553986,4.105909305497799
2025-03-03,19.04996645808464,15.612342291542749,12.466993586898036,11.849158116947885,10.981069440008271,9.4771647433549,6.12906922554293,6.0091387384338,4.331936655227346,4.09316074395944
2025-03-04,19.04323221359769,15.61761287071031,12.447044343595097,11.873507904320153,10.989414693489348,9.473814525150303,6.139418519646484,5.991684713896889,4.330405297122204,4.09386491847152
2025-03-05,19.043481019292557,15.61781691963325,12.449995147310027,11.868189071591123,10.987867303988414,9.473938303455347,6.152836482258873,5.984733690902045,4.330250935592693,4.09089112597567
2025-03-06,19.044177767364186,15.618388332171259,12.483691101113774,11.830026948537125,10.981947697532162,9.474284928541222,6.1575934581735945,5.986459930978337,4.332389035270028,4.091040800318316
2025-03-07,19.039905778636665,15.614884816308717,12.491229823010276,11.853933153837255,10.965973897794008,9.472159657557592,6.154640739433245,5.985731841070907,4.331417194041282,4.090123098310055
2025-03-10,19.039397926940378,15.614468320248626,12.486246180422281,11.85758793690525,10.97491458475509,9.471907006499046,6.159438797343755,5.985520727482962,4.322671712977627,4.087846806424982
2025-03-11,19.02346360311538,15.612178773524496,12.484151697990553,11.881285576965714,10.973899567093856,9.463979842307145,6.153561404882735,6.0007663663823685,4.3190540118755205,4.087659155862228
2025-03-12,19.00982652587154,15.61391191306993,12.468297494784034,11.901293699103183,10.971118027195589,9.457195534946704,6.148999400118268,6.028886050584494,4.315957873632293,4.084513480693966
2025-03-13,18.97710946780756,15.587039428885472,12.463249586129253,12.03796119084127,10.951508151132607,9.440919131002765,6.138634117149233,6.007327743580755,4.308499098672979,4.0877520847981135
2025-03-14,19.01620382527616,15.61936545787564,12.497217524860073,11.872365305763065,10.960741974063112,9.460368176599813,6.151278468627306,6.01968543202526,4.317374950087674,4.085398884821901
2025-03-17,19.03392002306743,15.633917035591589,12.483320398371049,11.8640681625818,10.92434794179722,9.46918180498405,6.167560725771224,6.0210621446772,4.323554042577907,4.079067720580533
2025-03-18,19.030377282623682,15.630912137719797,12.440754895617816,11.913297121684106,10.921758357477476,9.4674193276116,6.173963095032872,6.020588397536403,4.322627684621122,4.078301700075127
2025-03-19,19.051804498913338,15.648511732841083,12.317007345421299,11.949357232795784,10.934867649773139,9.47807914999057,6.179403431565631,6.027342224172749,4.330733078583869,4.082893655942537
2025-03-20,19.071975178013922,15.66507925055747,12.335179857495152,11.898837418916568,10.918965851896195,9.488113857885843,6.176220434327961,6.03622478054504,4.335318147006307,4.074085223355541
2025-03-21,19.08042105321968,15.672016408518488,12.330994188418714,11.909776170740965,10.893466031598635,9.492315594980912,6.171265888988043,6.038897875530459,4.337238008777575,4.073608779226529
2025-03-24,19.049298419856207,15.646313014156691,12.293574309639336,12.077054153317523,10.87342166652753,9.476832401124291,6.164653531204632,6.029232645221544,4.326709638214556,4.06291022073769
2025-03-25,19.080128542932506,15.671635613723605,12.289601633098474,11.927484232733285,10.89502633440606,9.492170074085283,6.199494827071341,6.038774378804395,4.333604047695905,4.072080315449147
2025-03-26,19.095346930442215,15.684135373520503,12.107353922378257,12.049630692949567,10.90316306893295,9.499741067235066,6.218288063555432,6.027318732315358,4.333635209233543,4.081386939437114
2025-03-27,19.07659786073019,15.668735656062523,12.062162284894292,12.138637596538912,10.912594425793309,9.49041359556542,6.222074814276613,6.0199388622497585,4.329380160663838,4.079464743225143
2025-03-28,30.58879514511364,13.441500598715864,10.338953121586565,10.428592255905961,9.350243333866285,8.14150038786483,5.320087341432954,5.163681402711467,3.7271828098528097,3.4994636029496227
2025-03-31,30.58527599365878,13.439954193368312,10.297789081780728,10.502519123599258,9.334232291032867,8.140563732046948,5.318806364854369,5.160676827853967,3.72693943209069,3.4932429597140824
2025-04-01,30.60950866084503,13.450602648429951,10.27140866987935,10.484303652614265,9.341537879965802,8.147013488186733,5.320363446620025,5.148801910332403,3.7304489923815165,3.496010650744924
2025-04-02,30.646629907802136,13.353579309284427,10.25711059656256,10.459487615062766,9.406807736082976,8.156893663102599,5.331088942542078,5.151878230341865,3.7353446327882427,3.5011793664303488
2025-04-03,30.66424311822195,13.36125386935644,10.241814069697948,10.405418833718125,9.419356661753186,8.16158158751362,5.345673662772792,5.1624308132031365,3.737461849038416,3.5007655347243842
2025-04-07,30.694972785849057,13.368316612566414,10.184749146477374,10.43349092452457,9.430798709548124,8.16976058245991,5.343620873414937,5.129429451501345,3.740689493067285,3.5041714205909855
2025-04-08,30.69956271293285,13.370315623900057,10.177803802998055,10.420778544339687,9.431832323083494,8.170982235452637,5.353702116442842,5.1290783776951745,3.741248851504775,3.5046954116504283
2025-04-09,30.74822968483809,13.39207036509739,10.37433054397995,10.0728635072632,9.453375801196616,8.183935415490069,5.403171289693031,5.105892176724585,3.746247667809884,3.5198835479071815
2025-04-10,30.74698243240513,13.400660936831056,10.381377073071096,10.07959242287469,9.462584786952128,8.183603447325957,5.424202182907808,5.071481408528106,3.7437582934491767,3.5057570156548583
2025-04-11,30.76020825222453,13.384047123056561,10.372602242232022,10.102213688275949,9.465517565492158,8.187123625766418,5.41339824146524,5.069341973743052,3.7261607936361796,3.5193864941078887
2025-04-14,30.75339986017131,13.381084729586224,10.372543710607507,10.128650101022311,9.45489915619572,8.185311507104041,5.412125475456277,5.066230124853507,3.725283383840254,3.5204719511628504
2025-04-15,30.754173936638107,13.381421537315989,10.370940315347875,10.135430712012433,9.449636933854528,8.18551753495917,5.405736032555024,5.066357644071962,3.725377150845291,3.5254082023996256
2025-04-16,30.772598273453866,13.389438134282146,10.387496885181472,10.067364927412296,9.457740309841045,8.190421348418315,5.409534201200424,5.070316753684765,3.7275689481028573,3.5275202184228123
2025-04-17,30.773634027057668,13.38988880012054,10.388203783969981,10.070101053170914,9.452890306537395,8.19069702414621,5.408596883087283,5.070654761355504,3.727694411768197,3.5276389487863082
2025-04-22,30.792796383558724,13.398226516182016,10.355095842656088,10.06703608789654,9.43189432095284,8.19579726860323,5.421112157779031,5.074558921848275,3.7300156003929295,3.5334669001303274
2025-04-23,30.794485889765877,13.398961635739914,10.35211684579725,10.077296422488065,9.433323063994193,8.196246946839185,5.426450283235988,5.057469104748376,3.730033562836157,3.533616244554996
2025-04-24,30.786112352540147,13.395318233331944,10.365579665697926,10.081014025453316,9.429614900603534,8.19401824981965,5.42964077282017,5.05702710055714,3.7290193041470054,3.532655395029171
2025-04-25,30.785921214369132,13.395235067370685,10.379544209458485,10.06590954794201,9.432311444450688,8.193967376567333,5.429047142022532,5.056434383361825,3.7289961522166384,3.532633462240669
2025-04-28,30.785268265437416,13.394950963336033,10.378908614086226,10.06569605668929,9.430245029592273,8.193793587964166,5.428931995540251,5.060433135709539,3.7289170626861665,3.5328552889586398
2025-04-29,30.82963551837427,13.414255559688518,10.392905283584602,9.944569341271773,9.438198880378112,8.205602356674419,5.436588154161778,5.06264270728584,3.734291120338492,3.541311078242199
2025-04-30,30.925982660524205,13.45617707985941,10.408696689478642,9.691976326668168,9.476488729200117,8.23124607004927,5.448942244166799,5.062150675277736,3.745961328933273,3.552378195842379
2025-05-02,30.923347156588555,13.455030348062976,10.413453265193343,9.691337852334387,9.474812394170861,8.230544605470081,5.4553305040415,5.063488090605809,3.7415176868334203,3.5511380966990655
