date,CHINA GALAXY INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,KGI ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-08-08,25.231870915463272,18.7649359404044,16.689540977456694,13.520188107850997,5.46240807674079,7.662450159377862,5.211818826707063,3.8353412705349013,3.621445725464018
2024-08-12,25.231739477927196,18.764838190342473,16.6894540385154,13.520117678661736,5.46237962203519,7.662410244241462,5.2117916773677475,3.835842210233076,3.62142686067572
2024-08-13,25.231082310786775,18.80550096144113,16.68901935739501,13.565084290981622,5.46223735295385,7.578344947108789,5.211655934913841,3.8357423047367223,3.621332539682261
2024-08-15,25.230293755403327,18.79397456080377,16.688497769938053,13.578724336147657,5.4620666398382856,7.578108098580769,5.21149305330244,3.835622425010333,3.6212193609753687
2024-08-19,25.230425177877635,18.79355156545954,16.68858469891679,13.578795066578603,5.462095091283188,7.578147572307337,5.211520199530643,3.8356424044443616,3.621238223601902
2024-08-20,25.230556601721087,18.792607671421134,16.688671628801146,13.579386692033871,5.462123543024494,7.5781870464451355,5.211547346041652,3.8356623840865334,3.621257086424944
2024-08-21,25.230293755403327,18.793453671942867,16.688497769938053,13.579245225008558,5.4620666398382856,7.578108098580769,5.21149305330244,3.835622425010333,3.6212193609753687
2024-08-26,25.23095088146653,18.791338637587256,16.688932423888048,13.579598898098633,5.462208900026883,7.578305471325995,5.211628787271562,3.8357223242619436,3.6213136760731532
2024-09-04,25.23134517353504,18.790069564090185,16.689193227126005,13.579811110795815,5.462294259697073,7.578423899908181,5.2117102310468875,3.835782266310762,3.621370267490051
2024-09-10,25.231476606963106,18.7896465307768,16.68928016335007,13.579881849835468,5.462322713513336,7.578463376924789,5.211737379537664,3.835802247410029,3.6213891316887397
2024-09-12,25.231608041760477,18.78974440905095,16.689367100479863,13.579952589612104,5.462872083620873,7.577461022363015,5.211764528311283,3.8358222287174657,3.621407996083962
2024-09-13,25.231476606963106,18.787041964370236,16.68928016335007,13.579881849835468,5.465448193201214,7.577421550362164,5.211737379537664,3.835802247410029,3.621910044970053
2024-09-26,25.231608041760477,18.787139829076782,16.689367100479863,13.579952589612104,5.465476663595042,7.577461022363015,5.211764528311283,3.8353013127226325,3.6219289120787956
2024-09-27,25.23213379464358,18.81305671370979,16.689714858056615,13.580235556088697,5.465590548136552,7.538549400788915,5.211873126234263,3.8359021560289737,3.6329438463126187
2024-09-30,25.231739477927196,18.81276271151367,16.6894540385154,13.57898149270897,5.465505134285485,7.538431591646407,5.2117916773677475,3.835842210233076,3.63549166580205
2024-10-02,25.233711184762907,18.807981301412102,16.69075821774731,13.580042607447195,5.464890311409091,7.539020674183217,5.212198947159256,3.8356209985351533,3.6357757573437723
2024-10-03,25.23213379464358,18.80420095727341,16.689714858056615,13.579193702390297,5.468716109231744,7.538028473939716,5.211873126234263,3.8359021560289737,3.6402368222014023
2024-10-04,25.210595877549437,18.792313721993782,16.67546867111645,13.567082145479118,5.5535710003354115,7.531594082237201,5.207424319319571,3.833148347456683,3.628801834512349
2024-10-07,25.229111014742507,18.728506349721695,16.6877154498798,13.577046066540458,5.557649647642366,7.537125427009553,5.211248749974168,3.8359634839127694,3.6356338105766812
2024-10-08,25.21860263601483,18.759754151815578,16.719813278106866,13.568267097578829,5.508997159646648,7.533986078640967,5.209078171094997,3.8343657360947456,3.6471356910065422
2024-10-09,25.188963705975365,18.906197710015494,16.70016280884117,13.55232057884953,5.493681938148709,7.499129752948123,5.2029560434850115,3.829859281100465,3.6267281806361287
2024-10-10,25.162008318080886,18.92492661026795,16.647486416693418,13.538337354988874,5.541828825850131,7.517078686522595,5.197388220211806,3.8257608456225958,3.6451847217617432
2024-10-14,25.170638227315045,18.904914844221114,16.653196068122543,13.542980649795794,5.528139810353426,7.519656847452783,5.199170788122449,3.8270729813007964,3.654229783316048
2024-10-15,25.17089983212688,18.905630990435572,16.653369149002913,13.543121405420363,5.529756253662566,7.509341748126711,5.199224824419956,3.827112757038626,3.6615430397664177
2024-10-16,25.181630313396713,18.931886502575708,16.66046856407845,13.548894906230636,5.535232921697266,7.512543018304356,5.201961164313388,3.8287442744667213,3.5986383349367643
2024-10-17,25.17626392939097,18.927851983298694,16.65691810007283,13.546007540638517,5.535612644490994,7.5109420421088435,5.200852589497409,3.8279283419087062,3.6176228285930407
2024-10-18,25.175871356947216,18.853230405598975,16.656658369436773,13.545796318302342,5.541763511392924,7.50822609784922,5.20077149281776,3.827868653180152,3.689813794474643
2024-10-21,25.175609648786164,18.853034422540855,16.656485220179317,13.545655507071054,5.541705903665389,7.507628288467205,5.200717429769687,3.827828861728576,3.691334717791756
2024-10-23,25.17534794606606,18.853877952525444,16.65631207452167,13.545514698767258,5.541648297135531,7.507550245997849,5.2006633678455945,3.8277890711042715,3.691296346036319
2024-10-24,25.17508624878676,18.853681966810566,16.656138932463712,13.545373893390861,5.541070942722053,7.507472205150992,5.200609307045447,3.8277492813072125,3.6928172223223967
2024-10-25,25.17456287054984,18.853290007604162,16.655792659146424,13.545092291419902,5.540955746455713,7.507316128324576,5.200501188816848,3.8276697041947285,3.694819403487805
2024-10-28,25.173516179358014,18.85250613808121,16.655100155703213,13.54452912260276,5.540725368291693,7.507003994139519,5.200284965845455,3.8275105598955723,3.698823516082561
2024-11-01,25.173385349078814,18.852408158973954,16.65501359682173,13.54289958789671,5.540696572368162,7.506964979191368,5.200257939238239,3.82749066778866,3.7008831486423652
2024-11-04,25.17325452015949,18.852310180885116,16.654927038839958,13.542829203922006,5.54014806547941,7.506925964648746,5.200230912911944,3.8274707758885107,3.701903337264819
2024-11-05,24.917878505806463,18.66054403743222,16.48596720557274,13.405440780728984,6.512822589702813,7.430770184657725,5.147475944610515,3.7886420963859724,3.6504586551025597
2024-11-06,24.917750319198067,18.65993360453814,16.485882395775562,13.405371818277493,6.512789085380256,7.430731958079667,5.147449464126512,3.7886226062363337,3.6514687483879658
2024-11-07,24.917365767286018,18.661188913611316,16.48562797161945,13.405164935180164,6.512688574480858,7.430617280705273,5.147370024309183,3.788564136990571,3.6514123958171676
2024-11-08,24.898153293581636,18.723905004218082,16.47291676864306,13.394828915665686,6.507666981943724,7.424887921492658,5.143401157288392,3.785642973913418,3.6485969832533485
2024-11-11,24.904041968377697,18.733474937142514,16.47681278649825,13.397996933409939,6.505092887379751,7.4009363219503355,5.144617625690841,3.786538318242956,3.650488221307712
2024-11-12,24.903913924089746,18.732864468236563,16.476728070861988,13.39792804752469,6.505059441403879,7.400898269989827,5.145619475861226,3.786518849732448,3.6504694522996304
2024-11-13,24.904298060903702,18.73315341811388,16.47698222038422,13.396592231632336,6.5051597803632895,7.40101242704524,5.145698845789877,3.7865772558645663,3.6505257599028895
2024-11-15,24.908140080917644,18.736043407230646,16.479524146894466,13.398658942179518,6.50667757810878,7.402154191322177,5.146492679765959,3.7861329405447295,3.636176033036081
2024-11-18,24.699708048349407,18.579259657140547,16.341623014873534,14.120791781249528,6.452229512999722,7.340212752159372,5.103426681005861,3.754450471207091,3.608298081014935
2024-11-19,24.698700470356073,18.57850175129298,16.34095638919144,14.12021575018797,6.451966306468998,7.3399133220276065,5.103218496342126,3.7542973154829635,3.612230198649842
2024-11-20,24.714453274997354,18.526060967990237,16.35137863363137,14.128711369491675,6.456591602792912,7.344594710863615,5.106473323619825,3.7566918022798323,3.61504431433318
2024-11-21,24.713822777012062,18.530690605217856,16.35198194085247,14.118146405125945,6.456426886707465,7.3444073406589645,5.106343050815218,3.757616416413296,3.6205645771967214
2024-11-22,24.713696681275344,18.531106280796696,16.351898509194477,14.118074371022274,6.455883720977992,7.344369867765242,5.106316997051915,3.7581074676914032,3.6205461042246596
2024-11-25,24.71357058682536,18.531521952133804,16.351815078387855,14.118002337653667,6.45585078170883,7.344332395253909,5.106290943554477,3.7580882930409962,3.620527631441104
2024-11-26,24.712435794675255,18.53526280330077,16.351064239437825,14.11735407041233,6.455554343411353,7.343995159858458,5.106056474040712,3.757915729991907,3.620361384871392
2024-11-27,24.69832264980159,18.524677410125125,16.392716842643978,14.107252097699593,6.451867609556166,7.339801042026297,5.103140431472104,3.7562795097808475,3.625942406894298
2024-12-02,24.69882641310966,18.52301558561114,16.393051199328113,14.10753983853468,6.4519992061109726,7.339950749458089,5.103244518496221,3.756356125339673,3.6260163640114538
2024-12-03,24.691775596329105,18.525884123480648,16.398566865629842,14.100453908976549,6.45015734271594,7.3378554009971095,5.101787686439327,3.7552837918466038,3.6382352835848795
2024-12-04,24.69303437549295,18.52682856738406,16.424892706542924,14.083329852907141,6.450486169763427,7.338229482619958,5.089302850518119,3.7554752350651386,3.638420759706282
2024-12-05,24.69215321660258,18.532284791516997,16.46508889209568,14.06396548247315,6.450255987309976,7.319105807803497,5.089121241227647,3.7553412227626968,3.632683358207775
2024-12-09,24.740078688691554,18.69594650408098,16.538418520975455,13.72810632068864,6.462775412431585,7.332800831959655,5.098998813906885,3.7631408045005013,3.639734102764746
2024-12-10,24.740078688691554,18.69594650408098,16.538418520975455,13.727595552501331,6.462775412431585,7.332800831959655,5.098998813906885,3.7631408045005013,3.640244870952055
2024-12-12,24.740078688691554,18.69492496770636,16.538418520975455,13.727084784314023,6.463796948806203,7.332800831959655,5.098998813906885,3.7631408045005013,3.640755639139364
2024-12-13,24.738688757818096,18.69387466169414,16.537489370393935,13.724270620273831,6.463433804005738,7.33238886535302,5.09871234530004,3.76292938619213,3.648212188969066
2024-12-16,24.737298983112236,18.692824473690496,16.53656032420841,13.722988904820655,6.463070700006907,7.331976945033461,5.098425908879771,3.762717991637953,3.654135768610113
2024-12-19,24.73704631357836,18.69365495425974,16.536391417934855,13.722338031096939,6.463004685481137,7.331902055402287,5.098373832988268,3.7631902643990474,3.6540984448593674
2024-12-20,24.737172647700095,18.69375042428679,16.53647587064032,13.721897404010258,6.46303769257545,7.331939500026639,5.098399870801042,3.76320948331997,3.6541171066394327
2024-12-23,24.74462864557437,18.72492798855587,16.541460107549504,13.604448117372819,6.529865197662198,7.334149410031516,5.09993657263598,3.765365471465138,3.655218489152603
2024-12-30,24.779313792776524,18.63965112514657,16.5646466740964,13.595892579472363,6.539018268368378,7.344429865460174,5.107085277644942,3.7696203193135625,3.660342097721082
2025-01-02,24.76917669590039,18.68571947172573,16.558381526552072,13.584194138758399,6.531229498500622,7.339379819180715,5.104995993871908,3.768078185956574,3.658844669553592
2025-01-03,24.770063360750207,18.68638836641095,16.558974268694843,13.584680413599253,6.531463297616899,7.339642547739884,5.105178737955888,3.7666789105554708,3.6569300966766054
2025-01-06,24.771203451695392,18.682134336537157,16.55973642809469,13.585305675267229,6.536878028774348,7.3399803692419,5.1054137138607905,3.7668522793699464,3.652495717158546
2025-01-07,24.764870940840773,18.6773584354105,16.555503096803985,13.575697367111067,6.558214542637067,7.338103976540529,5.104108565815666,3.7669118812570535,3.659231193583364
2025-01-09,24.76474432364791,18.674706555201542,16.555418452255118,13.575627957636014,6.558181011967049,7.338066458471945,5.10408246966115,3.767403899305804,3.6617688718534667
2025-01-10,24.762718624631052,18.652729583349505,16.55406425717666,13.57451750255327,6.586273761319922,7.3374662215457604,5.103664967477172,3.767095734348589,3.6614693475980675
2025-01-14,24.767403556620522,18.656258548437737,16.557196169563575,13.558166409856401,6.58751983793629,7.338854418485849,5.10463054494999,3.767808442334363,3.662162071815269
2025-01-16,24.76778349366596,18.656544739266565,16.55745016034541,13.558374394907217,6.587620891840396,7.33896699801637,5.103174830538355,3.7678662412878983,3.662218250131833
2025-01-17,24.772343647595267,18.659979714213833,16.560498657657547,13.542459078191058,6.588833780563458,7.340318221843146,5.104114408468749,3.7675370984539045,3.6639153930130375
2025-01-20,24.743617399421396,18.638341422100037,16.541294943988362,13.654465423601758,6.569443956839381,7.331806318168812,5.098195628264044,3.763168226164949,3.659666681451264
2025-01-21,24.6929084918011,18.60014450375491,16.507395656600647,13.596914255637877,6.790486110952686,7.316780710422119,5.087747522517393,3.7554560898649147,3.6521666584483574
2025-01-22,24.69353792309564,18.615912848333988,16.50781643617066,13.579417589217208,6.79065920293433,7.316967217846142,5.087877211067871,3.7555518178181058,3.6522597535160553
2025-01-23,24.607478721169596,18.551034716741754,16.450285210290318,13.56968636209478,7.042345735838078,7.291466928610636,5.070145501110155,3.742463381756821,3.675093442387862
2025-01-24,24.57794850293885,18.541458061157492,16.43054403657145,13.481094567369917,7.230773893187104,7.282716799754936,5.064061070242371,3.737972236538893,3.6534308322389855
2025-01-27,24.531642429217058,18.53184828189302,16.553553419446807,13.443033893153093,7.2171507566212725,7.268995800177448,5.054520128075361,3.7309297114911057,3.6683255799248338
2025-02-03,24.531021224104137,18.54353385802701,16.553134240337585,13.432564438150314,7.216967999557057,7.2688117302616275,5.054392134454225,3.7308352346284406,3.6687391404795995
2025-02-04,24.53400329560596,18.54325550248291,16.606304375747655,13.370883134339092,7.217845317888178,7.269695350886911,5.055006562961113,3.7323017945792474,3.6707046655089366
2025-02-05,24.538850708435383,18.546919267158373,16.60958543884651,13.3537670083063,7.21927141519375,7.271131692689157,5.056005327955594,3.7330392204034943,3.6714299210114425
2025-02-06,24.539099345343267,18.5466005726592,16.609753733442446,13.35390231371962,7.219344563579677,7.270698747649494,5.056056557312092,3.73307704496748,3.6714671213267263
2025-02-10,24.522451805227373,18.536549772237546,16.72505433060654,13.34433663412528,7.1536938730815915,7.265766241881103,5.052626484220105,3.7305444927744595,3.6689763658460017
2025-02-12,24.488481529484314,18.510871601388676,16.70188557440137,13.325851092847845,7.295456219306215,7.240533960325823,5.045627220188151,3.725376672439941,3.6659161296176634
2025-02-13,24.508430753190243,18.55580440074257,16.384070896291608,13.321527252650679,7.532128860448162,7.246432367360617,5.049737574929055,3.728411502204207,3.67345639218286
2025-02-14,24.510042978345435,18.55145883826915,16.38514868097352,13.321897556627734,7.532624342502612,7.246403036579621,5.050069759148738,3.7286567663287564,3.673698041224433
2025-02-17,24.518603725324873,18.659177551109224,16.39087160492768,13.324525780315625,7.4011134256490125,7.248934024508201,5.051833622617879,3.7299590931821975,3.674981172365311
2025-02-18,24.518479613822176,18.659083099622883,16.390788635451596,13.324458332473332,7.40107596171676,7.248897330897718,5.051808050580039,3.730446405574665,3.67496256986083
2025-02-19,24.51785907515555,18.658104676153826,16.390373800670442,13.324121103504105,7.400888647744555,7.248713868417372,5.051680194274055,3.730351991635673,3.6779066424444165
2025-02-21,24.528785146171483,18.666419422400207,16.397677961591466,13.326513986369045,7.408238006949232,7.251944165249478,5.053931411086388,3.7320143753964286,3.6344755247862737
2025-02-24,24.522575956947556,18.661694225875543,16.393527071741445,13.323140527531049,7.406362693870052,7.275422304317411,5.0526520645443895,3.7310696574536055,3.633555497718947
