date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CORPORATE BROKERS LTD
2025-02-03,29.16744935771409,19.201825829429907,17.718134752447522,12.293998723030148,7.886849066206697,5.179163938743296,2.9584488905687523,3.081795860186116,2.512333581673464
2025-02-04,29.171754456955956,19.21145673483978,17.70101341166581,12.295153471701505,7.887589860856638,5.179650406394037,2.958726771265068,3.0820853265961192,2.5125695597250974
2025-02-05,29.17312454115566,19.207662410202634,17.701844759633918,12.295730927388284,7.887960310369986,5.179893674490656,2.958865731189694,3.082230080193794,2.512687565375375
2025-02-06,29.195978239436403,19.14437115375635,17.715712064748207,12.305363180675359,7.894139595853425,5.183951509536613,2.961183653103696,3.084644643508231,2.5146559593817104
2025-02-07,29.198265578767906,19.138036573749588,17.717099990326826,12.306327236099731,7.8947580569249425,5.18435764274041,2.961415645050738,3.0848863079237523,2.5148529684161027
2025-02-10,29.194148625982912,19.135338112337244,17.728701871727573,12.304592045081243,7.893644896758574,5.1836266487853715,2.9609980857147375,3.084451339235543,2.514498374376801
2025-02-11,29.25767731631847,19.14212733409967,17.68147989728071,12.284864141194749,7.868495495723729,5.191841867923243,2.9656907940807353,3.0893397012625146,2.5184834521161803
2025-02-12,29.266594246400473,19.146934435660786,17.685920191096212,12.287949200057882,7.883027826962666,5.153907113070643,2.966435558578285,3.0901155173168933,2.519115910856163
2025-02-13,29.266594246400473,19.14065626516644,17.685920191096212,12.287949200057882,7.883027826962666,5.153907113070643,2.966435558578285,3.096393687811239,2.519115910856163
2025-02-14,29.282680391653116,19.13547271794923,17.686218681279307,12.294703171292973,7.887360669027839,5.156739916154647,2.9680660357317303,3.0682578945040504,2.5205005224071044
2025-02-17,29.282680391653116,19.13547271794923,17.686218681279307,12.333963304040745,7.887360669027839,5.117479783406873,2.9680660357317303,3.0682578945040504,2.5205005224071044
2025-02-18,29.278309179852208,19.12646182878451,17.685738574498735,12.328155243903817,7.915039829053348,5.113500297691044,2.9666683742014532,3.066813052653333,2.5193136193615513
2025-02-19,29.282402302653594,19.121959565872064,17.69412982036728,12.32525326461301,7.913176672626827,5.1122966081143115,2.96597003693896,3.0660911418895975,2.5187205869243545
2025-02-20,29.30445297435001,19.114643545755666,17.680379059969376,12.326607351578266,7.909337630287583,5.112858259388403,2.966295886743433,3.0664279912800634,2.518997300647201
2025-02-21,29.31692682160209,19.11254378797702,17.67372896826135,12.32525326461301,7.9084687836793055,5.1122966081143115,2.96597003693896,3.0660911418895975,2.5187205869243545
2025-02-25,29.32060783935093,19.133777469086336,17.675948072276455,12.32680081686165,7.909461766816181,5.081548638242038,2.9663424425602902,3.0664761186636484,2.519036836142469
2025-02-28,29.292911844026992,19.11406928664444,17.71697700088694,12.317134986099742,7.903259710013962,5.077564036732256,2.9640164405052856,3.0421159213185995,2.5719507737717824
2025-03-03,29.32286243117596,19.11969516882762,17.68908827404659,12.308641585544859,7.897809940202867,5.0740627529308115,2.961972574061597,3.0556900131774087,2.5701772600322856
2025-03-04,29.345057576305482,19.141666658240293,17.69491181221195,12.312693792358836,7.900410028850567,5.075733217662363,2.9629477040435703,2.9955558057600284,2.5710234045669074
2025-03-05,29.356390777569004,19.14496814466088,17.657196610207734,12.314817441886436,7.919020306881519,5.076608662031541,2.963458742699945,2.9960724685455316,2.5714668455174126
2025-03-07,29.30946002433716,19.121586363241118,17.654428453046542,12.312886821140513,7.996164913576162,5.07581279103726,2.9629941548199095,2.9956027677406785,2.571063711060662
2025-03-10,29.27148591201994,19.082789960840298,17.65533857060997,12.294960998525536,8.101931582361715,5.091904716056024,2.9430260602531204,2.9912415935806713,2.567320605752722
2025-03-11,29.25517360249186,18.859103409249098,17.704826924476677,12.264080443783325,8.212344070319846,5.132930436855897,2.945008460124237,3.0574827193991942,2.5690499332998664
2025-03-12,29.295792129167125,18.84639074617345,17.3519509903269,12.266001905452658,8.448641624109523,5.14156832968757,2.9454698661707748,3.1347319724651523,2.5694524364468463
2025-03-13,29.35162275036968,18.772992349090206,17.310316732633062,12.288720706895434,8.464290000246983,5.146382498620266,2.950925396469973,3.140538049604852,2.5742115160695507
2025-03-14,29.33274557750379,18.76091870584405,17.280360213047473,12.28081735153217,8.54198376392495,5.143072659403311,2.949027541305464,3.1385182471510493,2.5725559402877454
2025-03-17,29.30519371275018,18.733582334174034,17.281448399141766,12.266002385893355,8.635083937904103,5.129034616259941,2.9454699815403633,3.134732095247851,2.5694525370884023
2025-03-18,29.23896190042002,18.685554533591073,17.39778080834483,12.23762609373881,8.693263190743183,5.117169056466055,2.938655901932426,3.1274801747799987,2.5635083399836054
2025-03-19,29.24409285458459,18.63057171913533,17.409210098111412,12.245665473946046,8.711487272594521,5.123659010474525,2.940586421128952,3.1295347401036206,2.5651924099210004
2025-03-20,29.26011129079728,18.636081609411875,17.418745983627048,12.252373030656786,8.716258985086597,5.1264654919558605,2.9421971257676276,3.0811689900060135,2.566597492690909
2025-03-21,29.1973620767094,18.597667285660226,17.410188837308347,12.218908527618245,8.772049480071317,5.190499947668923,2.9341611996324306,3.1195752158645225,2.5595874294665886
2025-03-24,29.199834258418957,18.5935655020274,17.410732304278394,12.219289946410242,8.772323303589062,5.190661971487616,2.9342527908099703,3.119672594824983,2.5596673281533784
2025-03-25,29.230497300142577,18.59846241501078,17.404088639736145,12.225586796153886,8.776843861001778,5.193336825644269,2.9357648712184576,3.074432914071755,2.560986377020357
2025-03-26,29.237081032253577,18.59853399573485,17.407078714162715,12.227687188491899,8.762733295572078,5.194229056427067,2.9362692443945293,3.0749611108318877,2.5614263621313977
2025-03-27,29.227687087126714,18.588442559663477,17.40055623950892,12.223105444416907,8.759449878132719,5.231314269077498,2.9351690171802,3.073808915438499,2.560466589455068
2025-03-28,29.234124125544035,18.58444958463527,17.39974127384678,12.222532967819909,8.759039623956264,5.2310692572837105,2.935031546749448,3.0736649517235706,2.5603466684410074
2025-03-31,29.220175139034986,18.57302976699506,17.373346382509528,12.2160486454947,8.754392760959,5.22829406009185,2.9334744480176314,3.072034304923996,2.6292044919732493
2025-04-01,29.218858552464404,18.565675585380166,17.39132442269997,12.21223755115327,8.753221486562342,5.226662966234419,2.9325592791120387,3.0710759088913733,2.628384247502013
2025-04-02,29.21619078474043,18.537110185325755,17.414216307458993,12.211074283863876,8.764588526363069,5.219498227190035,2.9285393103283694,3.084001131163886,2.6247812435655864
2025-04-03,29.21391540974878,18.53566650373003,17.412860077532336,12.210123277853153,8.7639059347928,5.226879791235085,2.928311233877271,3.0837609472501177,2.624576823980427
2025-04-07,29.20162144496874,18.51939740981058,17.46907550923144,12.200431471005976,8.75694956902859,5.222730946199101,2.9259868816802186,3.0813132065694133,2.622493561505941
2025-04-08,29.216749189841956,18.524472173911448,17.436407758721916,12.204800380439773,8.760085385960503,5.224601178293373,2.927034661975606,3.0824166083932467,2.6234326624621787
2025-04-09,29.115605762202808,18.46329470168859,17.511750160099034,12.191134216534016,8.860694884386088,5.234302899934754,2.9237571536017284,3.078965113138671,2.620495108414315
2025-04-10,29.113991507036797,18.461284945319097,17.509843980731056,12.18980719391758,8.848845240080111,5.2337331384830215,2.9234388984009505,3.0988452323050075,2.6202098637263838
2025-04-11,29.152740471018348,18.430837146942935,17.501368819971,12.187154015186072,8.846919240134756,5.240367398773785,2.9228025958093915,3.098170751557955,2.6196395606057576
2025-04-14,29.123337801728184,18.44351658850784,17.537509350348614,12.185259594527908,8.845544039119922,5.225562849716096,2.9223482635173452,3.097689159328386,2.619232353205706
2025-04-15,29.13375374011648,18.414347977678833,17.543781626490894,12.189617642841124,8.848707640845442,5.227431768074883,2.9233934390281044,3.098797045369791,2.620169119554445
2025-04-16,29.136410662967737,18.41250666733261,17.543508825540904,12.189428097659603,8.848570045890032,5.227350482957301,2.9233479810690204,3.0987488599331616,2.6201283766496273
2025-04-17,29.16433562812941,18.408947916677356,17.541599456415963,12.188101446423989,8.828949363888075,5.226781557908346,2.9230298149352083,3.098411603831321,2.619843211790333
2025-04-22,29.21111568714189,18.436918865416928,17.585309431647943,12.207651355332729,8.843111139336255,5.235165398803678,2.9246038072859886,2.932078832991512,2.6240454820430728
2025-04-24,29.18864890795067,18.48596820041187,17.57272109638143,12.198912583423429,8.860123586391285,5.239198749153164,2.9225102476934812,2.9097495533212303,2.622167075273438
2025-04-25,29.180735249835603,18.50527927184543,17.576672656767002,12.196255439967118,8.850414475092863,5.2380575570528505,2.9218736721850043,2.9091157573224287,2.6215959199317
2025-04-28,29.185276021380986,18.492597997511073,17.579407737099253,12.19815328144328,8.851791675148629,5.238872643530437,2.922328340674892,2.909568440571839,2.622003862639613
2025-04-29,29.158755640317548,18.51305619362426,17.57627684206532,12.201380967831781,8.85413389915947,5.240258872866342,2.923101601937503,2.910338325507318,2.6226976566904643
2025-04-30,29.157394138312533,18.512191768425957,17.57389973320706,12.200811252002456,8.859946173239441,5.240014190855552,2.922965114333539,2.9102024338556185,2.6225751957678454
2025-05-02,29.17432919880453,18.58057394655032,17.617811694573195,12.215070127342456,8.924839157335619,5.246138104059682,2.926381132689008,2.689216484981198,2.625640153663993
