date,HANG SENG BANK LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FB SECURITIES (HONG KONG) LTD,LUK FOOK SECURITIES (HK) LTD,HANG SENG SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-10-31,0.016191047503995682,1.134634917986283,0.15112469384141047,0.33212794342630486,0.3145216211038531,0.010497470548217522,0.010808116727188417,0.11106341617271628,0.1911449470697417,0.12243653060912615
2024-11-01,0.6763292806014644,47.395748646749745,6.312751256004527,13.871203628834,13.127235041530716,0.4384982937181128,0.4514745453592207,4.639319373418983,7.9730450408169755,5.11439489296625
2024-11-04,0.6763292806014644,47.37289978105741,6.324175688850698,13.871203628834,13.127235041530716,0.4384982937181128,0.4514745453592207,4.639319373418983,7.984469473663146,5.11439489296625
2024-11-05,0.676221124401916,47.14191694000724,6.323164348919984,13.857562788850931,13.064215215525966,0.4384281706134102,0.4514023471379999,4.637149644047327,8.296362403570242,5.11357701692498
2024-11-06,0.6779318474670855,47.272629379726375,6.362063872724483,13.89262003778099,13.09726543163287,0.43953731843033444,0.45254431738863893,4.647831113461044,8.03106319467144,5.126513486716738
2024-11-07,0.6799856311525985,47.427327249370094,6.38899510694782,13.946193703177782,13.193895772560394,0.4408688897042598,0.4539152931578065,4.6619116434575485,7.664862533167225,5.142044177304471
2024-11-08,0.6799966961336081,47.428099004612136,6.389099071070429,13.946420640867952,13.194110468576719,0.4408760636880455,0.4539226794375582,4.661987503830828,7.664987258682716,5.140500613100006
2024-11-11,0.6773966000269451,47.24674868883929,6.408627265305883,14.206903376429237,13.143660289251894,0.43919029059056713,0.45218702013473744,4.644161511988596,7.635678728740966,5.145446228691884
2024-11-12,0.6772613060332335,47.237312265155225,6.5446294105943865,14.192101364691975,13.12959497666428,0.43910257268880765,0.45209670644279376,4.643233950264233,7.54263227039063,5.142035177074435
2024-11-13,0.6794377144890639,46.98741850978113,6.565660859848324,14.260662175249106,13.229172196917855,0.44051364776967145,0.4535495387336537,4.65815518309081,7.566870844935285,5.158559329185102
2024-11-14,0.6793600696157521,46.982048875332474,6.576386176775534,14.258984678286065,13.2391360202121,0.44046330669256634,0.453497707939271,4.657622857814564,7.566006117064587,5.146494190267085
2024-11-15,0.6803672554069216,46.94731065339048,6.978705485515407,14.23147216419476,13.153414496858328,0.4411163159050201,0.45417004131326916,4.496065048811117,7.4958168939475405,5.121561644657156
2024-11-18,0.6784943730953361,46.85245936648644,6.867806798549854,14.215218461371895,13.552935680132055,0.4399020320916169,0.4529198238313609,4.449305481231467,7.383494727526922,5.107463255683049
2024-11-19,0.6792728881056205,46.90621860802465,6.703574690988077,14.277425847360186,13.579960685335257,0.44040678253409365,0.45343951109081376,4.454410683632302,7.3919666643648245,5.113323638564172
2024-11-20,0.6805013748962608,46.99105000784623,6.704203413569765,14.13082342291934,13.639005200851564,0.4412032723165144,0.4542595709805629,4.43104721535013,7.405335273009504,5.122571248260126
2024-11-21,0.6820009477699498,47.09460086975106,6.638335330270524,14.06980062059136,13.611459326293815,0.44217552084290357,0.4552605907512576,4.439333171013185,7.433174125569322,5.133859497146619
2024-11-22,0.6820467822591548,47.12080792862211,6.604218430012897,14.064025603989528,13.612374096702265,0.44220523764784797,0.4552911869501345,4.439631520405469,7.433673678744918,5.145725534665678
2024-11-25,0.6821122707888247,47.12533235789642,6.604852551550964,14.055774233621198,13.613681124882879,0.44224769715587464,0.4553349029402698,4.440057803393836,7.434387442627294,5.146219615142437
2024-11-26,0.6821151525729795,47.125531452740326,6.60488045569555,14.055411136930793,13.613738639887718,0.4422495655615033,0.45533682663665326,4.440076561725524,7.434418851386305,5.146241356862648
2024-11-27,0.6821187548374152,47.12578032366091,6.604915336207847,14.054957261753366,13.613810534327175,0.44225190109074014,0.4553392312799905,4.440100009863027,7.434458112708279,5.146268534271252
2024-11-28,0.6822271680495313,47.129428952726755,6.755777860627226,14.08023921795124,13.615446072599765,0.4423221908296187,0.4554116010665055,4.440805701505094,7.424115656684379,4.974225577959883
2024-11-29,0.6816772698188337,47.09144103490608,6.750332474593764,14.149493458545455,13.6044715613869,0.44196566414536065,0.45504452387375527,4.437226261528948,7.418131567725013,4.970216183475887
2024-12-02,0.6815987852855648,47.086019188037746,6.749555278819259,14.216945030729287,13.545337996252718,0.44191477867446827,0.4549921325756233,4.43671538395159,7.417277485273393,4.969643940400347
2024-12-03,0.6831834150848338,47.18394793487335,6.723606199201672,14.196431789636405,13.519128112390275,0.4429421738842933,0.456049930956837,4.418179649321434,7.434521704580045,4.942009090070852
2024-12-04,0.6834890599109498,47.205057243506424,6.703523478981569,14.214328410180372,13.422711144888602,0.5008672115672953,0.4562539600634718,4.420156268953656,7.4378477851661335,4.955765436781531
2024-12-05,0.6847539784963483,47.29241863337255,6.715929546515882,14.24063456376729,13.308751373357754,0.5017941558036974,0.45709833950945916,4.439903298958006,7.45161285098891,4.907103259230105
2024-12-06,0.6846873218533807,47.28781500350997,6.7384070223024,14.239248324441109,13.305624624768067,0.5017453091888004,0.45705384376095,4.427905485945329,7.450887481713317,4.906625582516676
2024-12-10,0.6855234483057964,47.34556193665655,6.746635830078832,14.152419357780339,13.321873187228034,0.5023580305172057,0.45761198876634074,4.432782017452635,7.454196486826821,4.901037716387448
2024-12-11,0.681104094988769,47.01732986500946,6.692308440138422,14.316212630826513,13.235032517885283,0.4991194868408541,0.4546619086991103,5.013974942953459,7.245070400497296,4.845185712160834
2024-12-12,0.6811791998283866,47.0340207876527,6.693046395989468,14.312996953557795,13.218752968280484,0.4991745243737143,0.45471204392804854,5.014527830223859,7.2458693089966735,4.845719987168878
2024-12-13,0.6794065829361522,46.9116252421356,6.744487720514275,14.10618655419883,13.441999609075081,0.4978755340429748,0.45352875728281283,5.001478640318069,7.3303012774836445,4.833110082012559
2024-12-17,0.6794162645369505,46.90081715910557,6.744583830030049,14.116439137776965,13.442191158697083,0.49788262881109885,0.453535220105648,5.0015499118082385,7.3304057348917455,4.833178954236649
2024-12-19,0.679891586844184,46.95659836975242,6.749302367566981,14.125262298846156,13.451595368824698,0.4982309494684196,0.4538525151403484,5.005049015918507,7.243657262279552,4.836560265358728
2024-12-23,0.6799078544989554,46.969206774074046,6.749463857020575,14.111722706571578,13.451917222946472,0.49824287055883937,0.4538633743952301,5.005168770907509,7.243830580081839,4.836675988944959
2024-12-27,0.6781165940958974,46.84546341723425,6.983683690184956,14.074544477292486,13.42793191692328,0.49693021808801935,0.4526676425242524,4.991982336053693,7.22474624858206,4.823933459021102
2024-12-30,0.6781942786993251,46.85083000357005,6.973027800463713,14.076156848108454,13.429470212217778,0.4969871460960633,0.4527194998399414,4.992554214358206,7.22557391089275,4.824486085753715
2025-01-02,0.6782026955999342,46.85141145757517,6.973114340978408,14.076331543792081,13.429636882034318,0.4969933140799937,0.45272511842911806,4.992616175707523,7.225663585694443,4.823304886109017
2025-01-03,0.679342205475838,46.864162345944955,6.97501211523505,14.020479187674399,13.467669425264402,0.4971285737460574,0.4528483302442524,4.993974945690096,7.239089288795308,4.810293581929642
2025-01-06,0.679581540021949,46.880672748115664,6.96600620229695,14.024578012594043,13.449487664166396,0.4973037138162567,0.45300787023558897,4.995734339876535,7.241639644323386,4.811988264553234
2025-01-07,0.6795819814669968,46.880638242669924,6.966010727300587,14.024587122730422,13.449496400733493,0.4973040368566113,0.4530081645020884,4.995737585023811,7.241644348373996,4.811991390342067
2025-01-08,0.6788038522767218,46.82695937231996,7.003835025215062,14.00852880906208,13.422646457467973,0.49673461801080204,0.4524894649399384,4.990017407991646,7.313503387898221,4.8064816048175985
2025-01-09,0.6787669354689435,46.82441268397665,7.014903613402547,14.007766953978956,13.415905482150528,0.4967076030544955,0.45246485626021027,4.98974602545184,7.31310564236709,4.806220203888744
2025-01-10,0.6787973753533281,46.82651256485474,7.015218202761283,14.008395144281524,13.412022544298164,0.4967298783322379,0.4524851474340919,4.989969794884595,7.313433604851138,4.806435742948896
2025-01-13,0.6788836581158605,46.83246473999648,7.00465845444208,14.010175768478936,13.413727362846803,0.49679301827309674,0.45254266337322635,4.989344415294114,7.31436322431924,4.807046694860164
2025-01-14,0.6790395020067089,46.854669646384565,6.983358257115113,14.001937841135017,13.41680660542101,0.4969070616087823,0.45264654863926845,4.990489764481955,7.316042302627176,4.808102470580408
2025-01-15,0.6789617331183901,46.84930348497544,6.94820013386389,14.000334230244935,13.461081121268984,0.4968501519449633,0.45259470803384716,4.989918214756198,7.315204412526399,4.8075518092669585
2025-01-16,0.6788962914420588,46.85623959269448,6.947530432108892,13.951364929838931,13.505590373417151,0.49680226307988773,0.4525510847264534,4.9894372618588525,7.3144993370912,4.807088433742091
2025-01-17,0.6672846730966099,46.066081727301395,8.393259571517627,13.982368901251101,13.274595208289677,0.4883051209614862,0.44481080017356456,4.904099571885316,7.054324847516622,4.7248695780066
2025-01-20,0.586082792042489,40.37132480515342,8.64504721760963,12.526161063505931,11.338653092846524,0.3794528181450599,6.895728451538556,4.286723608343464,10.89177632261868,4.079049828196247
2025-01-21,0.5659873732997975,39.15893389877731,9.66461928718352,11.846533576657551,10.191676695118671,0.2073236261418552,9.112899286337008,3.951743136696115,10.607110789054992,4.693172330733176
2025-01-22,0.5639220462309493,38.96478490515305,8.944230453374292,11.258171841241314,10.068083351670895,0.20656708789156508,11.25637243493442,3.8893652075040475,10.349622267359752,4.498880404639709
2025-01-23,42.37306769833991,20.652362080677346,5.147548172975839,6.112598083240053,4.452324882789268,5.685958667426845,6.018665601166407,2.025709291196904,4.9225444588896385,2.6092210632977864
2025-01-24,39.4629956483519,20.678200904398484,6.40895499664524,9.0626282868732,5.821826142187146,5.465412727946165,4.439424598151666,2.593930824865785,2.794287997158043,3.272337873422373
2025-01-27,38.02773472396159,20.044417258989668,6.717212910445766,9.654151858986594,6.811066291335534,5.266636806473154,4.22337370777738,3.2593001455542274,3.024749146889975,2.9713571495861117
2025-02-03,38.10328811970166,20.02881009040511,6.988529850319759,9.474827057241761,7.396977610147823,5.275706823361518,4.230647053607556,2.9732654315560985,2.7109685193198607,2.8169794443388527
2025-02-04,38.30051300628094,20.34776783388208,6.731545544265901,8.823040030292926,7.829194998689762,5.3030141958012464,4.2891898035444935,3.0756863193426405,2.528035557543868,2.772012710356146
2025-02-05,38.23046586781332,20.10937708071106,6.934128033587427,8.912064471156713,7.787443083175861,5.2933156058735324,4.281345379318806,3.1523609634934093,2.5325564900848847,2.7669430247849776
2025-02-06,38.11644562984146,20.211307190821167,7.054763050283495,9.108854661204234,7.714073198097025,5.277528586507127,4.268576504864659,3.13384208240033,2.452066162324217,2.6625429336562827
2025-02-07,38.02915237637898,19.796621270012245,8.152898276903041,8.995988928335494,7.705502896211295,5.265442133194262,4.258800726336364,3.285849592582303,2.150822055550102,2.35892174449591
2025-02-10,52.337892709264764,15.193760707350462,6.274290430795726,6.919873103658036,6.04314980611769,4.031924918600193,3.2611059693578595,2.502154167272504,1.5842684987754114,1.8515796888073561
2025-02-11,52.372547857954146,15.228215871267862,6.271474983642464,6.882635513437865,6.0123016222203445,4.0345946278744025,3.263265286563994,2.475931261465885,1.5853175104483488,1.8737154651246875
2025-02-12,52.36889778653604,15.227154550446667,6.309369797424619,6.868216959716948,6.011882598682138,4.034313439367501,3.2630378553650288,2.475758703011116,1.5329362496939982,1.9084320597559477
2025-02-13,52.37802391920783,15.236778780873811,6.317439958733746,6.880450722290138,6.005959616114635,4.035016484137268,3.2636064928128232,2.441336889527091,1.5326225012031633,1.9087646350994931
2025-02-14,52.344121173666714,15.254781020870261,6.536267316297834,6.73667442907411,5.991622927537351,4.03240473732286,3.2614940568674955,2.4188582672251573,1.5142151323697033,1.9095609387685084
2025-02-17,52.31452639921373,15.18349633585191,6.647448092444098,6.720971830356702,5.987278029093876,4.030124861263651,3.2596500449932204,2.4346640999354254,1.5133590122494116,1.9084812945979708
2025-02-18,52.281766746507884,15.198340786920186,6.6467643431537455,6.72024204008528,6.011360124498963,4.027601174251583,3.2576088336745572,2.4227027384321547,1.5263270196727148,1.9072861928029254
2025-02-19,52.1387736114717,15.156772597248876,6.597360476418741,6.9580196171742505,5.994918766765178,4.016585492218991,3.2486991175567526,2.4160765304558858,1.6019487649784347,1.8708450257111848
2025-02-20,52.172946621050734,15.197951824953302,6.6190429419241585,6.9660517502977335,5.998847981095549,4.0192180592126725,3.250828393302494,2.348226499877551,1.5543952110498922,1.8724907172359184
2025-02-21,52.06164009352959,15.141278383039152,6.798921052255523,6.721104825861836,6.290905952068034,4.010643400610953,3.2438930284542375,2.3362882136347713,1.5268291323974312,1.868495918148473
2025-02-24,52.09954236863845,15.107233308502416,6.637464698278346,6.712130791768269,6.285085516439036,4.0135632569439545,3.246254669880963,2.3726570425553395,1.656212113530019,1.869856233463208
2025-02-25,52.177324241978404,15.122843671198021,6.671677877514955,6.503417504026402,6.273636994772225,4.019555295543538,3.2511011571643897,2.417862941357983,1.700348397779617,1.86223191866446
2025-02-26,52.13939166147454,15.111849460717917,6.659888717504659,6.498530544862111,6.269076100862591,4.016633104590801,3.248737627447947,2.4161051704871537,1.7789095240642254,1.8608780879880535
2025-02-27,52.12793750587147,15.108529639184571,6.5751772280876715,6.5352584531113385,6.319729153568771,4.0157507172227405,3.2480239339215644,2.3993871991097047,1.823611622982924,1.8465945469392473
2025-02-28,4.1101453037838604,1.190992744344773,0.5083153795396989,0.5152872552658321,0.4982833312673995,0.31663096107918376,0.2560978039286827,0.1869971482354854,0.1443337814799895,0.14559892963807272
2025-03-03,51.973623756504914,15.063804028166954,6.790885091074214,6.616206264078996,6.342395113304336,4.003862935366298,3.2384088450602553,2.290722170861543,1.8043795420169584,1.8757122535655262
2025-03-04,51.79271180705477,15.014815690875539,7.225615340700578,6.600069053922773,6.130767462954168,4.065746434018552,3.2271364569731507,2.2827485299331984,1.8187770493985984,1.8416121741686746
2025-03-05,51.54404800803404,14.946094485448713,7.564775793074165,6.5683812316889885,6.19736809612125,4.029077080427028,3.21164253932816,2.2340606023744036,1.8546326616428022,1.8499195018604548
2025-03-06,51.40476337343222,14.915968168696695,7.609324614394231,6.694295504262819,6.2114063576408425,4.018189527923538,3.2029638950452686,2.228023623776379,1.8496209902165057,1.8654439446115074
2025-03-07,51.35910198161178,14.885631114556736,7.73584892764058,6.74986459482654,6.09652815382415,4.0146202842503325,3.2001187931558603,2.2157919597834814,1.8445604997833573,1.8979336905671822
2025-03-10,51.351007351673836,14.886701998871313,7.751714622214184,6.6483840831211465,6.088733317313364,4.013987546054208,3.1996144273007614,2.2632805360590402,1.885273613302372,1.9113025040897762
2025-03-11,51.31769050405946,14.887287722661794,7.883276023549271,6.633826263779696,6.043805681543933,4.0113832463862,3.197538497892618,2.1627838039439955,1.9386867407278847,1.923721515455145
2025-03-12,51.19044808172536,14.863999840585063,8.258860451722779,6.565573486865967,5.974319207237688,4.001437005310907,3.189610188181443,2.157421172705222,1.88619152972457,1.9121390359410004
2025-03-13,50.93202768764324,14.782184959123423,8.406957903119231,6.661059766777516,5.950937771375631,3.9812368905129984,3.1735083497978005,2.146530046517744,2.0088447767827233,1.9567118483496917
2025-03-14,50.865112693173465,14.776302595262205,8.402682067292332,6.682149765059904,5.943119371320881,3.9760063026764936,3.169338963591957,2.1674024903830706,2.0637446499907037,1.9541411012489824
2025-03-17,50.86166971039253,14.77530240962007,8.36488463173399,6.681697460418026,6.020558856497689,3.9757371728051103,3.169124435816418,2.126642686890183,2.0703738074415825,1.9540088283844022
2025-03-18,50.87913331464114,14.780375582313853,8.283117089329888,6.697534000741556,6.066638671626701,3.977102261701674,3.1702125702657353,2.1267521892190846,2.0644545732420045,1.9546797469183685
2025-03-19,50.86880007076696,14.780758676610523,8.281434838408021,6.696173772143375,6.078946170344933,3.9762945363159337,3.169568719290151,2.1263202587281453,2.064035295019623,1.9576676623723395
2025-03-20,50.84650461741761,14.757363291898617,8.47742665537621,6.54083011366105,6.099965717542493,3.974551753132246,3.1681795186127184,2.1152380603566927,2.063130642215399,1.9568096297869584
2025-03-21,50.84994554729166,14.758361965309804,8.478000347331104,6.548040039454422,6.093611230925021,3.974820722532723,3.1683939184743015,2.115381204627619,2.0565029713050875,1.9569420527482537
2025-03-24,50.88117175560479,14.767424859677329,8.520449508807872,6.453973898451015,6.0973532285147565,3.977261601840524,3.1703395828688543,2.1166802293059432,2.0577658397209215,1.95757949520799
2025-03-25,50.88806346967169,14.769425066553973,8.650278454120382,6.454848071375276,5.96273186238764,3.9778003109304167,3.1707689966017987,2.1169669277920065,2.051272196627398,1.9578446439394108
2025-03-26,50.88663472139243,14.769010395819606,8.677124272933304,6.4540883868289285,5.9659505367919525,3.9776886290356464,3.1706799731562403,2.1169074912041483,2.0512146045041884,1.9307009883335515
2025-03-27,50.90224186139645,14.688862003275743,8.717043950450549,6.476204336518368,6.015200059229515,3.9789086024857596,3.1716524337349346,2.1175567554318113,2.0010368552153657,1.9312931422615092
2025-03-28,50.905690339461685,14.689857130731223,8.734571273777423,6.476643080427946,6.015607571447125,3.9791781619106006,3.171867303914486,2.1177002137109753,1.977460942893082,1.9314239817254522
2025-03-31,4.1101453037838604,1.1852443085956872,0.7057796858202446,0.5229266898020943,0.4880750830237411,0.32128039765365646,0.2560978039286827,0.17558779554342155,0.15993446449580592,0.15594392601627446
2025-04-01,50.81377599632888,14.649808454294527,8.783043814387746,6.451421208864039,6.03117873073015,3.9719934337491423,3.166140240833725,2.2046064122411173,2.000940378551536,1.927091330019138
2025-04-02,50.81065491029945,14.64890863310226,8.78926640186252,6.450405093882328,6.030808283399511,3.9717494657902175,3.165945770025777,2.2044710008071364,2.0008174767018154,1.9269729641289906
2025-04-03,50.791764777487145,14.643462534638802,8.792758318093139,6.4784249514221,6.02856617946206,3.9702728685088324,3.1647687504384905,2.2036514335321304,2.000073622722079,1.9262565636952163
2025-04-07,50.78489912023165,14.641483139056916,8.794949093840597,6.477549245577524,6.037889230691073,3.9697361962186406,3.1643409602715487,2.203353560136325,1.9998032674776893,1.9259961864980382
2025-04-08,50.781466987593646,14.640493641922516,8.794354715740859,6.477111481427844,6.037481179537044,3.9694679144774287,3.1641271085542932,2.206583741412154,1.9996681172621176,1.9292451120720926
2025-04-09,50.64854369139271,14.602171340730061,9.084767589318385,6.202895414933484,5.80261195504332,4.070295626185922,3.1558448309869562,2.5310916837207977,1.9843231469709814,1.9174547207173855
2025-04-10,50.62465725706331,14.59528478918532,9.083851762071001,6.193232751519171,5.853773830801467,4.068376028067395,3.1543564983555497,2.5298979918418514,1.9800186640240705,1.916550427070858
2025-04-11,50.62920531689762,14.579751232357093,9.057716196505927,6.228601689817805,5.854299726976997,4.06874152619828,3.154639882043866,2.5301252749103207,1.9801965465786386,1.9167226077134552
2025-04-14,50.60874548037235,14.573859389399535,9.074261438098153,6.236187424935966,5.862036721766781,4.067097301566102,3.153365056261421,2.529102822569046,1.9793963266783394,1.9159480383523002
2025-04-15,50.61726840232343,14.576313745162023,9.079157778812988,6.243973972754883,5.8461831275699945,4.067782233637422,3.153896108434374,2.5295287439341863,1.9696251878767623,1.916270699493931
2025-04-16,50.61556358828832,14.575822807878417,9.08222003667075,6.243763672697222,5.845986225300033,4.067645228768083,3.1537898836909086,2.5294435481849686,1.9695588499496042,1.9162061585716983
2025-04-17,50.61492431263142,14.575638714922817,9.08210532803632,6.2404571416639065,5.845912390368256,4.067593854321347,3.1537500512568375,2.5294116012585453,1.9740246486938469,1.916181956846697
2025-04-22,50.666117444886474,14.590380860852461,8.93620622231772,6.246768887697781,5.851825084503745,4.071707915005462,3.1569398286923644,2.585912503480632,1.9760212239389483,1.9181200286244136
2025-04-23,50.71456169119647,14.604331406894374,9.059488163929007,6.249367080028616,5.813550023196402,4.07560106551875,3.15995832662273,2.429777133709791,1.9835349832883815,1.9098301256154737
2025-04-24,50.63661187540352,14.588623005367,9.274685979299285,6.243131062603714,5.774289381128553,4.069336743365338,3.1551013750636585,2.42407698089969,1.9400528436281181,1.8940907532411362
2025-04-28,50.63149386851769,14.587148485839904,9.22321193210135,6.2795602404004764,5.79055129645674,4.0689254422789904,3.15478247871643,2.4305701881700332,1.9398567561837807,1.8938993113346099
2025-04-29,50.56542243269616,14.568113024482512,9.251552667286951,6.405645784508211,5.73210366576097,4.063615708639287,3.1506656535519455,2.4206689983558616,1.9507841923484603,1.89142787236964
2025-04-30,4.1101453037838604,1.1841503235193407,0.7551890659663199,0.5200296805717943,0.4659266714124332,0.3303057745335152,0.2560978039286827,0.19628234657097643,0.1585669831503728,0.1537422810501271
2025-05-02,50.50700503672779,14.551282724524158,9.313654360979392,6.464257644398599,5.725481461229402,4.058921080640662,3.1470257416478677,2.411990996462928,1.9311382163482105,1.8892427370409894
