date,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHIEF SECURITIES LTD,THE BANK OF EAST ASIA LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,QUAM SECURITIES LTD,KGI ASIA LTD
2025-02-24,26.051871164426093,15.481716855065967,9.847523463804837,7.965097091025057,8.364246022740554,8.333210240717362,5.970791177309574,6.750727915835015,5.135771064067473,6.099045005008065
2025-02-25,26.04473369265799,15.491173882926857,9.844825522445271,7.962914880954289,8.361954457214532,8.330927178112939,5.989703217294597,6.748878408380856,5.1275147198754505,6.097374040137217
2025-02-28,15.008500807643035,8.934815521548957,5.673165007111478,4.588697885426467,4.818647858164015,4.8007681228996635,3.451617767919426,3.8890989724891107,2.954774263487525,3.513664001552008
2025-03-03,26.040913174283403,15.502801889077483,9.843510811966816,7.9618514870313435,8.360837774230138,8.329814638613753,5.9889033325668635,6.7479771408935765,5.126829974644031,6.096559776692594
2025-03-04,26.04269667563171,15.031293461047643,9.844184978601747,8.428118129069137,8.36141039491143,8.330385134569088,5.989313503174055,6.748439299276757,5.12718110319744,6.096977320520993
2025-03-05,26.031999330513024,15.06619536039611,9.840141363401681,8.424656180045552,8.3579758468772,8.326963330526826,5.986853321942999,6.745667298162738,5.12507505302798,6.094472915105886
2025-03-11,26.03556413562758,15.05456458024227,9.841488865981674,8.425809847002045,8.359120382672089,8.328103619487829,5.987673157756269,6.746591045470055,5.125776877483703,6.095307488276485
2025-03-14,26.035849362214414,15.054729507034295,9.841596682131305,8.425902154008392,8.359211959077474,8.328194856096253,5.9877387543213745,6.745569429368017,5.12583303174393,6.095374264004544
2025-03-17,26.03406679857002,15.060545347679152,9.840922869950097,8.425325268398018,8.358639639460518,8.32762466008815,5.987328799367837,6.745107588977936,5.1254820878018865,6.094956939706387
2025-03-18,26.05904492300823,14.97905103930102,9.85036464475748,8.43340886227579,8.366659252480028,8.335614516096578,5.993073281970583,6.751579114844801,5.130399680215914,6.100804685049574
2025-03-20,26.053688433675514,14.996527267133267,9.848339882403415,8.431675358045583,8.364939468766973,8.333901113691809,5.991841393649276,6.750191314117088,5.129345116196364,6.0995506523207075
2025-03-24,26.052081916253734,15.001768734582493,9.847732616002844,8.431155445734817,8.364423671511512,8.333387230317307,5.991471925901477,6.74977508514536,5.129028831524715,6.099174543025743
2025-03-25,26.050297129245024,15.007591829236238,9.84705796338603,8.430577840583862,8.363850638049074,8.332816323112462,5.99106145961741,6.749312668708838,5.1286774498556715,6.098756698205386
2025-03-28,26.046728288764754,15.019235625285503,9.845708935430727,8.42942286767433,8.362704806637634,8.331674743342333,5.990240695748544,6.748388025886279,5.12797483093342,6.097921180296477
2025-03-31,15.008303459571684,8.654186564088613,5.673165007111478,4.857091262463084,4.818647858164015,4.8007681228996635,3.451617767919426,3.8880727625180884,2.954774263487525,3.513664001552008
2025-04-02,26.027295282234636,14.966961279334523,9.83836322490944,8.423133823314647,8.356465539451552,8.32545862714151,6.10213296344437,6.742668692798406,5.124148938972209,6.093371628398707
2025-04-07,26.02373274095835,14.903317939767168,9.837016578064281,8.421980888997197,8.35532173049694,8.324319062323822,6.176580138242609,6.7417457757119434,5.123447560211836,6.092537585225856
2025-04-08,26.023020349731183,14.905647433785726,9.836747292932072,8.421750340007153,8.355093006279695,8.324091186794544,6.176411056368453,6.741561222612116,5.12330730749978,6.0923708039892785
2025-04-09,25.916817995969577,14.828337472821351,9.835401088388556,8.420597784367116,8.3539495730053,8.322951996263102,6.558758787505084,6.549042107819892,5.12260615910491,6.091537034755112
2025-04-11,25.93751256643983,14.808265301527172,9.843254652856174,9.625755944973813,8.360620198935166,8.329597870638343,6.68726348385157,6.55427151574466,5.126696558403443,4.726761906629831
2025-04-14,25.936091642908384,14.807454066734591,9.842715414094306,9.630706878093777,8.36016218269526,8.329141553881229,6.686897138388763,6.553912455923316,5.126415704803478,4.726502962476899
2025-04-16,25.94319781782896,14.790962038320824,9.845412198883203,9.633345575112081,8.362452765858391,8.331423637767848,6.6887292671996725,6.548858451391973,5.127820280605241,4.727797967031805
2025-04-17,26.012644219933794,14.779825931848531,9.83799959392713,9.62609263499021,8.356156680172495,8.325150913893935,6.6836933269348755,6.530238739746058,5.123959547782884,4.724238410770086
2025-04-23,26.011932061094118,14.78626565111805,9.83773025497349,9.62172248592144,8.35592791024064,8.324922992819673,6.683510344718832,6.530059958719245,5.123819267038824,4.724109073355691
2025-04-25,26.01015183458255,14.798941464641594,9.837056972105751,9.621063986375304,8.355356040209628,8.324353244729306,6.6830529330095425,6.522769164764705,5.123468598780956,4.723785760800662
2025-05-02,26.004812616787436,14.713793869050928,9.83503767633343,9.728568697835675,8.353640899677648,8.322644468276952,6.681681073461296,6.514587728029729,5.1224168819401905,4.722816088606714
