date,NANYANG COMMERCIAL BANK LTD,ICBC INTERNATIONAL SECURITIES LTD,BOCOM INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,TOTAL_CCASS_PCT
2024-11-01,21.385978647686834,0.0,9.373705314353499,3.0666637366548044,2.4376862870699885,0.7055990510083037,1.281494661921708,0.9313879003558718,1.0242725622775801,40.20678816132859
2024-11-04,21.385978647686834,0.0,9.348699383155397,3.0724525860023726,2.4395133451957296,0.7317200474495849,1.281494661921708,0.9314827995255041,1.026051921708185,40.21739339264531
2024-11-05,21.385978647686834,0.0,9.291073214709371,3.0817052550415185,2.431114887307236,0.7395966785290629,1.2809964412811388,0.9315302491103202,1.026051921708185,40.16804729537367
2024-11-06,21.385978647686834,0.0,9.234987805456703,3.0932236417556345,2.431518588374852,0.7473309608540926,1.2809964412811388,0.9129537366548042,1.0172025741399762,40.104192396204034
2024-11-07,21.385978647686834,0.0,9.23048009489917,3.09512162514828,2.4315662989323843,0.7580308422301305,1.2809964412811388,0.9163938315539738,1.017807556346382,40.11637533807829
2024-11-08,21.385978647686834,0.0,9.244050676156583,3.0953825978647687,2.4313053855278763,0.7704626334519573,1.2809964412811388,0.9186002372479241,1.0208443297746146,40.147620948991694
2024-11-11,21.385978647686834,0.0,9.255201328588376,3.085465634638197,2.4312342111506524,0.7643179122182681,1.2807117437722422,0.9183155397390274,1.0180922538552788,40.13931727164887
2024-11-12,21.385978647686834,0.0,9.263196583629894,3.080649501779359,2.432135753262159,0.7516014234875446,1.2807117437722422,0.9137129300118624,1.028246465005931,40.13623304863582
2024-11-13,21.385978647686834,0.0,9.278973570581257,3.078371921708185,2.4028356346381967,0.751459074733096,1.2808303677342823,0.9179596678529063,1.0291242823250297,40.12553316725979
2024-11-14,21.385978647686834,0.0,9.291523985765124,3.072927081850534,2.4028356346381967,0.7546619217081851,1.2808303677342823,0.9191459074733096,1.0326355516014236,40.140539098457886
2024-11-15,21.385978647686834,0.0,9.291523985765124,3.069059940688019,2.4023136892052195,0.7533570581257414,1.2808303677342823,0.9191459074733096,1.0276058956109133,40.129815492289445
2024-11-18,21.385978647686834,0.0,9.316695990510084,3.4023422775800714,2.403784756820878,0.7398813760379597,1.2810201660735467,0.9225860023724792,1.027107674970344,40.47939689205219
2024-11-19,21.385978647686834,0.0,9.305972384341638,3.388997200474496,2.4085300118623962,0.7395255041518387,1.2810201660735467,0.9330249110320284,1.0275821708185053,40.47063099644128
2024-11-20,21.385978647686834,0.0,9.308558386714116,3.377206215895611,2.414319240806643,0.7445077105575326,1.279644128113879,0.9323606168446026,1.0276533451957295,40.47022829181495
2024-11-21,21.385978647686834,0.0,9.299709039145908,3.3629952194543296,2.4083764887307235,0.7580782918149467,1.279644128113879,0.9323606168446026,1.0284599881376038,40.45560241992882
2024-11-22,21.385978647686834,0.0,9.311927307236061,3.3561388137603796,2.400998196915777,0.760711743772242,1.2798813760379597,0.9387188612099645,1.0330863226571767,40.46744126927639
2024-11-25,21.385978647686834,0.0,9.311025765124555,3.3549528113879004,2.4023979952550416,0.7591696322657177,1.281067615658363,0.9353973902728352,1.038827722419929,40.468817580071175
2024-11-26,21.385978647686834,0.0,9.35244925266904,3.345439288256228,2.4047708896797153,0.76,1.2878054567022539,0.9333333333333335,1.026040059311981,40.49581692763938
2024-11-27,21.385978647686834,0.0,9.347561945432977,3.3752733570581257,2.397084353499407,0.7539739027283512,1.2878054567022539,0.9364175563463819,1.0203223843416371,40.504417603795964
2024-11-28,21.385978647686834,0.0,9.353232170818506,3.383885516014235,2.3973452075919335,0.7561328588374852,1.2879952550415183,0.9420166073546856,1.0123983036773427,40.518984567022535
2024-11-29,21.385978647686834,0.0,9.350290296559907,3.367024590747331,2.4289823487544484,0.7643653618030842,1.2879952550415183,0.9429893238434163,1.0460448991696323,40.57367072360617
2024-12-02,21.385978647686834,0.0,9.357692431791222,3.4125288849347566,2.4372152550415183,0.6856702253855279,1.2880664294187427,0.9478054567022538,1.0483889205219454,40.5633462514828
2024-12-03,21.385978647686834,0.0,9.36189172004745,3.448294009489917,2.43192462633452,0.6760379596678529,1.2880901542111507,0.9516014234875445,1.0529915302491102,40.596810071174374
2024-12-04,21.385978647686834,0.0,9.37562837485172,3.4547354329774613,2.4447597390272837,0.715326215895611,1.2880901542111507,0.9538078291814948,1.0518764650059311,40.670202858837484
2024-12-05,21.385978647686834,0.0,9.392378078291815,3.4557319454329773,2.4448074851720047,0.710723606168446,1.2880901542111507,0.9564887307236062,1.0497649584816133,40.68396360616845
2024-12-06,21.385978647686834,0.0,9.399045575326216,3.4636515183867145,2.4468478291814946,0.7503202846975089,1.288208778173191,0.9572004744958482,1.0495751601423486,40.740828268090155
2024-12-09,21.386073546856466,0.0,9.41242552787663,3.3833230486358246,2.4477733451957295,0.776061684460261,1.288208778173191,0.9572004744958482,1.048958315539739,40.70002472123369
2024-12-10,21.386097271648875,0.0,9.417384009489917,3.3689227758007116,2.4564805100830367,0.8026571767497035,1.288208778173191,0.9505575326215895,1.049978481613286,40.7202865361803
2024-12-11,21.386097271648875,0.0,9.422342491103203,3.3618563107947805,2.455792348754448,0.82785290628707,1.288208778173191,0.9448161328588376,1.049978481613286,40.736944721233684
2024-12-12,21.386097271648875,0.0,9.421607022538552,3.3677642586002374,2.448141103202847,0.8372241992882562,1.288208778173191,0.9430842230130486,1.0495039857651247,40.74163084223013
2024-12-13,21.386097271648875,0.0,9.417431459074734,3.3574777105575326,2.439139478054567,0.8736654804270463,1.2885172004744958,0.9427283511269277,1.0501445551601425,40.755201506524315
2024-12-16,21.386097271648875,0.0,9.405331814946619,3.374346085409253,2.439045088967972,0.8769632265717675,1.2885172004744958,0.928944246737841,1.0541777698695136,40.75342270462634
2024-12-17,21.386097271648875,0.0,9.365189466192172,3.3854258007117437,2.4366492289442467,0.8850533807829181,1.2887544483985764,0.9285883748517201,1.0448420640569394,40.72060003558719
2024-12-18,21.386097271648875,0.0,9.38212896797153,3.361476097271649,2.4368627639383154,0.8905100830367734,1.2895136417556348,0.9350889679715303,1.042469584816133,40.72414737841044
2024-12-19,21.386097271648875,0.0,9.27109693950178,3.3586408422301304,2.4283457176749703,0.8977461447212337,1.2895136417556348,0.9371055753262159,1.0409749228944247,40.60952105575326
2024-12-20,21.386097271648875,0.0,9.277929679715303,3.3629824792408067,2.413493997627521,0.9081138790035588,1.2895136417556348,0.9381020166073548,1.0414968683274022,40.617729833926454
2024-12-23,21.386097271648875,0.0,9.281939169632265,3.3581963345195733,2.413494139976275,0.9043416370106762,1.289276393831554,0.9424199288256228,1.037178956109134,40.61294383155397
2024-12-27,21.386097271648875,0.0,9.325260640569395,3.3377197864768684,2.413517864768683,0.9087781731909846,1.289300118623962,0.9477580071174376,1.0324102728351128,40.64084213523132
2024-12-30,21.386144721233688,0.0,9.334323511269277,3.350151577698695,2.40950837485172,0.9089205219454329,1.289300118623962,0.9476868327402136,1.0316036298932385,40.65763928825623
2025-01-02,21.386144721233688,0.0,9.28053940688019,3.3644576275207596,2.4199947330960856,0.9324080664294188,1.2893950177935942,0.9506287069988137,1.0316510794780547,40.6552193594306
2025-01-03,21.386144721233688,0.0,9.269792075919336,3.3762965124555158,2.420849240806643,0.9398576512455517,1.2893950177935942,0.9478766310794781,1.0319832265717674,40.66219507710557
2025-01-06,21.386144721233688,0.0,9.261583297746144,3.3757271174377226,2.4185479359430606,0.9630842230130486,1.2836536180308422,0.9498932384341636,1.032908493475682,40.671542645314354
2025-01-07,21.386144721233688,0.0,9.261962894424673,3.376249300118624,2.418429691577699,0.9594780545670225,1.2836536180308422,0.9527876631079478,1.0330745670225385,40.67178051008304
2025-01-08,21.386144721233688,0.0,9.264928493475683,3.3603299644128115,2.424218540925267,0.963202846975089,1.2836536180308422,0.9467141162514828,1.0330033926453144,40.662195693950174
2025-01-09,21.386144721233688,0.0,9.272401803084223,3.3413739264531435,2.424123760379597,0.9703677342823249,1.2836536180308422,0.9536892052194543,1.0441184578884934,40.67587322657177
2025-01-10,21.386073546856466,0.0,9.274442135231316,3.3280643890865957,2.422463179122183,1.005741399762752,1.2836536180308422,0.9576037959667852,1.0470366073546855,40.70507867141163
2025-01-13,21.386073546856466,0.0,9.274845456702254,3.3062642348754445,2.422320996441281,1.0045314353499406,1.2836536180308422,0.9610201660735469,1.0458978173190985,40.68460727164887
2025-01-14,21.386073546856466,0.0,9.282959335705812,3.2954694543297745,2.4223684460260975,1.0176749703440096,1.2842467378410438,0.9654092526690392,1.049670059311981,40.703871803084226
2025-01-15,21.386073546856466,0.0,9.287443321470937,3.312859893238434,2.4242904744958484,1.0065717674970343,1.2842467378410438,0.9661209964412812,1.0509986476868327,40.71860538552788
2025-01-16,21.386073546856466,0.0,9.287728018979834,3.313571803084223,2.425121103202847,1.0021826809015422,1.2842467378410438,0.9680664294187427,1.0516629418742585,40.71865326215895
2025-01-17,21.386073546856466,0.0,9.289744626334521,3.3096627995255044,2.421965516014235,0.9961328588374853,1.2842467378410438,0.9692526690391459,1.0519001897983393,40.70897894424674
2025-01-20,21.386073546856466,0.0,9.289744626334521,3.305273546856465,2.4207318268090154,1.0011862396204032,1.2842467378410438,0.9692526690391459,1.0519001897983393,40.7084093831554
2025-01-21,21.386073546856466,0.0,9.284382823250297,3.2861855397390274,2.421348600237248,1.0029418742586003,1.2842467378410438,0.9736417556346381,1.0519239145907473,40.69074479240807
2025-01-22,21.386073546856466,0.0,9.316695990510084,3.2760076749703435,2.421253558718861,1.0144721233689207,1.2842467378410438,0.9730486358244365,1.0517103914590746,40.72350865954923
2025-01-23,21.386073546856466,0.0,9.324667520759194,3.268036215895611,2.4261174258600238,1.0216844602609727,1.2842467378410438,0.9730486358244365,1.043916797153025,40.72779134045077
2025-01-24,21.386073546856466,0.0,9.33012422301305,3.2672295729537364,2.4221078647686833,1.0237722419928825,1.2844365361803085,0.9730486358244365,1.0458859549228945,40.732678576512455
2025-01-27,21.386073546856466,0.0,9.342461115065243,3.261853962040332,2.4211116488730724,1.0227995255041518,1.2844365361803085,0.9730486358244365,1.0472382680901542,40.739023238434164
2025-02-03,21.386073546856466,0.0,9.352828849347567,3.2561838078291814,2.421253855278766,1.0092289442467377,1.2898695136417555,0.9722657176749704,1.047878837485172,40.73558307236061
2025-02-04,21.386073546856466,0.0,9.352947473309609,3.2481172360616846,2.4219420166073546,1.0039857651245552,1.2890391459074733,0.9737603795966785,1.0516985290628706,40.72756409252669
2025-02-05,21.386073546856466,0.0,9.357811055753263,3.166092479240807,2.4882764650059315,1.0039857651245552,1.2890391459074733,0.9776275207591935,1.0520544009489918,40.720960379596676
2025-02-06,21.386073546856466,0.0,9.367158623962041,3.145297698695136,2.4871850533807827,1.0039857651245552,1.2890391459074733,0.9669513641755634,1.0477839383155396,40.693475136417554
2025-02-07,21.386073546856466,0.0,9.360563131672597,3.2083346856465007,2.421918220640569,1.0093712930011862,1.2870462633451956,0.9671886120996441,1.0454351838671412,40.6859309371293
2025-02-10,21.386073546856466,0.0,9.358427900355872,3.209331126927639,2.4255243890865956,0.9908422301304863,1.2870462633451956,0.9648161328588374,1.0455063582443653,40.66756794780545
2025-02-11,21.386073546856466,0.0,9.360847829181495,3.213720284697509,2.4222978884934756,0.9942586002372479,1.2862870699881375,0.9656465005931197,1.0391481138790035,40.668279833926455
2025-02-12,21.385978647686834,0.0,9.359329442467379,3.219354922894425,2.4227961091340453,0.9855278766310794,1.2815421115065242,0.9656939501779359,1.0391718386714117,40.659394899169634
2025-02-13,21.385978647686834,0.0,9.359210818505339,3.211027520759193,2.422440237247924,0.9785053380782918,1.2815421115065242,0.9658125741399762,1.0387922419928826,40.64330948991696
2025-02-14,21.385978647686834,0.0,9.355201328588375,3.218382206405694,2.4225825860023726,0.9387425860023726,1.2815421115065242,0.9659311981020167,1.0289108659549229,40.59727153024911
2025-02-17,21.385978647686834,0.0,9.370076773428233,3.179307556346382,2.422701043890866,0.9488256227758007,1.281803084223013,0.9679003558718862,1.029646334519573,40.586239418742586
2025-02-18,21.385978647686834,0.0,9.372852574139976,3.1610869157769867,2.4227959430604984,0.9537841043890867,1.281803084223013,0.968256227758007,1.0309511981020167,40.577508695136416
2025-02-19,21.385978647686834,0.0,9.343623629893239,3.156982526690391,2.4261648635824433,0.9721945432977462,1.281803084223013,0.9762040332147094,1.0404648398576513,40.58341616844602
2025-02-20,21.385978647686834,0.0,9.350764792408066,3.146460581257414,2.4265207354685647,0.958220640569395,1.281803084223013,0.9758956109134045,1.03146128113879,40.55710537366548
2025-02-21,21.385978647686834,0.0,9.352971198102017,3.133710996441281,2.4268054329774613,0.968208778173191,1.281803084223013,0.9793357058125741,1.032552621589561,40.56136646500593
2025-02-24,21.385978647686834,0.0,9.352733950177935,3.126078730723606,2.429913380782918,0.9751126927639383,1.281803084223013,0.9800474495848162,1.0325288967971529,40.564196832740215
2025-02-25,21.385978647686834,0.0,9.357621257413998,3.1110327639383155,2.4268528825622777,0.9795492289442468,1.286073546856465,0.9830367734282326,1.0212833451957295,40.5514284460261
2025-02-26,21.385978647686834,0.0,9.353469418742586,3.1046033451957293,2.4303641518386714,0.9695136417556347,1.286073546856465,0.9826571767497034,1.0238812099644128,40.536541138790035
2025-02-27,21.385978647686834,0.0,9.334845456702254,3.098767046263345,2.4268528825622777,1.022846975088968,1.286073546856465,0.9833451957295373,1.024237081850534,40.56294683274022
2025-02-28,21.385978647686834,0.0,9.323433831553974,3.0909142230130486,2.428371269276394,1.0259786476868327,1.286073546856465,0.9834638196915777,1.0199428944246738,40.544156880189796
2025-03-03,21.385978647686834,0.0,9.317739881376037,3.088375753262159,2.426995231316726,1.0401186239620404,1.2851245551601422,0.9830842230130487,1.0226356583629894,40.550052574139976
2025-03-04,21.385978647686834,0.0,9.320705480427046,3.0763311862396203,2.4279565480427046,1.0536892052194542,1.2940213523131672,0.9812811387900355,1.028210984578885,40.568174543297744
2025-03-05,21.385978647686834,0.0,9.307063724792409,3.083109074733096,2.437470189798339,1.0374139976275207,1.2940213523131672,0.9796204033214709,1.0166841043890866,40.54136149466192
2025-03-06,21.385978647686834,0.0,9.306589228944247,3.0712466785290626,2.433484424673784,1.0547805456702255,1.2940213523131672,0.9776037959667854,1.0152013048635824,40.53890597864769
2025-03-07,21.385978647686834,0.0,9.304572621589562,3.1058468446026097,2.441028908659549,1.0520047449584817,1.2940213523131672,0.9609964412811388,0.9742997627520759,40.518749323843416
2025-03-10,21.386215895610913,0.0,9.307419596678528,3.094845065243179,2.442333772241993,1.059288256227758,1.2937841043890865,0.9609964412811388,0.9768620403321471,40.52174517200475
2025-03-11,21.385978647686834,0.0,9.300942728351128,3.0090743416370107,2.4347181138790033,1.291008303677343,1.2956820877817319,0.9743060498220641,0.949685290628707,40.641395563463824
2025-03-12,21.386571767497035,0.0,9.297811055753263,3.0187706642941876,2.4387750533807826,1.283914590747331,1.295729537366548,0.9788137603795967,0.9510850533807829,40.65147148279953
2025-03-13,21.385978647686834,0.0,9.301654472123369,3.0274183511269275,2.4402815776986952,1.295658362989324,1.295729537366548,0.9632502965599051,0.9538964412811388,40.66386768683274
2025-03-14,21.386571767497035,0.0,9.3026271886121,3.060356476868327,2.435038695136418,1.277129300118624,1.295729537366548,0.9642467378410439,0.953943890865955,40.67564359430605
2025-03-17,12.42244365361803,11.218434163701067,9.302650913404507,3.0408655634638198,2.441108113879004,1.2594068801897984,1.295658362989324,0.963226571767497,0.9542997627520758,42.89809398576512
2025-03-18,12.42244365361803,11.218434163701067,9.303338932384342,3.0572144839857653,2.4374544958481614,1.2515065243179122,1.2958481613285884,0.9606168446026098,0.9512036773428233,42.8980609371293
2025-03-19,12.42244365361803,11.218434163701067,9.2996853143535,3.039658137603796,2.4464106049822063,1.2512930011862398,1.2955634638196916,0.9619217081850534,0.9530542111506524,42.88846425860024
2025-03-20,12.42244365361803,11.218434163701067,9.296031696322657,3.0522442111506525,2.4300880901542112,1.244982206405694,1.2954448398576512,0.9767497034400949,0.9456520759193356,42.882070640569395
2025-03-21,12.42244365361803,11.218434163701067,9.297739881376039,3.0198126453143534,2.4260369988137604,1.2298695136417557,1.296393831553974,0.9777698695136416,0.9481431791221826,42.83664373665481
2025-03-24,12.42244365361803,11.218434163701067,9.291286737841045,3.0184834519572954,2.4259182325029656,1.2474021352313167,1.296393831553974,0.9800237247924081,0.9486651245551602,42.849051055753264
2025-03-25,12.42244365361803,11.218434163701067,9.286779027283512,3.0138212692763937,2.4273236417556348,1.2659549228944247,1.2965124555160141,0.9810913404507712,0.948593950177936,42.860954424673785
2025-03-26,12.42244365361803,11.218434163701067,9.281108801897982,2.9986374021352313,2.4265881731909844,1.2927164887307236,1.2955634638196916,0.9796678529062871,0.9495666666666667,42.86472666666667
2025-03-27,12.42244365361803,11.218434163701067,9.275048529062872,2.989538944246738,2.418936927639383,1.3090865954922895,1.29497034400949,0.9787663107947806,0.9269688018979834,42.83419427046263
2025-03-28,12.42244365361803,11.218434163701067,9.266365255041519,2.9168115421115064,2.5101587544483985,1.3339976275207592,1.2948279952550414,0.9730723606168445,0.8890565836298933,42.82516793594306
2025-03-31,12.42244365361803,11.218434163701067,9.26316240806643,2.9080426927639382,2.5192572123368917,1.3257888493475682,1.2854567022538554,0.9751126927639383,0.9094836298932384,42.827182004744955
2025-04-01,12.42244365361803,11.218434163701067,9.246768576512455,2.8833689798339264,2.5195653143534993,1.3165124555160141,1.2858837485172006,0.9898695136417557,0.8951538552787663,42.77800026097272
2025-04-02,12.42244365361803,11.218434163701067,9.235262052194543,2.8695707117437723,2.5210427046263346,1.314329774614472,1.2862396204033215,0.9999762752075919,0.8870637010676157,42.75436265717675
2025-04-03,12.42244365361803,11.218434163701067,9.21972231316726,2.9949562396204032,2.4928516014234874,1.275373665480427,1.2858362989323844,0.9900118623962041,0.888582087781732,42.788211886121
2025-04-07,12.42244365361803,11.218434163701067,9.220315432977461,2.98235837485172,2.477264412811388,1.2987900355871886,1.2858362989323844,0.9906049822064058,0.8885346381969158,42.784581992882565
2025-04-08,12.42244365361803,11.218434163701067,9.220552680901543,2.945163831553974,2.4642039145907475,1.351482799525504,1.2858362989323844,0.9917200474495849,0.8880364175563463,42.78787380782918
2025-04-09,12.42244365361803,11.218434163701067,9.251086488730724,2.90504537366548,2.4084742111506525,1.4227520759193357,1.2858837485172006,1.0106049822064056,0.8760316725978647,42.80075637010676
2025-04-10,12.42244365361803,11.218434163701067,9.250303570581258,2.8910845195729538,2.375045978647687,1.4140925266903914,1.2852906287069987,1.010011862396204,0.868617674970344,42.735324578884935
2025-04-11,12.42244365361803,11.218434163701067,9.243114958481613,2.827644590747331,2.373100640569395,1.4393357058125742,1.2856465005931197,1.0065717674970343,0.9336473309608542,42.749939311981024
2025-04-14,12.42244365361803,11.218434163701067,9.242023618030842,2.8210846856465004,2.373100640569395,1.4155160142348755,1.2854092526690393,1.0066903914590748,0.9028525504151839,42.68755497034401
2025-04-15,12.42244365361803,11.218434163701067,9.241477947805457,2.8027928706998813,2.3728635112692764,1.429679715302491,1.2854092526690393,1.0072835112692764,0.9025202846975089,42.682904911032026
2025-04-16,12.42244365361803,11.218434163701067,9.241003451957296,2.7946315421115067,2.3728663226571767,1.4147330960854092,1.2855041518386714,1.0074021352313167,0.923940877817319,42.680959395017794
2025-04-17,12.42244365361803,11.218434163701067,9.2451315658363,2.796542325029656,2.373791755634638,1.4326690391459074,1.2855990510083035,1.0083511269276395,0.8631816844602611,42.646144365361806
2025-04-22,12.42244365361803,11.218434163701067,9.24498921708185,2.782858007117438,2.3742902135231314,1.4653380782918148,1.2859549228944247,1.0090628706998814,0.8882706524317913,42.69164177935943
2025-04-23,12.42244365361803,11.218434163701067,9.245534887307235,2.7771403321470935,2.383182431791222,1.4421589561091341,1.2859549228944247,1.0125504151838671,0.896396393831554,42.68379615658363
2025-04-24,12.42244365361803,11.218434163701067,9.242450664294187,2.7655151838671412,2.38504940688019,1.4536417556346382,1.2859549228944247,1.0130486358244366,0.8924343534994069,42.678972740213524
2025-04-25,12.42244365361803,11.218434163701067,9.237824329774615,2.785478647686833,2.350679003558719,1.4369869513641755,1.2865480427046263,1.0129300118623963,0.8950084934756821,42.646333297746146
2025-04-28,12.42244365361803,11.218434163701067,9.237848054567023,2.7817064056939502,2.3513091103202846,1.420688018979834,1.2865480427046263,1.013831553973903,0.9181550415183867,42.6509640450771
2025-04-29,12.42244365361803,11.218434163701067,9.22536881376038,2.7854074733096086,2.3513328351126925,1.4231553973902729,1.2865480427046263,1.013238434163701,0.9290328588374851,42.654961672597864
2025-04-30,12.42244365361803,11.218434163701067,9.226555053380784,2.8007574139976272,2.3501703202846973,1.4290154211150652,1.2865480427046263,1.012906287069988,0.9301479240806644,42.67697827995255
2025-05-02,12.42244365361803,11.218434163701067,9.227765017793594,2.8052568208778172,2.350407568208778,1.4320047449584816,1.2865480427046263,1.0117200474495849,0.9314883748517201,42.6860684341637
