date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-10-16,46.719941576798654,19.65277604787995,8.486784284400452,9.850658210289518,4.777729611530506,3.1400623468689797,2.2888800414181056,1.4645598391994823,2.0998121831436367,1.51879585847071
2024-10-17,46.93655593251865,19.527255543365023,8.39550640981566,9.749594643434005,4.784425572586687,3.158518623255799,2.345651845917623,1.4695377441152742,2.111166544142144,1.521787140849139
2024-10-18,46.84521902996448,19.551923657876145,8.357759627589163,9.835293566931478,4.785679421643022,3.129167004180855,2.36247845212523,1.498737729426001,2.111624361802872,1.522117148460752
2024-10-21,46.6234995831822,19.759012935077124,8.334168612594286,9.77149491454936,4.804096996174888,3.146714288164053,2.3698753140257214,1.546018690714976,2.118235805719289,1.5268828597981001
2024-10-22,46.76051269088408,19.919907320358465,8.723692432324873,8.915685698901028,4.875692423536192,3.0514268155243927,2.4079769763264447,1.64443634070012,2.1505171542427917,1.5501521472016184
2024-10-23,45.94245603979263,19.57347553690525,8.6074871865181,10.270412448522467,4.833127660222298,3.0252091153295284,2.3887804550908065,1.6891169590240624,2.1326567348633247,1.5372778637315336
2024-10-24,45.618914155298675,19.52258480384328,8.690716515323354,10.49161572616063,4.8591546021351375,3.036735097966935,2.4008096687552576,1.6955524588523576,2.140782111840746,1.5431348598236232
2024-10-25,45.44000835440448,19.555661186856316,8.698045231152495,10.59592764295342,4.877306969626587,3.0361802909297553,2.406690024976445,1.6989284125218107,2.1450445462987515,1.5462073402799392
2024-10-28,45.3016828881508,19.5676971650733,8.824371750395374,10.54868818265056,4.89813161314176,3.0506979153883966,2.4099991753708214,1.7054430445605162,2.1462279179940276,1.547060347274443
2024-10-29,45.09598811322268,19.60503512683338,8.884009345492561,10.603443373926813,4.876407218933164,3.0818670721798607,2.4164831659197117,1.735570379159366,2.1508233458008825,1.5503728585315852
2024-10-30,44.69994391261155,19.901505760107337,8.816844118758926,10.82149401227485,4.843343500432384,3.0828797618838095,2.4097441210311006,1.7333704381231514,2.1448251682512747,1.5460492065256122
2024-10-31,44.558671988082246,19.875544237732072,8.915622833350753,10.89360497006461,4.852823654047107,3.079371894733322,2.4058072175703815,1.7313522177767486,2.1426905046125797,1.544510482030182
2024-11-01,44.44190676508389,20.060622841620592,8.941903908690865,10.805280925257033,4.844360131768242,3.070827899156844,2.4087026440953974,1.7347562937642287,2.1452692660680466,1.5463693244948542
2024-11-04,44.42290270516409,20.099876561468445,8.943428739468565,10.786537879548582,4.844223360826424,3.0697650650682284,2.4078689759890906,1.7350358227276006,2.144526774017006,1.5458341157219646
2024-11-05,44.32943310081448,20.14248333523143,8.898672323586334,10.791422729528438,4.960004659451903,3.0663800348932337,2.4054436566226154,1.7268418210181533,2.135041260269104,1.5442770785843114
2024-11-06,44.50529306488848,20.10843481074347,9.055506468971757,10.61168390504845,4.827704248685979,3.061332876846599,2.3950425737142687,1.7633186138789316,2.1306108662396186,1.541072570982445
2024-11-07,44.53945852053734,20.080957955013275,9.160709861556452,10.458059927450982,4.846101417484807,3.08453235265367,2.39506793787249,1.7635325935005064,2.1293608095274625,1.542218624403024
2024-11-08,44.555052378636276,20.057010281666578,9.200077252512392,10.454090346873251,4.822658816705696,3.084370444018921,2.391753268688935,1.762206764515507,2.1300573459617036,1.5427231004207358
2024-11-11,44.529350654368464,19.978469657249263,9.185723290044297,10.577127796933764,4.8249694160684,3.079034132415691,2.3884530953254903,1.7620756600487995,2.131226454391031,1.5435698431547937
2024-11-12,44.4869720675383,19.985111582285857,9.140259795477586,10.651521318063024,4.834050337634488,3.077950816107935,2.3894310485419523,1.7584020897738468,2.132099086041265,1.5442018585357535
2024-11-13,44.46423625631672,19.987281492237585,9.036381765431582,10.747475929297337,4.845424170416053,3.0789615516136952,2.3898744345508245,1.773381276257869,2.132494721188325,1.544488402690006
2024-11-14,44.59146680247859,20.034014574094204,8.904558156688692,10.744376103452607,4.8232687214918615,3.0656502112991335,2.388807506263176,1.7725163415370508,2.1315426967185855,1.5437988859760938
2024-11-15,44.47722545250412,20.14528550288097,8.953686160080606,10.69418964487502,4.817549701778736,3.084104995821318,2.385975062539212,1.7709998026725193,2.1290152956124473,1.5419683812350542
2024-11-18,45.895296104083776,19.908134659578202,8.803139890118796,10.454436137683226,4.177935124310431,3.0462403628010217,2.3520891015006757,1.7467629275057301,2.097107191219983,1.5188585011981548
2024-11-19,45.724895671763505,19.913817931234508,8.848776331672077,10.493113903427414,4.183037089821203,3.043871299480401,2.350259880115114,1.829074339186781,2.0954762694493967,1.5176772838496022
2024-11-20,45.23254003631701,19.945154461110562,8.890440299595994,10.328145114962425,4.758328034739921,3.047096899964563,2.3526063203804752,1.830147787893182,2.0962554735485996,1.5192855714872637
2024-11-21,45.24046576522992,20.0003071739691,8.948210239747265,10.286828786322296,4.683899523950796,3.044100948879868,2.3514054964510263,1.8310864750346256,2.0951854969387993,1.5185100934763005
2024-11-22,45.18061578811202,20.104930247329197,8.989809503757966,10.156738188357801,4.684429728924741,3.0417173563727977,2.3516789024428704,1.8774053283221817,2.093988300520963,1.5186866558594616
2024-11-25,45.092966048532254,20.197771113040417,9.036939105652932,10.076209528186233,4.700671104469737,3.04453780614596,2.3557343010023195,1.879146163124372,2.095929963119835,1.5200948667259475
2024-11-26,45.03400686198349,20.24452430935184,9.144879390031148,9.943191255079451,4.705571449260104,3.068061901426496,2.3571016701027183,1.887637730786986,2.0953506894601603,1.5196747425176034
2024-11-27,45.003702917211974,20.221897920542855,9.289079087538306,9.855740922801067,4.709978333378213,3.0625635951694505,2.357645521470707,1.8865154863747493,2.0941049548763626,1.5187712606363122
2024-11-28,45.779396306431934,20.369968522031662,9.280755542798003,8.898701758039527,4.705748873253641,3.073073563323726,2.3682433866793735,1.8949955723998064,2.103518177450525,1.5255982975917999
2024-11-29,45.75737448177441,20.29390616497393,9.404299203488963,8.86528538687739,4.70854346407222,3.074520303972281,2.3693583075891986,1.8958876978458554,2.1045084711059103,1.5263165182998342
2024-12-02,45.67107722142639,20.303743217226977,9.494940690752038,8.863293018898123,4.705389235164272,3.0719883243044666,2.367407054558658,1.8943263651406517,2.102775331580795,1.5250595409476302
2024-12-03,45.70577508292786,20.316455303089327,9.524800607511775,8.799874675357527,4.704640008088162,3.0686119215067595,2.3632601230589825,1.8922226316582877,2.1007610119693996,1.5235986348319175
2024-12-04,45.53386882113302,20.310403974103416,9.535020817609457,8.969068845179768,4.70495321124994,3.0680118131725873,2.3629092606957025,1.8919417020653422,2.10044912164207,1.5233724331487037
2024-12-05,45.561716072077765,20.241943939750325,9.69063188453915,8.858024426933536,4.703006696146059,3.0674492159648414,2.3624759617929674,1.8915947669217972,2.1000639514136585,1.5230930844598993
2024-12-06,45.55329985524382,20.226199683320512,9.775626944801056,8.792666330779426,4.703508908013257,3.0720412839681788,2.361784888409328,1.8927749184243436,2.0994496390040367,1.522647548036038
2024-12-09,45.47657089388786,20.22473560036662,9.913811740165077,8.728946879608458,4.7129836163563965,3.0700132578385695,2.360669766127991,1.8918812403017298,2.098458378926759,1.521928626420538
2024-12-10,45.49797356677041,20.159965793647995,9.95437365520255,8.751527060008737,4.707742449171594,3.0625406278214276,2.3594179318541117,1.8908779988434365,2.094459350375902,1.521121566303834
2024-12-11,45.43736706470586,20.10747113215575,10.160320327606232,8.66958616958906,4.701358051251136,3.055663204937679,2.3601249891428546,1.891444646681938,2.095087006345481,1.521577407584007
2024-12-12,45.472623664647706,20.03660029284623,10.240306679537564,8.651600442116154,4.700408185396828,3.0343587609406626,2.357196320441474,1.8900835166677916,2.095178373519088,1.5216437638865061
2024-12-13,45.45750928476209,20.055522329284333,10.193052503488168,8.70193524430397,4.698115809082172,3.0336106636000357,2.3568072261475987,1.889887269329358,2.0920738983611216,1.521485771641151
2024-12-16,45.40922535253407,20.000844894559982,10.266766099898792,8.755205809231457,4.69161562836072,3.0302515526012526,2.3490090315626904,1.8877449977603742,2.0884138768048643,1.520922756685793
2024-12-17,45.339186997203,19.902532940325738,10.386362542364633,8.799266346170368,4.698687754516271,3.029147769803217,2.3476395430036257,1.8887246260124144,2.0879017146636927,1.5205497659370377
2024-12-18,45.27342635023125,19.854722266304883,10.635241575394069,8.705298066232356,4.704147242686101,2.9825067418486584,2.3473764633307073,1.8892341813408122,2.08766774156428,1.520379371066892
2024-12-19,45.21616975756039,19.993923240506813,10.688291421254767,8.543428728441787,4.71552236437033,2.9857820191275977,2.3535642661936027,1.8913088676112295,2.0899603401438505,1.5220489947896323
2024-12-20,45.24405089869448,20.020385402899223,10.9193585218955,8.290038872169154,4.693628275169324,2.9891924578596893,2.352838889509722,1.8796105806957335,2.089316207105823,1.52157989400135
2024-12-23,45.33379734721243,19.986165738163635,11.080949686762663,8.234446325866404,4.544769303913643,2.9867410618971646,2.349774593580174,1.8771626089806954,2.0865951184764575,1.5195982151467293
2024-12-27,44.89201293898913,20.094366373292598,11.25770869966668,8.267791692956711,4.593279615197225,3.0074258621321586,2.365550592273355,1.8903454680783967,2.101248771446758,1.5302699859669864
2024-12-30,44.54679749102895,19.9123554177599,11.247286325149927,8.936584461805266,4.544944393663865,2.983151702595955,2.347680479366044,1.8786590190254093,2.0828982199427903,1.5196424896619005
2025-01-02,44.5133631642078,20.002826534641414,11.265251423302338,8.858966801555681,4.54655086104947,2.981465903076953,2.348366073641669,1.8793951658919579,2.0836344463447105,1.5201796262879996
2025-01-03,44.536374177209694,20.19392622679406,11.129782791086933,8.819895834977604,4.5116881353468266,2.979253720034072,2.3465515790854643,1.881387414720841,2.0820884347720106,1.519051685972487
2025-01-06,44.46286120822973,20.41046812294552,11.030874125574893,8.812802780132616,4.506141561533088,2.962029681990155,2.3412206108697364,1.878324491331852,2.0786987674898185,1.5165786499025935
2025-01-07,44.43865608218183,20.44806422214768,11.034956841380982,8.792209726928855,4.509671811558749,2.960756291051846,2.341522116835032,1.8784224852068383,2.0789664654912547,1.516773957216933
2025-01-08,44.36556491010309,20.418141895824764,11.17368119110483,8.773494905038586,4.501736540018106,2.958661982561545,2.339865827303761,1.875655793612101,2.077495896254304,1.5157010581789179
2025-01-09,44.40916796736558,20.45017201004742,11.163783013955198,8.726491504043924,4.497632925040565,2.9511521405476895,2.337732892964089,1.8739460158099228,2.075602128549361,1.5143194016762491
2025-01-10,44.406980118226336,20.367129137880326,11.321610905447201,8.658188788232279,4.494842030594039,2.9516181180106766,2.336282270857489,1.8756547372027481,2.0743141651805597,1.5133797283683463
2025-01-13,44.417346726213815,20.38897370471105,11.340106084526143,8.598565027923659,4.501364614252851,2.95207846828811,2.3366466500381797,1.8766652744120471,2.0746376864029012,1.513615763231246
2025-01-14,44.48901796307379,20.338983411170936,11.431728345272411,8.481899122807912,4.496878423655377,2.953454327425128,2.339205091718689,1.8795185988166798,2.0752512838957693,1.5140634321633062
2025-01-15,44.509203629935875,20.34581403807458,11.449001382593696,8.435436169185621,4.496682538918845,2.9536118269839418,2.3396171353187207,1.8811271546932014,2.0753619513127686,1.5141441729827485
2025-01-16,44.58616010143338,20.35126325799188,11.481496176513248,8.304059255701464,4.495961184602735,2.948616173841131,2.3333902670037086,1.9191008943541403,2.0698383956071247,1.5101142929511928
2025-01-17,44.71553029072333,20.2585642867774,11.567888943198705,8.245476410958645,4.474815351057679,2.936198211785148,2.323563300695067,1.9130873231367196,2.0611213659419234,1.5037545157253775
2025-01-20,44.65809627117999,20.245801679747373,11.72247339486559,8.199717418380807,4.465477721966081,2.9283953567327146,2.3171633304285146,1.9078179586301747,2.0554442598119382,1.4996126082568109
2025-01-21,44.615376553420326,20.233014417814562,11.804999758748181,8.179581740020184,4.456442015882291,2.927039434312903,2.3160904241684808,1.9140448703925967,2.0544925362176008,1.4989182490228732
2025-01-22,44.68651276288971,20.151506860607753,11.863196023642432,8.168706874128727,4.457531325492068,2.9185813741299875,2.3093977804114316,1.9014242549206943,2.048555813496009,1.494586930281183
2025-01-23,44.59874235351031,20.19103588595069,11.87556288968832,8.149798775239535,4.5075692857468255,2.9198788776735256,2.310424461329114,1.9022695644708745,2.0494665328100936,1.4952513735807103
2025-01-24,44.533003128099914,20.200624635568047,11.972896923968717,8.108858120203907,4.495399832764958,2.9208001702549145,2.3089099610169797,1.9171129105205398,2.0481230923489995,1.494271225253028
2025-01-27,44.443628763379,20.185840501529974,12.019807449016636,8.097658215065307,4.582171278129437,2.922849545822023,2.3101818802171685,1.899165717541702,2.0459851937525166,1.4927114555462329
2025-02-03,45.07671271708617,20.483773362006197,12.216031433276086,6.766496620093447,4.636793778723412,2.966598380868957,2.3424108360871605,1.9254264800065455,2.073193950542929,1.512562441309101
2025-02-04,45.27541496102156,20.47408717003865,12.287183263114645,6.509715486791795,4.608377541951814,2.9731039126512617,2.3447331942788314,1.9357627155413375,2.0765851554266206,1.5150365991834827
2025-02-05,45.26773134548882,20.39714280281482,12.241006379462068,6.818057164010997,4.469736999210486,2.9623601730135247,2.3373533184660755,1.928487859475433,2.0687810697331437,1.5093428883246311
2025-02-06,45.270419515259796,20.402355444190803,12.244134659582187,6.814009733804244,4.463860944216429,2.963403688591633,2.337950646471077,1.9248269936662783,2.069309762104727,1.509728612112825
2025-02-07,45.34870181197581,20.4314017211347,12.219102765035549,6.751387728919009,4.467541863035651,2.9558052485937973,2.3332528256995873,1.920959293445139,2.0651517417471394,1.506695000413621
2025-02-10,45.59404666256086,20.173447813557736,12.223323619115197,6.82337871954535,4.4590984119731125,2.9213890574052725,2.324937881801736,1.9174828683484826,2.058758792423684,1.5041361732685758
2025-02-11,45.57951409380476,20.169465735026044,12.26217474443254,6.837270698607376,4.451135320384171,2.9177031216208222,2.322458271452753,1.9011829746884337,2.0565630694120234,1.5025319705710714
2025-02-12,45.59084936902164,20.059067652919076,12.281716362953537,6.911236768038079,4.461140459384906,2.927356356775071,2.3182496974335387,1.8977378022298386,2.0528363295135326,1.499809201730782
2025-02-13,45.59712730003277,20.047558252042176,12.248006283572849,6.91288593538812,4.460015311637627,2.9571694570894853,2.323303539942209,1.9000874003765582,2.053530300572402,1.500316219345807
2025-02-14,45.57880274403352,20.11377795026218,12.234358310691853,6.890789487503664,4.456499277328387,2.9527835096495125,2.321360328862558,1.9027111431317725,2.0506820042024696,1.4982352443340812
2025-02-17,45.51742050047235,20.252438080220475,12.2995162905666,6.754545519117531,4.436483055963974,2.960379864618182,2.3271201176244967,1.9052327274535292,2.0494954789859863,1.4973683649768799
2025-02-18,45.61569361327517,19.93270134795868,12.407745209875854,6.9269191741199805,4.430128069471458,2.938625454285722,2.3072223921754635,1.9060860686396133,2.0425700483727867,1.4923086218252737
2025-02-19,45.87335395065356,19.82159725049501,12.325599765127366,6.99169250521227,4.398378707313666,2.888009736383006,2.2886675862073087,1.892749797623336,2.0339441730193357,1.4860065279651393
2025-02-20,45.80936486038701,20.063081665617805,12.312403180624317,6.848694806730242,4.394805136765445,2.8787048876181274,2.282702806208044,1.8925316852812486,2.0326499826711184,1.4850609880966454
2025-02-21,45.81097027484029,20.05821201975359,12.260764283222636,6.915759777326333,4.3867905677357415,2.889642644386563,2.2805544717611337,1.8898331589441084,2.026734029461449,1.4807387725681558
2025-02-24,46.05199167121064,20.551815613701386,11.973402553481009,6.625563628134285,4.355105418627964,2.916774904700857,2.199326333300453,1.857696043418037,2.0041124579292053,1.464211375496169
2025-02-25,45.52179216885195,20.53910986109308,12.395839291091024,6.643866503380195,4.356513406336102,3.0110353734254924,2.2057087085627964,1.8685640332091322,1.9992423167648838,1.458328337285338
2025-02-26,45.460721645876056,20.417068657500135,12.60060975501359,6.581828907257001,4.388901886176898,3.0121721643152073,2.21299857703134,1.8684109732572212,1.9990785525441108,1.458208881028443
2025-02-27,45.50987052295834,20.384362247562805,12.817913003839848,6.3478805250114165,4.364387100900664,3.0215762184015436,2.214903846946582,1.8763531546159702,2.0022390811400945,1.4605142986227353
2025-02-28,45.5533612782075,20.410678462865437,12.667789541110066,6.489110807142327,4.406476570941233,2.9258187458495075,2.212799611375732,1.8745705539595747,2.0003368844819014,1.4590575440667217
2025-03-03,45.76662809640046,20.31974146663705,12.616655364281721,6.476594065339099,4.419423054299091,2.899042837089965,2.1684212857343086,1.8757131808224647,2.000965113809177,1.4568155355866657
2025-03-04,46.0029740843854,20.193018074949958,12.448190809852749,6.506653289520731,4.416564525061132,2.907133168048171,2.170710372131694,1.8953693862412888,2.001777527595774,1.4576087622131038
2025-03-05,46.11698470556828,20.2248854849758,12.442966702736415,6.426895340952542,4.315926376316883,2.937207434042737,2.1724591557627506,1.9005015336482054,2.0033902143080216,1.4587830516883684
2025-03-06,46.193284779794624,20.25762685594152,12.440037620521375,6.567962545222781,4.095045125615663,2.9281241435037924,2.167373175469357,1.8917313947436036,2.001446579337979,1.4573677798493043
2025-03-07,46.39613528972005,20.258185647828576,12.498755927218363,6.232548768664552,4.131734970953222,2.9334054703324655,2.1753990033271875,1.9022125014001794,2.008857977566128,1.4627644429892763
2025-03-10,46.25249425275408,20.165455782095453,12.41292188447515,6.639451901152432,4.106136436559513,2.9105916787154076,2.1655435255787574,1.891068216582639,2.0000126605543542,1.4563236615322084
2025-03-11,46.14265143133315,20.328081257724413,12.387563680235738,6.636158870843724,4.093494652344496,2.9037557542852412,2.1634060833787814,1.8886309612045387,2.001278066600404,1.4549792420495127
2025-03-12,46.011771505400745,20.40660525915723,12.501450986851244,6.562999746201625,4.1091763776535855,2.9051392532192413,2.1607873701692046,1.887456164777128,2.0003261567823984,1.4542871797875931
2025-03-13,46.00579165427863,20.48295571882303,12.4918380177445,6.5190200658575,4.106400676969827,2.8973343004841334,2.159400426256122,1.8848632145975004,1.999042208058137,1.453353716930615
2025-03-14,46.16646102289938,20.566338415405234,12.430502175388769,6.2928830314934725,4.116077417384285,2.913332091369197,2.164512213009825,1.8893251099902073,2.0037743908228505,1.4567941322367892
2025-03-17,45.980690602428496,20.45726903572835,12.53327013973711,6.536087133435882,4.105221806844852,2.9001242928957005,2.153279328061842,1.8857233320218763,1.9953822987204268,1.4529520301254677
2025-03-18,45.91838311177099,20.30083601720257,12.569320441966338,6.7342964888799814,4.112648017307255,2.8933588300163304,2.1498275758142285,1.8758711286732177,1.993718132728285,1.4517402556407992
2025-03-19,45.73787212537779,20.227737991486684,12.690528793734627,6.839284988422083,4.089928380925832,2.886920336959132,2.148014519922988,1.8796662461905393,2.04953068567728,1.4505159313030471
2025-03-20,45.61757623127781,20.163717418727433,13.016783379384206,6.5449668197961595,4.1535168127706195,2.8813410346790183,2.224202629063285,1.8835555961210786,2.0612491241658466,1.4530909540145491
2025-03-21,45.06607772337549,20.289206407148807,13.017847477728454,7.009124363491102,4.172264052066747,2.8701638526682514,2.207394773100482,1.8684368558690312,2.0559399849152102,1.4435445096364237
2025-03-24,44.58547667130582,20.370127614828952,13.479157737738632,6.999488909095558,4.156075594937617,2.8550039661136406,2.204424891269997,1.8615107259504196,2.0507516731679285,1.4379822155914406
2025-03-25,43.73000073903477,20.56117494390569,13.55981018863889,7.537312345465648,4.16670452785027,2.8669646157163817,2.2141735873998334,1.8674362202377233,2.054763056367672,1.441659775383117
2025-03-26,43.55015967090821,20.551109041748628,13.656886231010256,7.60002493614746,4.174764581699524,2.8753937265214047,2.2172896375197606,1.8711858786385493,2.0587377804622373,1.4444485153439721
2025-03-27,43.4120358246907,20.680393491986482,13.579306201712765,7.686020610080332,4.165291785020757,2.8786744170632224,2.213792364946874,1.8759617955029921,2.0618743314498627,1.4466491775460126
2025-03-28,43.312665084621536,20.438636207847402,13.931191517129193,7.686579478928612,4.156264355132213,2.874035306675318,2.21493787388261,1.8801415749930834,2.0601260499142455,1.4454225508757825
2025-03-31,43.27050940365487,20.467087332979414,14.16108010698894,7.52052509931825,4.091472787231753,2.8897649550569797,2.217895341552942,1.8792200799448575,2.0568857008513683,1.4455591924206217
2025-04-01,42.99059847668299,20.284358252483074,15.205066391495913,6.915096067684609,4.082662480133164,2.926584003940854,2.245272541683909,1.8865422599787598,2.0584283215002044,1.405391204416522
2025-04-02,42.69462119250418,20.763714765257944,15.620484376635947,6.266148902257053,4.136834376990618,2.957150059572782,2.1972659324627672,1.8921658961190313,2.063060604329171,1.4085538938705102
2025-04-03,42.83627262375673,20.64122531660575,15.637547270456365,6.165835573548983,4.104553892784303,2.9772433573685357,2.189154751398183,1.9852413197532806,2.0578972671084492,1.4050286272194226
2025-04-07,42.94374533376759,20.56118908006761,15.81373123451291,5.941215941201992,4.10699508668803,2.999203692339237,2.195979653782809,1.9657443718621832,2.0634059364942456,1.4087896692833963
2025-04-08,43.037493865848056,20.524661572759324,15.872269927543403,5.759630242592518,4.161207854637028,3.0107369856727226,2.1953364403773272,1.9680291493993836,2.062477905035347,1.4081560561348911
2025-04-09,43.23752118779703,20.646469580159856,16.049770649222957,5.528786214426722,3.832631711607968,3.0604024623892396,2.1959291949743585,1.9727734143482525,2.065497738627618,1.410217846445999
2025-04-10,43.11914989407584,20.786640273615284,16.12512380083172,5.4147413340212935,3.8387810931085617,3.0486597621570652,2.2063308682838803,1.9771487454914738,2.0700787191479058,1.4133455092669824
2025-04-11,43.033883965327846,20.833156579093846,16.204939255577187,5.142224872036081,4.110560931662743,3.039295195293275,2.1775725601275346,1.976067474591186,2.069578380617342,1.4127207856729609
2025-04-14,43.176292407761125,20.94488550806432,16.18124813395859,4.9701024241871465,4.072483519740606,3.0409732250377473,2.170974301328003,1.971018142939301,2.0629113955438108,1.4091109414393526
2025-04-15,43.06236281646694,20.84940782378458,16.306352464602472,5.039133505676433,4.066740348149273,3.0353189577067714,2.161725093911481,2.0118204716537873,2.0600096614082712,1.407128856639991
2025-04-16,42.93259343801997,20.802206690048575,16.43658517305574,5.017971177124095,4.069163338646182,3.0340972519808105,2.168699443175207,2.072940481555527,2.0591805144112194,1.4065624919826765
2025-04-17,42.984145720581964,20.681818444261154,16.638967330330797,5.115943410024087,3.8068384969761677,3.0510584018435187,2.1618965004367796,2.0812556482907465,2.066340047271007,1.4117359999837784
2025-04-22,42.94442981903616,20.824448424856424,16.627048280363248,5.004414203321539,3.8108596234018486,3.064680744683066,2.1632530230523654,2.081830003790902,2.066910286574533,1.412125590919915
2025-04-23,42.66623184078123,20.926968622012417,16.74550783796304,5.117334990599879,3.807060042203541,3.0222438647099925,2.1605522271081345,2.0792972654192585,2.0643956994161106,1.410407609786398
2025-04-24,42.81863768397205,20.872961086570267,16.491221414748182,5.305845722518784,3.8038785869494185,3.007357569831639,2.1563217952954252,2.0750011626472893,2.060814241416289,1.4079607360506567
2025-04-25,42.77701517199219,21.03146825865839,16.461453653614587,5.268422783619689,3.791876202567701,2.9857147289117725,2.149748297962862,2.071454639806107,2.0572919663881186,1.4055542964785839
2025-04-28,42.68316772635886,20.873971210190202,16.713681812616084,5.25785295031619,3.7974288321870637,2.984798361523962,2.151012423831401,2.072871633987078,2.058699272485443,1.4065157765037197
2025-04-29,42.78286143714894,20.770312629596262,16.777486814922334,5.211189512117667,3.795390304948102,2.9680541392773754,2.1519913227547036,2.0750343955928194,2.0601633800247336,1.4075160636170598
2025-04-30,42.78195136472191,20.58085235587985,16.981196088124417,5.169684181578495,3.8218481052774567,2.9713954087196197,2.1514191979462924,2.0744827304241578,2.0600287035737734,1.4071418637540223
2025-05-02,42.79325171965419,20.60661608696479,17.022780746287708,5.118452167524772,3.7943937382089628,2.971348355139233,2.1515916434094393,2.074449879919096,2.059996081955689,1.407119580936122
