date,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,HANG SENG SECURITIES LTD,THE BANK OF EAST ASIA LTD,MAGNUM RESEARCH LTD,FUTU SECURITIES INTERNATIONAL
2025-01-06,23.112097669256382,12.836847946725861,22.21753607103219,16.32408435072142,5.51387347391787,4.324084350721421,4.732519422863485,3.9467258601553827,3.884572697003329,3.107658157602664
2025-01-07,23.06601683650864,12.811253876827648,22.173238812583072,16.291537439078425,5.591493132476739,4.3154630039875945,4.7230837394771825,4.049623393885689,3.876827647319451,3.10146211785556
2025-01-08,23.06703885861137,12.811821525100802,22.174221276972837,16.292259293721475,5.591740883512783,4.315654215959945,4.723293012539323,4.049802826886437,3.876999423988657,3.0971686827063674
2025-01-10,23.042535298543797,12.79821183552428,22.150666135528706,16.274952418890805,5.585800911786837,4.421723542690214,4.718275572079848,4.045500818837693,3.8684548311423894,3.093878634975435
2025-01-13,23.036417540599142,12.794813929819904,22.14478516748529,16.2706314438692,5.584317890172132,4.4205495818399045,4.717022877118457,4.044426744546219,3.8718527368467632,3.1151820877029954
2025-01-14,22.818121252498337,15.69874469651811,21.934938111434484,14.05641852799888,5.531400119218766,4.378659840807883,4.672323714015218,4.006101195694098,3.8176303516953607,3.085662190118868
2025-01-15,22.817121168292704,15.728736599433734,21.93397673582805,14.055802456149577,5.504860581516642,4.3784679306808325,4.672118933038806,4.005925614256537,3.8174630306536583,3.0855269501494553
2025-01-16,22.746338564787305,15.732374427627668,21.86593379705687,14.012198958369742,5.706246286133735,4.364885175993568,4.657625222831975,3.9934985494075295,3.8056206088992974,3.1152784088923067
2025-01-17,24.17628346529826,10.434903754614902,23.240532194023267,14.893073583021804,6.064968537395221,4.639282977685931,4.9504260802934965,4.244549190795737,4.044860333898344,3.311119882973042
2025-01-20,24.179652121409166,10.436357725087667,23.243770465154086,14.895148742481595,6.065813613246325,4.639929402475558,4.951115858897843,4.245140614477137,4.036134785536797,3.306936671233831
2025-01-21,22.940287392536256,15.467728929174177,22.052375769486684,13.691024381215932,5.7549011399639545,4.402102786235827,4.697338909036429,4.027549496115662,3.829256577816751,3.137434618418328
2025-01-22,22.959509938389484,15.410126705094223,22.07085430016715,13.702496615170212,5.746492787115154,4.405791476844236,4.701274989305261,4.030924334169802,3.8324652586362773,3.140063595108204
2025-01-23,22.9584974223508,15.4094471173988,22.06988097390599,13.701892334084503,5.746239366370167,4.405597181123405,4.70106766274029,4.03074657011691,3.836706253831194,3.1399251180779424
2025-01-24,22.24743541256685,18.337040526998415,21.38634086096635,13.277522440807763,5.260582595633845,4.26914867021788,4.555467950402663,3.905907792371514,3.717877220309866,3.0426765297248557
2025-01-27,22.253141236489853,18.341743447698065,21.391825839034475,13.280927741408751,5.261931782965617,4.270243583414015,4.556636296215555,3.906909544785195,3.6931836397094178,3.0434568882790574
2025-02-03,22.25884998792139,18.34644878134293,21.39731363130092,13.28433478918013,5.152115681030594,4.271339058381381,4.557805241476028,3.9079118111717532,3.694131077519032,3.129749940675847
2025-02-04,22.25789832595465,18.34566439142434,21.39639880373416,13.283766826496562,5.151895405834682,4.271156440189914,4.626017285571058,3.9077447310646467,3.6896977055894857,3.0697600841404995
2025-02-05,22.24458359771743,18.33468997092309,21.404963798072508,13.275820445276231,5.148813529629178,4.268601424149003,4.661705859606169,3.9054071087809707,3.68749051956015,3.06792374628527
2025-02-06,22.249337028734807,18.33860789924119,21.409537811265274,13.278657346961017,5.1499137763398855,4.269513578890909,4.662702016586569,3.90624165275905,3.666909560248649,3.0685793289726457
2025-02-07,22.25504382824373,18.34331162404964,21.41502920814194,13.282063229802779,5.151234693245043,4.270608679296098,4.663897967079122,3.9072435764530864,3.6422007955558313,3.069366398132731
2025-02-10,22.28076069581369,18.36450828038835,21.43977539486721,13.297411348807747,5.157187214455532,4.275543591071433,4.669287345204136,3.9117586008401295,3.530854316950883,3.0729132116008895
2025-02-11,22.28171431384004,18.365294282553197,21.440693018667247,13.297980478889937,5.1574079424082315,4.2757265846189405,4.669487191010274,3.9119260243660774,3.526725431157164,3.073044732488888
2025-02-12,22.28076069581369,18.36450828038835,21.43977539486721,13.297411348807747,5.157187214455532,4.275543591071433,4.669287345204136,3.9117586008401295,3.530854316950883,3.0729132116008895
2025-02-13,22.2836217948032,18.35402536977072,21.44252850193366,13.299118885219658,5.157849455001509,4.276092618710795,4.669886933947424,3.9122609144160823,3.5313077181545602,3.073307808042393
2025-02-14,22.28171431384004,18.352454262779563,21.440693018667247,13.297980478889937,5.1574079424082315,4.2757265846189405,4.669487191010274,3.9119260243660774,3.539565450930794,3.073044732488888
2025-02-17,22.2883919263447,18.357954314362228,21.447118585290774,13.30196575396715,5.1589535672772495,4.277007978182549,4.6708865907879495,3.9130983904493,3.510657199309,3.0739656940291
2025-02-18,21.536335844389008,21.315429134037423,20.723448792252544,12.853130132254448,4.802859376745225,4.132692952083101,4.513281292014677,3.7810624206245786,3.3715162722199468,2.970243783379045
2025-02-19,21.534554148690184,21.313665713895702,20.721734346497016,12.852066796000845,4.802462037385574,4.132351055424797,4.512907909377831,3.780749614272537,3.379510322604663,2.969998055850855
2025-02-20,21.53990012040167,21.318956849862015,20.72687853498889,12.855257332709948,4.803654252744207,4.133376915151992,4.514028242673496,3.781688188637558,3.3555242023906557,2.9707353604395697
2025-02-21,21.50608705710308,21.285490620520424,20.69434174271185,12.83507731202829,4.7961135369375105,4.283867129891643,4.506942178121295,3.775751742257437,3.350256742856435,2.9660719375720346
2025-02-24,21.509329521936873,21.2846113490939,20.69348689075144,12.834547114395594,4.795915416740678,4.2836901698191925,4.506756003155968,3.7755957716632036,3.3501183488171313,2.965949413626018
2025-02-27,21.616862304619193,21.19966591373827,20.610900592879684,12.783325310325816,4.982493386161752,4.266594253880872,4.488769846657697,3.7605276258892166,3.3367482544815696,2.9541125113659272
2025-02-28,21.59642553261455,21.17962356287585,20.591414865936922,12.771239841993415,4.977782893033159,4.262560578096934,4.484526124111624,3.7569723899523595,3.3335936632947085,3.04586054809048
2025-03-03,21.59198786837682,21.175271543699733,20.587183712720535,12.768615589464558,4.976760051123778,4.261684701086175,4.483604637304741,3.7562004019216624,3.332908671726989,3.0657828225750112
2025-03-04,21.6821079507904,21.150933250140593,20.563521351663102,12.753939682526653,4.971039895571218,4.256786434110118,4.478451301460114,3.7518831251462372,3.329077915200874,3.0622590933906926
2025-03-05,21.6785484155616,21.14746091745981,20.560145453948476,12.751845877915544,4.9702238037192545,4.256087600707569,4.477716077504299,3.7512671813372407,3.344948307209903,3.0617563646363037
2025-03-06,21.67676908618588,21.145725178621994,20.558457920720972,12.750799233392565,4.969815858267911,4.255738270044445,4.477348556044831,3.750959285265789,3.3487776551169404,3.06560895633867
2025-03-10,21.72134012690658,21.189204304789634,20.60072952778086,12.777016996270115,4.774418002146637,4.264488775388513,4.486554728976729,3.7586718811042434,3.3556632986663706,3.071912357970317
2025-03-11,21.718660696296478,21.186590515663998,20.598188329817724,12.775440890456865,4.773829054979214,4.263962730416405,4.486001291113112,3.7582082310516816,3.359361186837225,3.079757073367297
2025-03-12,21.715089150266607,21.183106466426302,20.594801040942933,12.773340020802415,4.7730440180726115,4.263261538967527,4.48526358631974,3.757590208887482,3.362919902483545,3.0915840668308383
2025-03-13,21.915172137544854,21.27757979195659,20.133299746862622,12.83030710973278,4.794331044222646,4.282275015382328,4.505267156974079,3.7743484706455623,3.382047480808223,3.1053720458703093
2025-03-14,22.051765761797714,21.41019940912736,19.63550388305542,12.910276280743451,4.824213312501818,4.308965723569669,4.533347738104636,3.7978733571289074,3.4031272204470184,3.124727313524003
2025-03-19,22.19332611395194,21.543581788762015,19.251915993159706,12.99070539488483,4.854267448812774,4.335809943513218,4.423613230701046,3.821533547127369,3.4326904181527027,3.1525561209343946
2025-03-20,22.186832524525478,21.53727830931989,19.246283036770453,13.016163617440155,4.852847129045607,4.334541320258651,4.422318916908055,3.8204153970264296,3.431686040436213,3.1516337082690677
2025-03-21,22.184050720730887,21.53457794718123,19.243869921553387,13.014531639856063,4.852238674975237,4.333997851808201,4.421764442828425,3.819936390118318,3.435435134220194,3.1595972767280616
2025-03-25,22.723405314994128,21.38531839745,19.11048762975168,12.924325872308989,4.818607044878206,4.303958230438157,4.3911164973997785,3.793459809662947,3.4116235924977487,3.1376976106183676
2025-03-31,22.730952707163052,21.392421355055404,19.116835021028727,12.928618580841231,4.820207505573754,4.305387754763121,4.392574970626212,3.7947197761364437,3.3795425577407716,3.138739771071282
2025-04-02,22.879605736107475,21.41108908751678,18.967301195507186,12.939900519839934,4.824413777628184,4.3091447781226755,4.396408076426027,3.7980311737744703,3.332626916156592,3.1414787389206777
2025-04-03,23.03622709572315,21.413758566376167,18.8034294596066,12.941513832957224,4.825015272981161,4.309682031077919,4.396956209142178,3.798504702415832,3.3330424194064525,3.141870410313314
2025-04-07,23.035269769896647,21.412868666131963,18.802648037867108,12.94097601722139,4.824814757865778,4.309502931874945,4.396773483050812,3.798346846416297,3.337059647343858,3.1417398423312046
2025-04-09,23.165718228714187,21.418209177332265,18.786553657755924,12.94420358231042,4.826018098607064,4.310577750435423,4.39787006746449,3.7992941792651647,3.3129512701032127,3.038603988011855
2025-04-10,23.160553526843394,21.40575212599341,18.775627204406945,12.9366751000162,4.823211236711243,4.308070673961722,4.478399408419224,3.797084470589213,3.277789548462679,3.036836704595968
2025-04-11,23.26105369443946,21.49863771586884,18.857099941169352,12.992810978382865,4.844140509281473,4.326764606481385,4.063904268768437,3.8135610899942005,3.292012800881208,3.05001439473278
2025-04-14,23.411483595164007,21.637670021962702,18.979049346788113,12.551914702411699,4.770483473382298,4.354745917163242,4.0901856541147525,3.8382234988304758,3.2965048649692816,3.069738925213433
2025-04-15,23.415682964418743,21.637670021962702,18.979049346788113,12.551914702411699,4.770483473382298,4.354745917163242,4.0901856541147525,3.8382234988304758,3.292305495714544,3.069738925213433
2025-04-16,23.351941737407916,21.578768830015786,19.203789246213056,12.517746386856576,4.757497455827725,4.342891603603301,4.079051515824124,3.827775241748715,3.2791553766840744,3.061382605818721
2025-04-17,23.710494899758263,20.424758158050142,19.48118157370391,12.698561056329948,4.826217919033397,4.405623223624676,4.137972053819127,3.8830661778138422,3.32652168186897,3.105603255997723
2025-04-22,26.743656707477776,10.676378273474375,21.973309054316314,14.3230227376189,5.443611184320867,4.969211970194312,4.6673215612046866,3.94853487313415,3.7520665117282026,3.5028871265304162
2025-04-24,25.867180704570764,20.16090543396741,18.94791647297272,12.350958965808628,4.694108191755973,4.2850265799744225,4.024701917931617,3.4048812940201776,3.2437279318032033,3.0205925071950843
2025-04-28,25.84902271286732,20.216950104366465,18.934615599018066,12.342288959865883,4.690813067382952,4.28201861872898,4.02187669685827,3.4024911685946764,3.241450931246142,3.018472141071248
2025-04-30,25.84795538956709,20.21611533308146,18.933833776175703,12.34177933856486,4.690619380598756,4.281841811338829,4.021710630900694,3.402350677476562,3.245446155942449,3.0183475063536007
2025-05-02,25.84688815440419,20.215280630730135,18.933052017894635,12.341269759347304,4.690425709808811,4.281665018549065,4.021544578656498,3.402210197959912,3.2494410507214218,3.018222881928029
