date,SILVERBRICKS SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,FULBRIGHT SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,IMPERIUM INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD
2024-11-13,52.98483286512183,11.461200440365905,11.66078917888796,6.639721699314821,5.077495709312356,4.171511221767102,2.8464907001784034,2.93740284809159,0.0,2.2205553369600244
2024-11-14,52.985940236532436,11.459349998832748,11.661032886829712,6.639860468045165,5.077601827861419,4.172643394495637,2.8465501912110525,2.937464239168234,0.0,2.219556757023596
2024-11-15,53.01862852964385,11.47269334818635,11.668226856763717,6.5697167614523195,5.080734321804363,4.1814914003630985,2.848306296068139,2.9392764310747204,0.0,2.220926054643439
2024-11-18,52.81814929693587,11.429311676058557,12.002235611697657,6.544874704764483,5.061522551400705,4.165679935397513,2.837536001238016,2.9281621510572915,0.0,2.2125280714499063
2024-11-19,52.85669112321264,11.532513776730742,12.023503019146016,6.268191750834489,5.09127698504501,4.169762105391894,2.8396065739685925,3.004312094778812,0.0,2.21414257089181
2024-11-20,52.879843230112776,11.4593479631009,12.027726616166971,6.253208080337913,5.093507048760902,4.172631426925976,2.8408503687192255,3.0577728638343498,0.0,2.2151124020409823
2024-11-21,52.936154304762105,11.440230662110814,11.935090064724479,6.257779027987974,5.098931059842053,4.177074809232222,2.843875554260801,3.0933932699246527,0.0,2.2174712471548976
2024-11-22,61.47150010362983,9.036255451496352,6.946936186568434,5.842840760164866,4.920074874594,4.030554752948474,2.6967732267174735,2.9153760620546763,0.0,2.1396885818258924
2024-11-25,61.45726052656657,9.035169399405067,6.967484327843524,5.841487294231344,4.918935162935497,4.03062824732559,2.696148532182294,2.9217508000974357,0.0,2.1311357094126766
2024-11-26,61.45726052656657,9.032147940459774,6.970505786788815,5.841487294231344,4.918935162935497,4.03062824732559,2.696148532182294,2.9217508000974357,0.0,2.1311357094126766
2024-11-27,61.45416583924823,9.036728636958989,6.970154786180002,5.841193145476668,4.9186874693979385,4.030425284583434,2.6960127673174203,2.9216036750047953,0.0,2.131028395832522
2024-11-28,61.4560226142381,9.02390894746959,6.960294055352939,5.854462356209902,4.91883608252695,4.030547059775802,2.696094224595546,2.9287418771474965,0.0,2.1310927826836665
2024-12-02,61.449833800565635,9.023000211617552,6.959593131974208,5.863943106277791,4.918340740350461,4.030141171081905,2.6958227194754674,2.9284469436812324,0.0,2.130878174975752
2024-12-04,61.45354693918419,9.007431957180215,6.962027853308009,5.8945102018532864,4.918637933683829,4.008228667759522,2.6959856159851787,2.9286238966323865,0.0,2.1310069344133873
2024-12-05,61.45726052656657,8.996897586098033,6.9624485629347035,5.899902167173657,4.918935162935497,4.008470881726782,2.696148532182294,2.928800870969784,0.0,2.1311357094126766
2024-12-09,61.45726052656657,8.99085466820745,6.9624485629347035,5.899902167173657,4.918935162935497,4.008470881726782,2.696148532182294,2.928800870969784,0.0,2.137178627303261
2024-12-10,61.45664156416857,8.994792688811737,6.9593570126177475,5.899842746731514,4.918885622232284,4.008430510699372,2.6961213781154427,2.928771373761564,0.0,2.1371571028617744
2024-12-11,61.478312668978816,9.14808167044616,6.969871034817901,5.7084835621969106,4.920620140799454,4.009843980676108,2.697072096011495,2.929804129697956,0.0,2.137910716375193
2024-12-16,61.48140978879139,9.14854252735258,6.970222159055633,5.70877114096693,4.9158302853472735,4.010045986337921,2.697207967590623,2.9299517257204077,0.0,2.1380184188372438
2024-12-17,61.46716562082827,9.157503438319695,6.958534127369097,5.707448518481949,4.910662112177815,4.009116928777832,2.6965830716512844,2.955463105052248,0.0,2.13752307734181
2024-12-20,61.44859618740403,9.154736926333783,6.956431931263202,5.705724279463999,4.9091785849606415,4.007905761333441,2.6957684250132585,2.9847805796560696,0.0,2.1368773245715857
2024-12-23,61.44673986113053,9.154460367067378,6.956221781509344,5.708572854571,4.909030281537065,4.007784684836531,2.6956869874204563,2.984690411174536,0.0,2.1368127707531595
2024-12-27,61.44673986113053,9.15043244478509,6.956221781509344,5.708572854571,4.909030281537065,4.007784684836531,2.6956869874204563,2.988718333456823,0.0,2.1368127707531595
2024-12-30,61.46716562082827,9.18268632094625,6.961556073284283,5.608731618585862,4.910662112177815,4.0191900818284525,2.6965830716512844,3.0159020233559755,0.0,2.13752307734181
2025-01-02,61.50619798561814,9.12804013579895,6.9659767423262515,5.586086399359296,4.913780439710676,4.021742314257739,2.698295433252406,3.041000120329663,0.0,2.138880429346883
2025-01-03,61.52356161979809,9.134650004070263,6.96794328676927,5.555399726537213,4.915167634640456,4.022877680523218,2.6990571811143593,3.0418586161456935,0.0,2.1394842504014457
2025-01-06,61.5434177816167,9.12852104383806,6.970192126170019,5.544081336645434,4.906668310493003,4.02417602717445,2.699928276914649,3.0428403479460204,0.0,2.1401747492016754
2025-01-08,61.63230684230457,9.150795843502484,6.980259390115415,5.4015956038687944,4.913755163205251,4.029988269002936,2.7038278667832394,3.0442051514698107,0.0,2.1432658697474913
2025-01-09,61.6428911532389,9.152367338607347,6.981458132131939,5.385349920763329,4.914599017916638,4.0306803516311245,2.704292203692259,3.0447279424461966,0.0,2.1436339395722723
2025-01-10,61.643513872977316,9.151449591029506,6.981528659190299,5.385404323852335,4.914648665455188,4.030721069776677,2.704319522594766,3.044758700448497,0.0,2.143655594675418
2025-01-13,61.636042066394324,9.162461338322172,6.980682428524368,5.384751559320417,4.914052961188112,4.030232506319937,2.7039917321892246,3.044389645430827,0.0,2.143395762310622
2025-01-15,61.63790984822419,9.160718765206626,6.9808939669580985,5.383904622180099,4.914201873715982,4.03035463608027,2.7040736723407366,3.044481900797527,0.0,2.1434607144964675
2025-01-16,61.63541949760564,9.164388936060403,6.9806119185620465,5.3836870967928965,4.914003325684322,4.0301917980446245,2.703964419908927,3.0443588948843883,0.0,2.143374112456759
2025-01-17,61.697738694549564,9.179721557276316,6.987669972721293,5.281954556141808,4.918971844492706,4.0342667004048485,2.7066983818513823,3.047437027605553,0.0,2.1455412649565306
2025-01-20,60.198004117344915,8.956583123617195,6.817815394571916,5.153562092496554,4.799402676109445,3.936202728978836,2.640904617460428,3.002956165689034,2.401181112775003,2.0933879709566785
2025-01-23,60.19087860210116,8.967359747598465,6.817008383637992,5.152952075839224,4.798834580581513,3.935736808672024,2.64059201895513,3.002600711878751,2.4008968898531142,2.093140180882625
2025-01-27,60.19919186724233,8.959719451275685,6.81794991497096,5.1487310962571895,4.799497371774522,3.9362803930884036,2.64095672440707,3.003015416173,2.4012284898045606,2.0934292750062764
2025-02-04,60.20513131985358,8.950737114216645,6.818622596599562,5.149239087202013,4.799970906157846,3.936668759611843,2.6412172899865474,3.0033117036679307,2.4014654029986016,2.0936358197054363
2025-02-06,60.2211736976654,8.953122145248598,6.820439500199852,5.150611163586026,4.801249915854765,3.937717732119289,2.64192107394516,2.9774657751559763,2.40210530219743,2.0941936940275045
2025-02-07,60.2330624535148,8.954889654527129,6.821785979104606,5.131886167756453,4.802197769981755,3.9384951092749727,2.642442637254092,2.978053581096599,2.4025795215078296,2.0946071259817645
2025-02-10,60.364149253607614,8.974378416714874,6.8366324115869155,5.143054826774762,4.812648919457437,3.9470665599040102,2.6481934547559214,2.766902163971727,2.407808318593916,2.099165674632822
2025-02-11,60.41195875790994,8.981486287675205,6.842047148823119,5.117427537587426,4.81646062494928,3.950192708421146,2.6502908721457805,2.7195924638716695,2.409715346583052,2.1008282520333754
2025-02-12,60.41554752386,8.982019831907717,6.842453599902362,5.117731537823081,4.816746746277672,3.9504273691965888,2.65044831239164,2.7138135316643575,2.4098584954655404,2.100953051511042
2025-02-14,60.421529748049494,8.982909213176466,6.843131125690317,5.116257925979144,4.817223690708058,3.952798891624656,2.6507107543731703,2.704180452070649,2.4100971147345147,2.1011610835935253
2025-02-18,60.4095664841312,9.000930297427386,6.8417762082622815,5.1152449237579525,4.816269896280712,3.952016250460924,2.6501859223727577,2.7036450332461714,2.4096199234423956,2.1007450606182263
2025-02-20,60.408370418289756,9.002732013367561,6.841640746028505,5.115143645598217,4.816174537610863,3.9519380033898543,2.650133450603141,2.703591503024721,2.409572214706031,2.1007034673813467
2025-02-26,60.41435122116864,8.993722720142525,6.842318110843791,5.115650076505552,4.816651368724504,3.9523292697329815,2.6503958302313455,2.703859175331268,2.409810777281694,2.1009114500376973
2025-02-28,60.294959730802944,9.025354497377919,6.848558355739693,5.11542152758107,4.925705295536339,3.944518634140754,2.645158089498652,2.6985157797612325,2.4050484833170414,2.0967596062443556
2025-03-03,60.32476334226201,8.980386012461562,6.851943576879246,5.117950064565554,4.928140056376143,3.946468397459112,2.6464655829325845,2.6998496477358565,2.4062372913178596,2.097796028010065
2025-03-07,60.330727600543234,8.981273895623893,6.84273410739905,5.118456071955626,4.928627297411395,3.9468585814485224,2.6467272367442938,2.7001165795848587,2.4064751939617524,2.0980034353273784
2025-03-10,60.33669303830339,8.97227406142365,6.843410709622337,5.118962179412634,4.929114634802391,3.947248842599883,2.6469889423001005,2.700383564221731,2.406713143652762,2.0982108836611184
2025-03-14,60.330727600543234,8.99116081096474,6.84273410739905,5.118456071955626,4.918740382070549,3.9468585814485224,2.6467272367442938,2.7001165795848587,2.4064751939617524,2.0980034353273784
2025-03-24,60.31880026310997,8.989383265538484,6.84138130424366,5.117444157212748,4.917767950962608,3.9460782906087704,2.6462039808496285,2.719352690069977,2.405999435707133,2.097588661697016
2025-03-31,68.17088429188935,7.21057130330109,5.487614250071129,4.104808405233093,3.9446439667828153,3.16523147832863,2.1225752560959994,2.1812493573104574,1.9299021939998737,1.6825194969875648
2025-04-03,67.57750922621551,7.371434239733923,5.603877018145704,4.1917745012195216,4.0282167555663735,3.2322913255586885,2.167544975809283,2.138396070643376,1.9707898659394079,1.7181660211682104
2025-04-07,67.56656760692906,7.370240715024745,5.602969682412814,4.1749045878056465,4.059946966811193,3.231767978345805,2.167194023958836,2.138049838354608,1.9704707711302976,1.717887829226989
2025-04-08,67.5693026795658,7.370539059966921,5.599148521389634,4.175073586582756,4.060111312141268,3.2318987992603327,2.1672817512666356,2.138136385915272,1.9705505351449346,1.717957368766455
2025-04-17,67.58079240306351,7.419566510267906,5.60010062043139,4.135296973473556,4.052704396364822,3.2162537398141593,2.167650283530196,2.1384999621977014,1.9708856145358598,1.7182494963209096
2025-04-23,67.56711460374261,7.4342561960291365,5.59491936956957,4.134460023208188,4.051884162161149,3.215602796378103,2.175307241503897,2.138067147306212,1.9704867234166301,1.7179017366845069
2025-04-24,67.57258505903125,7.42676176969896,5.595372352598877,4.134794762656992,4.052212215997306,3.2158631421310155,2.175483361515437,2.13824025223754,1.9706462604870016,1.7180408236456113
2025-04-25,67.60542640185643,7.4060705039929395,5.573791002731643,4.136804338170397,4.054181655089649,3.217426102373506,2.176540680764413,2.139279470747605,1.9716040256719691,1.7188758186014457
