date,CMB INTERNATIONAL SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CNCB (HONG KONG) CAPITAL LTD,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,FOSUN INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL
2024-10-23,28.550524593133712,14.531775724520509,15.444671606877236,8.382779332110847,7.885023709934902,6.016294555496729,3.5066282264269493,6.109010620983181,4.896909503088859,4.676382127427073
2024-10-24,28.546922745821163,14.764452145057094,15.237405975410054,8.44922740303665,7.889845920326493,5.98408088012869,3.4551738937453593,6.108239926791004,4.896291723885679,4.668359385797817
2024-10-25,28.525353525761027,15.202643737155963,14.822836764047336,8.533597928070787,7.823743285552876,5.930605613253713,3.496451213322537,6.103647751366772,4.892610691248818,4.668509490220173
2024-10-28,28.505951935663525,15.35554948498586,14.701051403225703,8.5947979400908,7.803450863756664,5.907276655978246,3.494411688963407,6.0995653903685,4.888908045647197,4.649036591320099
2024-10-29,10.487612401795595,5.723380555984614,5.361443882984626,3.1746142331251677,2.866175585679166,2.1655472189869855,1.2895916849633446,2.244088454859133,1.7986760367269359,1.7091586184906118
2024-10-30,10.487612401795595,5.750331463112136,5.33849010011537,3.1739334555856558,2.8638010564168295,2.1655472189869855,1.3235496300665852,2.244088454859133,1.7986760367269359,1.708446259711911
2024-10-31,10.487612401795595,5.731849710353615,5.35174788849675,3.1752392092270147,3.038922589514171,2.1655472189869855,1.3161925469021116,2.283743093540158,1.7986760367269359,1.7048448903306999
2024-11-01,10.487612401795595,5.759275523333605,5.3214726404019554,3.154622319331288,3.0333424457476794,2.1655472189869855,1.343113416234466,2.3209440519834352,1.7986760367269359,1.7041325315519988
2024-11-04,28.268721973998023,15.451452711759917,14.421364334171056,8.507821926971516,8.168296422753016,5.837100944408151,3.5657452530163516,6.329994951172986,4.848221964688642,4.601279517060342
2024-11-05,28.250802537433543,15.427290398724864,14.412618370539928,8.517661964582555,8.133627867029267,5.834942117637306,3.5100258225325374,6.472675892496138,4.846428870570851,4.593926158453006
2024-11-06,10.484090183389794,5.731216502550325,5.376165964411114,3.1631838033131063,3.0157313537186816,2.1655472189869855,1.2938261038458945,2.4022321037307663,1.7986760367269359,1.7021933326544239
2024-11-07,28.24513725941045,15.46635168207951,14.581780313371326,8.449065897395872,8.115817956837295,5.83419041348281,3.4027529480221355,6.471842030349609,4.845804514640144,4.587256984410852
2024-11-08,28.225129270401954,15.443084868428969,14.570756757865508,8.478175845437738,8.098211939801178,5.830035644619047,3.3033432637787343,6.625451305797876,4.84235361635085,4.583457487518144
2024-11-11,28.254117103833003,15.347918833275106,14.680856283276752,8.460219713233332,8.096183581164526,5.836023220461278,3.255014087498962,6.632255791156226,4.847326820855964,4.59008456524485
2024-11-12,28.259718980137606,15.36534223133117,14.632416397792818,8.461020961155736,8.095975896257894,5.837334558216821,3.2830204864852566,6.629798969204087,4.848416001353286,4.586955518065327
2024-11-13,28.254137259521716,15.39249114007211,14.576731296888678,8.456193708814537,8.086377579847,5.836181596622675,3.3388764256181256,6.628489483939511,4.84745836608564,4.583063142590009
2024-11-14,28.268478914447996,15.40969482754321,14.554678228769477,8.634709001733379,8.080558092225035,5.839144012419593,3.1474952506366773,6.62843933004346,4.849918911049988,4.586883431131181
2024-11-15,28.267539370198303,15.394719090040004,14.59532833242804,8.575719190314434,8.069054816333914,5.838927898561972,3.2046281884290426,6.6281940034013065,4.8497394096225905,4.576149700670392
2024-11-18,9.929716751609554,5.563815355594595,5.828751241812515,3.1971029248629073,2.9728711005335016,2.1655472189869855,1.1051738698039544,2.4697478857565436,1.7986760367269359,1.691072620609146
2024-11-19,9.929716751609554,5.577231445926797,6.003833199422151,3.059242979856008,2.9605024942098903,2.1655472189869855,1.091551986935682,2.4735867080639884,1.7986760367269359,1.6896083275640386
2024-11-20,26.987480469279785,15.144862528621225,16.460705069733496,8.227609332438885,8.028811793941387,5.886641311936403,2.908106551694726,6.87965627804287,4.889369565231563,4.5867570990796604
2024-11-21,9.928054581125918,5.604775985369905,6.046376848705686,2.999581072091873,2.950748402906063,2.1655472189869855,1.040709991088083,2.5547164578604966,1.7986760367269359,1.6852945994041266
2024-11-22,9.930824865265311,5.575328656477911,6.128733438621069,3.005992301100182,2.946157646332212,2.1655472189869855,1.0298286711679367,2.5519461737211038,1.7986760367269359,1.6860861091582389
2024-11-25,26.97398116745349,15.028725776889756,16.719024682390717,8.137244528431141,7.9930716952411025,5.882032026009922,2.783416103031125,7.006487615176947,4.885541150838336,4.590475254537456
2024-11-26,26.967678809111952,15.10065784359417,16.663210668125636,8.105681761547928,7.994428227072597,5.8806577137282385,2.7794779604047717,7.047300961754378,4.884399664498824,4.576506390161507
2024-11-27,26.98080574486902,15.074461572177677,16.667773530238254,8.130481149304455,7.988965256537744,5.883520215041898,2.756352108433283,7.050731344756212,4.886777221761411,4.5801318568800475
2024-11-28,26.964865618712576,15.073400097381768,16.713804511479537,8.163836185027204,7.979624716614821,5.880044260492631,2.718369514829464,7.046565807663161,4.883890138026778,4.575599149772062
2024-11-29,9.930824865265311,5.542362275219135,6.183901668482695,3.003934296588515,2.9351160852623455,2.1655472189869855,1.0025871216587037,2.5951626062956343,1.7986760367269359,1.6849384200147761
2024-12-02,26.96140975408551,15.217485124279856,16.743358521685852,8.207679602159217,7.907044102293215,5.8792906636732445,2.597091120442134,7.037819270445034,4.883264210072633,4.565557630863311
2024-12-03,26.983250644884937,15.096224063191896,16.785810658022317,8.145119530932757,7.963225038477183,5.878805548147193,2.617912908825735,7.081287106957826,4.882861279273386,4.565503221286766
2024-12-04,26.99226524155534,15.029369082357109,16.826346676456478,8.145261349373339,7.9428865293982245,5.880769546540779,2.6393300115387817,7.083652831829772,4.884492551413628,4.575626179536554
2024-12-05,27.03082214970669,14.870501532710593,16.42051326984723,8.468740182447965,7.917138834319391,5.8893574804414195,2.8840380963545598,7.0939973865370085,4.891302695380515,4.533588372254629
2024-12-06,27.032480901453944,14.824577496829805,16.34838548586395,8.5125297505814,7.905005271484628,5.887374712817646,2.9793319125426434,7.091609053278606,4.8896559424614265,4.529049472685953
2024-12-09,27.01294391079753,14.809663840139844,16.427308798042144,8.448897166179247,7.873180690661904,5.877271735008569,3.0755184403541818,7.079439559677334,4.881265091209313,4.514510767929929
2024-12-10,27.069037204195467,14.724496004236334,16.465790632779136,8.407136188904122,7.8694892652252335,5.879890571256783,3.1012812058278443,7.0825940663552345,4.883440119782835,4.51684474143701
2024-12-11,46.700788624795244,10.78187725253199,12.062556746168525,6.137667785688661,5.740274628042228,4.295621281802946,2.233099312331249,5.174270070693488,3.5676530120297305,3.306191285915938
2024-12-12,46.71236193391392,10.764369004705296,12.053767744828454,6.17028358575826,5.733452346643153,4.29668581528118,2.2112265518285996,5.175552349403442,3.5685371416633456,3.3137635259743483
2024-12-13,46.709647804646075,10.746077103788608,12.072147159790896,6.173254926281963,5.729664441629077,4.296436164862252,2.215619979626773,5.175251634185303,3.568329798880866,3.3135709863081826
2024-12-16,46.70834146930881,10.651968572061286,12.157019178515787,6.210448695006178,5.7296708615017415,4.296323227820914,2.165288245671035,5.175115596412294,3.5682360009994274,3.3375881527025233
2024-12-17,46.69962093970535,10.653669371696772,12.153493427695148,6.235834576747876,5.711016926813057,4.2955210967086614,2.183620570374453,5.174149393217315,3.567569805054548,3.325503891986821
2024-12-18,46.70787143111144,10.610073701787815,12.2223575866401,6.196247604118897,5.705107013431645,4.296272770877171,2.192656641180385,5.175054818742025,3.5681940948686224,3.326164337241897
2024-12-19,46.71483657773759,10.61087062845688,12.26925430791678,6.236356229304644,5.699518609497712,4.296913437404637,2.0982887290823915,5.175826530543622,3.5687261892308753,3.3294087608248644
2024-12-20,46.69838728119288,10.604700854563315,12.307637313942916,6.252843035213871,5.6906823028136655,4.295400401963718,2.0877037105315757,5.17400401093953,3.5674695641482663,3.3211715246902624
2024-12-23,46.69829198648065,10.566040188552934,12.353277562777494,6.2432226320103315,5.688070678019609,4.295384416167821,2.090757377460576,5.173984755325536,3.5674562874254976,3.3235141157795502
2024-12-27,23.545398061807425,5.369999034888411,6.220548570098093,3.147325628361053,2.8647904436094698,2.1655472189869855,1.0178144237612419,2.6084995456524265,1.798557310263819,1.675532632578246
2024-12-30,46.69457620059396,10.666253082792517,12.368576348373118,6.211764039961309,5.670767434443736,4.2946455780801776,2.0044804422628735,5.207628134507669,3.5668426583935453,3.314466080591098
2025-01-02,23.545437637295134,5.406171030651342,6.125527824116914,3.1344118696942966,2.8546986942445383,2.1655472189869855,1.0219291267934822,2.6781919795020124,1.798557310263819,1.6709814514921002
2025-01-03,46.69822187944506,10.77728721209075,12.133569356288533,6.143092331602538,5.662105223784331,4.2949808825166,2.0197836639738513,5.370589577559445,3.5671211396199096,3.3332487331189853
2025-01-06,46.68981130924248,10.7661276337324,12.153799502970259,6.138828242580182,5.6458196704958326,4.294474409964038,1.9709147462806245,5.439098682267293,3.5667004977129246,3.334425304753965
2025-01-07,23.543973344250027,5.446656754574185,6.164732647804677,3.1257481622277346,2.8456965372071177,2.1655472189869855,0.9099805991540301,2.7427395999498687,1.798557310263819,1.6800838136643916
2025-01-08,23.543973344250027,5.427146039135318,6.206168183432456,3.1043378233789976,2.844551420470356,2.1655472189869855,0.9165356850601495,2.7427395999498687,1.798557310263819,1.6793318793979848
2025-01-09,46.682397785021195,10.765420166107246,12.289798030305242,6.147581051433411,5.634994988736503,4.293785305148524,1.8034432703610486,5.4867983107327944,3.5661281737789956,3.329652918375039
2025-01-10,46.6756366223434,10.770137623628399,12.282806816074729,6.149965436609993,5.636880157889827,4.29306961061938,1.8022796529840648,5.491375687899583,3.5655337662241653,3.332314625726461
2025-01-13,46.67270721660628,10.781778509801235,12.282898898463776,6.061880335434474,5.631427057650954,4.292800173635607,1.885001692932577,5.491031044128038,3.565309990056843,3.335165081290218
2025-01-14,23.550265846795217,5.443332413606914,6.196551339919991,3.057341971304069,2.840950051089145,2.1655472189869855,0.9340160592532559,2.7700071109790367,1.798557310263819,1.686376316209584
2025-01-15,23.55351103678708,5.397701876282341,6.216418234748209,3.0649275633345545,2.835346280756493,2.1655472189869855,0.9482878112051422,2.7616962585608578,1.798557310263819,1.690571317906379
2025-01-16,23.55351103678708,5.387887155331349,6.160929483011655,3.0911948039119634,2.8305576467441136,2.1655472189869855,0.9352279002622896,2.817537271713479,1.798557310263819,1.6961118861851654
2025-01-17,23.55351103678708,5.367189175261313,6.171219109815115,3.0395948187483386,2.8241464177358044,2.1655472189869855,0.9510383076006825,2.871359934993114,1.798557310263819,1.6921543374146037
2025-01-20,46.70043829536243,10.646466164063401,12.225910736850231,5.971000710754539,5.592222454477099,4.293755766726754,1.8258928955994818,5.8270789235184655,3.5661036411601996,3.3511304114873934
2025-01-21,48.199841406892865,10.902929122111312,12.586941667749915,6.170338560118535,5.764887020562603,4.4316146603856,1.9539937774418432,2.8726439232771153,3.680599930505018,3.4362099309551892
2025-01-22,48.20815787829216,10.945635318091616,12.506231744152558,6.203431941972956,5.75907753786885,4.432379297685227,1.9611140266507114,2.8731395734770113,3.681234986620574,3.429597695188333
2025-01-23,23.93689802881247,5.440387857492319,6.230189617483999,3.054459205711337,2.857837419904306,2.2008186154212233,0.9955498828590738,1.4252787731175867,1.8278513507464307,1.7021813958186787
2025-01-24,48.1891731584499,10.87719889653725,12.646287483611376,6.207927910591877,5.745143572109266,4.431378379018105,1.9410949049794795,2.862691737867536,3.6804036911540305,3.4187002656811813
2025-01-27,48.169809030247116,10.820571133556294,12.728910236072227,6.1906561797062665,5.739347174840783,4.4303422283926635,1.9611404966405603,2.862022379581932,3.679543134401638,3.4176580065605173
2025-02-03,48.18144200023492,10.788604002265647,12.765187815223086,6.162770118907957,5.736603023920392,4.431412152463697,1.9844188807410985,2.8534003626886144,3.6804317410976792,3.4157299024569125
2025-02-04,48.15244670420675,10.769161798444534,12.802101292156468,6.170560967573764,5.7295896071915084,4.428745355833101,2.0069763401783627,2.8516832038662896,3.67821687986866,3.4105178506805585
2025-02-05,48.14497456970318,10.770025021078157,12.803127468919353,6.173113936657018,5.728753800720432,4.429100350335112,2.011308965848108,2.8519117859538814,3.6785117143340997,3.40917238645066
2025-02-06,48.140976628569085,10.769130682127273,12.80206430188249,6.188756012828371,5.734429171196502,4.428732559456917,1.999325391181957,2.8516749642390136,3.678206252062566,3.4067040364558308
2025-02-07,48.154531053062705,10.705858117227606,12.773172228150752,6.243576090742255,5.729809965250863,4.429979499699588,2.0250663666816977,2.8528017054427157,3.679241876439284,3.4059630973025334
2025-02-10,48.15149431340352,10.610063205697807,12.736747401587012,6.342317480232129,5.748658695618224,4.429700134619253,2.0418578380860137,2.8526218009583553,3.6790098546652663,3.4075292751324238
2025-02-11,48.16532939394844,10.571247005534367,12.647980672508677,6.450273986898488,5.744910683396452,4.430972893835269,2.0506696764181873,2.853441427699814,3.6800669225380425,3.40510733722226
2025-02-12,48.15483275983575,10.479160120589407,12.646519645362611,6.514332712749408,5.7286314855436276,4.430007255235573,2.118485943963308,2.8528195793494455,3.6792649283135206,3.3959455690573486
2025-02-13,48.177910863004705,10.399134954124747,12.64439972496357,6.5461277767942665,5.727327049659444,4.4321303269734695,2.141477198635351,2.854186787183039,3.6810282083569805,3.396277110304433
2025-02-14,48.18431782480923,10.361390935517429,12.637737403472189,6.568553460012115,5.748097722102387,4.432719735879106,2.133154945537583,2.854566352535727,3.681517731599268,3.3979438885349698
2025-02-17,48.1974990834029,10.383499407273638,12.626045775327738,6.5351460960826735,5.747520998530803,4.433962164467662,2.142188154157298,2.855366447072635,3.6825496089006897,3.3962222647839666
2025-02-18,48.20247608493267,10.373631335401756,12.584803964933766,6.6065865178755026,5.754741406898972,4.43442002715546,2.1595554048329846,2.855661299781705,3.682929878735961,3.345194079451222
2025-02-19,48.19923267390226,10.399755511292282,12.533975518658982,6.617101152563633,5.746312229620334,4.434121647321109,2.1887310414783228,2.8554691502468446,3.682682064591064,3.342619010325169
2025-02-20,48.19373875813077,10.394496637602582,12.33849691717999,6.745147750012771,5.749337572924093,4.433675862840167,2.2602250231723855,2.8551820756164594,3.6823118260989314,3.3473875764218493
2025-02-21,48.17122042861175,10.374794123566762,12.178966525615746,6.775492696170324,5.731859162903486,4.431939549374099,2.4303379755001475,2.8540639309348603,3.6807887674384983,3.3705368398843243
2025-02-24,48.16033823118171,10.365891363060245,12.080016170444226,6.737695755959072,5.744896984146221,4.430938344905017,2.5837113065785933,2.853419179008336,3.6799572529012052,3.3631354118153745
2025-02-25,48.14955177415057,10.26488253474332,12.033674524581096,6.892567526797812,5.690266600242231,4.429945948924831,2.6269241600222237,2.8527800995396975,3.679133053939098,3.3802737770591227
2025-02-26,48.1077875391754,10.271509277869825,12.012802228906331,7.067834413219243,5.621591774918364,4.426103476944904,2.676880418793455,2.850305638739553,3.6759418263635975,3.2892434050693335
2025-02-27,48.07323415785154,10.268548345472148,11.937469359930724,7.168276175460302,5.636102726999952,4.422946741440797,2.6841238203391464,2.848030287219057,3.673320112674625,3.287948272611716
2025-02-28,23.92076977901649,5.148993419158462,5.924332040430355,3.5832262884770074,2.8013772035574216,2.2008186154212233,1.3443785068591665,1.4171543181081403,1.8278111306721263,1.630907723904818
2025-03-03,48.00989661307985,10.319293715275847,11.822108289556185,7.326844625502169,5.615227912186934,4.41733480158135,2.684122075926577,2.8444166387570475,3.6686593168835118,3.292096011250531
2025-03-04,48.010752803188204,10.388644569542315,11.709521769672769,7.411662483876434,5.624844552561918,4.417406150918845,2.6687301741825853,2.8444625821260368,3.6679112902576723,3.2560636236732163
2025-03-05,48.067168724647196,10.387741115116858,11.678970514760604,7.544164130119375,5.578279095778368,4.422589469148336,2.5411064930390843,2.8478002319257882,3.672215162440897,3.259965063023492
2025-03-06,48.05016028266133,10.347546347404585,11.693259076821496,7.5554265196326655,5.5576889016623126,4.4210245474271455,2.5999095821199,2.846792545259043,3.670915758706349,3.2572764383051718
2025-03-07,48.03053934001799,10.326805687996824,11.72076523480104,7.556467359951721,5.560088305523899,4.419271269179045,2.6126124879765666,2.8456635717840224,3.670267580737902,3.257519162030991
2025-03-10,48.025439070050844,10.34759339393668,11.728888074362635,7.614398025462771,5.56329332078493,4.418801995320359,2.5455666579131933,2.8453613962796207,3.669877842130536,3.2407802237584287
2025-03-11,48.04056256173242,10.424845718752005,11.706570646357182,7.64267291616423,5.5618948430418405,4.42019350191588,2.4771260625658127,2.846257417226872,3.6710335081294856,3.20884282411427
2025-03-12,48.00313536781362,10.454014929207268,11.716741555051106,7.6701013626580465,5.540611280879575,4.416749840340471,2.4734705614891777,2.8440399696655434,3.668173498261478,3.212961634633713
2025-03-13,48.02292606428273,10.414154865933465,11.642276007409242,7.743689035629162,5.541280567722471,4.418570774635708,2.5276469020847365,2.845212508320662,3.6696858100666105,3.174557463915216
2025-03-14,48.028568430609134,10.41117898504079,11.648570200396303,7.709509845998959,5.55210727668962,4.419089926569855,2.5411886983896994,2.8455468013878304,3.670116973124345,3.1741228617934643
2025-03-17,48.01893701771341,10.346255803244048,11.663251394316761,7.771927066289335,5.546947412194851,4.418196314899642,2.544477732381512,2.8449713856637535,3.6693748159352566,3.175661057361427
2025-03-18,48.0245739773587,10.31541171247134,11.704915917766442,7.79310289938336,5.538796575551168,4.418714968495053,2.5071212538292573,2.8453053578399192,3.6689980426640956,3.18305929464067
2025-03-19,48.026331011297515,10.301656953677567,11.747094593669784,7.787234068979042,5.524221017235666,4.418876632233482,2.493315009881646,2.8454094565890804,3.6691322771517445,3.186728979284472
2025-03-20,48.03353164005762,10.250289085016178,11.80241288230695,7.7975367173734895,5.516265322396685,4.419360812826307,2.501610659237115,2.845721230859372,3.6321405533108906,3.2011310966153985
2025-03-21,48.02913569344366,10.276162206092256,11.751021348615733,7.867235475100677,5.507684817574528,4.4189563604877495,2.6019575098609025,2.8454607953223228,3.519960176631444,3.1824256168707246
2025-03-24,48.02824505041253,10.23139479911806,11.764935592778054,7.915135918305652,5.525106553646332,4.4188744162130815,2.582770286964217,2.8454080296460074,3.519894903168661,3.168234449747404
2025-03-25,48.0292769551086,10.199957921943346,11.807585736204716,7.9051063014585905,5.528697809061344,4.418969357372323,2.5590587017768978,2.8454691642951064,3.5199705294189316,3.1859075233601453
2025-03-26,48.03363107400183,10.171669706036647,11.798087396981792,8.072765856501388,5.535408250171832,4.41955573842204,2.443324481453628,2.8458467476319798,3.5204376166166673,3.159273132182198
2025-03-27,48.01425376131852,10.18862104913563,11.809051388150282,8.057835021130561,5.483513941121505,4.417765411022324,2.506937720825824,2.8446939174134616,3.519011514922955,3.158316274958935
2025-03-28,48.02564986179105,10.190070252150981,11.837211019194333,7.985186104824319,5.518328376218797,4.418813960037339,2.506919007365997,2.8453691006175488,3.5198467462479566,3.1526055715516774
2025-03-31,23.919482736638756,5.09196135379512,5.90537229740336,4.023480691740779,2.7210087271214514,2.2008186154212233,1.201404146502557,1.4171543181081403,1.7530822326149411,1.5589942310489258
2025-04-01,48.057101319835326,10.252615688609128,11.85938659333479,8.059154453288382,5.451577756833231,4.421722661665213,2.4598489938518817,2.847242075992779,3.463982507333364,3.127367949255903
2025-04-02,48.05980359155561,10.341842692581725,11.897226858976232,7.949066274318055,5.462551453046261,4.421971297054685,2.454193513476419,2.8474021776537493,3.464177288577176,3.101764852760094
2025-04-03,48.02678907072264,10.39039692001638,11.754049427586684,8.019275255123528,5.444514271791887,4.418941069083608,2.616747192888141,2.845450948859167,3.4626109683472954,3.0212248755806685
2025-04-07,23.919281636267232,5.253203631680618,5.856625567346681,3.97322269239212,2.6979224044708463,2.2008186154212233,1.3216295501918247,1.41667167721649,1.7080759694685521,1.4803651923864631
2025-04-08,48.01472190347396,10.756544118792506,11.76962426053923,7.800347658023346,5.407721332195601,4.417845627069987,2.7430990608185732,2.8421620067948608,3.313682117279014,2.934251915012921
2025-04-09,23.919402296490148,5.36187827245054,5.881642453563887,3.8597063992975342,2.688390246860753,2.2008186154212233,1.3453182891153583,1.4710089976014509,1.6507623635850812,1.4623868191724902
2025-04-10,47.772915906762655,10.76545818621035,11.894648291333548,7.6717489688479805,5.344633577927205,4.395574828221513,2.998528166143424,2.937965935328458,3.296977516414395,2.921548622810474
2025-04-11,47.78984768967563,10.759711122221278,11.938641144043217,7.662976837688472,5.340099208553498,4.397132717610438,2.951211078778228,2.9518644682809123,3.298146038505151,2.910369694643177
2025-04-14,47.81721510430119,10.734211730481785,11.906260889588607,7.697104259854798,5.33982925675834,4.399658184986011,2.9309935120781114,2.953559854317795,3.3000403093300363,2.9211268983033274
2025-04-15,23.919281636267232,5.4569987481799505,5.949775259435185,3.8026627103327186,2.6511101393279763,2.2008186154212233,1.466891427274485,1.4774442094901215,1.6507623635850812,1.4468216504167686
2025-04-16,23.919281636267232,5.405235512550457,5.98601354638326,3.7936172156217065,2.6470037904017416,2.2008186154212233,1.4089798695463338,1.4774442094901215,1.650521043139256,1.4477064920514606
2025-04-17,47.92447250641698,10.887564905944455,11.9780342597149,7.452644268982348,5.320232561522771,4.409534344653751,2.767566322071442,3.05769708311243,3.3069645882213305,2.8952891593595913
2025-04-22,47.9515260435781,10.887887310597723,11.71240820738068,7.484221307966029,5.3083103836666945,4.4120161239005595,2.930412721167203,3.1034419033256806,3.3088258178758703,2.9009501805414626
2025-04-23,47.94067182720939,11.034634769252248,11.66364718960196,7.367091422448999,5.293566060479279,4.411017428309777,2.965686118008759,3.102739414110305,3.3080768383476498,2.9128689322316337
2025-04-24,47.906859857023996,11.151346716892219,11.173096886074813,7.756627380763925,5.242695969413819,4.407921215319904,3.313365000224406,3.098950417232349,3.076978641275702,2.8721579157788653
2025-04-25,47.960848668765706,11.313431026539053,11.092703875288064,7.719160972081311,5.235856406666904,4.412888738329687,3.289811061016297,3.1014750415457373,2.9965746523506196,2.8772495574166164
2025-04-28,47.88914249518291,11.419026121794548,11.079123871283993,7.605410654670111,5.184620023006677,4.406365129439365,3.465393374396962,3.0968901060638157,2.9921447919571786,2.861883432204437
2025-04-29,47.92051815119988,11.32618631436696,11.207573892373505,7.54149820161847,5.1829403476758875,4.409252059323323,3.458390899494565,3.098919103736931,2.994105163366102,2.860615866844373
2025-04-30,23.918879435524193,5.626807901892241,5.608749249409957,3.747072333532811,2.57722119730256,2.2008186154212233,1.760436312321165,1.5469847179620662,1.4944671548389983,1.422568945611342
2025-05-02,47.92302838724428,11.2852790991901,11.275125896617492,7.4113947491668055,5.159607158251821,4.409483030604001,3.604938829879682,3.0994843530764444,2.994262004547954,2.8373964914214254
