date,EVERBRIGHT SECURITIES INVESTMENT,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,CNCB (HONG KONG) CAPITAL LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DL SECURITIES (HK) LTD,PLUTUS SECURITIES LTD
2025-01-22,35.761630219457224,29.347755392202775,20.18819768325784,9.873480679469504,3.4895566262807307,1.1722378230605446,0.0,0.16714157627138265
2025-01-23,35.76701667807895,29.34991140759845,20.193444870158963,9.878782863770294,3.490463609465036,1.1689271642133763,0.0,0.15145340671493213
2025-01-24,36.432487006366856,28.978609869118383,20.03655960588955,9.799518600823298,3.460950988945697,1.1417010932684646,0.0,0.1501728355877563
2025-01-27,35.764811011047485,28.472060084465873,20.14705555978566,9.62095220137259,3.3978856913585807,1.2644335282243326,0.0,1.332801923745487
2025-02-03,35.72821646323875,28.540779973022207,20.136616629371087,9.616727799961131,3.396125121821086,1.2494226625321292,0.0,1.332111350053609
2025-02-04,35.723176879534094,28.57363535868397,20.075698802428846,9.620146709973525,3.3964594896293727,1.2786402557677568,0.0,1.3322425039824348
2025-02-05,33.049086566208004,26.438248746294796,25.82450279379801,8.901030652443364,3.3713669542411653,1.1830839413557537,0.0,1.2326803456589115
2025-02-06,33.04692644683596,26.440039808579886,25.826252277791028,8.899258175647583,3.3715953478938196,1.1831640895171462,0.0,1.2327638537345735
2025-02-07,33.037808643793284,26.435736855894294,25.860767475467572,8.858424284248038,3.371562718334574,1.2029480989454786,0.0,1.2327519233167594
2025-02-10,34.33428786101826,26.43171885189654,24.53932111717207,8.854450831451812,3.3697157289978485,1.2384290049372604,0.0,1.232076604526214
2025-02-11,34.33581266636809,26.469195623169846,24.44837165963093,8.857962978666274,3.3702106303197423,1.2861888854555146,0.0,1.2322575563896032
2025-02-12,34.326343831066346,26.471704464221187,24.44476002392955,8.85357683192106,3.369712765954659,1.3018265617650104,0.0,1.2320755211421883
2025-02-13,34.30478806000669,26.483894090486913,22.667790650375963,8.84892379652982,4.027081809661623,1.3375269098083942,0.0,2.3299946831305944
2025-02-14,34.22113542838119,26.45811865178808,22.62410710121242,8.832484871675037,4.019321140396087,1.5500288916227851,0.0,2.294803914924401
2025-02-17,32.93806169988234,25.499721044119372,21.69672320003482,8.504001815828516,3.8701102879066953,1.7766932917900842,3.4206160067264886,2.294072653711685
2025-02-18,32.890030331698206,25.57205801026987,21.67013016928242,8.498496240856515,3.865953725021564,1.7947805332020366,3.41694220818326,2.2916087814861292
2025-02-19,32.929072722797265,25.692882044688343,21.317663626548587,8.508148407080432,3.871535958156305,1.9639034047266635,3.421876092386417,2.2949177436159864
2025-02-20,32.91080585518514,25.68851159213753,21.30857171975204,8.503675165085735,3.8698847620070613,2.004195261821605,3.4204166745512197,2.2939389694596706
2025-02-21,32.83227098858215,25.671873485380743,21.346918524873622,8.484290440564992,3.8611454961173646,2.1020500097364536,3.412692431424933,2.288758623319738
2025-02-24,32.837853142242245,25.655764010181098,21.35337238450946,8.48833921848914,3.862297598625782,2.107481708752137,3.413710722891715,2.2811812143084214
2025-02-25,32.50149881570319,25.406079887112686,21.15914199031822,8.402472528478807,4.871439934216128,2.0220835284016077,3.379178167949871,2.258105147819496
2025-02-26,32.50239373805324,25.42046340094664,21.15972460311348,8.405207052761636,4.871574068352491,2.0031985995205375,3.379271212953256,2.258167324298711
2025-02-27,32.49820650662264,25.44852534485365,21.164027221844638,8.408441383676253,4.873448654250638,1.967743060294674,3.3805715594270933,2.259036269030412
2025-02-28,17.885833991021414,13.982804042645943,11.686042768719046,4.6288872890224235,2.683203117189633,1.0964436065754948,1.861261047292629,1.243770805632685
2025-03-03,32.47514406841333,25.46201318011409,21.22224752880311,8.407868584978957,4.873745629892142,1.919029515896043,3.3807775629122507,2.259173928990078
2025-03-04,32.46086307804615,25.48780145924452,21.155378372982682,8.457670517823793,4.872228586295833,1.927862033066821,3.379725233278775,2.258470719261424
2025-03-05,32.48004509431702,25.475217646090158,21.149360575800483,8.45723294901804,4.871976515085521,1.9282629666968607,3.3795503787096615,2.258353874282258
2025-03-06,32.479100969867154,25.4747818358322,21.152224431685195,8.460247445921832,4.873713082850487,1.9200184057316783,3.380754985962913,2.2591588421485476
2025-03-07,32.479131064011405,25.481187479129204,21.15300599449956,8.463599194991026,4.874970528283636,1.9067367814316192,3.3816272397959617,2.2597417178575867
2025-03-10,32.469236488134754,25.48402344523142,21.15267979073538,8.4653733458583,4.875992426059206,1.910142995098504,3.3823361009745283,2.260215407907905
2025-03-11,32.44659652599024,25.50735907698322,21.075537548504265,8.464913833034302,4.87572775007175,1.9876200424673758,3.3821525028330206,2.2600927201158254
2025-03-12,32.43851642600675,25.53037049411705,21.070535892242408,8.464984524067868,4.87576846758416,1.9775318542843694,3.3821807474035883,2.260111594293814
2025-03-13,32.43406573123917,25.59315831199649,21.062880518023587,8.46600260588195,4.876354875177985,1.924567018733002,3.382587521533072,2.260383417414743
2025-03-14,32.41813242682523,25.645124348604796,21.11366365875866,8.407480505491192,4.8752147676770905,1.8987326985049136,3.38179666165834,2.2598549324797745
2025-03-17,32.3811242481696,25.468667961912473,21.03825707871295,8.478525888897721,4.88424278511217,2.105448701133906,3.3880591384267,2.2556741976344807
2025-03-18,32.23264587698678,25.439007491808287,20.995531346289283,8.46150907508914,4.874439872299343,2.3644602487520716,3.3812591389590376,2.2511469498160563
2025-03-19,32.18594489301544,25.48015226303157,21.019555627990055,8.471191215268435,4.880017483777429,2.3242875085875268,3.38512816807375,2.2537228402557985
2025-03-20,32.134311983703185,25.438461795940416,20.998859201356833,8.467496800619312,4.877889234323262,2.4465891639620176,3.3836518624662517,2.2527399576287253
2025-03-21,32.644981250001834,25.884132691042133,19.51606484276819,8.624482881532044,4.9683245462051415,2.621124135860422,3.4463842446057753,2.2945054079844645
2025-03-24,32.54267416284053,25.9241018491534,19.52360750385407,8.627816112485132,4.970244727784706,2.668447225094449,3.4477162194961135,2.295392199291604
2025-03-25,32.50550571644178,26.017976356094596,19.52684898326673,8.62924857768396,4.971069931116509,2.6052884957135234,3.4482886393802965,2.2957733003025993
2025-03-26,32.18712967673199,25.903972038730128,19.360949183708815,8.555934618498839,5.773031363634632,2.5237226382372935,3.4189920337384314,2.2762684467198735
2025-03-27,32.11565089598195,25.473660182775703,19.36494630599089,8.48664044822098,5.763990456082628,3.1087703442523305,3.4136376905951082,2.272703676100408
2025-03-28,31.945045030348545,25.440722635227797,19.259345770729674,8.452649390930059,5.740904273627699,3.078017916100893,3.399965242113355,2.683349740921977
2025-03-31,17.480952266906648,14.056565128594206,10.548025575820594,4.62727879182106,3.142773746150776,1.5653894763674452,1.861261047292629,1.468960413823645
2025-04-01,31.872256386211788,25.692658632078867,19.25253662470982,8.448323201196244,5.737624086220543,2.9167619175750668,3.398022599867397,2.6818165521402726
2025-04-02,31.840002792833765,25.708375233505205,19.279048160208,8.450393471912882,5.739372089512672,2.901116838753887,3.399057828840582,2.6826335844330096
2025-04-03,31.80898778652294,25.67092666078156,19.31117113766608,8.507431953608414,5.7489350989892225,2.8607225631864335,3.4047213790899105,2.6871034201554433
2025-04-07,31.66513209847068,25.615079588702876,19.272092401792396,8.503146152329135,5.738100708786713,2.8030561128570435,3.3983048724992595,3.0050880645618987
2025-04-08,31.64038494203478,25.645000119169808,19.2697963970259,8.50112633421774,5.7374170930016,2.8036450536935655,3.397900011209546,3.004730049647061
2025-04-09,31.6593500700481,25.731728332183263,19.281766385953787,8.497910921067465,5.74085607927923,2.681920438176992,3.3999366997266773,3.0065310735644823
2025-04-10,31.63668253596299,25.74371893617068,19.29610240846369,8.51044597952892,5.745124414468615,2.6566947336220075,3.4024645578120767,3.0087664339710236
2025-04-11,31.63702805948569,25.712915515442113,19.296313152977465,8.507598493721058,5.7451871604794755,2.6896566051436777,3.402501718204559,3.0087992945459607
2025-04-14,31.627542193387903,25.703778119098764,19.290527456470006,8.505047623899358,5.743464556320559,2.7202613660110635,3.40148153149057,3.007897153321775
2025-04-15,31.602557316057045,25.35643329496041,19.281358472262806,8.492622255337315,5.7389273793083095,3.157354168190634,3.39879445583076,2.9719526580527162
2025-04-16,31.672395592991677,25.362593264831872,19.215080069397594,8.575575687611238,5.751609795975273,3.037919804498456,3.406305428631989,2.978520356061897
2025-04-17,31.66581725448097,25.269116277555852,19.211089108220197,8.573794545429188,5.7504151898991935,3.1462679643966984,3.4055979409361314,2.977901719081765
2025-04-22,31.6701847533011,25.08303913052502,19.21373879221033,8.577247795369725,5.751208314275404,3.3202011119292045,3.4060676570615462,2.9783124453276733
2025-04-23,31.67527281042441,25.14275234553046,19.215984486656087,8.578625795753481,5.752132289827142,3.2498264699826196,3.406614867851126,2.9787909339746745
2025-04-24,31.67849698057143,25.126047527343427,19.222146573279936,8.577227691193853,5.752717789226676,3.257307677365594,3.40696162116956,2.9790941398495225
2025-04-25,31.655702067903956,25.223132472770367,19.208314883200448,8.571055770970816,5.748578303073451,3.211755958551252,3.404510072011037,2.9769504715186765
2025-04-28,31.63521806514359,25.29140653881774,19.181963060109748,8.56550954963934,5.744858471064173,3.203713133764763,3.402307056782906,2.9750241246777422
2025-04-29,31.550455794973153,24.961402441479958,19.106019324388008,8.54255943015229,5.729465903046702,3.7731446507817243,3.3931910371191263,2.9437614180590397
2025-04-30,17.30631542790141,13.796448152602201,10.49577710590666,4.650762850960975,3.142773746150776,1.9942148302510878,1.861261047292629,1.6147362173301194
2025-05-02,31.525146559137085,24.93886737293492,19.1075510938374,8.471819498445013,5.7248698235257836,3.899876591781072,3.39046907732389,2.9413999830148385
